#             R [au]           V(R) [au]
   4.421473824608E-1   -1.104500000000E1
   4.428142714238E-1   -1.104500000000E1
   4.434811603868E-1   -1.104500000000E1
   4.441480493498E-1   -1.104500000000E1
   4.448149383128E-1   -1.104500000000E1
   4.454818272758E-1   -1.104500000000E1
   4.461487162387E-1   -1.104500000000E1
   4.468156052017E-1   -1.104500000000E1
   4.474824941647E-1   -1.104500000000E1
   4.481493831277E-1   -1.104500000000E1
   4.488162720907E-1   -1.104500000000E1
   4.494831610537E-1   -1.104500000000E1
   4.501500500167E-1   -1.104500000000E1
   4.508169389797E-1   -1.104500000000E1
   4.514838279426E-1   -1.104500000000E1
   4.521507169056E-1   -1.104500000000E1
   4.528176058686E-1   -1.104500000000E1
   4.534844948316E-1   -1.104500000000E1
   4.541513837946E-1   -1.104500000000E1
   4.548182727576E-1   -1.104500000000E1
   4.554851617206E-1   -1.104500000000E1
   4.561520506836E-1   -1.104500000000E1
   4.568189396465E-1   -1.104500000000E1
   4.574858286095E-1   -1.104500000000E1
   4.581527175725E-1   -1.104500000000E1
   4.588196065355E-1   -1.104500000000E1
   4.594864954985E-1   -1.104500000000E1
   4.601533844615E-1   -1.104500000000E1
   4.608202734245E-1   -1.104500000000E1
   4.614871623875E-1   -1.104500000000E1
   4.621540513505E-1   -1.104500000000E1
   4.628209403134E-1   -1.104500000000E1
   4.634878292764E-1   -1.104500000000E1
   4.641547182394E-1   -1.104500000000E1
   4.648216072024E-1   -1.104500000000E1
   4.654884961654E-1   -1.104500000000E1
   4.661553851284E-1   -1.104500000000E1
   4.668222740914E-1   -1.104500000000E1
   4.674891630544E-1   -1.104500000000E1
   4.681560520173E-1   -1.104500000000E1
   4.688229409803E-1   -1.104500000000E1
   4.694898299433E-1   -1.104500000000E1
   4.701567189063E-1   -1.104500000000E1
   4.708236078693E-1   -1.104500000000E1
   4.714904968323E-1   -1.104500000000E1
   4.721573857953E-1   -1.104500000000E1
   4.728242747583E-1   -1.104500000000E1
   4.734911637212E-1   -1.104500000000E1
   4.741580526842E-1   -1.104500000000E1
   4.748249416472E-1   -1.104500000000E1
   4.754918306102E-1   -1.104500000000E1
   4.761587195732E-1   -1.104500000000E1
   4.768256085362E-1   -1.104500000000E1
   4.774924974992E-1   -1.104500000000E1
   4.781593864622E-1   -1.104500000000E1
   4.788262754251E-1   -1.104500000000E1
   4.794931643881E-1   -1.104500000000E1
   4.801600533511E-1   -1.104500000000E1
   4.808269423141E-1   -1.104500000000E1
   4.814938312771E-1   -1.104500000000E1
   4.821607202401E-1   -1.104500000000E1
   4.828276092031E-1   -1.104500000000E1
   4.834944981661E-1   -1.104500000000E1
   4.841613871290E-1   -1.104500000000E1
   4.848282760920E-1   -1.104500000000E1
   4.854951650550E-1   -1.104500000000E1
   4.861620540180E-1   -1.104500000000E1
   4.868289429810E-1   -1.104500000000E1
   4.874958319440E-1   -1.104500000000E1
   4.881627209070E-1   -1.104500000000E1
   4.888296098700E-1   -1.104500000000E1
   4.894964988329E-1   -1.104500000000E1
   4.901633877959E-1   -1.104500000000E1
   4.908302767589E-1   -1.104500000000E1
   4.914971657219E-1   -1.104500000000E1
   4.921640546849E-1   -1.104500000000E1
   4.928309436479E-1   -1.104500000000E1
   4.934978326109E-1   -1.104500000000E1
   4.941647215739E-1   -1.104500000000E1
   4.948316105368E-1   -1.104500000000E1
   4.954984994998E-1   -1.104500000000E1
   4.961653884628E-1   -1.104500000000E1
   4.968322774258E-1   -1.104500000000E1
   4.974991663888E-1   -1.104500000000E1
   4.981660553518E-1   -1.104500000000E1
   4.988329443148E-1   -1.104500000000E1
   4.994998332778E-1   -1.104500000000E1
   5.001667222407E-1   -1.104500000000E1
   5.008336112037E-1   -1.104500000000E1
   5.015005001667E-1   -1.104500000000E1
   5.021673891297E-1   -1.104500000000E1
   5.028342780927E-1   -1.104500000000E1
   5.035011670557E-1   -1.104500000000E1
   5.041680560187E-1   -1.104500000000E1
   5.048349449817E-1   -1.104500000000E1
   5.055018339446E-1   -1.104500000000E1
   5.061687229076E-1   -1.104500000000E1
   5.068356118706E-1   -1.104500000000E1
   5.075025008336E-1   -1.104500000000E1
   5.081693897966E-1   -1.104500000000E1
   5.088362787596E-1   -1.104500000000E1
   5.095031677226E-1   -1.104500000000E1
   5.101700566856E-1   -1.104500000000E1
   5.108369456485E-1   -1.104500000000E1
   5.115038346115E-1   -1.104500000000E1
   5.121707235745E-1   -1.104500000000E1
   5.128376125375E-1   -1.104500000000E1
   5.135045015005E-1   -1.104500000000E1
   5.141713904635E-1   -1.104500000000E1
   5.148382794265E-1   -1.104500000000E1
   5.155051683895E-1   -1.104500000000E1
   5.161720573525E-1   -1.104500000000E1
   5.168389463154E-1   -1.104500000000E1
   5.175058352784E-1   -1.104500000000E1
   5.181727242414E-1   -1.104500000000E1
   5.188396132044E-1   -1.104500000000E1
   5.195065021674E-1   -1.104500000000E1
   5.201733911304E-1   -1.104500000000E1
   5.208402800934E-1   -1.104500000000E1
   5.215071690564E-1   -1.104500000000E1
   5.221740580193E-1   -1.104500000000E1
   5.228409469823E-1   -1.104500000000E1
   5.235078359453E-1   -1.104500000000E1
   5.241747249083E-1   -1.104500000000E1
   5.248416138713E-1   -1.104500000000E1
   5.255085028343E-1   -1.104500000000E1
   5.261753917973E-1   -1.104500000000E1
   5.268422807603E-1   -1.104500000000E1
   5.275091697232E-1   -1.104500000000E1
   5.281760586862E-1   -1.104500000000E1
   5.288429476492E-1   -1.104500000000E1
   5.295098366122E-1   -1.104500000000E1
   5.301767255752E-1   -1.104500000000E1
   5.308436145382E-1   -1.104500000000E1
   5.315105035012E-1   -1.104500000000E1
   5.321773924642E-1   -1.104500000000E1
   5.328442814271E-1   -1.104500000000E1
   5.335111703901E-1   -1.104500000000E1
   5.341780593531E-1   -1.104500000000E1
   5.348449483161E-1   -1.104500000000E1
   5.355118372791E-1   -1.104500000000E1
   5.361787262421E-1   -1.104500000000E1
   5.368456152051E-1   -1.104500000000E1
   5.375125041681E-1   -1.104500000000E1
   5.381793931310E-1   -1.104500000000E1
   5.388462820940E-1   -1.104500000000E1
   5.395131710570E-1   -1.104500000000E1
   5.401800600200E-1   -1.104500000000E1
   5.408469489830E-1   -1.104500000000E1
   5.415138379460E-1   -1.104500000000E1
   5.421807269090E-1   -1.104500000000E1
   5.428476158720E-1   -1.104500000000E1
   5.435145048349E-1   -1.104500000000E1
   5.441813937979E-1   -1.104500000000E1
   5.448482827609E-1   -1.104500000000E1
   5.455151717239E-1   -1.104500000000E1
   5.461820606869E-1   -1.104500000000E1
   5.468489496499E-1   -1.104500000000E1
   5.475158386129E-1   -1.104500000000E1
   5.481827275759E-1   -1.104500000000E1
   5.488496165388E-1   -1.104500000000E1
   5.495165055018E-1   -1.104500000000E1
   5.501833944648E-1   -1.104500000000E1
   5.508502834278E-1   -1.104500000000E1
   5.515171723908E-1   -1.104500000000E1
   5.521840613538E-1   -1.104500000000E1
   5.528509503168E-1   -1.104500000000E1
   5.535178392798E-1   -1.104500000000E1
   5.541847282427E-1   -1.104500000000E1
   5.548516172057E-1   -1.104500000000E1
   5.555185061687E-1   -1.104500000000E1
   5.561853951317E-1   -1.104500000000E1
   5.568522840947E-1   -1.104500000000E1
   5.575191730577E-1   -1.104500000000E1
   5.581860620207E-1   -1.104500000000E1
   5.588529509837E-1   -1.104500000000E1
   5.595198399466E-1   -1.104500000000E1
   5.601867289096E-1   -1.104500000000E1
   5.608536178726E-1   -1.104500000000E1
   5.615205068356E-1   -1.104500000000E1
   5.621873957986E-1   -1.104500000000E1
   5.628542847616E-1   -1.104500000000E1
   5.635211737246E-1   -1.104500000000E1
   5.641880626876E-1   -1.104500000000E1
   5.648549516506E-1   -1.104500000000E1
   5.655218406135E-1   -1.104500000000E1
   5.661887295765E-1   -1.104500000000E1
   5.668556185395E-1   -1.104500000000E1
   5.675225075025E-1   -1.104500000000E1
   5.681893964655E-1   -1.104500000000E1
   5.688562854285E-1   -1.104500000000E1
   5.695231743915E-1   -1.104500000000E1
   5.701900633545E-1   -1.104500000000E1
   5.708569523174E-1   -1.104500000000E1
   5.715238412804E-1   -1.104500000000E1
   5.721907302434E-1   -1.104500000000E1
   5.728576192064E-1   -1.104500000000E1
   5.735245081694E-1   -1.104500000000E1
   5.741913971324E-1   -1.104500000000E1
   5.748582860954E-1   -1.104500000000E1
   5.755251750584E-1   -1.104500000000E1
   5.761920640213E-1   -1.104500000000E1
   5.768589529843E-1   -1.104500000000E1
   5.775258419473E-1   -1.104500000000E1
   5.781927309103E-1   -1.104500000000E1
   5.788596198733E-1   -1.104500000000E1
   5.795265088363E-1   -1.104500000000E1
   5.801933977993E-1   -1.104500000000E1
   5.808602867623E-1   -1.104500000000E1
   5.815271757252E-1   -1.104500000000E1
   5.821940646882E-1   -1.104500000000E1
   5.828609536512E-1   -1.104500000000E1
   5.835278426142E-1   -1.104500000000E1
   5.841947315772E-1   -1.104500000000E1
   5.848616205402E-1   -1.104500000000E1
   5.855285095032E-1   -1.104500000000E1
   5.861953984662E-1   -1.104500000000E1
   5.868622874291E-1   -1.104500000000E1
   5.875291763921E-1   -1.104500000000E1
   5.881960653551E-1   -1.104500000000E1
   5.888629543181E-1   -1.104500000000E1
   5.895298432811E-1   -1.104500000000E1
   5.901967322441E-1   -1.104500000000E1
   5.908636212071E-1   -1.104500000000E1
   5.915305101701E-1   -1.104500000000E1
   5.921973991330E-1   -1.104500000000E1
   5.928642880960E-1   -1.104500000000E1
   5.935311770590E-1   -1.104500000000E1
   5.941980660220E-1   -1.104500000000E1
   5.948649549850E-1   -1.104500000000E1
   5.955318439480E-1   -1.104500000000E1
   5.961987329110E-1   -1.104500000000E1
   5.968656218740E-1   -1.104500000000E1
   5.975325108369E-1   -1.104500000000E1
   5.981993997999E-1   -1.104500000000E1
   5.988662887629E-1   -1.104500000000E1
   5.995331777259E-1   -1.104500000000E1
   6.002000666889E-1   -1.104500000000E1
   6.008669556519E-1   -1.104500000000E1
   6.015338446149E-1   -1.104500000000E1
   6.022007335779E-1   -1.104500000000E1
   6.028676225408E-1   -1.104500000000E1
   6.035345115038E-1   -1.104500000000E1
   6.042014004668E-1   -1.104500000000E1
   6.048682894298E-1   -1.104500000000E1
   6.055351783928E-1   -1.104500000000E1
   6.062020673558E-1   -1.104500000000E1
   6.068689563188E-1   -1.104500000000E1
   6.075358452818E-1   -1.104500000000E1
   6.082027342447E-1   -1.104500000000E1
   6.088696232077E-1   -1.104500000000E1
   6.095365121707E-1   -1.104500000000E1
   6.102034011337E-1   -1.104500000000E1
   6.108702900967E-1   -1.104500000000E1
   6.115371790597E-1   -1.104500000000E1
   6.122040680227E-1   -1.104500000000E1
   6.128709569857E-1   -1.104500000000E1
   6.135378459486E-1   -1.104500000000E1
   6.142047349116E-1   -1.104500000000E1
   6.148716238746E-1   -1.104500000000E1
   6.155385128376E-1   -1.104500000000E1
   6.162054018006E-1   -1.104500000000E1
   6.168722907636E-1   -1.104500000000E1
   6.175391797266E-1   -1.104500000000E1
   6.182060686896E-1   -1.104500000000E1
   6.188729576526E-1   -1.104500000000E1
   6.195398466155E-1   -1.104500000000E1
   6.202067355785E-1   -1.104500000000E1
   6.208736245415E-1   -1.104500000000E1
   6.215405135045E-1   -1.104500000000E1
   6.222074024675E-1   -1.104500000000E1
   6.228742914305E-1   -1.104500000000E1
   6.235411803935E-1   -1.104500000000E1
   6.242080693565E-1   -1.104500000000E1
   6.248749583194E-1   -1.104500000000E1
   6.255418472824E-1   -1.104500000000E1
   6.262087362454E-1   -1.104500000000E1
   6.268756252084E-1   -1.104500000000E1
   6.275425141714E-1   -1.104500000000E1
   6.282094031344E-1   -1.104500000000E1
   6.288762920974E-1   -1.104500000000E1
   6.295431810604E-1   -1.104500000000E1
   6.302100700233E-1   -1.104500000000E1
   6.308769589863E-1   -1.104500000000E1
   6.315438479493E-1   -1.104500000000E1
   6.322107369123E-1   -1.104500000000E1
   6.328776258753E-1   -1.104500000000E1
   6.335445148383E-1   -1.104500000000E1
   6.342114038013E-1   -1.104500000000E1
   6.348782927643E-1   -1.104500000000E1
   6.355451817272E-1   -1.104500000000E1
   6.362120706902E-1   -1.104500000000E1
   6.368789596532E-1   -1.104500000000E1
   6.375458486162E-1   -1.104500000000E1
   6.382127375792E-1   -1.104500000000E1
   6.388796265422E-1   -1.104500000000E1
   6.395465155052E-1   -1.104500000000E1
   6.402134044682E-1   -1.104500000000E1
   6.408802934311E-1   -1.104500000000E1
   6.415471823941E-1   -1.104500000000E1
   6.422140713571E-1   -1.104500000000E1
   6.428809603201E-1   -1.104500000000E1
   6.435478492831E-1   -1.104500000000E1
   6.442147382461E-1   -1.104500000000E1
   6.448816272091E-1   -1.104500000000E1
   6.455485161721E-1   -1.104500000000E1
   6.462154051350E-1   -1.104500000000E1
   6.468822940980E-1   -1.104500000000E1
   6.475491830610E-1   -1.104500000000E1
   6.482160720240E-1   -1.104500000000E1
   6.488829609870E-1   -1.104500000000E1
   6.495498499500E-1   -1.104500000000E1
   6.502167389130E-1   -1.104500000000E1
   6.508836278760E-1   -1.104500000000E1
   6.515505168389E-1   -1.104500000000E1
   6.522174058019E-1   -1.104500000000E1
   6.528842947649E-1   -1.104500000000E1
   6.535511837279E-1   -1.104500000000E1
   6.542180726909E-1   -1.104500000000E1
   6.548849616539E-1   -1.104500000000E1
   6.555518506169E-1   -1.104500000000E1
   6.562187395799E-1   -1.104500000000E1
   6.568856285428E-1   -1.104500000000E1
   6.575525175058E-1   -1.104500000000E1
   6.582194064688E-1   -1.104500000000E1
   6.588862954318E-1   -1.104500000000E1
   6.595531843948E-1   -1.104500000000E1
   6.602200733578E-1   -1.104500000000E1
   6.608869623208E-1   -1.104500000000E1
   6.615538512838E-1   -1.104500000000E1
   6.622207402467E-1   -1.104500000000E1
   6.628876292097E-1   -1.104500000000E1
   6.635545181727E-1   -1.104500000000E1
   6.642214071357E-1   -1.104500000000E1
   6.648882960987E-1   -1.104500000000E1
   6.655551850617E-1   -1.104500000000E1
   6.662220740247E-1   -1.104500000000E1
   6.668889629877E-1   -1.104500000000E1
   6.675558519507E-1   -1.104500000000E1
   6.682227409136E-1   -1.104500000000E1
   6.688896298766E-1   -1.104500000000E1
   6.695565188396E-1   -1.104500000000E1
   6.702234078026E-1   -1.104500000000E1
   6.708902967656E-1   -1.104500000000E1
   6.715571857286E-1   -1.104500000000E1
   6.722240746916E-1   -1.104500000000E1
   6.728909636546E-1   -1.104500000000E1
   6.735578526175E-1   -1.104500000000E1
   6.742247415805E-1   -1.104500000000E1
   6.748916305435E-1   -1.104500000000E1
   6.755585195065E-1   -1.104500000000E1
   6.762254084695E-1   -1.104500000000E1
   6.768922974325E-1   -1.104500000000E1
   6.775591863955E-1   -1.104500000000E1
   6.782260753585E-1   -1.104500000000E1
   6.788929643214E-1   -1.104500000000E1
   6.795598532844E-1   -1.104500000000E1
   6.802267422474E-1   -1.104500000000E1
   6.808936312104E-1   -1.104500000000E1
   6.815605201734E-1   -1.104500000000E1
   6.822274091364E-1   -1.104500000000E1
   6.828942980994E-1   -1.104500000000E1
   6.835611870624E-1   -1.104500000000E1
   6.842280760253E-1   -1.104500000000E1
   6.848949649883E-1   -1.104500000000E1
   6.855618539513E-1   -1.104500000000E1
   6.862287429143E-1   -1.104500000000E1
   6.868956318773E-1   -1.104500000000E1
   6.875625208403E-1   -1.104500000000E1
   6.882294098033E-1   -1.104500000000E1
   6.888962987663E-1   -1.104500000000E1
   6.895631877292E-1   -1.104500000000E1
   6.902300766922E-1   -1.104500000000E1
   6.908969656552E-1   -1.104500000000E1
   6.915638546182E-1   -1.104500000000E1
   6.922307435812E-1   -1.104500000000E1
   6.928976325442E-1   -1.104500000000E1
   6.935645215072E-1   -1.104500000000E1
   6.942314104702E-1   -1.104500000000E1
   6.948982994331E-1   -1.104500000000E1
   6.955651883961E-1   -1.104500000000E1
   6.962320773591E-1   -1.104500000000E1
   6.968989663221E-1   -1.104500000000E1
   6.975658552851E-1   -1.104500000000E1
   6.982327442481E-1   -1.104500000000E1
   6.988996332111E-1   -1.104500000000E1
   6.995665221741E-1   -1.104500000000E1
   7.002334111370E-1   -1.104500000000E1
   7.009003001000E-1   -1.104500000000E1
   7.015671890630E-1   -1.104500000000E1
   7.022340780260E-1   -1.104500000000E1
   7.029009669890E-1   -1.104500000000E1
   7.035678559520E-1   -1.104500000000E1
   7.042347449150E-1   -1.104500000000E1
   7.049016338780E-1   -1.104500000000E1
   7.055685228409E-1   -1.104500000000E1
   7.062354118039E-1   -1.104500000000E1
   7.069023007669E-1   -1.104500000000E1
   7.075691897299E-1   -1.104500000000E1
   7.082360786929E-1   -1.104500000000E1
   7.089029676559E-1   -1.104500000000E1
   7.095698566189E-1   -1.104500000000E1
   7.102367455819E-1   -1.104500000000E1
   7.109036345448E-1   -1.104500000000E1
   7.115705235078E-1   -1.104500000000E1
   7.122374124708E-1   -1.104500000000E1
   7.129043014338E-1   -1.104500000000E1
   7.135711903968E-1   -1.104500000000E1
   7.142380793598E-1   -1.104500000000E1
   7.149049683228E-1   -1.104500000000E1
   7.155718572858E-1   -1.104500000000E1
   7.162387462487E-1   -1.104500000000E1
   7.169056352117E-1   -1.104500000000E1
   7.175725241747E-1   -1.104500000000E1
   7.182394131377E-1   -1.104500000000E1
   7.189063021007E-1   -1.104500000000E1
   7.195731910637E-1   -1.104500000000E1
   7.202400800267E-1   -1.104500000000E1
   7.209069689897E-1   -1.104500000000E1
   7.215738579527E-1   -1.104500000000E1
   7.222407469156E-1   -1.104500000000E1
   7.229076358786E-1   -1.104500000000E1
   7.235745248416E-1   -1.104500000000E1
   7.242414138046E-1   -1.104500000000E1
   7.249083027676E-1   -1.104500000000E1
   7.255751917306E-1   -1.104500000000E1
   7.262420806936E-1   -1.104500000000E1
   7.269089696566E-1   -1.104500000000E1
   7.275758586195E-1   -1.104500000000E1
   7.282427475825E-1   -1.104500000000E1
   7.289096365455E-1   -1.104500000000E1
   7.295765255085E-1   -1.104500000000E1
   7.302434144715E-1   -1.104500000000E1
   7.309103034345E-1   -1.104500000000E1
   7.315771923975E-1   -1.104500000000E1
   7.322440813605E-1   -1.104500000000E1
   7.329109703234E-1   -1.104500000000E1
   7.335778592864E-1   -1.104500000000E1
   7.342447482494E-1   -1.104500000000E1
   7.349116372124E-1   -1.104500000000E1
   7.355785261754E-1   -1.104500000000E1
   7.362454151384E-1   -1.104500000000E1
   7.369123041014E-1   -1.104500000000E1
   7.375791930644E-1   -1.104500000000E1
   7.382460820273E-1   -1.104500000000E1
   7.389129709903E-1   -1.104500000000E1
   7.395798599533E-1   -1.104500000000E1
   7.402467489163E-1   -1.104500000000E1
   7.409136378793E-1   -1.104500000000E1
   7.415805268423E-1   -1.104500000000E1
   7.422474158053E-1   -1.104500000000E1
   7.429143047683E-1   -1.104500000000E1
   7.435811937312E-1   -1.104500000000E1
   7.442480826942E-1   -1.104500000000E1
   7.449149716572E-1   -1.104500000000E1
   7.455818606202E-1   -1.104500000000E1
   7.462487495832E-1   -1.104500000000E1
   7.469156385462E-1   -1.104500000000E1
   7.475825275092E-1   -1.104500000000E1
   7.482494164722E-1   -1.104500000000E1
   7.489163054351E-1   -1.104500000000E1
   7.495831943981E-1   -1.104500000000E1
   7.502500833611E-1   -1.104500000000E1
   7.509169723241E-1   -1.104500000000E1
   7.515838612871E-1   -1.104500000000E1
   7.522507502501E-1   -1.104500000000E1
   7.529176392131E-1   -1.104500000000E1
   7.535845281761E-1   -1.104500000000E1
   7.542514171390E-1   -1.104500000000E1
   7.549183061020E-1   -1.104500000000E1
   7.555851950650E-1   -1.104500000000E1
   7.562520840280E-1   -1.104500000000E1
   7.569189729910E-1   -1.104500000000E1
   7.575858619540E-1   -1.104500000000E1
   7.582527509170E-1   -1.104500000000E1
   7.589196398800E-1   -1.104500000000E1
   7.595865288429E-1   -1.104500000000E1
   7.602534178059E-1   -1.104500000000E1
   7.609203067689E-1   -1.104500000000E1
   7.615871957319E-1   -1.104500000000E1
   7.622540846949E-1   -1.104500000000E1
   7.629209736579E-1   -1.104500000000E1
   7.635878626209E-1   -1.104500000000E1
   7.642547515839E-1   -1.104500000000E1
   7.649216405468E-1   -1.104500000000E1
   7.655885295098E-1   -1.104500000000E1
   7.662554184728E-1   -1.104500000000E1
   7.669223074358E-1   -1.104500000000E1
   7.675891963988E-1   -1.104500000000E1
   7.682560853618E-1   -1.104500000000E1
   7.689229743248E-1   -1.104500000000E1
   7.695898632878E-1   -1.104500000000E1
   7.702567522508E-1   -1.104500000000E1
   7.709236412137E-1   -1.104500000000E1
   7.715905301767E-1   -1.104500000000E1
   7.722574191397E-1   -1.104500000000E1
   7.729243081027E-1   -1.104500000000E1
   7.735911970657E-1   -1.104500000000E1
   7.742580860287E-1   -1.104500000000E1
   7.749249749917E-1   -1.104500000000E1
   7.755918639547E-1   -1.104500000000E1
   7.762587529176E-1   -1.104500000000E1
   7.769256418806E-1   -1.104500000000E1
   7.775925308436E-1   -1.104500000000E1
   7.782594198066E-1   -1.104500000000E1
   7.789263087696E-1   -1.104500000000E1
   7.795931977326E-1   -1.104500000000E1
   7.802600866956E-1   -1.104500000000E1
   7.809269756586E-1   -1.104500000000E1
   7.815938646215E-1   -1.104500000000E1
   7.822607535845E-1   -1.104500000000E1
   7.829276425475E-1   -1.104500000000E1
   7.835945315105E-1   -1.104500000000E1
   7.842614204735E-1   -1.104500000000E1
   7.849283094365E-1   -1.104500000000E1
   7.855951983995E-1   -1.104500000000E1
   7.862620873625E-1   -1.104500000000E1
   7.869289763254E-1   -1.104500000000E1
   7.875958652884E-1   -1.104500000000E1
   7.882627542514E-1   -1.104500000000E1
   7.889296432144E-1   -1.104500000000E1
   7.895965321774E-1   -1.104500000000E1
   7.902634211404E-1   -1.104500000000E1
   7.909303101034E-1   -1.104500000000E1
   7.915971990664E-1   -1.104500000000E1
   7.922640880293E-1   -1.104500000000E1
   7.929309769923E-1   -1.104500000000E1
   7.935978659553E-1   -1.104500000000E1
   7.942647549183E-1   -1.104500000000E1
   7.949316438813E-1   -1.104500000000E1
   7.955985328443E-1   -1.104500000000E1
   7.962654218073E-1   -1.104500000000E1
   7.969323107703E-1   -1.104500000000E1
   7.975991997332E-1   -1.104500000000E1
   7.982660886962E-1   -1.104500000000E1
   7.989329776592E-1   -1.104500000000E1
   7.995998666222E-1   -1.104500000000E1
   8.002667555852E-1   -1.104500000000E1
   8.009336445482E-1   -1.104500000000E1
   8.016005335112E-1   -1.104500000000E1
   8.022674224742E-1   -1.104500000000E1
   8.029343114371E-1   -1.104500000000E1
   8.036012004001E-1   -1.104500000000E1
   8.042680893631E-1   -1.104500000000E1
   8.049349783261E-1   -1.104500000000E1
   8.056018672891E-1   -1.104500000000E1
   8.062687562521E-1   -1.104500000000E1
   8.069356452151E-1   -1.104500000000E1
   8.076025341781E-1   -1.104500000000E1
   8.082694231410E-1   -1.104500000000E1
   8.089363121040E-1   -1.104500000000E1
   8.096032010670E-1   -1.104500000000E1
   8.102700900300E-1   -1.104500000000E1
   8.109369789930E-1   -1.104500000000E1
   8.116038679560E-1   -1.104500000000E1
   8.122707569190E-1   -1.104500000000E1
   8.129376458820E-1   -1.104500000000E1
   8.136045348449E-1   -1.104500000000E1
   8.142714238079E-1   -1.104500000000E1
   8.149383127709E-1   -1.104500000000E1
   8.156052017339E-1   -1.104500000000E1
   8.162720906969E-1   -1.104500000000E1
   8.169389796599E-1   -1.104500000000E1
   8.176058686229E-1   -1.104500000000E1
   8.182727575859E-1   -1.104500000000E1
   8.189396465488E-1   -1.104500000000E1
   8.196065355118E-1   -1.104500000000E1
   8.202734244748E-1   -1.104500000000E1
   8.209403134378E-1   -1.104500000000E1
   8.216072024008E-1   -1.104500000000E1
   8.222740913638E-1   -1.104500000000E1
   8.229409803268E-1   -1.104500000000E1
   8.236078692898E-1   -1.104500000000E1
   8.242747582528E-1   -1.104500000000E1
   8.249416472157E-1   -1.104500000000E1
   8.256085361787E-1   -1.104500000000E1
   8.262754251417E-1   -1.104500000000E1
   8.269423141047E-1   -1.104500000000E1
   8.276092030677E-1   -1.104500000000E1
   8.282760920307E-1   -1.104500000000E1
   8.289429809937E-1   -1.104500000000E1
   8.296098699567E-1   -1.104500000000E1
   8.302767589196E-1   -1.104500000000E1
   8.309436478826E-1   -1.104500000000E1
   8.316105368456E-1   -1.104500000000E1
   8.322774258086E-1   -1.104500000000E1
   8.329443147716E-1   -1.104500000000E1
   8.336112037346E-1   -1.104500000000E1
   8.342780926976E-1   -1.104500000000E1
   8.349449816606E-1   -1.104500000000E1
   8.356118706235E-1   -1.104500000000E1
   8.362787595865E-1   -1.104500000000E1
   8.369456485495E-1   -1.104500000000E1
   8.376125375125E-1   -1.104500000000E1
   8.382794264755E-1   -1.104500000000E1
   8.389463154385E-1   -1.104500000000E1
   8.396132044015E-1   -1.104500000000E1
   8.402800933645E-1   -1.104500000000E1
   8.409469823274E-1   -1.104500000000E1
   8.416138712904E-1   -1.104500000000E1
   8.422807602534E-1   -1.104500000000E1
   8.429476492164E-1   -1.104500000000E1
   8.436145381794E-1   -1.104500000000E1
   8.442814271424E-1   -1.104500000000E1
   8.449483161054E-1   -1.104500000000E1
   8.456152050684E-1   -1.104500000000E1
   8.462820940313E-1   -1.104500000000E1
   8.469489829943E-1   -1.104500000000E1
   8.476158719573E-1   -1.104500000000E1
   8.482827609203E-1   -1.104500000000E1
   8.489496498833E-1   -1.104500000000E1
   8.496165388463E-1   -1.104500000000E1
   8.502834278093E-1   -1.104500000000E1
   8.509503167723E-1   -1.104500000000E1
   8.516172057352E-1   -1.104500000000E1
   8.522840946982E-1   -1.104500000000E1
   8.529509836612E-1   -1.104500000000E1
   8.536178726242E-1   -1.104500000000E1
   8.542847615872E-1   -1.104500000000E1
   8.549516505502E-1   -1.104500000000E1
   8.556185395132E-1   -1.104500000000E1
   8.562854284762E-1   -1.104500000000E1
   8.569523174391E-1   -1.104500000000E1
   8.576192064021E-1   -1.104500000000E1
   8.582860953651E-1   -1.104500000000E1
   8.589529843281E-1   -1.104500000000E1
   8.596198732911E-1   -1.104500000000E1
   8.602867622541E-1   -1.104500000000E1
   8.609536512171E-1   -1.104500000000E1
   8.616205401801E-1   -1.104500000000E1
   8.622874291430E-1   -1.104500000000E1
   8.629543181060E-1   -1.104500000000E1
   8.636212070690E-1   -1.104500000000E1
   8.642880960320E-1   -1.104500000000E1
   8.649549849950E-1   -1.104500000000E1
   8.656218739580E-1   -1.104500000000E1
   8.662887629210E-1   -1.104500000000E1
   8.669556518840E-1   -1.104500000000E1
   8.676225408469E-1   -1.104500000000E1
   8.682894298099E-1   -1.104500000000E1
   8.689563187729E-1   -1.104500000000E1
   8.696232077359E-1   -1.104500000000E1
   8.702900966989E-1   -1.104500000000E1
   8.709569856619E-1   -1.104500000000E1
   8.716238746249E-1   -1.104500000000E1
   8.722907635879E-1   -1.104500000000E1
   8.729576525509E-1   -1.104500000000E1
   8.736245415138E-1   -1.104500000000E1
   8.742914304768E-1   -1.104500000000E1
   8.749583194398E-1   -1.104500000000E1
   8.756252084028E-1   -1.104500000000E1
   8.762920973658E-1   -1.104500000000E1
   8.769589863288E-1   -1.104500000000E1
   8.776258752918E-1   -1.104500000000E1
   8.782927642548E-1   -1.104500000000E1
   8.789596532177E-1   -1.104500000000E1
   8.796265421807E-1   -1.104500000000E1
   8.802934311437E-1   -1.104500000000E1
   8.809603201067E-1   -1.104500000000E1
   8.816272090697E-1   -1.104500000000E1
   8.822940980327E-1   -1.104500000000E1
   8.829609869957E-1   -1.104500000000E1
   8.836278759587E-1   -1.104500000000E1
   8.842947649216E-1   -1.104500000000E1
   8.849616538846E-1   -1.104500000000E1
