#             e [au]            f [a.u.]
   -5.273642520075E0  -9.999954377625E-1
   -5.268363448483E0  -9.999954079954E-1
   -5.263084376891E0  -9.999953780191E-1
   -5.257805305300E0  -9.999953478319E-1
   -5.252526233708E0  -9.999953174323E-1
   -5.247247162116E0  -9.999952868185E-1
   -5.241968090525E0  -9.999952559891E-1
   -5.236689018933E0  -9.999952249423E-1
   -5.231409947341E0  -9.999951936766E-1
   -5.226130875750E0  -9.999951621902E-1
   -5.220851804158E0  -9.999951304814E-1
   -5.215572732566E0  -9.999950985487E-1
   -5.210293660975E0  -9.999950663902E-1
   -5.205014589383E0  -9.999950340043E-1
   -5.199735517791E0  -9.999950013891E-1
   -5.194456446200E0  -9.999949685431E-1
   -5.189177374608E0  -9.999949354644E-1
   -5.183898303016E0  -9.999949021512E-1
   -5.178619231425E0  -9.999948686017E-1
   -5.173340159833E0  -9.999948348142E-1
   -5.168061088241E0  -9.999948007868E-1
   -5.162782016650E0  -9.999947665177E-1
   -5.157502945058E0  -9.999947320050E-1
   -5.152223873466E0  -9.999946972468E-1
   -5.146944801875E0  -9.999946622414E-1
   -5.141665730283E0  -9.999946269867E-1
   -5.136386658691E0  -9.999945914809E-1
   -5.131107587100E0  -9.999945557220E-1
   -5.125828515508E0  -9.999945197082E-1
   -5.120549443916E0  -9.999944834373E-1
   -5.115270372325E0  -9.999944469076E-1
   -5.109991300733E0  -9.999944101169E-1
   -5.104712229141E0  -9.999943730632E-1
   -5.099433157550E0  -9.999943357446E-1
   -5.094154085958E0  -9.999942981590E-1
   -5.088875014366E0  -9.999942603043E-1
   -5.083595942775E0  -9.999942221784E-1
   -5.078316871183E0  -9.999941837793E-1
   -5.073037799591E0  -9.999941451049E-1
   -5.067758728000E0  -9.999941061529E-1
   -5.062479656408E0  -9.999940669213E-1
   -5.057200584816E0  -9.999940274080E-1
   -5.051921513225E0  -9.999939876106E-1
   -5.046642441633E0  -9.999939475270E-1
   -5.041363370041E0  -9.999939071550E-1
   -5.036084298450E0  -9.999938664924E-1
   -5.030805226858E0  -9.999938255369E-1
   -5.025526155266E0  -9.999937842862E-1
   -5.020247083675E0  -9.999937427380E-1
   -5.014968012083E0  -9.999937008901E-1
   -5.009688940491E0  -9.999936587400E-1
   -5.004409868900E0  -9.999936162854E-1
   -4.999130797308E0  -9.999935735240E-1
   -4.993851725716E0  -9.999935304533E-1
   -4.988572654125E0  -9.999934870710E-1
   -4.983293582533E0  -9.999934433746E-1
   -4.978014510941E0  -9.999933993616E-1
   -4.972735439350E0  -9.999933550296E-1
   -4.967456367758E0  -9.999933103761E-1
   -4.962177296166E0  -9.999932653985E-1
   -4.956898224575E0  -9.999932200944E-1
   -4.951619152983E0  -9.999931744611E-1
   -4.946340081391E0  -9.999931284961E-1
   -4.941061009800E0  -9.999930821968E-1
   -4.935781938208E0  -9.999930355606E-1
   -4.930502866616E0  -9.999929885847E-1
   -4.925223795025E0  -9.999929412666E-1
   -4.919944723433E0  -9.999928936036E-1
   -4.914665651841E0  -9.999928455928E-1
   -4.909386580250E0  -9.999927972317E-1
   -4.904107508658E0  -9.999927485174E-1
   -4.898828437066E0  -9.999926994471E-1
   -4.893549365475E0  -9.999926500181E-1
   -4.888270293883E0  -9.999926002274E-1
   -4.882991222291E0  -9.999925500723E-1
   -4.877712150700E0  -9.999924995499E-1
   -4.872433079108E0  -9.999924486572E-1
   -4.867154007516E0  -9.999923973913E-1
   -4.861874935925E0  -9.999923457494E-1
   -4.856595864333E0  -9.999922937283E-1
   -4.851316792741E0  -9.999922413250E-1
   -4.846037721150E0  -9.999921885367E-1
   -4.840758649558E0  -9.999921353601E-1
   -4.835479577966E0  -9.999920817922E-1
   -4.830200506375E0  -9.999920278299E-1
   -4.824921434783E0  -9.999919734701E-1
   -4.819642363191E0  -9.999919187095E-1
   -4.814363291600E0  -9.999918635451E-1
   -4.809084220008E0  -9.999918079735E-1
   -4.803805148416E0  -9.999917519916E-1
   -4.798526076825E0  -9.999916955960E-1
   -4.793247005233E0  -9.999916387834E-1
   -4.787967933641E0  -9.999915815506E-1
   -4.782688862050E0  -9.999915238942E-1
   -4.777409790458E0  -9.999914658107E-1
   -4.772130718866E0  -9.999914072968E-1
   -4.766851647275E0  -9.999913483489E-1
   -4.761572575683E0  -9.999912889637E-1
   -4.756293504091E0  -9.999912291376E-1
   -4.751014432500E0  -9.999911688671E-1
   -4.745735360908E0  -9.999911081486E-1
   -4.740456289316E0  -9.999910469785E-1
   -4.735177217725E0  -9.999909853532E-1
   -4.729898146133E0  -9.999909232690E-1
   -4.724619074541E0  -9.999908607221E-1
   -4.719340002950E0  -9.999907977090E-1
   -4.714060931358E0  -9.999907342258E-1
   -4.708781859766E0  -9.999906702688E-1
   -4.703502788175E0  -9.999906058340E-1
   -4.698223716583E0  -9.999905409177E-1
   -4.692944644991E0  -9.999904755160E-1
   -4.687665573400E0  -9.999904096249E-1
   -4.682386501808E0  -9.999903432404E-1
   -4.677107430216E0  -9.999902763586E-1
   -4.671828358625E0  -9.999902089755E-1
   -4.666549287033E0  -9.999901410869E-1
   -4.661270215441E0  -9.999900726888E-1
   -4.655991143850E0  -9.999900037771E-1
   -4.650712072258E0  -9.999899343475E-1
   -4.645433000666E0  -9.999898643958E-1
   -4.640153929075E0  -9.999897939179E-1
   -4.634874857483E0  -9.999897229094E-1
   -4.629595785891E0  -9.999896513660E-1
   -4.624316714300E0  -9.999895792833E-1
   -4.619037642708E0  -9.999895066569E-1
   -4.613758571116E0  -9.999894334824E-1
   -4.608479499525E0  -9.999893597554E-1
   -4.603200427933E0  -9.999892854712E-1
   -4.597921356341E0  -9.999892106254E-1
   -4.592642284750E0  -9.999891352133E-1
   -4.587363213158E0  -9.999890592304E-1
   -4.582084141566E0  -9.999889826718E-1
   -4.576805069975E0  -9.999889055330E-1
   -4.571525998383E0  -9.999888278091E-1
   -4.566246926791E0  -9.999887494954E-1
   -4.560967855200E0  -9.999886705869E-1
   -4.555688783608E0  -9.999885910789E-1
   -4.550409712016E0  -9.999885109663E-1
   -4.545130640425E0  -9.999884302442E-1
   -4.539851568833E0  -9.999883489076E-1
   -4.534572497241E0  -9.999882669514E-1
   -4.529293425650E0  -9.999881843705E-1
   -4.524014354058E0  -9.999881011596E-1
   -4.518735282466E0  -9.999880173138E-1
   -4.513456210875E0  -9.999879328276E-1
   -4.508177139283E0  -9.999878476957E-1
   -4.502898067691E0  -9.999877619129E-1
   -4.497618996100E0  -9.999876754738E-1
   -4.492339924508E0  -9.999875883728E-1
   -4.487060852916E0  -9.999875006045E-1
   -4.481781781325E0  -9.999874121634E-1
   -4.476502709733E0  -9.999873230439E-1
   -4.471223638141E0  -9.999872332403E-1
   -4.465944566550E0  -9.999871427470E-1
   -4.460665494958E0  -9.999870515582E-1
   -4.455386423366E0  -9.999869596680E-1
   -4.450107351775E0  -9.999868670708E-1
   -4.444828280183E0  -9.999867737605E-1
   -4.439549208591E0  -9.999866797312E-1
   -4.434270137000E0  -9.999865849770E-1
   -4.428991065408E0  -9.999864894917E-1
   -4.423711993816E0  -9.999863932692E-1
   -4.418432922225E0  -9.999862963034E-1
   -4.413153850633E0  -9.999861985880E-1
   -4.407874779041E0  -9.999861001168E-1
   -4.402595707450E0  -9.999860008834E-1
   -4.397316635858E0  -9.999859008814E-1
   -4.392037564266E0  -9.999858001043E-1
   -4.386758492675E0  -9.999856985458E-1
   -4.381479421083E0  -9.999855961991E-1
   -4.376200349491E0  -9.999854930576E-1
   -4.370921277900E0  -9.999853891147E-1
   -4.365642206308E0  -9.999852843636E-1
   -4.360363134716E0  -9.999851787974E-1
   -4.355084063125E0  -9.999850724094E-1
   -4.349804991533E0  -9.999849651925E-1
   -4.344525919941E0  -9.999848571397E-1
   -4.339246848350E0  -9.999847482441E-1
   -4.333967776758E0  -9.999846384983E-1
   -4.328688705166E0  -9.999845278954E-1
   -4.323409633575E0  -9.999844164279E-1
   -4.318130561983E0  -9.999843040885E-1
   -4.312851490391E0  -9.999841908699E-1
   -4.307572418800E0  -9.999840767646E-1
   -4.302293347208E0  -9.999839617650E-1
   -4.297014275616E0  -9.999838458635E-1
   -4.291735204025E0  -9.999837290525E-1
   -4.286456132433E0  -9.999836113242E-1
   -4.281177060841E0  -9.999834926708E-1
   -4.275897989250E0  -9.999833730843E-1
   -4.270618917658E0  -9.999832525569E-1
   -4.265339846066E0  -9.999831310805E-1
   -4.260060774475E0  -9.999830086470E-1
   -4.254781702883E0  -9.999828852482E-1
   -4.249502631291E0  -9.999827608758E-1
   -4.244223559700E0  -9.999826355215E-1
   -4.238944488108E0  -9.999825091768E-1
   -4.233665416516E0  -9.999823818333E-1
   -4.228386344925E0  -9.999822534824E-1
   -4.223107273333E0  -9.999821241155E-1
   -4.217828201741E0  -9.999819937237E-1
   -4.212549130150E0  -9.999818622984E-1
   -4.207270058558E0  -9.999817298305E-1
   -4.201990986966E0  -9.999815963111E-1
   -4.196711915375E0  -9.999814617312E-1
   -4.191432843783E0  -9.999813260815E-1
   -4.186153772191E0  -9.999811893529E-1
   -4.180874700600E0  -9.999810515360E-1
   -4.175595629008E0  -9.999809126214E-1
   -4.170316557416E0  -9.999807725996E-1
   -4.165037485825E0  -9.999806314610E-1
   -4.159758414233E0  -9.999804891960E-1
   -4.154479342641E0  -9.999803457947E-1
   -4.149200271050E0  -9.999802012473E-1
   -4.143921199458E0  -9.999800555439E-1
   -4.138642127866E0  -9.999799086743E-1
   -4.133363056275E0  -9.999797606285E-1
   -4.128083984683E0  -9.999796113962E-1
   -4.122804913091E0  -9.999794609671E-1
   -4.117525841500E0  -9.999793093307E-1
   -4.112246769908E0  -9.999791564765E-1
   -4.106967698316E0  -9.999790023939E-1
   -4.101688626725E0  -9.999788470721E-1
   -4.096409555133E0  -9.999786905003E-1
   -4.091130483541E0  -9.999785326676E-1
   -4.085851411950E0  -9.999783735629E-1
   -4.080572340358E0  -9.999782131750E-1
   -4.075293268766E0  -9.999780514927E-1
   -4.070014197175E0  -9.999778885047E-1
   -4.064735125583E0  -9.999777241995E-1
   -4.059456053991E0  -9.999775585654E-1
   -4.054176982400E0  -9.999773915909E-1
   -4.048897910808E0  -9.999772232640E-1
   -4.043618839216E0  -9.999770535729E-1
   -4.038339767625E0  -9.999768825056E-1
   -4.033060696033E0  -9.999767100499E-1
