#             e [au]            f [a.u.]
   -8.277446260037E0  -9.999998290718E-1
   -8.269160452970E0  -9.999998276734E-1
   -8.260874645903E0  -9.999998262629E-1
   -8.252588838836E0  -9.999998248401E-1
   -8.244303031769E0  -9.999998234050E-1
   -8.236017224702E0  -9.999998219573E-1
   -8.227731417635E0  -9.999998204971E-1
   -8.219445610568E0  -9.999998190241E-1
   -8.211159803500E0  -9.999998175383E-1
   -8.202873996433E0  -9.999998160395E-1
   -8.194588189366E0  -9.999998145277E-1
   -8.186302382299E0  -9.999998130026E-1
   -8.178016575232E0  -9.999998114642E-1
   -8.169730768165E0  -9.999998099124E-1
   -8.161444961098E0  -9.999998083470E-1
   -8.153159154031E0  -9.999998067680E-1
   -8.144873346964E0  -9.999998051751E-1
   -8.136587539896E0  -9.999998035682E-1
   -8.128301732829E0  -9.999998019473E-1
   -8.120015925762E0  -9.999998003121E-1
   -8.111730118695E0  -9.999997986626E-1
   -8.103444311628E0  -9.999997969987E-1
   -8.095158504561E0  -9.999997953201E-1
   -8.086872697494E0  -9.999997936267E-1
   -8.078586890427E0  -9.999997919185E-1
   -8.070301083360E0  -9.999997901953E-1
   -8.062015276293E0  -9.999997884569E-1
   -8.053729469225E0  -9.999997867031E-1
   -8.045443662158E0  -9.999997849340E-1
   -8.037157855091E0  -9.999997831492E-1
   -8.028872048024E0  -9.999997813487E-1
   -8.020586240957E0  -9.999997795323E-1
   -8.012300433890E0  -9.999997776998E-1
   -8.004014626823E0  -9.999997758512E-1
   -7.995728819756E0  -9.999997739862E-1
   -7.987443012689E0  -9.999997721047E-1
   -7.979157205622E0  -9.999997702066E-1
   -7.970871398554E0  -9.999997682917E-1
   -7.962585591487E0  -9.999997663598E-1
   -7.954299784420E0  -9.999997644107E-1
   -7.946013977353E0  -9.999997624444E-1
   -7.937728170286E0  -9.999997604607E-1
   -7.929442363219E0  -9.999997584593E-1
   -7.921156556152E0  -9.999997564401E-1
   -7.912870749085E0  -9.999997544030E-1
   -7.904584942018E0  -9.999997523478E-1
   -7.896299134950E0  -9.999997502743E-1
   -7.888013327883E0  -9.999997481823E-1
   -7.879727520816E0  -9.999997460717E-1
   -7.871441713749E0  -9.999997439423E-1
   -7.863155906682E0  -9.999997417939E-1
   -7.854870099615E0  -9.999997396263E-1
   -7.846584292548E0  -9.999997374393E-1
   -7.838298485481E0  -9.999997352328E-1
   -7.830012678414E0  -9.999997330066E-1
   -7.821726871347E0  -9.999997307605E-1
   -7.813441064279E0  -9.999997284943E-1
   -7.805155257212E0  -9.999997262078E-1
   -7.796869450145E0  -9.999997239008E-1
   -7.788583643078E0  -9.999997215731E-1
   -7.780297836011E0  -9.999997192245E-1
   -7.772012028944E0  -9.999997168549E-1
   -7.763726221877E0  -9.999997144640E-1
   -7.755440414810E0  -9.999997120516E-1
   -7.747154607743E0  -9.999997096175E-1
   -7.738868800675E0  -9.999997071615E-1
   -7.730582993608E0  -9.999997046835E-1
   -7.722297186541E0  -9.999997021831E-1
   -7.714011379474E0  -9.999996996601E-1
   -7.705725572407E0  -9.999996971145E-1
   -7.697439765340E0  -9.999996945458E-1
   -7.689153958273E0  -9.999996919540E-1
   -7.680868151206E0  -9.999996893388E-1
   -7.672582344139E0  -9.999996867000E-1
   -7.664296537072E0  -9.999996840372E-1
   -7.656010730004E0  -9.999996813504E-1
   -7.647724922937E0  -9.999996786393E-1
   -7.639439115870E0  -9.999996759036E-1
   -7.631153308803E0  -9.999996731432E-1
   -7.622867501736E0  -9.999996703577E-1
   -7.614581694669E0  -9.999996675469E-1
   -7.606295887602E0  -9.999996647106E-1
   -7.598010080535E0  -9.999996618486E-1
   -7.589724273468E0  -9.999996589605E-1
   -7.581438466400E0  -9.999996560462E-1
   -7.573152659333E0  -9.999996531054E-1
   -7.564866852266E0  -9.999996501377E-1
   -7.556581045199E0  -9.999996471431E-1
   -7.548295238132E0  -9.999996441212E-1
   -7.540009431065E0  -9.999996410717E-1
   -7.531723623998E0  -9.999996379943E-1
   -7.523437816931E0  -9.999996348889E-1
   -7.515152009864E0  -9.999996317551E-1
   -7.506866202797E0  -9.999996285926E-1
   -7.498580395729E0  -9.999996254012E-1
   -7.490294588662E0  -9.999996221807E-1
   -7.482008781595E0  -9.999996189306E-1
   -7.473722974528E0  -9.999996156507E-1
   -7.465437167461E0  -9.999996123408E-1
   -7.457151360394E0  -9.999996090005E-1
   -7.448865553327E0  -9.999996056295E-1
   -7.440579746260E0  -9.999996022276E-1
   -7.432293939193E0  -9.999995987944E-1
   -7.424008132126E0  -9.999995953296E-1
   -7.415722325058E0  -9.999995918330E-1
   -7.407436517991E0  -9.999995883042E-1
   -7.399150710924E0  -9.999995847428E-1
   -7.390864903857E0  -9.999995811487E-1
   -7.382579096790E0  -9.999995775213E-1
   -7.374293289723E0  -9.999995738605E-1
   -7.366007482656E0  -9.999995701659E-1
   -7.357721675589E0  -9.999995664372E-1
   -7.349435868522E0  -9.999995626740E-1
   -7.341150061454E0  -9.999995588760E-1
   -7.332864254387E0  -9.999995550428E-1
   -7.324578447320E0  -9.999995511741E-1
   -7.316292640253E0  -9.999995472696E-1
   -7.308006833186E0  -9.999995433288E-1
   -7.299721026119E0  -9.999995393515E-1
   -7.291435219052E0  -9.999995353373E-1
   -7.283149411985E0  -9.999995312857E-1
   -7.274863604918E0  -9.999995271965E-1
   -7.266577797851E0  -9.999995230693E-1
   -7.258291990783E0  -9.999995189037E-1
   -7.250006183716E0  -9.999995146992E-1
   -7.241720376649E0  -9.999995104556E-1
   -7.233434569582E0  -9.999995061724E-1
   -7.225148762515E0  -9.999995018493E-1
   -7.216862955448E0  -9.999994974858E-1
   -7.208577148381E0  -9.999994930815E-1
   -7.200291341314E0  -9.999994886361E-1
   -7.192005534247E0  -9.999994841491E-1
   -7.183719727179E0  -9.999994796201E-1
   -7.175433920112E0  -9.999994750487E-1
   -7.167148113045E0  -9.999994704345E-1
   -7.158862305978E0  -9.999994657770E-1
   -7.150576498911E0  -9.999994610758E-1
   -7.142290691844E0  -9.999994563305E-1
   -7.134004884777E0  -9.999994515406E-1
   -7.125719077710E0  -9.999994467057E-1
   -7.117433270643E0  -9.999994418253E-1
   -7.109147463576E0  -9.999994368989E-1
   -7.100861656508E0  -9.999994319262E-1
   -7.092575849441E0  -9.999994269067E-1
   -7.084290042374E0  -9.999994218398E-1
   -7.076004235307E0  -9.999994167251E-1
   -7.067718428240E0  -9.999994115622E-1
   -7.059432621173E0  -9.999994063504E-1
   -7.051146814106E0  -9.999994010894E-1
   -7.042861007039E0  -9.999993957787E-1
   -7.034575199972E0  -9.999993904177E-1
   -7.026289392905E0  -9.999993850059E-1
   -7.018003585837E0  -9.999993795428E-1
   -7.009717778770E0  -9.999993740280E-1
   -7.001431971703E0  -9.999993684608E-1
   -6.993146164636E0  -9.999993628408E-1
   -6.984860357569E0  -9.999993571674E-1
   -6.976574550502E0  -9.999993514400E-1
   -6.968288743435E0  -9.999993456582E-1
   -6.960002936368E0  -9.999993398214E-1
   -6.951717129301E0  -9.999993339289E-1
   -6.943431322233E0  -9.999993279804E-1
   -6.935145515166E0  -9.999993219750E-1
   -6.926859708099E0  -9.999993159124E-1
   -6.918573901032E0  -9.999993097919E-1
   -6.910288093965E0  -9.999993036130E-1
   -6.902002286898E0  -9.999992973749E-1
   -6.893716479831E0  -9.999992910772E-1
   -6.885430672764E0  -9.999992847192E-1
   -6.877144865697E0  -9.999992783003E-1
   -6.868859058630E0  -9.999992718199E-1
   -6.860573251562E0  -9.999992652773E-1
   -6.852287444495E0  -9.999992586719E-1
   -6.844001637428E0  -9.999992520032E-1
   -6.835715830361E0  -9.999992452703E-1
   -6.827430023294E0  -9.999992384726E-1
   -6.819144216227E0  -9.999992316096E-1
   -6.810858409160E0  -9.999992246805E-1
   -6.802572602093E0  -9.999992176846E-1
   -6.794286795026E0  -9.999992106213E-1
   -6.786000987958E0  -9.999992034899E-1
   -6.777715180891E0  -9.999991962896E-1
   -6.769429373824E0  -9.999991890198E-1
   -6.761143566757E0  -9.999991816796E-1
   -6.752857759690E0  -9.999991742685E-1
   -6.744571952623E0  -9.999991667857E-1
   -6.736286145556E0  -9.999991592304E-1
   -6.728000338489E0  -9.999991516019E-1
   -6.719714531422E0  -9.999991438994E-1
   -6.711428724355E0  -9.999991361221E-1
   -6.703142917287E0  -9.999991282694E-1
   -6.694857110220E0  -9.999991203403E-1
   -6.686571303153E0  -9.999991123341E-1
   -6.678285496086E0  -9.999991042501E-1
   -6.669999689019E0  -9.999990960873E-1
   -6.661713881952E0  -9.999990878450E-1
   -6.653428074885E0  -9.999990795223E-1
   -6.645142267818E0  -9.999990711185E-1
   -6.636856460751E0  -9.999990626326E-1
   -6.628570653683E0  -9.999990540638E-1
   -6.620284846616E0  -9.999990454113E-1
   -6.611999039549E0  -9.999990366741E-1
   -6.603713232482E0  -9.999990278514E-1
   -6.595427425415E0  -9.999990189423E-1
   -6.587141618348E0  -9.999990099459E-1
   -6.578855811281E0  -9.999990008612E-1
   -6.570570004214E0  -9.999989916874E-1
   -6.562284197147E0  -9.999989824234E-1
   -6.553998390080E0  -9.999989730685E-1
   -6.545712583012E0  -9.999989636215E-1
   -6.537426775945E0  -9.999989540816E-1
   -6.529140968878E0  -9.999989444477E-1
   -6.520855161811E0  -9.999989347188E-1
   -6.512569354744E0  -9.999989248941E-1
   -6.504283547677E0  -9.999989149724E-1
   -6.495997740610E0  -9.999989049527E-1
   -6.487711933543E0  -9.999988948340E-1
   -6.479426126476E0  -9.999988846152E-1
   -6.471140319409E0  -9.999988742954E-1
   -6.462854512341E0  -9.999988638733E-1
   -6.454568705274E0  -9.999988533480E-1
   -6.446282898207E0  -9.999988427184E-1
   -6.437997091140E0  -9.999988319832E-1
   -6.429711284073E0  -9.999988211415E-1
   -6.421425477006E0  -9.999988101921E-1
   -6.413139669939E0  -9.999987991338E-1
   -6.404853862872E0  -9.999987879654E-1
   -6.396568055805E0  -9.999987766859E-1
   -6.388282248737E0  -9.999987652940E-1
   -6.379996441670E0  -9.999987537885E-1
   -6.371710634603E0  -9.999987421682E-1
   -6.363424827536E0  -9.999987304319E-1
   -6.355139020469E0  -9.999987185784E-1
   -6.346853213402E0  -9.999987066063E-1
   -6.338567406335E0  -9.999986945145E-1
   -6.330281599268E0  -9.999986823016E-1
   -6.321995792201E0  -9.999986699663E-1
   -6.313709985134E0  -9.999986575074E-1
   -6.305424178066E0  -9.999986449235E-1
   -6.297138370999E0  -9.999986322132E-1
   -6.288852563932E0  -9.999986193752E-1
   -6.280566756865E0  -9.999986064082E-1
   -6.272280949798E0  -9.999985933106E-1
   -6.263995142731E0  -9.999985800812E-1
   -6.255709335664E0  -9.999985667186E-1
   -6.247423528597E0  -9.999985532211E-1
   -6.239137721530E0  -9.999985395875E-1
   -6.230851914462E0  -9.999985258163E-1
   -6.222566107395E0  -9.999985119059E-1
   -6.214280300328E0  -9.999984978548E-1
   -6.205994493261E0  -9.999984836616E-1
   -6.197708686194E0  -9.999984693246E-1
   -6.189422879127E0  -9.999984548423E-1
   -6.181137072060E0  -9.999984402133E-1
   -6.172851264993E0  -9.999984254357E-1
   -6.164565457926E0  -9.999984105081E-1
   -6.156279650859E0  -9.999983954288E-1
   -6.147993843791E0  -9.999983801961E-1
   -6.139708036724E0  -9.999983648084E-1
   -6.131422229657E0  -9.999983492640E-1
   -6.123136422590E0  -9.999983335612E-1
   -6.114850615523E0  -9.999983176982E-1
   -6.106564808456E0  -9.999983016733E-1
   -6.098279001389E0  -9.999982854848E-1
   -6.089993194322E0  -9.999982691307E-1
   -6.081707387255E0  -9.999982526094E-1
   -6.073421580188E0  -9.999982359190E-1
   -6.065135773120E0  -9.999982190576E-1
   -6.056849966053E0  -9.999982020233E-1
   -6.048564158986E0  -9.999981848143E-1
   -6.040278351919E0  -9.999981674287E-1
   -6.031992544852E0  -9.999981498644E-1
   -6.023706737785E0  -9.999981321195E-1
   -6.015420930718E0  -9.999981141920E-1
   -6.007135123651E0  -9.999980960800E-1
   -5.998849316584E0  -9.999980777813E-1
   -5.990563509516E0  -9.999980592939E-1
   -5.982277702449E0  -9.999980406158E-1
   -5.973991895382E0  -9.999980217447E-1
   -5.965706088315E0  -9.999980026786E-1
   -5.957420281248E0  -9.999979834154E-1
   -5.949134474181E0  -9.999979639527E-1
   -5.940848667114E0  -9.999979442885E-1
   -5.932562860047E0  -9.999979244204E-1
   -5.924277052980E0  -9.999979043462E-1
   -5.915991245913E0  -9.999978840636E-1
   -5.907705438845E0  -9.999978635704E-1
   -5.899419631778E0  -9.999978428640E-1
   -5.891133824711E0  -9.999978219422E-1
   -5.882848017644E0  -9.999978008025E-1
   -5.874562210577E0  -9.999977794426E-1
   -5.866276403510E0  -9.999977578599E-1
   -5.857990596443E0  -9.999977360520E-1
   -5.849704789376E0  -9.999977140163E-1
   -5.841418982309E0  -9.999976917503E-1
   -5.833133175241E0  -9.999976692513E-1
   -5.824847368174E0  -9.999976465169E-1
   -5.816561561107E0  -9.999976235443E-1
   -5.808275754040E0  -9.999976003308E-1
   -5.799989946973E0  -9.999975768738E-1
   -5.791704139906E0  -9.999975531705E-1
   -5.783418332839E0  -9.999975292181E-1
   -5.775132525772E0  -9.999975050138E-1
   -5.766846718705E0  -9.999974805548E-1
   -5.758560911638E0  -9.999974558382E-1
   -5.750275104570E0  -9.999974308610E-1
   -5.741989297503E0  -9.999974056204E-1
   -5.733703490436E0  -9.999973801133E-1
   -5.725417683369E0  -9.999973543367E-1
   -5.717131876302E0  -9.999973282876E-1
   -5.708846069235E0  -9.999973019628E-1
   -5.700560262168E0  -9.999972753593E-1
   -5.692274455101E0  -9.999972484738E-1
   -5.683988648034E0  -9.999972213031E-1
   -5.675702840966E0  -9.999971938441E-1
   -5.667417033899E0  -9.999971660933E-1
   -5.659131226832E0  -9.999971380476E-1
   -5.650845419765E0  -9.999971097034E-1
   -5.642559612698E0  -9.999970810574E-1
   -5.634273805631E0  -9.999970521061E-1
   -5.625987998564E0  -9.999970228461E-1
   -5.617702191497E0  -9.999969932738E-1
   -5.609416384430E0  -9.999969633856E-1
   -5.601130577363E0  -9.999969331778E-1
   -5.592844770295E0  -9.999969026469E-1
   -5.584558963228E0  -9.999968717891E-1
   -5.576273156161E0  -9.999968406006E-1
   -5.567987349094E0  -9.999968090777E-1
   -5.559701542027E0  -9.999967772164E-1
   -5.551415734960E0  -9.999967450129E-1
   -5.543129927893E0  -9.999967124631E-1
   -5.534844120826E0  -9.999966795632E-1
   -5.526558313759E0  -9.999966463090E-1
   -5.518272506692E0  -9.999966126965E-1
   -5.509986699624E0  -9.999965787215E-1
   -5.501700892557E0  -9.999965443798E-1
   -5.493415085490E0  -9.999965096670E-1
   -5.485129278423E0  -9.999964745790E-1
   -5.476843471356E0  -9.999964391114E-1
   -5.468557664289E0  -9.999964032597E-1
   -5.460271857222E0  -9.999963670194E-1
   -5.451986050155E0  -9.999963303861E-1
   -5.443700243088E0  -9.999962933551E-1
   -5.435414436020E0  -9.999962559218E-1
   -5.427128628953E0  -9.999962180815E-1
   -5.418842821886E0  -9.999961798294E-1
   -5.410557014819E0  -9.999961411608E-1
   -5.402271207752E0  -9.999961020706E-1
   -5.393985400685E0  -9.999960625540E-1
   -5.385699593618E0  -9.999960226060E-1
   -5.377413786551E0  -9.999959822214E-1
   -5.369127979484E0  -9.999959413952E-1
   -5.360842172417E0  -9.999959001222E-1
   -5.352556365349E0  -9.999958583971E-1
   -5.344270558282E0  -9.999958162145E-1
   -5.335984751215E0  -9.999957735691E-1
   -5.327698944148E0  -9.999957304553E-1
   -5.319413137081E0  -9.999956868677E-1
   -5.311127330014E0  -9.999956428007E-1
   -5.302841522947E0  -9.999955982485E-1
   -5.294555715880E0  -9.999955532054E-1
   -5.286269908813E0  -9.999955076656E-1
   -5.277984101745E0  -9.999954616231E-1
   -5.269698294678E0  -9.999954150721E-1
   -5.261412487611E0  -9.999953680063E-1
   -5.253126680544E0  -9.999953204198E-1
   -5.244840873477E0  -9.999952723063E-1
   -5.236555066410E0  -9.999952236596E-1
   -5.228269259343E0  -9.999951744731E-1
   -5.219983452276E0  -9.999951247406E-1
   -5.211697645209E0  -9.999950744554E-1
   -5.203411838142E0  -9.999950236109E-1
   -5.195126031074E0  -9.999949722004E-1
   -5.186840224007E0  -9.999949202172E-1
   -5.178554416940E0  -9.999948676544E-1
   -5.170268609873E0  -9.999948145049E-1
   -5.161982802806E0  -9.999947607618E-1
   -5.153696995739E0  -9.999947064179E-1
   -5.145411188672E0  -9.999946514659E-1
   -5.137125381605E0  -9.999945958985E-1
   -5.128839574538E0  -9.999945397082E-1
   -5.120553767471E0  -9.999944828876E-1
   -5.112267960403E0  -9.999944254290E-1
   -5.103982153336E0  -9.999943673247E-1
   -5.095696346269E0  -9.999943085668E-1
   -5.087410539202E0  -9.999942491475E-1
   -5.079124732135E0  -9.999941890587E-1
   -5.070838925068E0  -9.999941282922E-1
   -5.062553118001E0  -9.999940668398E-1
   -5.054267310934E0  -9.999940046931E-1
   -5.045981503867E0  -9.999939418438E-1
   -5.037695696799E0  -9.999938782832E-1
   -5.029409889732E0  -9.999938140026E-1
   -5.021124082665E0  -9.999937489932E-1
   -5.012838275598E0  -9.999936832461E-1
   -5.004552468531E0  -9.999936167523E-1
   -4.996266661464E0  -9.999935495026E-1
   -4.987980854397E0  -9.999934814877E-1
   -4.979695047330E0  -9.999934126983E-1
   -4.971409240263E0  -9.999933431247E-1
   -4.963123433196E0  -9.999932727575E-1
   -4.954837626128E0  -9.999932015867E-1
   -4.946551819061E0  -9.999931296025E-1
   -4.938266011994E0  -9.999930567948E-1
   -4.929980204927E0  -9.999929831535E-1
   -4.921694397860E0  -9.999929086683E-1
   -4.913408590793E0  -9.999928333286E-1
   -4.905122783726E0  -9.999927571240E-1
   -4.896836976659E0  -9.999926800436E-1
   -4.888551169592E0  -9.999926020767E-1
   -4.880265362524E0  -9.999925232122E-1
   -4.871979555457E0  -9.999924434389E-1
   -4.863693748390E0  -9.999923627455E-1
   -4.855407941323E0  -9.999922811205E-1
   -4.847122134256E0  -9.999921985524E-1
   -4.838836327189E0  -9.999921150293E-1
   -4.830550520122E0  -9.999920305393E-1
   -4.822264713055E0  -9.999919450704E-1
   -4.813978905988E0  -9.999918586102E-1
   -4.805693098921E0  -9.999917711463E-1
   -4.797407291853E0  -9.999916826661E-1
   -4.789121484786E0  -9.999915931569E-1
   -4.780835677719E0  -9.999915026056E-1
   -4.772549870652E0  -9.999914109993E-1
   -4.764264063585E0  -9.999913183246E-1
   -4.755978256518E0  -9.999912245680E-1
   -4.747692449451E0  -9.999911297159E-1
   -4.739406642384E0  -9.999910337544E-1
   -4.731120835317E0  -9.999909366694E-1
   -4.722835028249E0  -9.999908384468E-1
   -4.714549221182E0  -9.999907390722E-1
   -4.706263414115E0  -9.999906385308E-1
   -4.697977607048E0  -9.999905368080E-1
   -4.689691799981E0  -9.999904338886E-1
   -4.681405992914E0  -9.999903297575E-1
   -4.673120185847E0  -9.999902243991E-1
   -4.664834378780E0  -9.999901177979E-1
   -4.656548571713E0  -9.999900099380E-1
   -4.648262764646E0  -9.999899008032E-1
   -4.639976957578E0  -9.999897903773E-1
   -4.631691150511E0  -9.999896786438E-1
   -4.623405343444E0  -9.999895655858E-1
   -4.615119536377E0  -9.999894511864E-1
   -4.606833729310E0  -9.999893354284E-1
   -4.598547922243E0  -9.999892182942E-1
   -4.590262115176E0  -9.999890997662E-1
   -4.581976308109E0  -9.999889798263E-1
   -4.573690501042E0  -9.999888584565E-1
   -4.565404693975E0  -9.999887356381E-1
   -4.557118886907E0  -9.999886113525E-1
   -4.548833079840E0  -9.999884855807E-1
   -4.540547272773E0  -9.999883583035E-1
   -4.532261465706E0  -9.999882295012E-1
   -4.523975658639E0  -9.999880991542E-1
   -4.515689851572E0  -9.999879672423E-1
   -4.507404044505E0  -9.999878337452E-1
   -4.499118237438E0  -9.999876986422E-1
   -4.490832430371E0  -9.999875619123E-1
   -4.482546623303E0  -9.999874235345E-1
   -4.474260816236E0  -9.999872834871E-1
   -4.465975009169E0  -9.999871417482E-1
   -4.457689202102E0  -9.999869982958E-1
   -4.449403395035E0  -9.999868531074E-1
   -4.441117587968E0  -9.999867061601E-1
   -4.432831780901E0  -9.999865574310E-1
   -4.424545973834E0  -9.999864068965E-1
   -4.416260166767E0  -9.999862545329E-1
   -4.407974359700E0  -9.999861003161E-1
   -4.399688552632E0  -9.999859442216E-1
   -4.391402745565E0  -9.999857862246E-1
   -4.383116938498E0  -9.999856263001E-1
   -4.374831131431E0  -9.999854644223E-1
   -4.366545324364E0  -9.999853005656E-1
   -4.358259517297E0  -9.999851347036E-1
   -4.349973710230E0  -9.999849668096E-1
   -4.341687903163E0  -9.999847968568E-1
   -4.333402096096E0  -9.999846248176E-1
   -4.325116289028E0  -9.999844506642E-1
   -4.316830481961E0  -9.999842743686E-1
   -4.308544674894E0  -9.999840959020E-1
   -4.300258867827E0  -9.999839152354E-1
   -4.291973060760E0  -9.999837323394E-1
   -4.283687253693E0  -9.999835471841E-1
   -4.275401446626E0  -9.999833597392E-1
   -4.267115639559E0  -9.999831699740E-1
   -4.258829832492E0  -9.999829778572E-1
   -4.250544025425E0  -9.999827833572E-1
   -4.242258218357E0  -9.999825864420E-1
   -4.233972411290E0  -9.999823870788E-1
   -4.225686604223E0  -9.999821852347E-1
   -4.217400797156E0  -9.999819808760E-1
   -4.209114990089E0  -9.999817739689E-1
   -4.200829183022E0  -9.999815644786E-1
   -4.192543375955E0  -9.999813523702E-1
   -4.184257568888E0  -9.999811376082E-1
   -4.175971761821E0  -9.999809201563E-1
   -4.167685954753E0  -9.999806999781E-1
   -4.159400147686E0  -9.999804770363E-1
   -4.151114340619E0  -9.999802512932E-1
   -4.142828533552E0  -9.999800227105E-1
   -4.134542726485E0  -9.999797912495E-1
   -4.126256919418E0  -9.999795568707E-1
   -4.117971112351E0  -9.999793195341E-1
   -4.109685305284E0  -9.999790791990E-1
   -4.101399498217E0  -9.999788358244E-1
   -4.093113691150E0  -9.999785893683E-1
   -4.084827884082E0  -9.999783397883E-1
   -4.076542077015E0  -9.999780870414E-1
   -4.068256269948E0  -9.999778310838E-1
   -4.059970462881E0  -9.999775718711E-1
   -4.051684655814E0  -9.999773093583E-1
   -4.043398848747E0  -9.999770434996E-1
   -4.035113041680E0  -9.999767742487E-1
   -4.026827234613E0  -9.999765015584E-1
   -4.018541427546E0  -9.999762253809E-1
   -4.010255620479E0  -9.999759456675E-1
   -4.001969813411E0  -9.999756623692E-1
   -3.993684006344E0  -9.999753754357E-1
   -3.985398199277E0  -9.999750848164E-1
   -3.977112392210E0  -9.999747904596E-1
   -3.968826585143E0  -9.999744923130E-1
   -3.960540778076E0  -9.999741903234E-1
   -3.952254971009E0  -9.999738844369E-1
   -3.943969163942E0  -9.999735745986E-1
   -3.935683356875E0  -9.999732607531E-1
   -3.927397549807E0  -9.999729428437E-1
   -3.919111742740E0  -9.999726208132E-1
   -3.910825935673E0  -9.999722946032E-1
   -3.902540128606E0  -9.999719641548E-1
   -3.894254321539E0  -9.999716294078E-1
   -3.885968514472E0  -9.999712903014E-1
   -3.877682707405E0  -9.999709467735E-1
   -3.869396900338E0  -9.999705987614E-1
   -3.861111093271E0  -9.999702462012E-1
   -3.852825286204E0  -9.999698890281E-1
   -3.844539479136E0  -9.999695271762E-1
   -3.836253672069E0  -9.999691605788E-1
   -3.827967865002E0  -9.999687891679E-1
   -3.819682057935E0  -9.999684128746E-1
   -3.811396250868E0  -9.999680316289E-1
   -3.803110443801E0  -9.999676453596E-1
   -3.794824636734E0  -9.999672539945E-1
   -3.786538829667E0  -9.999668574602E-1
   -3.778253022600E0  -9.981683832582E-1
   -3.769967215532E0  -9.981105535292E-1
   -3.761681408465E0  -9.980512170277E-1
   -3.753395601398E0  -9.979903374148E-1
   -3.745109794331E0  -9.979278832509E-1
   -3.736823987264E0  -9.978638226424E-1
   -3.728538180197E0  -9.978319276154E-1
   -3.720252373130E0  -9.977652614904E-1
   -3.711966566063E0  -9.976968995128E-1
   -3.703680758996E0  -9.976268079305E-1
   -3.695394951929E0  -9.975549525158E-1
   -3.687109144861E0  -9.975184677012E-1
   -3.678823337794E0  -9.974437303562E-1
   -3.670537530727E0  -9.973671326871E-1
   -3.662251723660E0  -9.972886385082E-1
   -3.653965916593E0  -9.972082111361E-1
   -3.645680109526E0  -9.971665749121E-1
   -3.637394302459E0  -9.970829655158E-1
   -3.629108495392E0  -9.969973189270E-1
   -3.620822688325E0  -9.969095963998E-1
   -3.612536881258E0  -9.968197586684E-1
   -3.604251074190E0  -9.967723523748E-1
   -3.595965267123E0  -9.966790072503E-1
   -3.587679460056E0  -9.965834349703E-1
   -3.579393652989E0  -9.964855940981E-1
   -3.571107845922E0  -9.963854426533E-1
   -3.562822038855E0  -9.963315859256E-1
   -3.554536231788E0  -9.962275747627E-1
   -3.546250424721E0  -9.961211326587E-1
   -3.537964617654E0  -9.960122153496E-1
   -3.529678810586E0  -9.959007780028E-1
   -3.521393003519E0  -9.958397238103E-1
   -3.513107196452E0  -9.957240456934E-1
   -3.504821389385E0  -9.956057182662E-1
   -3.496535582318E0  -9.954846942951E-1
   -3.488249775251E0  -9.953609259513E-1
   -3.479963968184E0  -9.952918553234E-1
   -3.471678161117E0  -9.951634345669E-1
   -3.463392354050E0  -9.950321307511E-1
   -3.455106546983E0  -9.948978935236E-1
   -3.446820739915E0  -9.948219265201E-1
   -3.438534932848E0  -9.946826883406E-1
   -3.430249125781E0  -9.945403701199E-1
   -3.421963318714E0  -9.943949188775E-1
   -3.413677511647E0  -9.942462809885E-1
   -3.405391704580E0  -9.941606362368E-1
   -3.397105897513E0  -9.940065256863E-1
   -3.388820090446E0  -9.938490714547E-1
   -3.380534283379E0  -9.936882171555E-1
   -3.372248476311E0  -9.935942587307E-1
   -3.363962669244E0  -9.934275324506E-1
   -3.355676862177E0  -9.932572402833E-1
   -3.347391055110E0  -9.930833229672E-1
   -3.339105248043E0  -9.929803510019E-1
   -3.330819440976E0  -9.928001379207E-1
   -3.322533633909E0  -9.926161246824E-1
   -3.314247826842E0  -9.924282490324E-1
   -3.305962019775E0  -9.923155134145E-1
   -3.297676212708E0  -9.921208925010E-1
   -3.289390405640E0  -9.919222245602E-1
   -3.281104598573E0  -9.917194442215E-1
   -3.272818791506E0  -9.915961415850E-1
