#             e [au]            f [a.u.]
   -1.027998208668E1  -9.999999734474E-1
   -1.026969178930E1  -9.999999732052E-1
   -1.025940149191E1  -9.999999729607E-1
   -1.024911119453E1  -9.999999727138E-1
   -1.023882089714E1  -9.999999724645E-1
   -1.022853059976E1  -9.999999722129E-1
   -1.021824030237E1  -9.999999719588E-1
   -1.020795000499E1  -9.999999717022E-1
   -1.019765970761E1  -9.999999714432E-1
   -1.018736941022E1  -9.999999711817E-1
   -1.017707911284E1  -9.999999709176E-1
   -1.016678881545E1  -9.999999706510E-1
   -1.015649851807E1  -9.999999703818E-1
   -1.014620822069E1  -9.999999701100E-1
   -1.013591792330E1  -9.999999698355E-1
   -1.012562762592E1  -9.999999695584E-1
   -1.011533732853E1  -9.999999692787E-1
   -1.010504703115E1  -9.999999689962E-1
   -1.009475673377E1  -9.999999687109E-1
   -1.008446643638E1  -9.999999684229E-1
   -1.007417613900E1  -9.999999681321E-1
   -1.006388584161E1  -9.999999678384E-1
   -1.005359554423E1  -9.999999675419E-1
   -1.004330524685E1  -9.999999672425E-1
   -1.003301494946E1  -9.999999669402E-1
   -1.002272465208E1  -9.999999666349E-1
   -1.001243435469E1  -9.999999663267E-1
   -1.000214405731E1  -9.999999660155E-1
   -9.991853759925E0  -9.999999657012E-1
   -9.981563462541E0  -9.999999653838E-1
   -9.971273165157E0  -9.999999650634E-1
   -9.960982867773E0  -9.999999647398E-1
   -9.950692570389E0  -9.999999644130E-1
   -9.940402273005E0  -9.999999640831E-1
   -9.930111975621E0  -9.999999637499E-1
   -9.919821678237E0  -9.999999634134E-1
   -9.909531380853E0  -9.999999630737E-1
   -9.899241083469E0  -9.999999627306E-1
   -9.888950786085E0  -9.999999623841E-1
   -9.878660488701E0  -9.999999620343E-1
   -9.868370191317E0  -9.999999616810E-1
   -9.858079893932E0  -9.999999613242E-1
   -9.847789596548E0  -9.999999609639E-1
   -9.837499299164E0  -9.999999606001E-1
   -9.827209001780E0  -9.999999602327E-1
   -9.816918704396E0  -9.999999598616E-1
   -9.806628407012E0  -9.999999594869E-1
   -9.796338109628E0  -9.999999591085E-1
   -9.786047812244E0  -9.999999587264E-1
   -9.775757514860E0  -9.999999583405E-1
   -9.765467217476E0  -9.999999579508E-1
   -9.755176920092E0  -9.999999575572E-1
   -9.744886622708E0  -9.999999571597E-1
   -9.734596325324E0  -9.999999567583E-1
   -9.724306027940E0  -9.999999563530E-1
   -9.714015730556E0  -9.999999559436E-1
   -9.703725433172E0  -9.999999555301E-1
   -9.693435135787E0  -9.999999551126E-1
   -9.683144838403E0  -9.999999546908E-1
   -9.672854541019E0  -9.999999542650E-1
   -9.662564243635E0  -9.999999538348E-1
   -9.652273946251E0  -9.999999534004E-1
   -9.641983648867E0  -9.999999529617E-1
   -9.631693351483E0  -9.999999525186E-1
   -9.621403054099E0  -9.999999520711E-1
   -9.611112756715E0  -9.999999516191E-1
   -9.600822459331E0  -9.999999511627E-1
   -9.590532161947E0  -9.999999507016E-1
   -9.580241864563E0  -9.999999502360E-1
   -9.569951567179E0  -9.999999497657E-1
   -9.559661269795E0  -9.999999492907E-1
   -9.549370972411E0  -9.999999488110E-1
   -9.539080675027E0  -9.999999483264E-1
   -9.528790377642E0  -9.999999478370E-1
   -9.518500080258E0  -9.999999473428E-1
   -9.508209782874E0  -9.999999468435E-1
   -9.497919485490E0  -9.999999463393E-1
   -9.487629188106E0  -9.999999458299E-1
   -9.477338890722E0  -9.999999453155E-1
   -9.467048593338E0  -9.999999447959E-1
   -9.456758295954E0  -9.999999442711E-1
   -9.446467998570E0  -9.999999437410E-1
   -9.436177701186E0  -9.999999432055E-1
   -9.425887403802E0  -9.999999426647E-1
   -9.415597106418E0  -9.999999421184E-1
   -9.405306809034E0  -9.999999415667E-1
   -9.395016511650E0  -9.999999410093E-1
   -9.384726214266E0  -9.999999404463E-1
   -9.374435916882E0  -9.999999398777E-1
   -9.364145619497E0  -9.999999393032E-1
   -9.353855322113E0  -9.999999387230E-1
   -9.343565024729E0  -9.999999381369E-1
   -9.333274727345E0  -9.999999375449E-1
   -9.322984429961E0  -9.999999369469E-1
   -9.312694132577E0  -9.999999363428E-1
   -9.302403835193E0  -9.999999357326E-1
   -9.292113537809E0  -9.999999351162E-1
   -9.281823240425E0  -9.999999344936E-1
   -9.271532943041E0  -9.999999338646E-1
   -9.261242645657E0  -9.999999332292E-1
   -9.250952348273E0  -9.999999325874E-1
   -9.240662050889E0  -9.999999319390E-1
   -9.230371753505E0  -9.999999312840E-1
   -9.220081456121E0  -9.999999306224E-1
   -9.209791158737E0  -9.999999299540E-1
   -9.199500861352E0  -9.999999292788E-1
   -9.189210563968E0  -9.999999285967E-1
   -9.178920266584E0  -9.999999279076E-1
   -9.168629969200E0  -9.999999272115E-1
   -9.158339671816E0  -9.999999265083E-1
