#             R [au]        psi_0 [a.u.]
   7.166905563519E-1   4.857068307128E-1
   7.200240008000E-1   4.889947650567E-1
   7.233574452482E-1   4.922783005223E-1
   7.266908896963E-1   4.955572491117E-1
   7.300243341445E-1   4.988314235713E-1
   7.333577785926E-1   5.021006374037E-1
   7.366912230408E-1   5.053647048808E-1
   7.400246674889E-1   5.086234410554E-1
   7.433581119371E-1   5.118766617737E-1
   7.466915563852E-1   5.151241836873E-1
   7.500250008334E-1   5.183658242652E-1
   7.533584452815E-1   5.216014018053E-1
   7.566918897297E-1   5.248307354464E-1
   7.600253341778E-1   5.280536451795E-1
   7.633587786260E-1   5.312699518596E-1
   7.666922230741E-1   5.344794772167E-1
   7.700256675223E-1   5.376820438672E-1
   7.733591119704E-1   5.408774753247E-1
   7.766925564185E-1   5.440655960114E-1
   7.800260008667E-1   5.472462312688E-1
   7.833594453148E-1   5.504192073682E-1
   7.866928897630E-1   5.535843515214E-1
   7.900263342111E-1   5.567414918914E-1
   7.933597786593E-1   5.598904576024E-1
   7.966932231074E-1   5.630310787504E-1
   8.000266675556E-1   5.661631864129E-1
   8.033601120037E-1   5.692866126592E-1
   8.066935564519E-1   5.724011905601E-1
   8.100270009000E-1   5.755067541975E-1
   8.133604453482E-1   5.786031386744E-1
   8.166938897963E-1   5.816901801239E-1
   8.200273342445E-1   5.847677157187E-1
   8.233607786926E-1   5.878355836805E-1
   8.266942231408E-1   5.908936232887E-1
   8.300276675889E-1   5.939416748897E-1
   8.333611120371E-1   5.969795799056E-1
   8.366945564852E-1   6.000071808427E-1
   8.400280009334E-1   6.030243213005E-1
   8.433614453815E-1   6.060308459795E-1
   8.466948898297E-1   6.090266006901E-1
   8.500283342778E-1   6.120114323604E-1
   8.533617787260E-1   6.149851890443E-1
   8.566952231741E-1   6.179477199295E-1
   8.600286676223E-1   6.208988753451E-1
   8.633621120704E-1   6.238385067695E-1
   8.666955565186E-1   6.267664668376E-1
   8.700290009667E-1   6.296826093482E-1
   8.733624454148E-1   6.325867892717E-1
   8.766958898630E-1   6.354788627564E-1
   8.800293343111E-1   6.383586871363E-1
   8.833627787593E-1   6.412261209372E-1
   8.866962232074E-1   6.440810238840E-1
   8.900296676556E-1   6.469232569070E-1
   8.933631121037E-1   6.497526821481E-1
   8.966965565519E-1   6.525691629678E-1
   9.000300010000E-1   6.553725639505E-1
   9.033634454482E-1   6.581627509112E-1
   9.066968898963E-1   6.609395909012E-1
   9.100303343445E-1   6.637029522137E-1
   9.133637787926E-1   6.664527043898E-1
   9.166972232408E-1   6.691887182234E-1
   9.200306676889E-1   6.719108657673E-1
   9.233641121371E-1   6.746190203380E-1
   9.266975565852E-1   6.773130565208E-1
   9.300310010334E-1   6.799928501749E-1
   9.333644454815E-1   6.826582784383E-1
   9.366978899297E-1   6.853092197324E-1
   9.400313343778E-1   6.879455537664E-1
   9.433647788260E-1   6.905671615421E-1
   9.466982232741E-1   6.931739253580E-1
   9.500316677223E-1   6.957657288135E-1
   9.533651121704E-1   6.983424568129E-1
   9.566985566186E-1   7.009039955695E-1
   9.600320010667E-1   7.034502326092E-1
   9.633654455149E-1   7.059810567742E-1
   9.666988899630E-1   7.084963582266E-1
   9.700323344111E-1   7.109960284516E-1
   9.733657788593E-1   7.134799602611E-1
   9.766992233074E-1   7.159480477965E-1
   9.800326677556E-1   7.184001865318E-1
   9.833661122037E-1   7.208362732766E-1
   9.866995566519E-1   7.232562061787E-1
   9.900330011000E-1   7.256598847269E-1
   9.933664455482E-1   7.280472097532E-1
   9.966998899963E-1   7.304180834356E-1
    1.000033334444E0   7.327724092998E-1
    1.003366778893E0   7.351100922218E-1
    1.006700223341E0   7.374310384295E-1
    1.010033667789E0   7.397351555048E-1
    1.013367112237E0   7.420223523855E-1
    1.016700556685E0   7.442925393665E-1
    1.020034001133E0   7.465456281013E-1
    1.023367445582E0   7.487815316040E-1
    1.026700890030E0   7.510001642496E-1
    1.030034334478E0   7.532014417760E-1
    1.033367778926E0   7.553852812844E-1
    1.036701223374E0   7.575516012404E-1
    1.040034667822E0   7.597003214747E-1
    1.043368112270E0   7.618313631840E-1
    1.046701556719E0   7.639446489309E-1
    1.050035001167E0   7.660401026451E-1
    1.053368445615E0   7.681176496230E-1
    1.056701890063E0   7.701772165282E-1
    1.060035334511E0   7.722187313915E-1
    1.063368778959E0   7.742421236107E-1
    1.066702223407E0   7.762473239505E-1
    1.070035667856E0   7.782342645424E-1
    1.073369112304E0   7.802028788838E-1
    1.076702556752E0   7.821531018380E-1
    1.080036001200E0   7.840848696332E-1
    1.083369445648E0   7.859981198617E-1
    1.086702890096E0   7.878927914795E-1
    1.090036334544E0   7.897688248047E-1
    1.093369778993E0   7.916261615167E-1
    1.096703223441E0   7.934647446553E-1
    1.100036667889E0   7.952845186187E-1
    1.103370112337E0   7.970854291627E-1
    1.106703556785E0   7.988674233988E-1
    1.110037001233E0   8.006304497930E-1
    1.113370445682E0   8.023744581632E-1
    1.116703890130E0   8.040993996785E-1
    1.120037334578E0   8.058052268564E-1
    1.123370779026E0   8.074918935609E-1
    1.126704223474E0   8.091593550005E-1
    1.130037667922E0   8.108075677262E-1
    1.133371112370E0   8.124364896284E-1
    1.136704556819E0   8.140460799352E-1
    1.140038001267E0   8.156362992092E-1
    1.143371445715E0   8.172071093453E-1
    1.146704890163E0   8.187584735680E-1
    1.150038334611E0   8.202903564278E-1
    1.153371779059E0   8.218027237993E-1
    1.156705223507E0   8.232955428774E-1
    1.160038667956E0   8.247687821742E-1
    1.163372112404E0   8.262224115162E-1
    1.166705556852E0   8.276564020407E-1
    1.170039001300E0   8.290707261922E-1
    1.173372445748E0   8.304653577192E-1
    1.176705890196E0   8.318402716703E-1
    1.180039334644E0   8.331954443909E-1
    1.183372779093E0   8.345308535189E-1
    1.186706223541E0   8.358464779813E-1
    1.190039667989E0   8.371422979900E-1
    1.193373112437E0   8.384182950377E-1
    1.196706556885E0   8.396744518938E-1
    1.200040001333E0   8.409107526004E-1
    1.203373445782E0   8.421271824677E-1
    1.206706890230E0   8.433237280698E-1
    1.210040334678E0   8.445003772402E-1
    1.213373779126E0   8.456571190670E-1
    1.216707223574E0   8.467939438887E-1
    1.220040668022E0   8.479108432892E-1
    1.223374112470E0   8.490078100932E-1
    1.226707556919E0   8.500848383611E-1
    1.230041001367E0   8.511419233841E-1
    1.233374445815E0   8.521790616795E-1
    1.236707890263E0   8.531962509851E-1
    1.240041334711E0   8.541934902546E-1
    1.243374779159E0   8.551707796517E-1
    1.246708223607E0   8.561281205454E-1
    1.250041668056E0   8.570655155042E-1
    1.253375112504E0   8.579829682910E-1
    1.256708556952E0   8.588804838572E-1
    1.260042001400E0   8.597580683373E-1
    1.263375445848E0   8.606157290433E-1
    1.266708890296E0   8.614534744587E-1
    1.270042334744E0   8.622713142331E-1
    1.273375779193E0   8.630692591760E-1
    1.276709223641E0   8.638473212512E-1
    1.280042668089E0   8.646055135703E-1
    1.283376112537E0   8.653438503872E-1
    1.286709556985E0   8.660623470918E-1
    1.290043001433E0   8.667610202035E-1
    1.293376445882E0   8.674398873656E-1
    1.296709890330E0   8.680989673384E-1
    1.300043334778E0   8.687382799932E-1
    1.303376779226E0   8.693578463060E-1
    1.306710223674E0   8.699576883504E-1
    1.310043668122E0   8.705378292919E-1
    1.313377112570E0   8.710982933809E-1
    1.316710557019E0   8.716391059460E-1
    1.320044001467E0   8.721602933876E-1
    1.323377445915E0   8.726618831709E-1
    1.326710890363E0   8.731439038194E-1
    1.330044334811E0   8.736063849077E-1
    1.333377779259E0   8.740493570550E-1
    1.336711223707E0   8.744728519180E-1
    1.340044668156E0   8.748769021840E-1
    1.343378112604E0   8.752615415635E-1
    1.346711557052E0   8.756268047840E-1
    1.350045001500E0   8.759727275818E-1
    1.353378445948E0   8.762993466957E-1
    1.356711890396E0   8.766066998594E-1
    1.360045334844E0   8.768948257945E-1
    1.363378779293E0   8.771637642029E-1
    1.366712223741E0   8.774135557596E-1
    1.370045668189E0   8.776442421058E-1
    1.373379112637E0   8.778558658406E-1
    1.376712557085E0   8.780484705145E-1
    1.380046001533E0   8.782221006212E-1
    1.383379445982E0   8.783768015906E-1
    1.386712890430E0   8.785126197809E-1
    1.390046334878E0   8.786296024713E-1
    1.393379779326E0   8.787277978543E-1
    1.396713223774E0   8.788072550278E-1
    1.400046668222E0   8.788680239879E-1
    1.403380112670E0   8.789101556209E-1
    1.406713557119E0   8.789337016955E-1
    1.410047001567E0   8.789387148553E-1
    1.413380446015E0   8.789252486109E-1
    1.416713890463E0   8.788933918695E-1
    1.420047334911E0   8.788431480448E-1
    1.423380779359E0   8.787745904698E-1
    1.426714223807E0   8.786877760441E-1
    1.430047668256E0   8.785827624950E-1
    1.433381112704E0   8.784596083694E-1
    1.436714557152E0   8.783183730258E-1
    1.440048001600E0   8.781591166267E-1
    1.443381446048E0   8.779819001302E-1
    1.446714890496E0   8.777867852819E-1
    1.450048334944E0   8.775738346073E-1
    1.453381779393E0   8.773431114035E-1
    1.456715223841E0   8.770946797308E-1
    1.460048668289E0   8.768286044052E-1
    1.463382112737E0   8.765449509899E-1
    1.466715557185E0   8.762437857872E-1
    1.470049001633E0   8.759251758303E-1
    1.473382446082E0   8.755891888755E-1
    1.476715890530E0   8.752358933936E-1
    1.480049334978E0   8.748653585619E-1
    1.483382779426E0   8.744776542559E-1
    1.486716223874E0   8.740728510413E-1
    1.490049668322E0   8.736510201656E-1
    1.493383112770E0   8.732122335499E-1
    1.496716557219E0   8.727565637807E-1
    1.500050001667E0   8.722840841018E-1
    1.503383446115E0   8.717948684056E-1
    1.506716890563E0   8.712889912252E-1
    1.510050335011E0   8.707665277263E-1
    1.513383779459E0   8.702275536985E-1
    1.516717223907E0   8.696721455471E-1
    1.520050668356E0   8.691003802851E-1
    1.523384112804E0   8.685123355249E-1
    1.526717557252E0   8.679080894696E-1
    1.530051001700E0   8.672877209050E-1
    1.533384446148E0   8.666513091916E-1
    1.536717890596E0   8.659989342557E-1
    1.540051335045E0   8.653306765815E-1
    1.543384779493E0   8.646466172029E-1
    1.546718223941E0   8.639468376949E-1
    1.550051668389E0   8.632314201655E-1
    1.553385112837E0   8.625004472475E-1
    1.556718557285E0   8.617540020900E-1
    1.560052001733E0   8.609921683504E-1
    1.563385446182E0   8.602150301858E-1
    1.566718890630E0   8.594226722451E-1
    1.570052335078E0   8.586151796605E-1
    1.573385779526E0   8.577926380393E-1
    1.576719223974E0   8.569551334559E-1
    1.580052668422E0   8.561027524431E-1
    1.583386112870E0   8.552355819843E-1
    1.586719557319E0   8.543537095051E-1
    1.590053001767E0   8.534572228651E-1
    1.593386446215E0   8.525462103497E-1
    1.596719890663E0   8.516207606621E-1
    1.600053335111E0   8.506809629149E-1
    1.603386779559E0   8.497269066219E-1
    1.606720224007E0   8.487586816903E-1
    1.610053668456E0   8.477763784123E-1
    1.613387112904E0   8.467800874570E-1
    1.616720557352E0   8.457698998622E-1
    1.620054001800E0   8.447459070268E-1
    1.623387446248E0   8.437082007020E-1
    1.626720890696E0   8.426568729839E-1
    1.630054335145E0   8.415920163052E-1
    1.633387779593E0   8.405137234269E-1
    1.636721224041E0   8.394220874307E-1
    1.640054668489E0   8.383172017111E-1
    1.643388112937E0   8.371991599670E-1
    1.646721557385E0   8.360680561939E-1
    1.650055001833E0   8.349239846763E-1
    1.653388446282E0   8.337670399793E-1
    1.656721890730E0   8.325973169412E-1
    1.660055335178E0   8.314149106652E-1
    1.663388779626E0   8.302199165119E-1
    1.666722224074E0   8.290124300913E-1
    1.670055668522E0   8.277925472550E-1
    1.673389112970E0   8.265603640886E-1
    1.676722557419E0   8.253159769036E-1
    1.680056001867E0   8.240594822303E-1
    1.683389446315E0   8.227909768094E-1
    1.686722890763E0   8.215105575848E-1
    1.690056335211E0   8.202183216957E-1
    1.693389779659E0   8.189143664692E-1
    1.696723224107E0   8.175987894125E-1
    1.700056668556E0   8.162716882055E-1
    1.703390113004E0   8.149331606932E-1
    1.706723557452E0   8.135833048781E-1
    1.710057001900E0   8.122222189130E-1
    1.713390446348E0   8.108500010930E-1
    1.716723890796E0   8.094667498489E-1
    1.720057335245E0   8.080725637389E-1
    1.723390779693E0   8.066675414421E-1
    1.726724224141E0   8.052517817504E-1
    1.730057668589E0   8.038253835618E-1
    1.733391113037E0   8.023884458728E-1
    1.736724557485E0   8.009410677713E-1
    1.740058001933E0   7.994833484292E-1
    1.743391446382E0   7.980153870957E-1
    1.746724890830E0   7.965372830896E-1
    1.750058335278E0   7.950491357925E-1
    1.753391779726E0   7.935510446418E-1
    1.756725224174E0   7.920431091234E-1
    1.760058668622E0   7.905254287649E-1
    1.763392113070E0   7.889981031286E-1
    1.766725557519E0   7.874612318046E-1
    1.770059001967E0   7.859149144038E-1
    1.773392446415E0   7.843592505512E-1
    1.776725890863E0   7.827943398788E-1
    1.780059335311E0   7.812202820193E-1
    1.783392779759E0   7.796371765988E-1
    1.786726224207E0   7.780451232306E-1
    1.790059668656E0   7.764442215080E-1
    1.793393113104E0   7.748345709981E-1
    1.796726557552E0   7.732162712352E-1
    1.800060002000E0   7.715894217139E-1
    1.803393446448E0   7.699541218828E-1
    1.806726890896E0   7.683104711382E-1
    1.810060335345E0   7.666585688174E-1
    1.813393779793E0   7.649985141922E-1
    1.816727224241E0   7.633304064630E-1
    1.820060668689E0   7.616543447521E-1
    1.823394113137E0   7.599704280975E-1
    1.826727557585E0   7.582787554468E-1
    1.830061002033E0   7.565794256509E-1
    1.833394446482E0   7.548725374578E-1
    1.836727890930E0   7.531581895067E-1
    1.840061335378E0   7.514364803218E-1
    1.843394779826E0   7.497075083060E-1
    1.846728224274E0   7.479713717356E-1
    1.850061668722E0   7.462281687538E-1
    1.853395113170E0   7.444779973649E-1
    1.856728557619E0   7.427209554286E-1
    1.860062002067E0   7.409571406542E-1
    1.863395446515E0   7.391866505947E-1
    1.866728890963E0   7.374095826410E-1
    1.870062335411E0   7.356260340167E-1
    1.873395779859E0   7.338361017719E-1
    1.876729224307E0   7.320398827780E-1
    1.880062668756E0   7.302374737220E-1
    1.883396113204E0   7.284289711010E-1
    1.886729557652E0   7.266144712169E-1
    1.890063002100E0   7.247940701708E-1
    1.893396446548E0   7.229678638578E-1
    1.896729890996E0   7.211359479618E-1
    1.900063335445E0   7.192984179497E-1
    1.903396779893E0   7.174553690670E-1
    1.906730224341E0   7.156068963320E-1
    1.910063668789E0   7.137530945309E-1
    1.913397113237E0   7.118940582126E-1
    1.916730557685E0   7.100298816841E-1
    1.920064002133E0   7.081606590050E-1
    1.923397446582E0   7.062864839828E-1
    1.926730891030E0   7.044074501680E-1
    1.930064335478E0   7.025236508493E-1
    1.933397779926E0   7.006351790489E-1
    1.936731224374E0   6.987421275174E-1
    1.940064668822E0   6.968445887296E-1
    1.943398113270E0   6.949426548794E-1
    1.946731557719E0   6.930364178757E-1
    1.950065002167E0   6.911259693373E-1
    1.953398446615E0   6.892114005890E-1
    1.956731891063E0   6.872928026564E-1
    1.960065335511E0   6.853702662625E-1
    1.963398779959E0   6.834438818224E-1
    1.966732224407E0   6.815137394396E-1
    1.970065668856E0   6.795799289015E-1
    1.973399113304E0   6.776425396753E-1
    1.976732557752E0   6.757016609037E-1
    1.980066002200E0   6.737573814011E-1
    1.983399446648E0   6.718097896493E-1
    1.986732891096E0   6.698589737935E-1
    1.990066335545E0   6.679050216385E-1
    1.993399779993E0   6.659480206447E-1
    1.996733224441E0   6.639880579242E-1
    2.000066668889E0   6.620252202374E-1
    2.003400113337E0   6.600595939884E-1
    2.006733557785E0   6.580912652223E-1
    2.010067002233E0   6.561203196208E-1
    2.013400446682E0   6.541468424991E-1
    2.016733891130E0   6.521709188019E-1
    2.020067335578E0   6.501926331003E-1
    2.023400780026E0   6.482120695883E-1
    2.026734224474E0   6.462293120790E-1
    2.030067668922E0   6.442444440017E-1
    2.033401113370E0   6.422575483986E-1
    2.036734557819E0   6.402687079213E-1
    2.040068002267E0   6.382780048276E-1
    2.043401446715E0   6.362855209787E-1
    2.046734891163E0   6.342913378358E-1
    2.050068335611E0   6.322955364571E-1
    2.053401780059E0   6.302981974949E-1
    2.056735224507E0   6.282994011926E-1
    2.060068668956E0   6.262992273818E-1
    2.063402113404E0   6.242977554795E-1
    2.066735557852E0   6.222950644854E-1
    2.070069002300E0   6.202912329788E-1
    2.073402446748E0   6.182863391164E-1
    2.076735891196E0   6.162804606293E-1
    2.080069335645E0   6.142736748207E-1
    2.083402780093E0   6.122660585629E-1
    2.086736224541E0   6.102576882953E-1
    2.090069668989E0   6.082486400219E-1
    2.093403113437E0   6.062389893085E-1
    2.096736557885E0   6.042288112808E-1
    2.100070002333E0   6.022181806220E-1
    2.103403446782E0   6.002071715705E-1
    2.106736891230E0   5.981958579175E-1
    2.110070335678E0   5.961843130054E-1
    2.113403780126E0   5.941726097254E-1
    2.116737224574E0   5.921608205151E-1
    2.120070669022E0   5.901490173573E-1
    2.123404113470E0   5.881372717774E-1
    2.126737557919E0   5.861256548417E-1
    2.130071002367E0   5.841142371558E-1
    2.133404446815E0   5.821030888625E-1
    2.136737891263E0   5.800922796400E-1
    2.140071335711E0   5.780818787006E-1
    2.143404780159E0   5.760719547887E-1
    2.146738224607E0   5.740625761793E-1
    2.150071669056E0   5.720538106764E-1
    2.153405113504E0   5.700457256118E-1
    2.156738557952E0   5.680383878432E-1
    2.160072002400E0   5.660318637530E-1
    2.163405446848E0   5.640262192469E-1
    2.166738891296E0   5.620215197529E-1
    2.170072335745E0   5.600178302194E-1
    2.173405780193E0   5.580152151146E-1
    2.176739224641E0   5.560137384250E-1
    2.180072669089E0   5.540134636542E-1
    2.183406113537E0   5.520144538223E-1
    2.186739557985E0   5.500167714642E-1
    2.190073002433E0   5.480204786292E-1
    2.193406446882E0   5.460256368798E-1
    2.196739891330E0   5.440323072906E-1
    2.200073335778E0   5.420405504482E-1
    2.203406780226E0   5.400504264492E-1
    2.206740224674E0   5.380619949008E-1
    2.210073669122E0   5.360753149191E-1
    2.213407113570E0   5.340904451287E-1
    2.216740558019E0   5.321074436623E-1
    2.220074002467E0   5.301263681600E-1
    2.223407446915E0   5.281472757687E-1
    2.226740891363E0   5.261702231415E-1
    2.230074335811E0   5.241952664377E-1
    2.233407780259E0   5.222224613220E-1
    2.236741224707E0   5.202518629641E-1
    2.240074669156E0   5.182835260389E-1
    2.243408113604E0   5.163175047256E-1
    2.246741558052E0   5.143538527079E-1
    2.250075002500E0   5.123926231737E-1
    2.253408446948E0   5.104338688148E-1
    2.256741891396E0   5.084776418272E-1
    2.260075335845E0   5.065239939105E-1
    2.263408780293E0   5.045729762683E-1
    2.266742224741E0   5.026246396083E-1
    2.270075669189E0   5.006790341418E-1
    2.273409113637E0   4.987362095845E-1
