#             R [au]        psi_0 [a.u.]
    1.310043668122E0   8.189390614122E-1
    1.313377112570E0   8.172586330651E-1
    1.316710557019E0   8.155678471758E-1
    1.320044001467E0   8.138668144255E-1
    1.323377445915E0   8.121556453887E-1
    1.326710890363E0   8.104344505285E-1
    1.330044334811E0   8.087033401900E-1
    1.333377779259E0   8.069624245952E-1
    1.336711223707E0   8.052118138370E-1
    1.340044668156E0   8.034516178736E-1
    1.343378112604E0   8.016819465229E-1
    1.346711557052E0   7.999029094574E-1
    1.350045001500E0   7.981146161979E-1
    1.353378445948E0   7.963171761089E-1
    1.356711890396E0   7.945106983926E-1
    1.360045334844E0   7.926952920840E-1
    1.363378779293E0   7.908710660450E-1
    1.366712223741E0   7.890381289598E-1
    1.370045668189E0   7.871965893293E-1
    1.373379112637E0   7.853465554659E-1
    1.376712557085E0   7.834881354888E-1
    1.380046001533E0   7.816214373181E-1
    1.383379445982E0   7.797465686708E-1
    1.386712890430E0   7.778636370547E-1
    1.390046334878E0   7.759727497646E-1
    1.393379779326E0   7.740740138763E-1
    1.396713223774E0   7.721675362426E-1
    1.400046668222E0   7.702534234880E-1
    1.403380112670E0   7.683317820043E-1
    1.406713557119E0   7.664027179453E-1
    1.410047001567E0   7.644663372228E-1
    1.413380446015E0   7.625227455016E-1
    1.416713890463E0   7.605720481950E-1
    1.420047334911E0   7.586143504601E-1
    1.423380779359E0   7.566497571938E-1
    1.426714223807E0   7.546783730276E-1
    1.430047668256E0   7.527003023241E-1
    1.433381112704E0   7.507156491717E-1
    1.436714557152E0   7.487245173811E-1
    1.440048001600E0   7.467270104807E-1
    1.443381446048E0   7.447232317121E-1
    1.446714890496E0   7.427132840266E-1
    1.450048334944E0   7.406972700805E-1
    1.453381779393E0   7.386752922312E-1
    1.456715223841E0   7.366474525334E-1
    1.460048668289E0   7.346138527347E-1
    1.463382112737E0   7.325745942721E-1
    1.466715557185E0   7.305297782675E-1
    1.470049001633E0   7.284795055247E-1
    1.473382446082E0   7.264238765248E-1
    1.476715890530E0   7.243629914230E-1
    1.480049334978E0   7.222969500445E-1
    1.483382779426E0   7.202258518811E-1
    1.486716223874E0   7.181497960873E-1
    1.490049668322E0   7.160688814773E-1
    1.493383112770E0   7.139832065206E-1
    1.496716557219E0   7.118928693393E-1
    1.500050001667E0   7.097979677042E-1
    1.503383446115E0   7.076985990318E-1
    1.506716890563E0   7.055948603804E-1
    1.510050335011E0   7.034868484472E-1
    1.513383779459E0   7.013746595651E-1
    1.516717223907E0   6.992583896991E-1
    1.520050668356E0   6.971381344435E-1
    1.523384112804E0   6.950139890187E-1
    1.526717557252E0   6.928860482678E-1
    1.530051001700E0   6.907544066540E-1
    1.533384446148E0   6.886191582575E-1
    1.536717890596E0   6.864803967722E-1
    1.540051335045E0   6.843382155033E-1
    1.543384779493E0   6.821927073642E-1
    1.546718223941E0   6.800439648735E-1
    1.550051668389E0   6.778920801525E-1
    1.553385112837E0   6.757371449226E-1
    1.556718557285E0   6.735792505020E-1
    1.560052001733E0   6.714184878039E-1
    1.563385446182E0   6.692549473330E-1
    1.566718890630E0   6.670887191837E-1
    1.570052335078E0   6.649198930372E-1
    1.573385779526E0   6.627485581592E-1
    1.576719223974E0   6.605748033972E-1
    1.580052668422E0   6.583987171783E-1
    1.583386112870E0   6.562203875071E-1
    1.586719557319E0   6.540399019629E-1
    1.590053001767E0   6.518573476978E-1
    1.593386446215E0   6.496728114343E-1
    1.596719890663E0   6.474863794633E-1
    1.600053335111E0   6.452981376416E-1
    1.603386779559E0   6.431081713905E-1
    1.606720224007E0   6.409165656930E-1
    1.610053668456E0   6.387234050921E-1
    1.613387112904E0   6.365287736890E-1
    1.616720557352E0   6.343327551408E-1
