#             e [au]            f [a.u.]
   -1.152000000000E1  -9.999999908259E-1
   -1.150846846847E1  -9.999999907373E-1
   -1.149693693694E1  -9.999999906478E-1
   -1.148540540541E1  -9.999999905574E-1
   -1.147387387387E1  -9.999999904661E-1
   -1.146234234234E1  -9.999999903738E-1
   -1.145081081081E1  -9.999999902806E-1
   -1.143927927928E1  -9.999999901864E-1
   -1.142774774775E1  -9.999999900913E-1
   -1.141621621622E1  -9.999999899952E-1
   -1.140468468468E1  -9.999999898982E-1
   -1.139315315315E1  -9.999999898001E-1
   -1.138162162162E1  -9.999999897010E-1
   -1.137009009009E1  -9.999999896009E-1
   -1.135855855856E1  -9.999999894998E-1
   -1.134702702703E1  -9.999999893977E-1
   -1.133549549550E1  -9.999999892945E-1
   -1.132396396396E1  -9.999999891903E-1
   -1.131243243243E1  -9.999999890850E-1
   -1.130090090090E1  -9.999999889786E-1
   -1.128936936937E1  -9.999999888711E-1
   -1.127783783784E1  -9.999999887625E-1
   -1.126630630631E1  -9.999999886528E-1
   -1.125477477477E1  -9.999999885420E-1
   -1.124324324324E1  -9.999999884300E-1
   -1.123171171171E1  -9.999999883169E-1
   -1.122018018018E1  -9.999999882026E-1
   -1.120864864865E1  -9.999999880871E-1
   -1.119711711712E1  -9.999999879705E-1
   -1.118558558559E1  -9.999999878526E-1
   -1.117405405405E1  -9.999999877336E-1
   -1.116252252252E1  -9.999999876133E-1
   -1.115099099099E1  -9.999999874917E-1
   -1.113945945946E1  -9.999999873689E-1
   -1.112792792793E1  -9.999999872448E-1
   -1.111639639640E1  -9.999999871195E-1
   -1.110486486486E1  -9.999999869928E-1
   -1.109333333333E1  -9.999999868648E-1
   -1.108180180180E1  -9.999999867356E-1
   -1.107027027027E1  -9.999999866049E-1
   -1.105873873874E1  -9.999999864729E-1
   -1.104720720721E1  -9.999999863396E-1
   -1.103567567568E1  -9.999999862048E-1
   -1.102414414414E1  -9.999999860687E-1
   -1.101261261261E1  -9.999999859311E-1
   -1.100108108108E1  -9.999999857921E-1
   -1.098954954955E1  -9.999999856517E-1
   -1.097801801802E1  -9.999999855098E-1
   -1.096648648649E1  -9.999999853664E-1
   -1.095495495495E1  -9.999999852215E-1
   -1.094342342342E1  -9.999999850751E-1
   -1.093189189189E1  -9.999999849272E-1
   -1.092036036036E1  -9.999999847777E-1
   -1.090882882883E1  -9.999999846267E-1
   -1.089729729730E1  -9.999999844741E-1
   -1.088576576577E1  -9.999999843199E-1
   -1.087423423423E1  -9.999999841641E-1
   -1.086270270270E1  -9.999999840066E-1
   -1.085117117117E1  -9.999999838475E-1
   -1.083963963964E1  -9.999999836867E-1
   -1.082810810811E1  -9.999999835243E-1
   -1.081657657658E1  -9.999999833601E-1
   -1.080504504505E1  -9.999999831942E-1
   -1.079351351351E1  -9.999999830266E-1
   -1.078198198198E1  -9.999999828572E-1
   -1.077045045045E1  -9.999999826860E-1
   -1.075891891892E1  -9.999999825131E-1
   -1.074738738739E1  -9.999999823383E-1
   -1.073585585586E1  -9.999999821616E-1
   -1.072432432432E1  -9.999999819831E-1
   -1.071279279279E1  -9.999999818027E-1
   -1.070126126126E1  -9.999999816204E-1
   -1.068972972973E1  -9.999999814362E-1
   -1.067819819820E1  -9.999999812500E-1
   -1.066666666667E1  -9.999999810619E-1
   -1.065513513514E1  -9.999999808718E-1
   -1.064360360360E1  -9.999999806796E-1
   -1.063207207207E1  -9.999999804855E-1
   -1.062054054054E1  -9.999999802892E-1
   -1.060900900901E1  -9.999999800909E-1
   -1.059747747748E1  -9.999999798905E-1
   -1.058594594595E1  -9.999999796879E-1
   -1.057441441441E1  -9.999999794832E-1
   -1.056288288288E1  -9.999999792764E-1
   -1.055135135135E1  -9.999999790673E-1
   -1.053981981982E1  -9.999999788560E-1
   -1.052828828829E1  -9.999999786424E-1
   -1.051675675676E1  -9.999999784266E-1
   -1.050522522523E1  -9.999999782085E-1
   -1.049369369369E1  -9.999999779880E-1
   -1.048216216216E1  -9.999999777652E-1
   -1.047063063063E1  -9.999999775400E-1
   -1.045909909910E1  -9.999999773124E-1
   -1.044756756757E1  -9.999999770824E-1
   -1.043603603604E1  -9.999999768499E-1
   -1.042450450450E1  -9.999999766149E-1
   -1.041297297297E1  -9.999999763774E-1
   -1.040144144144E1  -9.999999761374E-1
   -1.038990990991E1  -9.999999758947E-1
   -1.037837837838E1  -9.999999756495E-1
   -1.036684684685E1  -9.999999754017E-1
   -1.035531531532E1  -9.999999751511E-1
   -1.034378378378E1  -9.999999748979E-1
   -1.033225225225E1  -9.999999746420E-1
   -1.032072072072E1  -9.999999743833E-1
   -1.030918918919E1  -9.999999741218E-1
   -1.029765765766E1  -9.999999738575E-1
   -1.028612612613E1  -9.999999735904E-1
   -1.027459459459E1  -9.997189566811E-1
   -1.026306306306E1  -9.996542275445E-1
   -1.025153153153E1  -9.995781239353E-1
   -1.024000000000E1  -9.995008380166E-1
   -1.022846846847E1  -9.993995682840E-1
   -1.021693693694E1  -9.992828052464E-1
   -1.020540540541E1  -9.991659404882E-1
   -1.019387387387E1  -9.990345387038E-1
   -1.018234234234E1  -9.988664274611E-1
   -1.017081081081E1  -9.987000557936E-1
   -1.015927927928E1  -9.985152419973E-1
   -1.014774774775E1  -9.983106531197E-1
   -1.013621621622E1  -9.980849232015E-1
   -1.012468468468E1  -9.978366565325E-1
   -1.011315315315E1  -9.976007394091E-1
   -1.010162162162E1  -9.973061471831E-1
   -1.009009009009E1  -9.969848183027E-1
   -1.007855855856E1  -9.966807107691E-1
   -1.006702702703E1  -9.963048593356E-1
   -1.005549549550E1  -9.959499135880E-1
   -1.004396396396E1  -9.955139920140E-1
   -1.003243243243E1  -9.951030626766E-1
   -1.002090090090E1  -9.946639116069E-1
   -1.000936936937E1  -9.941953165513E-1
   -9.997837837838E0  -9.936263656785E-1
   -9.986306306306E0  -9.930914341281E-1
   -9.974774774775E0  -9.925232443753E-1
   -9.963243243243E0  -9.919205420105E-1
   -9.951711711712E0  -9.912820682254E-1
   -9.940180180180E0  -9.906065616496E-1
   -9.928648648649E0  -9.899860114542E-1
   -9.917117117117E0  -9.892368161450E-1
   -9.905585585586E0  -9.884468581979E-1
   -9.894054054054E0  -9.877204046721E-1
   -9.882522522523E0  -9.868494563283E-1
   -9.870990990991E0  -9.859340203174E-1
   -9.859459459459E0  -9.850910682348E-1
   -9.847927927928E0  -9.840873408064E-1
   -9.836396396396E0  -9.831621712875E-1
   -9.824864864865E0  -9.821962042601E-1
   -9.813333333333E0  -9.810532472329E-1
   -9.801801801802E0  -9.799980301235E-1
   -9.790270270270E0  -9.788985280028E-1
   -9.778738738739E0  -9.777535791939E-1
   -9.767207207207E0  -9.764098657908E-1
   -9.755675675676E0  -9.751662913503E-1
   -9.744144144144E0  -9.738737668128E-1
   -9.732612612613E0  -9.725311260300E-1
   -9.721081081081E0  -9.711372026495E-1
   -9.709549549550E0  -9.696908311414E-1
   -9.698018018018E0  -9.681908476469E-1
   -9.686486486486E0  -9.666360909598E-1
   -9.674954954955E0  -9.652110631555E-1
   -9.663423423423E0  -9.635473521725E-1
   -9.651891891892E0  -9.618253603217E-1
   -9.640360360360E0  -9.600439395631E-1
   -9.628828828829E0  -9.582019489514E-1
   -9.617297297297E0  -9.565037911658E-1
   -9.605765765766E0  -9.545410544211E-1
   -9.594234234234E0  -9.527275027658E-1
   -9.582702702703E0  -9.506392607908E-1
   -9.571171171171E0  -9.484846936466E-1
   -9.559639639640E0  -9.464868593402E-1
   -9.548108108108E0  -9.441997592085E-1
   -9.536576576577E0  -9.420741389565E-1
   -9.525045045045E0  -9.398845417827E-1
   -9.513513513514E0  -9.373914091665E-1
   -9.501981981982E0  -9.350664583405E-1
   -9.490450450450E0  -9.324290234467E-1
   -9.478918918919E0  -9.299637192865E-1
   -9.467387387387E0  -9.274279613456E-1
   -9.455855855856E0  -9.248204178639E-1
   -9.444324324324E0  -9.218830905786E-1
   -9.432792792793E0  -9.191250489201E-1
   -9.421261261261E0  -9.162913030107E-1
   -9.409729729730E0  -9.133805152012E-1
   -9.398198198198E0  -9.103913470643E-1
   -9.386666666667E0  -9.073224598744E-1
   -9.375135135135E0  -9.041725156160E-1
   -9.363603603604E0  -9.009401775909E-1
   -9.352072072072E0  -8.976241112994E-1
   -9.340540540541E0  -8.942229849912E-1
   -9.329009009009E0  -8.907354708189E-1
   -9.317477477477E0  -8.871602453937E-1
   -9.305945945946E0  -8.834959907448E-1
   -9.294414414414E0  -8.797413949068E-1
   -9.282882882883E0  -8.758951530940E-1
   -9.271351351351E0  -8.719559681566E-1
   -9.259819819820E0  -8.679225520992E-1
   -9.248288288288E0  -8.637936258627E-1
   -9.236756756757E0  -8.598582799704E-1
   -9.225225225225E0  -8.555349703218E-1
   -9.213693693694E0  -8.511121990232E-1
   -9.202162162162E0  -8.465887300600E-1
   -9.190630630631E0  -8.422557890572E-1
   -9.179099099099E0  -8.375269975376E-1
   -9.167567567568E0  -8.326936931057E-1
   -9.156036036036E0  -8.280473022054E-1
   -9.144504504505E0  -8.230006224500E-1
   -9.132972972973E0  -8.178457462067E-1
   -9.121441441441E0  -8.128727191107E-1
   -9.109909909910E0  -8.074966802328E-1
   -9.098378378378E0  -8.022987966548E-1
   -9.086846846847E0  -7.966964530987E-1
   -9.075315315315E0  -7.912679371959E-1
   -9.063783783784E0  -7.854343081572E-1
   -9.052252252252E0  -7.797695379342E-1
   -9.040720720721E0  -7.736998259568E-1
   -9.029189189189E0  -7.677933599978E-1
   -9.017657657658E0  -7.614829737182E-1
   -9.006126126126E0  -7.553295772904E-1
   -8.994594594595E0  -7.487741546331E-1
   -8.983063063063E0  -7.423688283862E-1
   -8.971531531532E0  -7.358348661995E-1
   -8.960000000000E0  -7.289022676799E-1
   -8.948468468468E0  -7.221092013200E-1
   -8.936936936937E0  -7.151838166357E-1
   -8.925405405405E0  -7.078651652106E-1
   -8.913873873874E0  -7.006741976833E-1
   -8.902342342342E0  -6.933476060907E-1
   -8.890810810811E0  -6.856351336020E-1
   -8.879279279279E0  -6.780372882268E-1
   -8.867747747748E0  -6.703009510859E-1
   -8.856216216216E0  -6.624252210277E-1
   -8.844684684685E0  -6.544092563908E-1
   -8.833153153153E0  -6.460226011476E-1
   -8.821621621622E0  -6.377278234796E-1
   -8.810090090090E0  -6.292908178267E-1
   -8.798558558559E0  -6.207110043506E-1
   -8.787027027027E0  -6.119878741883E-1
   -8.775495495495E0  -6.031209945251E-1
   -8.763963963964E0  -5.941100103491E-1
   -8.752432432432E0  -5.847577587163E-1
   -8.740900900901E0  -5.754627087852E-1
   -8.729369369369E0  -5.660230976668E-1
   -8.717837837838E0  -5.564389020982E-1
   -8.706306306306E0  -5.467101887823E-1
   -8.694774774775E0  -5.368371178604E-1
   -8.683243243243E0  -5.268199446291E-1
   -8.671711711712E0  -5.166590223502E-1
   -8.660180180180E0  -5.063548031216E-1
   -8.648648648649E0  -4.959078431199E-1
   -8.637117117117E0  -4.853188012696E-1
   -8.625585585586E0  -4.745884433971E-1
   -8.614054054054E0  -4.637176429072E-1
