#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    2.410000000000E1   1.152924185677E-3   4.442549905298E-3   5.133642392250E-3   7.078527421386E-3   1.780764390461E-2
    2.415000000000E1   1.148095091697E-3   4.422386739320E-3   5.123451980227E-3   7.035203095710E-3   1.772913690695E-2
    2.420000000000E1   1.143331634204E-3   4.402239147746E-3   5.113401677416E-3   6.992244943651E-3   1.765121740302E-2
    2.425000000000E1   1.138632962750E-3   4.382108572995E-3   5.103488159780E-3   6.949651905595E-3   1.757388160112E-2
    2.430000000000E1   1.133998235605E-3   4.361996450104E-3   5.093708140001E-3   6.907422885142E-3   1.749712571085E-2
    2.435000000000E1   1.129426616076E-3   4.341904205640E-3   5.084058369157E-3   6.865556745681E-3   1.742094593655E-2
    2.440000000000E1   1.124917274887E-3   4.321833257325E-3   5.074535636174E-3   6.824052317002E-3   1.734533848539E-2
    2.445000000000E1   1.120469386232E-3   4.301785014188E-3   5.065136766842E-3   6.782908392194E-3   1.727029955946E-2
    2.450000000000E1   1.116082130959E-3   4.281760874704E-3   5.055858624357E-3   6.742123729789E-3   1.719582535981E-2
    2.455000000000E1   1.111754698393E-3   4.261762228273E-3   5.046698109566E-3   6.701697057288E-3   1.712191209352E-2
    2.460000000000E1   1.107486282819E-3   4.241790452880E-3   5.037652156065E-3   6.661627067606E-3   1.704855595937E-2
    2.465000000000E1   1.103276084442E-3   4.221846916085E-3   5.028717737539E-3   6.621912423370E-3   1.697575316144E-2
    2.470000000000E1   1.099123310143E-3   4.201932975937E-3   5.019891861295E-3   6.582551754995E-3   1.690349990237E-2
    2.475000000000E1   1.095027174618E-3   4.182049977198E-3   5.011171571906E-3   6.543543665711E-3   1.683179238943E-2
    2.480000000000E1   1.090986892566E-3   4.162199253062E-3   5.002553949302E-3   6.504886727548E-3   1.676062682248E-2
    2.485000000000E1   1.087001691213E-3   4.142382125214E-3   4.994036107730E-3   6.466579488487E-3   1.668999941264E-2
    2.490000000000E1   1.083070801707E-3   4.122599903356E-3   4.985615197087E-3   6.428620464585E-3   1.661990636674E-2
    2.495000000000E1   1.079193462602E-3   4.102853883712E-3   4.977288402169E-3   6.391008149637E-3   1.655034389812E-2
    2.500000000000E1   1.075368915948E-3   4.083145349835E-3   4.969052941062E-3   6.353741010923E-3   1.648130821777E-2
    2.505000000000E1   1.071596410357E-3   4.063475572666E-3   4.960906069510E-3   6.316817491009E-3   1.641279554354E-2
    2.510000000000E1   1.067875202230E-3   4.043845808803E-3   4.952845074705E-3   6.280236009462E-3   1.634480209520E-2
    2.515000000000E1   1.064204553335E-3   4.024257301831E-3   4.944867278720E-3   6.243994963782E-3   1.627732409767E-2
    2.520000000000E1   1.060583729915E-3   4.004711280690E-3   4.936970037451E-3   6.208092728261E-3   1.621035777632E-2
    2.525000000000E1   1.057012009588E-3   3.985208961411E-3   4.929150739572E-3   6.172527655802E-3   1.614389936637E-2
    2.530000000000E1   1.053488669981E-3   3.965751544328E-3   4.921406809271E-3   6.137298079740E-3   1.607794510332E-2
    2.535000000000E1   1.050012993883E-3   3.946340216056E-3   4.913735702441E-3   6.102402313591E-3   1.601249122597E-2
    2.540000000000E1   1.046584274876E-3   3.926976147547E-3   4.906134909143E-3   6.067838652082E-3   1.594753398365E-2
    2.545000000000E1   1.043201810440E-3   3.907660495936E-3   4.898601949925E-3   6.033605371494E-3   1.588306962779E-2
    2.550000000000E1   1.039864905090E-3   3.888394402305E-3   4.891134380943E-3   5.999700731411E-3   1.581909441975E-2
    2.555000000000E1   1.036572866686E-3   3.869178993189E-3   4.883729788781E-3   5.966122972189E-3   1.575560462085E-2
    2.560000000000E1   1.033325009490E-3   3.850015379058E-3   4.876385794520E-3   5.932870320868E-3   1.569259650394E-2
    2.565000000000E1   1.030120655346E-3   3.830904655652E-3   4.869100050376E-3   5.899940988775E-3   1.563006635015E-2
    2.570000000000E1   1.026959131182E-3   3.811847900718E-3   4.861870239251E-3   5.867333170901E-3   1.556801044205E-2
    2.575000000000E1   1.023839768270E-3   3.792846179045E-3   4.854694078197E-3   5.835045050286E-3   1.550642507580E-2
    2.580000000000E1   1.020761908532E-3   3.773900537830E-3   4.847569313789E-3   5.803074793652E-3   1.544530655380E-2
    2.585000000000E1   1.017724894242E-3   3.755012008669E-3   4.840493726654E-3   5.771420557531E-3   1.538465118710E-2
    2.590000000000E1   1.014728072351E-3   3.736181606443E-3   4.833465126641E-3   5.740080485356E-3   1.532445529079E-2
    2.595000000000E1   1.011770800498E-3   3.717410329841E-3   4.826481356676E-3   5.709052709652E-3   1.526471519667E-2
    2.600000000000E1   1.008852439741E-3   3.698699161179E-3   4.819540288177E-3   5.678335350820E-3   1.520542723992E-2
    2.605000000000E1   1.005972356767E-3   3.680049067093E-3   4.812639826427E-3   5.647926519089E-3   1.514658776938E-2
    2.610000000000E1   1.003129926023E-3   3.661460996850E-3   4.805777905446E-3   5.617824315100E-3   1.508819314342E-2
    2.615000000000E1   1.000324521301E-3   3.642935883046E-3   4.798952490309E-3   5.588026829847E-3   1.503023972450E-2
    2.620000000000E1   9.975555283048E-4   3.624474642700E-3   4.792161578518E-3   5.558532146881E-3   1.497272389640E-2
    2.625000000000E1   9.948223360609E-4   3.606078173822E-3   4.785403194401E-3   5.529338341093E-3   1.491564204538E-2
    2.630000000000E1   9.921243382551E-4   3.587747360205E-3   4.778675393782E-3   5.500443478440E-3   1.485899057068E-2
    2.635000000000E1   9.894609383215E-4   3.569483067732E-3   4.771976264568E-3   5.471845618222E-3   1.480276588884E-2
    2.640000000000E1   9.868315401674E-4   3.551286145398E-3   4.765303921627E-3   5.443542813787E-3   1.474696442098E-2
    2.645000000000E1   9.842355521693E-4   3.533157425616E-3   4.758656512266E-3   5.415533112579E-3   1.469158260263E-2
    2.650000000000E1   9.816723927186E-4   3.515097723484E-3   4.752032211011E-3   5.387814555710E-3   1.463661688292E-2
    2.655000000000E1   9.791414825784E-4   3.497107837589E-3   4.745429222323E-3   5.360385178245E-3   1.458206372074E-2
    2.660000000000E1   9.766422525142E-4   3.479188550337E-3   4.738845781071E-3   5.333243012051E-3   1.452791959597E-2
    2.665000000000E1   9.741741333610E-4   3.461340625833E-3   4.732280150369E-3   5.306386083577E-3   1.447418099314E-2
    2.670000000000E1   9.717365603649E-4   3.443564812993E-3   4.725730622480E-3   5.279812416208E-3   1.442084441205E-2
    2.675000000000E1   9.693289787724E-4   3.425861842676E-3   4.719195519726E-3   5.253520029552E-3   1.436790637073E-2
    2.680000000000E1   9.669508370512E-4   3.408232428629E-3   4.712673190021E-3   5.227506940223E-3   1.431536339592E-2
    2.685000000000E1   9.646015865762E-4   3.390677269707E-3   4.706162013600E-3   5.201771162605E-3   1.426321203249E-2
    2.690000000000E1   9.622806931699E-4   3.373197046228E-3   4.699660396138E-3   5.176310706386E-3   1.421144884192E-2
    2.695000000000E1   9.599876160744E-4   3.355792422421E-3   4.693166772661E-3   5.151123583822E-3   1.416007039498E-2
    2.700000000000E1   9.577218232701E-4   3.338464045887E-3   4.686679608456E-3   5.126207801815E-3   1.410907327943E-2
    2.705000000000E1   9.554827909818E-4   3.321212548048E-3   4.680197393771E-3   5.101561369623E-3   1.405845410242E-2
    2.710000000000E1   9.532699979362E-4   3.304038542844E-3   4.673718646965E-3   5.077182292193E-3   1.400820947994E-2
    2.715000000000E1   9.510829323797E-4   3.286942628473E-3   4.667241916235E-3   5.053068576128E-3   1.395833605322E-2
    2.720000000000E1   9.489210823359E-4   3.269925386858E-3   4.660765774230E-3   5.029218227557E-3   1.390883047098E-2
    2.725000000000E1   9.467839403961E-4   3.252987382858E-3   4.654288824255E-3   5.005629253083E-3   1.385968940059E-2
    2.730000000000E1   9.446710083198E-4   3.236129165593E-3   4.647809695896E-3   4.982299660564E-3   1.381090953037E-2
    2.735000000000E1   9.425817902051E-4   3.219351267193E-3   4.641327043916E-3   4.959227457256E-3   1.376248755857E-2
    2.740000000000E1   9.405157973712E-4   3.202654205125E-3   4.634839552444E-3   4.936410653590E-3   1.371442020853E-2
    2.745000000000E1   9.384725476358E-4   3.186038479564E-3   4.628345930504E-3   4.913847258590E-3   1.366670421629E-2
    2.750000000000E1   9.364515577676E-4   3.169504575564E-3   4.621844915521E-3   4.891535286042E-3   1.361933633489E-2
    2.755000000000E1   9.344523510912E-4   3.153052961397E-3   4.615335271649E-3   4.869472750837E-3   1.357231333497E-2
    2.760000000000E1   9.324744593450E-4   3.136684090566E-3   4.608815787204E-3   4.847657670649E-3   1.352563200776E-2
    2.765000000000E1   9.305174163464E-4   3.120398400372E-3   4.602285277201E-3   4.826088064539E-3   1.347928915846E-2
    2.770000000000E1   9.285807649725E-4   3.104196312732E-3   4.595742585359E-3   4.804761955007E-3   1.343328161807E-2
    2.775000000000E1   9.266640482730E-4   3.088078233774E-3   4.589186577184E-3   4.783677367859E-3   1.338760622709E-2
    2.780000000000E1   9.247668130804E-4   3.072044555333E-3   4.582616148006E-3   4.762832332788E-3   1.334225984921E-2
    2.785000000000E1   9.228886153844E-4   3.056095652928E-3   4.576030216747E-3   4.742224883135E-3   1.329723936819E-2
    2.790000000000E1   9.210290133060E-4   3.040231887234E-3   4.569427726826E-3   4.721853055604E-3   1.325254168297E-2
    2.795000000000E1   9.191875718730E-4   3.024453604223E-3   4.562807648881E-3   4.701714890181E-3   1.320816371516E-2
    2.800000000000E1   9.173638624026E-4   3.008761135071E-3   4.556168976159E-3   4.681808431287E-3   1.316410240492E-2
    2.805000000000E1   9.155574550725E-4   2.993154796169E-3   4.549510730086E-3   4.662131730126E-3   1.312035471145E-2
    2.810000000000E1   9.137679263067E-4   2.977634888695E-3   4.542831955487E-3   4.642682840048E-3   1.307691761054E-2
    2.815000000000E1   9.119948607981E-4   2.962201700534E-3   4.536131720494E-3   4.623459821102E-3   1.303378810293E-2
    2.820000000000E1   9.102378440212E-4   2.946855503821E-3   4.529409119131E-3   4.604460736642E-3   1.299096320361E-2
    2.825000000000E1   9.084964741102E-4   2.931596557800E-3   4.522663268638E-3   4.585683656143E-3   1.294843995669E-2
    2.830000000000E1   9.067703436069E-4   2.916425106781E-3   4.515893311560E-3   4.567126654090E-3   1.290621541604E-2
    2.835000000000E1   9.050590525801E-4   2.901341381939E-3   4.509098414383E-3   4.548787811597E-3   1.286428666050E-2
    2.840000000000E1   9.033622087527E-4   2.886345599717E-3   4.502277766528E-3   4.530665214300E-3   1.282265078930E-2
    2.845000000000E1   9.016794219006E-4   2.871437963305E-3   4.495430580704E-3   4.512756954826E-3   1.278130492074E-2
    2.850000000000E1   9.000103083380E-4   2.856618662694E-3   4.488556094343E-3   4.495061131207E-3   1.274024619658E-2
    2.855000000000E1   8.983544909166E-4   2.841887874204E-3   4.481653566629E-3   4.477575846556E-3   1.269947177831E-2
    2.860000000000E1   8.967115908190E-4   2.827245760958E-3   4.474722281358E-3   4.460299212739E-3   1.265897884587E-2
    2.865000000000E1   8.950812354044E-4   2.812692473250E-3   4.467761544558E-3   4.443229346174E-3   1.261876459939E-2
    2.870000000000E1   8.934630590176E-4   2.798228148128E-3   4.460770684998E-3   4.426364371232E-3   1.257882626338E-2
    2.875000000000E1   8.918567007435E-4   2.783852909962E-3   4.453749053047E-3   4.409702417853E-3   1.253916108161E-2
    2.880000000000E1   8.902618058515E-4   2.769566870854E-3   4.446696022608E-3   4.393241622747E-3   1.249976632206E-2
    2.885000000000E1   8.886780182288E-4   2.755370129838E-3   4.439610988944E-3   4.376980129536E-3   1.246063926655E-2
    2.890000000000E1   8.871049876493E-4   2.741262774208E-3   4.432493371058E-3   4.360916090408E-3   1.242177722332E-2
    2.895000000000E1   8.855423718494E-4   2.727244878772E-3   4.425342607960E-3   4.345047663226E-3   1.238317752181E-2
    2.900000000000E1   8.839898300639E-4   2.713316506149E-3   4.418158159554E-3   4.329373013555E-3   1.234483750932E-2
    2.905000000000E1   8.824470280442E-4   2.699477708002E-3   4.410939510017E-3   4.313890314175E-3   1.230675456024E-2
    2.910000000000E1   8.809136376512E-4   2.685728523196E-3   4.403686161105E-3   4.298597744283E-3   1.226892606623E-2
    2.915000000000E1   8.793893292885E-4   2.672068979823E-3   4.396397638819E-3   4.283493492828E-3   1.223134944076E-2
    2.920000000000E1   8.778737792270E-4   2.658499094325E-3   4.389073489112E-3   4.268575754737E-3   1.219402211740E-2
    2.925000000000E1   8.763666705540E-4   2.645018871763E-3   4.381713277866E-3   4.253842733018E-3   1.215694155320E-2
    2.930000000000E1   8.748676904839E-4   2.631628306757E-3   4.374316590986E-3   4.239292638108E-3   1.212010522633E-2
    2.935000000000E1   8.733765328031E-4   2.618327381818E-3   4.366883036124E-3   4.224923688274E-3   1.208351063902E-2
    2.940000000000E1   8.718928895248E-4   2.605116070275E-3   4.359412239452E-3   4.210734109757E-3   1.204715530901E-2
    2.945000000000E1   8.704164585478E-4   2.591994334002E-3   4.351903849031E-3   4.196722137145E-3   1.201103677873E-2
    2.950000000000E1   8.689469450240E-4   2.578962124116E-3   4.344357530955E-3   4.182886012193E-3   1.197515261229E-2
    2.955000000000E1   8.674840552399E-4   2.566019382112E-3   4.336772970409E-3   4.169223985925E-3   1.193950039369E-2
    2.960000000000E1   8.660275047878E-4   2.553166039165E-3   4.329149872922E-3   4.155734315425E-3   1.190407773230E-2
    2.965000000000E1   8.645770101245E-4   2.540402016714E-3   4.321487962370E-3   4.142415267412E-3   1.186888225662E-2
    2.970000000000E1   8.631322896563E-4   2.527727225997E-3   4.313786981812E-3   4.129265116422E-3   1.183391161389E-2
    2.975000000000E1   8.616930666228E-4   2.515141568612E-3   4.306046694190E-3   4.116282145827E-3   1.179916347525E-2
    2.980000000000E1   8.602590705447E-4   2.502644937424E-3   4.298266878546E-3   4.103464646076E-3   1.176463553259E-2
    2.985000000000E1   8.588300355615E-4   2.490237214869E-3   4.290447332869E-3   4.090810916567E-3   1.173032549987E-2
    2.990000000000E1   8.574057012252E-4   2.477918274948E-3   4.282587873978E-3   4.078319264667E-3   1.169623111482E-2
    2.995000000000E1   8.559858043899E-4   2.465687982809E-3   4.274688335189E-3   4.065988006106E-3   1.166235012849E-2
    3.000000000000E1   8.545700939921E-4   2.453546194118E-3   4.266748569349E-3   4.053815465113E-3   1.162868032257E-2
    3.005000000000E1   8.531583150244E-4   2.441492756201E-3   4.258768445620E-3   4.041799974951E-3   1.159521949180E-2
    3.010000000000E1   8.517502235926E-4   2.429527507829E-3   4.250747848978E-3   4.029939876409E-3   1.156196545681E-2
    3.015000000000E1   8.503455781412E-4   2.417650279653E-3   4.242686683160E-3   4.018233519120E-3   1.152891606007E-2
    3.020000000000E1   8.489441410167E-4   2.405860893385E-3   4.234584867578E-3   4.006679259574E-3   1.149606916155E-2
    3.025000000000E1   8.475456760021E-4   2.394159163592E-3   4.226442339130E-3   3.995275465490E-3   1.146342264421E-2
    3.030000000000E1   8.461499509945E-4   2.382544895813E-3   4.218259051251E-3   3.984020511341E-3   1.143097440940E-2
    3.035000000000E1   8.447567395194E-4   2.371017888762E-3   4.210034972135E-3   3.972912781161E-3   1.139872238158E-2
    3.040000000000E1   8.433658224508E-4   2.359577933067E-3   4.201770085723E-3   3.961950665432E-3   1.136666450667E-2
    3.045000000000E1   8.419769794512E-4   2.348224811977E-3   4.193464392557E-3   3.951132565246E-3   1.133479874923E-2
    3.050000000000E1   8.405899975922E-4   2.336958301627E-3   4.185117909480E-3   3.940456889085E-3   1.130312309778E-2
    3.055000000000E1   8.392046643470E-4   2.325778170508E-3   4.176730666654E-3   3.929922054139E-3   1.127163555565E-2
    3.060000000000E1   8.378207703900E-4   2.314684180498E-3   4.168302710622E-3   3.919526486128E-3   1.124033414764E-2
    3.065000000000E1   8.364381151542E-4   2.303676086404E-3   4.159834101347E-3   3.909268620535E-3   1.120921692344E-2
    3.070000000000E1   8.350565003008E-4   2.292753635897E-3   4.151324914981E-3   3.899146898930E-3   1.117828195011E-2
    3.075000000000E1   8.336757311971E-4   2.281916571126E-3   4.142775240231E-3   3.889159772162E-3   1.114752731472E-2
    3.080000000000E1   8.322956148372E-4   2.271164626907E-3   4.134185181519E-3   3.879305701105E-3   1.111695112437E-2
    3.085000000000E1   8.309159607838E-4   2.260497531274E-3   4.125554856906E-3   3.869583153613E-3   1.108655150258E-2
    3.090000000000E1   8.295365875692E-4   2.249915007666E-3   4.116884397850E-3   3.859990606426E-3   1.105632659951E-2
    3.095000000000E1   8.281573157269E-4   2.239416772075E-3   4.108173948209E-3   3.850526544794E-3   1.102627458081E-2
    3.100000000000E1   8.267779679400E-4   2.229002535068E-3   4.099423667149E-3   3.841189462745E-3   1.099639363290E-2
    3.105000000000E1   8.253983728978E-4   2.218672001769E-3   4.090633725094E-3   3.831977861123E-3   1.096668196088E-2
    3.110000000000E1   8.240183599926E-4   2.208424871098E-3   4.081804306362E-3   3.822890252162E-3   1.093713778961E-2
    3.115000000000E1   8.226377611461E-4   2.198260836808E-3   4.072935607828E-3   3.813925153474E-3   1.090775935926E-2
    3.120000000000E1   8.212564169430E-4   2.188179587226E-3   4.064027838224E-3   3.805081093835E-3   1.087854493623E-2
    3.125000000000E1   8.198741700998E-4   2.178180805168E-3   4.055081218381E-3   3.796356608491E-3   1.084949280214E-2
    3.130000000000E1   8.184908666150E-4   2.168264168982E-3   4.046095981268E-3   3.787750240815E-3   1.082060125768E-2
    3.135000000000E1   8.171063539867E-4   2.158429351818E-3   4.037072371490E-3   3.779260544622E-3   1.079186862192E-2
    3.140000000000E1   8.157204822608E-4   2.148676021270E-3   4.028010646065E-3   3.770886079680E-3   1.076329322928E-2
    3.145000000000E1   8.143331098214E-4   2.139003841579E-3   4.018911072330E-3   3.762625417003E-3   1.073487344073E-2
    3.150000000000E1   8.129440970786E-4   2.129412470431E-3   4.009773928237E-3   3.754477132847E-3   1.070660762859E-2
    3.155000000000E1   8.115533062147E-4   2.119901563142E-3   4.000599503327E-3   3.746439813249E-3   1.067849418593E-2
    3.160000000000E1   8.101606053093E-4   2.110470769498E-3   3.991388097610E-3   3.738512052206E-3   1.065053152462E-2
    3.165000000000E1   8.087658628601E-4   2.101119734986E-3   3.982140021802E-3   3.730692452708E-3   1.062271807236E-2
    3.170000000000E1   8.073689489812E-4   2.091848101757E-3   3.972855597006E-3   3.722979625610E-3   1.059505227335E-2
    3.175000000000E1   8.059697451129E-4   2.082655507081E-3   3.963535153019E-3   3.715372189735E-3   1.056753259495E-2
    3.180000000000E1   8.045681298620E-4   2.073541584611E-3   3.954179030191E-3   3.707868771989E-3   1.054015751665E-2
    3.185000000000E1   8.031639882118E-4   2.064505965031E-3   3.944787578782E-3   3.700468007469E-3   1.051292553949E-2
    3.190000000000E1   8.017572056198E-4   2.055548274191E-3   3.935361157664E-3   3.693168540215E-3   1.048583517769E-2
    3.195000000000E1   8.003476696673E-4   2.046668134773E-3   3.925900135632E-3   3.685969021495E-3   1.045888496157E-2
    3.200000000000E1   7.989352761307E-4   2.037865166782E-3   3.916404890481E-3   3.678868111717E-3   1.043207344511E-2
    3.205000000000E1   7.975199224106E-4   2.029138985596E-3   3.906875807127E-3   3.671864478164E-3   1.040539919330E-2
    3.210000000000E1   7.961015075959E-4   2.020489204539E-3   3.897313280485E-3   3.664956797224E-3   1.037886078984E-2
    3.215000000000E1   7.946799361783E-4   2.011915433246E-3   3.887717713206E-3   3.658143752179E-3   1.035245683481E-2
    3.220000000000E1   7.932551124723E-4   2.003417278051E-3   3.878089516184E-3   3.651424036052E-3   1.032618594276E-2
    3.225000000000E1   7.918269446465E-4   1.994994343439E-3   3.868429108476E-3   3.644796348056E-3   1.030004674462E-2
    3.230000000000E1   7.903953477803E-4   1.986646230334E-3   3.858736915645E-3   3.638259397798E-3   1.027403789156E-2
    3.235000000000E1   7.889602365972E-4   1.978372536483E-3   3.849013371929E-3   3.631811900144E-3   1.024815804515E-2
    3.240000000000E1   7.875215312699E-4   1.970172858043E-3   3.839258918750E-3   3.625452578737E-3   1.022240588680E-2
    3.245000000000E1   7.860791522874E-4   1.962046788342E-3   3.829474002845E-3   3.619180166488E-3   1.019678010996E-2
    3.250000000000E1   7.846330219642E-4   1.953993917917E-3   3.819659080829E-3   3.612993403137E-3   1.017127942385E-2
    3.255000000000E1   7.831830701571E-4   1.946013835469E-3   3.809814613752E-3   3.606891036600E-3   1.014590255598E-2
    3.260000000000E1   7.817292285826E-4   1.938106126963E-3   3.799941069022E-3   3.600871822306E-3   1.012064824687E-2
    3.265000000000E1   7.802714300198E-4   1.930270376729E-3   3.790038921237E-3   3.594934523995E-3   1.009551525198E-2
    3.270000000000E1   7.788096124390E-4   1.922506166793E-3   3.780108650695E-3   3.589077912569E-3   1.007050234250E-2
    3.275000000000E1   7.773437133746E-4   1.914813077303E-3   3.770150743519E-3   3.583300767352E-3   1.004560830155E-2
    3.280000000000E1   7.758736740465E-4   1.907190686579E-3   3.760165691729E-3   3.577601875953E-3   1.002083192831E-2
    3.285000000000E1   7.743994419651E-4   1.899638570933E-3   3.750153992019E-3   3.571980033077E-3   9.996172037994E-3
    3.290000000000E1   7.729209643297E-4   1.892156305166E-3   3.740116147937E-3   3.566434040862E-3   9.971627458294E-3
    3.295000000000E1   7.714381931821E-4   1.884743462705E-3   3.730052665683E-3   3.560962709264E-3   9.947197030834E-3
    3.300000000000E1   7.699510808328E-4   1.877399614668E-3   3.719964058588E-3   3.555564856796E-3   9.922879610885E-3
    3.305000000000E1   7.684595802780E-4   1.870124331519E-3   3.709850844221E-3   3.550239308914E-3   9.898674064932E-3
    3.310000000000E1   7.669636547428E-4   1.862917182394E-3   3.699713543748E-3   3.544984899481E-3   9.874579280366E-3
    3.315000000000E1   7.654632644391E-4   1.855777734073E-3   3.689552683157E-3   3.539800468834E-3   9.850594150502E-3
    3.320000000000E1   7.639583734145E-4   1.848705553173E-3   3.679368792795E-3   3.534684866675E-3   9.826717586057E-3
    3.325000000000E1   7.624489497455E-4   1.841700204738E-3   3.669162406947E-3   3.529636947672E-3   9.802948509103E-3
    3.330000000000E1   7.609349610317E-4   1.834761252591E-3   3.658934062854E-3   3.524655577139E-3   9.779285853615E-3
    3.335000000000E1   7.594163779787E-4   1.827888260198E-3   3.648684303260E-3   3.519739626171E-3   9.755728567607E-3
    3.340000000000E1   7.578931772827E-4   1.821080789235E-3   3.638413671982E-3   3.514887974594E-3   9.732275613093E-3
    3.345000000000E1   7.563653350971E-4   1.814338401013E-3   3.628122718473E-3   3.510099508331E-3   9.708925962914E-3
    3.350000000000E1   7.548328320375E-4   1.807660656128E-3   3.617811992398E-3   3.505373121508E-3   9.685678602071E-3
    3.355000000000E1   7.532956480921E-4   1.801047113767E-3   3.607482049410E-3   3.500707716182E-3   9.662532527450E-3
    3.360000000000E1   7.517537663012E-4   1.794497333427E-3   3.597133446033E-3   3.496102202093E-3   9.639486747855E-3
    3.365000000000E1   7.502071754497E-4   1.788010873503E-3   3.586766742015E-3   3.491555495765E-3   9.616540286733E-3
    3.370000000000E1   7.486558636707E-4   1.781587291459E-3   3.576382499062E-3   3.487066521601E-3   9.593692175793E-3
    3.375000000000E1   7.470998221099E-4   1.775226144900E-3   3.565981281036E-3   3.482634211885E-3   9.570941459931E-3
    3.380000000000E1   7.455390454742E-4   1.768926990619E-3   3.555563654272E-3   3.478257504006E-3   9.548287194371E-3
    3.385000000000E1   7.439735277314E-4   1.762689385422E-3   3.545130187543E-3   3.473935346769E-3   9.525728447466E-3
    3.390000000000E1   7.424032656041E-4   1.756512885647E-3   3.534681450741E-3   3.469666693567E-3   9.503264295559E-3
    3.395000000000E1   7.408282615115E-4   1.750397046967E-3   3.524218014481E-3   3.465450506839E-3   9.480893829798E-3
    3.400000000000E1   7.392485168774E-4   1.744341425461E-3   3.513740453239E-3   3.461285754784E-3   9.458616150361E-3
    3.405000000000E1   7.376640373614E-4   1.738345576752E-3   3.503249339850E-3   3.457171413950E-3   9.436430367913E-3
    3.410000000000E1   7.360748277399E-4   1.732409056389E-3   3.492745250030E-3   3.453106467894E-3   9.414335602053E-3
    3.415000000000E1   7.344808953200E-4   1.726531420187E-3   3.482228760845E-3   3.449089909255E-3   9.392330985607E-3
    3.420000000000E1   7.328822529648E-4   1.720712223455E-3   3.471700449344E-3   3.445120735417E-3   9.370415661181E-3
    3.425000000000E1   7.312789124944E-4   1.714951022143E-3   3.461160893129E-3   3.441197953137E-3   9.348588780904E-3
    3.430000000000E1   7.296708884065E-4   1.709247371703E-3   3.450610670769E-3   3.437320575487E-3   9.326849506365E-3
    3.435000000000E1   7.280581983639E-4   1.703600828085E-3   3.440050361259E-3   3.433487622997E-3   9.305197010705E-3
    3.440000000000E1   7.264408584276E-4   1.698010947706E-3   3.429480543555E-3   3.429698124207E-3   9.283630473895E-3
    3.445000000000E1   7.248188898172E-4   1.692477286853E-3   3.418901797366E-3   3.425951114104E-3   9.262149088140E-3
    3.450000000000E1   7.231923148031E-4   1.686999401956E-3   3.408314701503E-3   3.422245636461E-3   9.240752054723E-3
    3.455000000000E1   7.215611571262E-4   1.681576850341E-3   3.397719835864E-3   3.418580741396E-3   9.219438584727E-3
    3.460000000000E1   7.199254438408E-4   1.676209189349E-3   3.387117777918E-3   3.414955484904E-3   9.198207896012E-3
    3.465000000000E1   7.182852007615E-4   1.670895976781E-3   3.376509107010E-3   3.411368932533E-3   9.177059217086E-3
    3.470000000000E1   7.166404559242E-4   1.665636771066E-3   3.365894401293E-3   3.407820156857E-3   9.155991785139E-3
    3.475000000000E1   7.149912424687E-4   1.660431130950E-3   3.355274237870E-3   3.404308236368E-3   9.135004847656E-3
    3.480000000000E1   7.133375921892E-4   1.655278615671E-3   3.344649193086E-3   3.400832258628E-3   9.114097659574E-3
    3.485000000000E1   7.116795392657E-4   1.650178785246E-3   3.334019842087E-3   3.397391317589E-3   9.093269484188E-3
    3.490000000000E1   7.100171200956E-4   1.645131200027E-3   3.323386759818E-3   3.393984513397E-3   9.072519593338E-3
    3.495000000000E1   7.083503715263E-4   1.640135421781E-3   3.312750519290E-3   3.390610955572E-3   9.051847268169E-3
    3.500000000000E1   7.066793316728E-4   1.635191012034E-3   3.302111693451E-3   3.387269759171E-3   9.031251796328E-3
    3.505000000000E1   7.050040416402E-4   1.630297533266E-3   3.291470852178E-3   3.383960048199E-3   9.010732475283E-3
    3.510000000000E1   7.033245433316E-4   1.625454549105E-3   3.280828565670E-3   3.380680953341E-3   8.990288611448E-3
    3.515000000000E1   7.016408812071E-4   1.620661623605E-3   3.270185399868E-3   3.377431610414E-3   8.969919515094E-3
    3.520000000000E1   6.999530979615E-4   1.615918321705E-3   3.259541921935E-3   3.374211165604E-3   8.949624507205E-3
    3.525000000000E1   6.982612405496E-4   1.611224209400E-3   3.248898695714E-3   3.371018770865E-3   8.929402916529E-3
    3.530000000000E1   6.965653567012E-4   1.606578853474E-3   3.238256283767E-3   3.367853585707E-3   8.909254079649E-3
    3.535000000000E1   6.948654952633E-4   1.601981821300E-3   3.227615245743E-3   3.364714776435E-3   8.889177338741E-3
    3.540000000000E1   6.931617063649E-4   1.597432681551E-3   3.216976139398E-3   3.361601517570E-3   8.869172044884E-3
    3.545000000000E1   6.914540421040E-4   1.592931003832E-3   3.206339520603E-3   3.358512988899E-3   8.849237555439E-3
    3.550000000000E1   6.897425546708E-4   1.588476358659E-3   3.195705942904E-3   3.355448380273E-3   8.829373236507E-3
    3.555000000000E1   6.880272971433E-4   1.584068317606E-3   3.185075957677E-3   3.352406886622E-3   8.809578459048E-3
    3.560000000000E1   6.863083253083E-4   1.579706453217E-3   3.174450113264E-3   3.349387711483E-3   8.789852603272E-3
    3.565000000000E1   6.845856955147E-4   1.575390339238E-3   3.163828955380E-3   3.346390064484E-3   8.770195054616E-3
