#             R [au]        psi_0 [a.u.]
   8.866962232074E-2   4.334042088281E-2
   8.933631121037E-2   4.398767993836E-2
   9.000300010000E-2   4.463957985872E-2
   9.066968898963E-2   4.529611603379E-2
   9.133637787926E-2   4.595728382051E-2
   9.200306676889E-2   4.662307854292E-2
   9.266975565852E-2   4.729349549213E-2
   9.333644454815E-2   4.796852992643E-2
   9.400313343778E-2   4.864817707126E-2
   9.466982232741E-2   4.933243211926E-2
   9.533651121704E-2   5.002129023031E-2
   9.600320010667E-2   5.071474653153E-2
   9.666988899630E-2   5.141279611735E-2
   9.733657788593E-2   5.211543404953E-2
   9.800326677556E-2   5.282265535715E-2
   9.866995566519E-2   5.353445503670E-2
   9.933664455482E-2   5.425082805209E-2
   1.000033334444E-1   5.497176933466E-2
   1.006700223341E-1   5.569727378324E-2
   1.013367112237E-1   5.642733626417E-2
   1.020034001133E-1   5.716195161133E-2
   1.026700890030E-1   5.790111462620E-2
   1.033367778926E-1   5.864482007783E-2
   1.040034667822E-1   5.939306270294E-2
   1.046701556719E-1   6.014583720592E-2
   1.053368445615E-1   6.090313825888E-2
   1.060035334511E-1   6.166496050164E-2
   1.066702223407E-1   6.243129854184E-2
   1.073369112304E-1   6.320214695490E-2
   1.080036001200E-1   6.397750028409E-2
   1.086702890096E-1   6.475735304057E-2
   1.093369778993E-1   6.554169970340E-2
   1.100036667889E-1   6.633053471961E-2
   1.106703556785E-1   6.712385250418E-2
   1.113370445682E-1   6.792164744014E-2
   1.120037334578E-1   6.872391387856E-2
   1.126704223474E-1   6.953064613860E-2
   1.133371112370E-1   7.034183850754E-2
   1.140038001267E-1   7.115748524085E-2
   1.146704890163E-1   7.197758056217E-2
   1.153371779059E-1   7.280211866338E-2
   1.160038667956E-1   7.363109370462E-2
   1.166705556852E-1   7.446449981438E-2
   1.173372445748E-1   7.530233108944E-2
   1.180039334644E-1   7.614458159500E-2
   1.186706223541E-1   7.699124536466E-2
   1.193373112437E-1   7.784231640049E-2
   1.200040001333E-1   7.869778867306E-2
   1.206706890230E-1   7.955765612144E-2
   1.213373779126E-1   8.042191265331E-2
   1.220040668022E-1   8.129055214495E-2
   1.226707556919E-1   8.216356844126E-2
   1.233374445815E-1   8.304095535586E-2
   1.240041334711E-1   8.392270667109E-2
   1.246708223607E-1   8.480881613804E-2
   1.253375112504E-1   8.569927747662E-2
   1.260042001400E-1   8.659408437559E-2
   1.266708890296E-1   8.749323049256E-2
   1.273375779193E-1   8.839670945411E-2
   1.280042668089E-1   8.930451485575E-2
   1.286709556985E-1   9.021664026200E-2
   1.293376445882E-1   9.113307920645E-2
   1.300043334778E-1   9.205382519175E-2
   1.306710223674E-1   9.297887168969E-2
   1.313377112570E-1   9.390821214121E-2
   1.320044001467E-1   9.484183995648E-2
   1.326710890363E-1   9.577974851492E-2
   1.333377779259E-1   9.672193116523E-2
   1.340044668156E-1   9.766838122545E-2
   1.346711557052E-1   9.861909198301E-2
   1.353378445948E-1   9.957405669474E-2
   1.360045334844E-1   1.005332685869E-1
   1.366712223741E-1   1.014967208554E-1
   1.373379112637E-1   1.024644066656E-1
   1.380046001533E-1   1.034363191522E-1
   1.386712890430E-1   1.044124514201E-1
   1.393379779326E-1   1.053927965433E-1
   1.400046668222E-1   1.063773475660E-1
   1.406713557119E-1   1.073660975018E-1
   1.413380446015E-1   1.083590393342E-1
   1.420047334911E-1   1.093561660167E-1
   1.426714223807E-1   1.103574704727E-1
   1.433381112704E-1   1.113629455952E-1
   1.440048001600E-1   1.123725842476E-1
   1.446714890496E-1   1.133863792632E-1
   1.453381779393E-1   1.144043234452E-1
   1.460048668289E-1   1.154264095671E-1
   1.466715557185E-1   1.164526303726E-1
   1.473382446082E-1   1.174829785756E-1
   1.480049334978E-1   1.185174468600E-1
   1.486716223874E-1   1.195560278804E-1
   1.493383112770E-1   1.205987142616E-1
   1.500050001667E-1   1.216454985986E-1
   1.506716890563E-1   1.226963734571E-1
   1.513383779459E-1   1.237513313732E-1
   1.520050668356E-1   1.248103648535E-1
   1.526717557252E-1   1.258734663753E-1
   1.533384446148E-1   1.269406283865E-1
   1.540051335045E-1   1.280118433057E-1
   1.546718223941E-1   1.290871035220E-1
   1.553385112837E-1   1.301664013955E-1
   1.560052001733E-1   1.312497292572E-1
   1.566718890630E-1   1.323370794088E-1
   1.573385779526E-1   1.334284441230E-1
   1.580052668422E-1   1.345238156435E-1
   1.586719557319E-1   1.356231861849E-1
   1.593386446215E-1   1.367265479330E-1
   1.600053335111E-1   1.378338930447E-1
   1.606720224007E-1   1.389452136480E-1
   1.613387112904E-1   1.400605018421E-1
   1.620054001800E-1   1.411797496977E-1
   1.626720890696E-1   1.423029492565E-1
   1.633387779593E-1   1.434300925317E-1
   1.640054668489E-1   1.445611715081E-1
   1.646721557385E-1   1.456961781417E-1
   1.653388446282E-1   1.468351043601E-1
   1.660055335178E-1   1.479779420626E-1
   1.666722224074E-1   1.491246831199E-1
   1.673389112970E-1   1.502753193746E-1
   1.680056001867E-1   1.514298426409E-1
   1.686722890763E-1   1.525882447048E-1
   1.693389779659E-1   1.537505173242E-1
   1.700056668556E-1   1.549166522287E-1
   1.706723557452E-1   1.560866411199E-1
   1.713390446348E-1   1.572604756717E-1
   1.720057335245E-1   1.584381475295E-1
   1.726724224141E-1   1.596196483112E-1
   1.733391113037E-1   1.608049696066E-1
   1.740058001933E-1   1.619941029779E-1
   1.746724890830E-1   1.631870399595E-1
   1.753391779726E-1   1.643837720580E-1
   1.760058668622E-1   1.655842907524E-1
   1.766725557519E-1   1.667885874942E-1
   1.773392446415E-1   1.679966537072E-1
   1.780059335311E-1   1.692084807879E-1
   1.786726224207E-1   1.704240601053E-1
   1.793393113104E-1   1.716433830009E-1
   1.800060002000E-1   1.728664407891E-1
   1.806726890896E-1   1.740932247570E-1
   1.813393779793E-1   1.753237261643E-1
   1.820060668689E-1   1.765579362437E-1
   1.826727557585E-1   1.777958462009E-1
   1.833394446482E-1   1.790374472144E-1
   1.840061335378E-1   1.802827304357E-1
   1.846728224274E-1   1.815316869895E-1
   1.853395113170E-1   1.827843079736E-1
   1.860062002067E-1   1.840405844588E-1
   1.866728890963E-1   1.853005074894E-1
   1.873395779859E-1   1.865640680828E-1
   1.880062668756E-1   1.878312572299E-1
   1.886729557652E-1   1.891020658949E-1
   1.893396446548E-1   1.903764850156E-1
   1.900063335445E-1   1.916545055031E-1
   1.906730224341E-1   1.929361182423E-1
   1.913397113237E-1   1.942213140917E-1
   1.920064002133E-1   1.955100838833E-1
   1.926730891030E-1   1.968024184231E-1
   1.933397779926E-1   1.980983084908E-1
   1.940064668822E-1   1.993977448401E-1
   1.946731557719E-1   2.007007181983E-1
   1.953398446615E-1   2.020072192671E-1
   1.960065335511E-1   2.033172387220E-1
   1.966732224407E-1   2.046307672127E-1
   1.973399113304E-1   2.059477953629E-1
   1.980066002200E-1   2.072683137708E-1
   1.986732891096E-1   2.085923130086E-1
   1.993399779993E-1   2.099197836231E-1
   2.000066668889E-1   2.112507161353E-1
   2.006733557785E-1   2.125851010408E-1
   2.013400446682E-1   2.139229288096E-1
   2.020067335578E-1   2.152641898865E-1
   2.026734224474E-1   2.166088746906E-1
   2.033401113370E-1   2.179569736160E-1
   2.040068002267E-1   2.193084770315E-1
   2.046734891163E-1   2.206633752806E-1
   2.053401780059E-1   2.220216586818E-1
   2.060068668956E-1   2.233833175285E-1
   2.066735557852E-1   2.247483420893E-1
   2.073402446748E-1   2.261167226075E-1
   2.080069335645E-1   2.274884493018E-1
   2.086736224541E-1   2.288635123661E-1
   2.093403113437E-1   2.302419019694E-1
   2.100070002333E-1   2.316236082562E-1
   2.106736891230E-1   2.330086213462E-1
   2.113403780126E-1   2.343969313346E-1
   2.120070669022E-1   2.357885282923E-1
   2.126737557919E-1   2.371834022654E-1
   2.133404446815E-1   2.385815432760E-1
   2.140071335711E-1   2.399829413217E-1
   2.146738224607E-1   2.413875863758E-1
   2.153405113504E-1   2.427954683876E-1
   2.160072002400E-1   2.442065772822E-1
   2.166738891296E-1   2.456209029606E-1
   2.173405780193E-1   2.470384352998E-1
   2.180072669089E-1   2.484591641530E-1
   2.186739557985E-1   2.498830793495E-1
   2.193406446882E-1   2.513101706948E-1
   2.200073335778E-1   2.527404279705E-1
   2.206740224674E-1   2.541738409349E-1
   2.213407113570E-1   2.556103993223E-1
   2.220074002467E-1   2.570500928437E-1
   2.226740891363E-1   2.584929111866E-1
   2.233407780259E-1   2.599388440150E-1
   2.240074669156E-1   2.613878809697E-1
   2.246741558052E-1   2.628400116681E-1
   2.253408446948E-1   2.642952257045E-1
   2.260075335845E-1   2.657535126499E-1
   2.266742224741E-1   2.672148620524E-1
   2.273409113637E-1   2.686792634371E-1
   2.280076002533E-1   2.701467063058E-1
   2.286742891430E-1   2.716171801380E-1
   2.293409780326E-1   2.730906743898E-1
   2.300076669222E-1   2.745671784950E-1
   2.306743558119E-1   2.760466818645E-1
   2.313410447015E-1   2.775291738866E-1
   2.320077335911E-1   2.790146439271E-1
   2.326744224807E-1   2.805030813293E-1
   2.333411113704E-1   2.819944754142E-1
   2.340078002600E-1   2.834888154803E-1
   2.346744891496E-1   2.849860908039E-1
   2.353411780393E-1   2.864862906391E-1
   2.360078669289E-1   2.879894042178E-1
   2.366745558185E-1   2.894954207498E-1
   2.373412447082E-1   2.910043294231E-1
   2.380079335978E-1   2.925161194037E-1
   2.386746224874E-1   2.940307798354E-1
   2.393413113770E-1   2.955482998407E-1
   2.400080002667E-1   2.970686685201E-1
   2.406746891563E-1   2.985918749525E-1
   2.413413780459E-1   3.001179081951E-1
   2.420080669356E-1   3.016467572838E-1
   2.426747558252E-1   3.031784112329E-1
   2.433414447148E-1   3.047128590353E-1
   2.440081336045E-1   3.062500896626E-1
   2.446748224941E-1   3.077900920652E-1
   2.453415113837E-1   3.093328551725E-1
   2.460082002733E-1   3.108783678924E-1
   2.466748891630E-1   3.124266191120E-1
   2.473415780526E-1   3.139775976976E-1
   2.480082669422E-1   3.155312924942E-1
   2.486749558319E-1   3.170876923264E-1
   2.493416447215E-1   3.186467859978E-1
   2.500083336111E-1   3.202085622914E-1
   2.506750225008E-1   3.217730099695E-1
   2.513417113904E-1   3.233401177740E-1
   2.520084002800E-1   3.249098744263E-1
   2.526750891696E-1   3.264822686274E-1
   2.533417780593E-1   3.280572890579E-1
   2.540084669489E-1   3.296349243781E-1
   2.546751558385E-1   3.312151632285E-1
   2.553418447282E-1   3.327979942290E-1
   2.560085336178E-1   3.343834059798E-1
   2.566752225074E-1   3.359713870610E-1
   2.573419113970E-1   3.375619260328E-1
   2.580086002867E-1   3.391550114357E-1
   2.586752891763E-1   3.407506317903E-1
   2.593419780659E-1   3.423487755976E-1
   2.600086669556E-1   3.439494313391E-1
   2.606753558452E-1   3.455525874766E-1
   2.613420447348E-1   3.471582324524E-1
   2.620087336245E-1   3.487663546898E-1
   2.626754225141E-1   3.503769425924E-1
   2.633421114037E-1   3.519899845446E-1
   2.640088002933E-1   3.536054689120E-1
   2.646754891830E-1   3.552233840406E-1
   2.653421780726E-1   3.568437182578E-1
   2.660088669622E-1   3.584664598718E-1
   2.666755558519E-1   3.600915971721E-1
   2.673422447415E-1   3.617191184294E-1
   2.680089336311E-1   3.633490118956E-1
   2.686756225208E-1   3.649812658039E-1
   2.693423114104E-1   3.666158683691E-1
   2.700090003000E-1   3.682528077875E-1
   2.706756891896E-1   3.698920722369E-1
   2.713423780793E-1   3.715336498767E-1
   2.720090669689E-1   3.731775288481E-1
   2.726757558585E-1   3.748236972742E-1
   2.733424447482E-1   3.764721432599E-1
   2.740091336378E-1   3.781228548920E-1
   2.746758225274E-1   3.797758202394E-1
   2.753425114170E-1   3.814310273531E-1
   2.760092003067E-1   3.830884642664E-1
   2.766758891963E-1   3.847481189946E-1
   2.773425780859E-1   3.864099795356E-1
   2.780092669756E-1   3.880740338695E-1
   2.786759558652E-1   3.897402699591E-1
   2.793426447548E-1   3.914086757496E-1
   2.800093336445E-1   3.930792391689E-1
   2.806760225341E-1   3.947519481276E-1
   2.813427114237E-1   3.964267905192E-1
   2.820094003133E-1   3.981037542199E-1
   2.826760892030E-1   3.997828270890E-1
   2.833427780926E-1   4.014639969687E-1
   2.840094669822E-1   4.031472516844E-1
   2.846761558719E-1   4.048325790446E-1
   2.853428447615E-1   4.065199668412E-1
   2.860095336511E-1   4.082094028493E-1
   2.866762225408E-1   4.099008748275E-1
   2.873429114304E-1   4.115943705178E-1
   2.880096003200E-1   4.132898776457E-1
   2.886762892096E-1   4.149873839207E-1
   2.893429780993E-1   4.166868770356E-1
   2.900096669889E-1   4.183883446672E-1
   2.906763558785E-1   4.200917744763E-1
   2.913430447682E-1   4.217971541074E-1
   2.920097336578E-1   4.235044711893E-1
   2.926764225474E-1   4.252137133346E-1
   2.933431114370E-1   4.269248681403E-1
   2.940098003267E-1   4.286379231878E-1
   2.946764892163E-1   4.303528660426E-1
   2.953431781059E-1   4.320696842548E-1
   2.960098669956E-1   4.337883653588E-1
   2.966765558852E-1   4.355088968738E-1
   2.973432447748E-1   4.372312663037E-1
   2.980099336645E-1   4.389554611369E-1
   2.986766225541E-1   4.406814688468E-1
   2.993433114437E-1   4.424092768917E-1
   3.000100003333E-1   4.441388727149E-1
   3.006766892230E-1   4.458702437447E-1
   3.013433781126E-1   4.476033773946E-1
   3.020100670022E-1   4.493382610633E-1
   3.026767558919E-1   4.510748821347E-1
   3.033434447815E-1   4.528132279784E-1
   3.040101336711E-1   4.545532859490E-1
   3.046768225608E-1   4.562950433871E-1
   3.053435114504E-1   4.580384876187E-1
   3.060102003400E-1   4.597836059555E-1
   3.066768892296E-1   4.615303856950E-1
   3.073435781193E-1   4.632788141207E-1
   3.080102670089E-1   4.650288785018E-1
   3.086769558985E-1   4.667805660938E-1
   3.093436447882E-1   4.685338641382E-1
   3.100103336778E-1   4.702887598625E-1
   3.106770225674E-1   4.720452404808E-1
   3.113437114570E-1   4.738032931933E-1
   3.120104003467E-1   4.755629051869E-1
   3.126770892363E-1   4.773240636347E-1
   3.133437781259E-1   4.790867556966E-1
   3.140104670156E-1   4.808509685191E-1
   3.146771559052E-1   4.826166892356E-1
   3.153438447948E-1   4.843839049661E-1
   3.160105336845E-1   4.861526028178E-1
   3.166772225741E-1   4.879227698847E-1
   3.173439114637E-1   4.896943932480E-1
   3.180106003533E-1   4.914674599760E-1
   3.186772892430E-1   4.932419571242E-1
   3.193439781326E-1   4.950178717357E-1
   3.200106670222E-1   4.967951908407E-1
   3.206773559119E-1   4.985739014571E-1
   3.213440448015E-1   5.003539905903E-1
   3.220107336911E-1   5.021354452334E-1
   3.226774225808E-1   5.039182523673E-1
   3.233441114704E-1   5.057023989605E-1
   3.240108003600E-1   5.074878719698E-1
   3.246774892496E-1   5.092746583396E-1
   3.253441781393E-1   5.110627450026E-1
   3.260108670289E-1   5.128521188796E-1
   3.266775559185E-1   5.146427668798E-1
   3.273442448082E-1   5.164346759005E-1
   3.280109336978E-1   5.182278328275E-1
   3.286776225874E-1   5.200222245351E-1
   3.293443114770E-1   5.218178378863E-1
   3.300110003667E-1   5.236146597325E-1
   3.306776892563E-1   5.254126769141E-1
   3.313443781459E-1   5.272118762601E-1
   3.320110670356E-1   5.290122445887E-1
   3.326777559252E-1   5.308137687068E-1
   3.333444448148E-1   5.326164354106E-1
   3.340111337045E-1   5.344202314854E-1
   3.346778225941E-1   5.362251437057E-1
   3.353445114837E-1   5.380311588354E-1
   3.360112003733E-1   5.398382636277E-1
   3.366778892630E-1   5.416464448255E-1
   3.373445781526E-1   5.434556891612E-1
   3.380112670422E-1   5.452659833567E-1
   3.386779559319E-1   5.470773141240E-1
   3.393446448215E-1   5.488896681646E-1
   3.400113337111E-1   5.507030321701E-1
   3.406780226008E-1   5.525173928222E-1
   3.413447114904E-1   5.543327367924E-1
   3.420114003800E-1   5.561490507427E-1
   3.426780892696E-1   5.579663213251E-1
   3.433447781593E-1   5.597845351822E-1
   3.440114670489E-1   5.616036789468E-1
   3.446781559385E-1   5.634237392424E-1
   3.453448448282E-1   5.652447026830E-1
   3.460115337178E-1   5.670665558734E-1
   3.466782226074E-1   5.688892854089E-1
   3.473449114970E-1   5.707128778761E-1
   3.480116003867E-1   5.725373198521E-1
   3.486782892763E-1   5.743625979054E-1
   3.493449781659E-1   5.761886985953E-1
   3.500116670556E-1   5.780156084725E-1
   3.506783559452E-1   5.798433140791E-1
   3.513450448348E-1   5.816718019482E-1
   3.520117337245E-1   5.835010586047E-1
   3.526784226141E-1   5.853310705649E-1
   3.533451115037E-1   5.871618243368E-1
   3.540118003933E-1   5.889933064199E-1
   3.546784892830E-1   5.908255033059E-1
   3.553451781726E-1   5.926584014781E-1
   3.560118670622E-1   5.944919874117E-1
   3.566785559519E-1   5.963262475743E-1
   3.573452448415E-1   5.981611684254E-1
   3.580119337311E-1   5.999967364167E-1
   3.586786226208E-1   6.018329379924E-1
   3.593453115104E-1   6.036697595889E-1
   3.600120004000E-1   6.055071876354E-1
   3.606786892896E-1   6.073452085534E-1
   3.613453781793E-1   6.091838087571E-1
   3.620120670689E-1   6.110229746535E-1
   3.626787559585E-1   6.128626926426E-1
   3.633454448482E-1   6.147029491170E-1
   3.640121337378E-1   6.165437304627E-1
   3.646788226274E-1   6.183850230584E-1
   3.653455115171E-1   6.202268132763E-1
   3.660122004067E-1   6.220690874817E-1
   3.666788892963E-1   6.239118320333E-1
   3.673455781859E-1   6.257550332833E-1
   3.680122670756E-1   6.275986775773E-1
   3.686789559652E-1   6.294427512548E-1
   3.693456448548E-1   6.312872406488E-1
   3.700123337445E-1   6.331321320860E-1
   3.706790226341E-1   6.349774118872E-1
   3.713457115237E-1   6.368230663671E-1
   3.720124004133E-1   6.386690818343E-1
   3.726790893030E-1   6.405154445919E-1
   3.733457781926E-1   6.423621409369E-1
   3.740124670822E-1   6.442091571608E-1
   3.746791559719E-1   6.460564795494E-1
   3.753458448615E-1   6.479040943830E-1
   3.760125337511E-1   6.497519879366E-1
   3.766792226408E-1   6.516001464798E-1
   3.773459115304E-1   6.534485562770E-1
   3.780126004200E-1   6.552972035873E-1
   3.786792893096E-1   6.571460746649E-1
   3.793459781993E-1   6.589951557590E-1
   3.800126670889E-1   6.608444331138E-1
   3.806793559785E-1   6.626938929688E-1
   3.813460448682E-1   6.645435215588E-1
   3.820127337578E-1   6.663933051139E-1
   3.826794226474E-1   6.682432298596E-1
   3.833461115371E-1   6.700932820171E-1
   3.840128004267E-1   6.719434478032E-1
   3.846794893163E-1   6.737937134304E-1
   3.853461782059E-1   6.756440651070E-1
   3.860128670956E-1   6.774944890373E-1
   3.866795559852E-1   6.793449714213E-1
   3.873462448748E-1   6.811954984555E-1
   3.880129337645E-1   6.830460563321E-1
   3.886796226541E-1   6.848966312401E-1
   3.893463115437E-1   6.867472093643E-1
   3.900130004333E-1   6.885977768864E-1
   3.906796893230E-1   6.904483199842E-1
   3.913463782126E-1   6.922988248323E-1
   3.920130671022E-1   6.941492776022E-1
   3.926797559919E-1   6.959996644618E-1
   3.933464448815E-1   6.978499715761E-1
   3.940131337711E-1   6.997001851070E-1
   3.946798226608E-1   7.015502912135E-1
   3.953465115504E-1   7.034002760518E-1
   3.960132004400E-1   7.052501257750E-1
   3.966798893296E-1   7.070998265339E-1
   3.973465782193E-1   7.089493644766E-1
   3.980132671089E-1   7.107987257485E-1
   3.986799559985E-1   7.126478964927E-1
   3.993466448882E-1   7.144968628502E-1
   4.000133337778E-1   7.163456109594E-1
   4.006800226674E-1   7.181941269567E-1
   4.013467115571E-1   7.200423969764E-1
   4.020134004467E-1   7.218904071510E-1
   4.026800893363E-1   7.237381436108E-1
   4.033467782259E-1   7.255855924846E-1
   4.040134671156E-1   7.274327398993E-1
   4.046801560052E-1   7.292795719803E-1
   4.053468448948E-1   7.311260748513E-1
   4.060135337845E-1   7.329722346348E-1
   4.066802226741E-1   7.348180374517E-1
   4.073469115637E-1   7.366634694218E-1
   4.080136004533E-1   7.385085166636E-1
   4.086802893430E-1   7.403531652947E-1
   4.093469782326E-1   7.421974014316E-1
   4.100136671222E-1   7.440412111897E-1
   4.106803560119E-1   7.458845806839E-1
   4.113470449015E-1   7.477274960281E-1
   4.120137337911E-1   7.495699433359E-1
   4.126804226808E-1   7.514119087199E-1
   4.133471115704E-1   7.532533782925E-1
   4.140138004600E-1   7.550943381658E-1
   4.146804893496E-1   7.569347744513E-1
   4.153471782393E-1   7.587746732607E-1
   4.160138671289E-1   7.606140207053E-1
   4.166805560185E-1   7.624528028965E-1
   4.173472449082E-1   7.642910059457E-1
   4.180139337978E-1   7.661286159645E-1
   4.186806226874E-1   7.679656190647E-1
   4.193473115771E-1   7.698020013585E-1
   4.200140004667E-1   7.716377489586E-1
   4.206806893563E-1   7.734728479781E-1
   4.213473782459E-1   7.753072845305E-1
   4.220140671356E-1   7.771410447305E-1
   4.226807560252E-1   7.789741146931E-1
   4.233474449148E-1   7.808064805345E-1
   4.240141338045E-1   7.826381283716E-1
   4.246808226941E-1   7.844690443226E-1
   4.253475115837E-1   7.862992145065E-1
   4.260142004733E-1   7.881286250440E-1
   4.266808893630E-1   7.899572620566E-1
   4.273475782526E-1   7.917851116676E-1
   4.280142671422E-1   7.936121600016E-1
   4.286809560319E-1   7.954383931849E-1
   4.293476449215E-1   7.972637973453E-1
   4.300143338111E-1   7.990883586125E-1
   4.306810227008E-1   8.009120631180E-1
   4.313477115904E-1   8.027348969953E-1
   4.320144004800E-1   8.045568463798E-1
   4.326810893696E-1   8.063778974091E-1
   4.333477782593E-1   8.081980362231E-1
   4.340144671489E-1   8.100172489638E-1
   4.346811560385E-1   8.118355217757E-1
   4.353478449282E-1   8.136528408057E-1
   4.360145338178E-1   8.154691922034E-1
   4.366812227074E-1   8.172845621209E-1
   4.373479115971E-1   8.190989367131E-1
   4.380146004867E-1   8.209123021378E-1
   4.386812893763E-1   8.227246445555E-1
   4.393479782659E-1   8.245359501300E-1
   4.400146671556E-1   8.263462050280E-1
   4.406813560452E-1   8.281553954194E-1
   4.413480449348E-1   8.299635074774E-1
   4.420147338245E-1   8.317705273786E-1
