#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    5.148838294610E0   4.342829139259E-8  -2.708657106269E-1
    5.149504983499E0   4.331279621776E-8  -2.708369661484E-1
    5.150171672389E0   4.319760819606E-8  -2.708082247204E-1
    5.150838361279E0   4.308272651063E-8  -2.707794863423E-1
    5.151505050168E0   4.296815034678E-8  -2.707507510141E-1
    5.152171739058E0   4.285387889199E-8  -2.707220187352E-1
    5.152838427948E0   4.273991133591E-8  -2.706932895054E-1
    5.153505116837E0   4.262624687034E-8  -2.706645633244E-1
    5.154171805727E0   4.251288468922E-8  -2.706358401919E-1
    5.154838494616E0   4.239982398865E-8  -2.706071201074E-1
    5.155505183506E0   4.228706396685E-8  -2.705784030708E-1
    5.156171872396E0   4.217460382418E-8  -2.705496890816E-1
    5.156838561285E0   4.206244276314E-8  -2.705209781396E-1
    5.157505250175E0   4.195057998833E-8  -2.704922702444E-1
    5.158171939065E0   4.183901470647E-8  -2.704635653958E-1
    5.158838627954E0   4.172774612640E-8  -2.704348635933E-1
    5.159505316844E0   4.161677345905E-8  -2.704061648366E-1
    5.160172005734E0   4.150609591747E-8  -2.703774691255E-1
    5.160838694623E0   4.139571271678E-8  -2.703487764596E-1
    5.161505383513E0   4.128562307420E-8  -2.703200868386E-1
    5.162172072402E0   4.117582620903E-8  -2.702914002621E-1
    5.162838761292E0   4.106632134264E-8  -2.702627167299E-1
    5.163505450182E0   4.095710769847E-8  -2.702340362417E-1
    5.164172139071E0   4.084818450204E-8  -2.702053587970E-1
    5.164838827961E0   4.073955098091E-8  -2.701766843955E-1
    5.165505516851E0   4.063120636472E-8  -2.701480130371E-1
    5.166172205740E0   4.052314988513E-8  -2.701193447212E-1
    5.166838894630E0   4.041538077586E-8  -2.700906794477E-1
    5.167505583519E0   4.030789827266E-8  -2.700620172161E-1
    5.168172272409E0   4.020070161333E-8  -2.700333580262E-1
    5.168838961299E0   4.009379003767E-8  -2.700047018777E-1
    5.169505650188E0   3.998716278752E-8  -2.699760487701E-1
    5.170172339078E0   3.988081910673E-8  -2.699473987033E-1
    5.170839027968E0   3.977475824117E-8  -2.699187516768E-1
    5.171505716857E0   3.966897943870E-8  -2.698901076903E-1
    5.172172405747E0   3.956348194919E-8  -2.698614667436E-1
    5.172839094636E0   3.945826502451E-8  -2.698328288363E-1
    5.173505783526E0   3.935332791851E-8  -2.698041939680E-1
    5.174172472416E0   3.924866988702E-8  -2.697755621385E-1
    5.174839161305E0   3.914429018787E-8  -2.697469333475E-1
    5.175505850195E0   3.904018808084E-8  -2.697183075945E-1
    5.176172539085E0   3.893636282769E-8  -2.696896848793E-1
    5.176839227974E0   3.883281369215E-8  -2.696610652016E-1
    5.177505916864E0   3.872953993988E-8  -2.696324485611E-1
    5.178172605754E0   3.862654083854E-8  -2.696038349573E-1
    5.178839294643E0   3.852381565770E-8  -2.695752243901E-1
    5.179505983533E0   3.842136366887E-8  -2.695466168590E-1
    5.180172672422E0   3.831918414553E-8  -2.695180123638E-1
    5.180839361312E0   3.821727636306E-8  -2.694894109041E-1
    5.181506050202E0   3.811563959879E-8  -2.694608124797E-1
    5.182172739091E0   3.801427313196E-8  -2.694322170901E-1
    5.182839427981E0   3.791317624372E-8  -2.694036247350E-1
    5.183506116871E0   3.781234821715E-8  -2.693750354143E-1
    5.184172805760E0   3.771178833722E-8  -2.693464491274E-1
    5.184839494650E0   3.761149589081E-8  -2.693178658741E-1
    5.185506183539E0   3.751147016670E-8  -2.692892856542E-1
    5.186172872429E0   3.741171045556E-8  -2.692607084671E-1
    5.186839561319E0   3.731221604993E-8  -2.692321343127E-1
    5.187506250208E0   3.721298624425E-8  -2.692035631907E-1
    5.188172939098E0   3.711402033483E-8  -2.691749951006E-1
    5.188839627988E0   3.701531761986E-8  -2.691464300421E-1
    5.189506316877E0   3.691687739938E-8  -2.691178680151E-1
    5.190173005767E0   3.681869897530E-8  -2.690893090190E-1
    5.190839694656E0   3.672078165139E-8  -2.690607530536E-1
    5.191506383546E0   3.662312473327E-8  -2.690322001187E-1
    5.192173072436E0   3.652572752841E-8  -2.690036502138E-1
    5.192839761325E0   3.642858934610E-8  -2.689751033386E-1
    5.193506450215E0   3.633170949750E-8  -2.689465594928E-1
    5.194173139105E0   3.623508729557E-8  -2.689180186762E-1
    5.194839827994E0   3.613872205513E-8  -2.688894808883E-1
    5.195506516884E0   3.604261309279E-8  -2.688609461288E-1
    5.196173205774E0   3.594675972701E-8  -2.688324143975E-1
    5.196839894663E0   3.585116127802E-8  -2.688038856940E-1
    5.197506583553E0   3.575581706790E-8  -2.687753600180E-1
    5.198173272442E0   3.566072642052E-8  -2.687468373692E-1
    5.198839961332E0   3.556588866153E-8  -2.687183177472E-1
    5.199506650222E0   3.547130311840E-8  -2.686898011517E-1
    5.200173339111E0   3.537696912036E-8  -2.686612875824E-1
    5.200840028001E0   3.528288599845E-8  -2.686327770391E-1
    5.201506716891E0   3.518905308548E-8  -2.686042695212E-1
    5.202173405780E0   3.509546971602E-8  -2.685757650286E-1
    5.202840094670E0   3.500213522644E-8  -2.685472635610E-1
    5.203506783559E0   3.490904895485E-8  -2.685187651179E-1
    5.204173472449E0   3.481621024113E-8  -2.684902696991E-1
    5.204840161339E0   3.472361842691E-8  -2.684617773043E-1
    5.205506850228E0   3.463127285557E-8  -2.684332879331E-1
    5.206173539118E0   3.453917287225E-8  -2.684048015852E-1
    5.206840228008E0   3.444731782381E-8  -2.683763182603E-1
    5.207506916897E0   3.435570705888E-8  -2.683478379581E-1
    5.208173605787E0   3.426433992778E-8  -2.683193606782E-1
    5.208840294676E0   3.417321578259E-8  -2.682908864204E-1
    5.209506983566E0   3.408233397710E-8  -2.682624151842E-1
    5.210173672456E0   3.399169386681E-8  -2.682339469695E-1
    5.210840361345E0   3.390129480897E-8  -2.682054817758E-1
    5.211507050235E0   3.381113616249E-8  -2.681770196029E-1
    5.212173739125E0   3.372121728802E-8  -2.681485604504E-1
    5.212840428014E0   3.363153754789E-8  -2.681201043180E-1
    5.213507116904E0   3.354209630616E-8  -2.680916512054E-1
    5.214173805794E0   3.345289292852E-8  -2.680632011123E-1
    5.214840494683E0   3.336392678242E-8  -2.680347540383E-1
    5.215507183573E0   3.327519723693E-8  -2.680063099831E-1
    5.216173872462E0   3.318670366283E-8  -2.679778689465E-1
    5.216840561352E0   3.309844543257E-8  -2.679494309280E-1
    5.217507250242E0   3.301042192027E-8  -2.679209959274E-1
    5.218173939131E0   3.292263250170E-8  -2.678925639443E-1
    5.218840628021E0   3.283507655431E-8  -2.678641349785E-1
    5.219507316911E0   3.274775345718E-8  -2.678357090295E-1
    5.220174005800E0   3.266066259108E-8  -2.678072860972E-1
    5.220840694690E0   3.257380333839E-8  -2.677788661811E-1
    5.221507383579E0   3.248717508315E-8  -2.677504492809E-1
    5.222174072469E0   3.240077721104E-8  -2.677220353964E-1
    5.222840761359E0   3.231460910936E-8  -2.676936245272E-1
    5.223507450248E0   3.222867016705E-8  -2.676652166730E-1
    5.224174139138E0   3.214295977468E-8  -2.676368118334E-1
    5.224840828028E0   3.205747732442E-8  -2.676084100082E-1
    5.225507516917E0   3.197222221009E-8  -2.675800111970E-1
    5.226174205807E0   3.188719382708E-8  -2.675516153995E-1
    5.226840894696E0   3.180239157243E-8  -2.675232226153E-1
    5.227507583586E0   3.171781484475E-8  -2.674948328443E-1
    5.228174272476E0   3.163346304428E-8  -2.674664460860E-1
    5.228840961365E0   3.154933557282E-8  -2.674380623401E-1
    5.229507650255E0   3.146543183378E-8  -2.674096816063E-1
    5.230174339145E0   3.138175123217E-8  -2.673813038843E-1
    5.230841028034E0   3.129829317456E-8  -2.673529291738E-1
    5.231507716924E0   3.121505706911E-8  -2.673245574744E-1
    5.232174405814E0   3.113204232555E-8  -2.672961887858E-1
    5.232841094703E0   3.104924835517E-8  -2.672678231078E-1
    5.233507783593E0   3.096667457084E-8  -2.672394604399E-1
    5.234174472482E0   3.088432038700E-8  -2.672111007819E-1
    5.234841161372E0   3.080218521962E-8  -2.671827441335E-1
    5.235507850262E0   3.072026848625E-8  -2.671543904943E-1
    5.236174539151E0   3.063856960596E-8  -2.671260398640E-1
    5.236841228041E0   3.055708799939E-8  -2.670976922423E-1
    5.237507916931E0   3.047582308872E-8  -2.670693476288E-1
    5.238174605820E0   3.039477429765E-8  -2.670410060233E-1
    5.238841294710E0   3.031394105142E-8  -2.670126674255E-1
    5.239507983599E0   3.023332277681E-8  -2.669843318349E-1
    5.240174672489E0   3.015291890211E-8  -2.669559992514E-1
    5.240841361379E0   3.007272885713E-8  -2.669276696745E-1
    5.241508050268E0   2.999275207321E-8  -2.668993431040E-1
    5.242174739158E0   2.991298798318E-8  -2.668710195395E-1
    5.242841428048E0   2.983343602141E-8  -2.668426989808E-1
    5.243508116937E0   2.975409562374E-8  -2.668143814274E-1
    5.244174805827E0   2.967496622754E-8  -2.667860668791E-1
    5.244841494716E0   2.959604727166E-8  -2.667577553356E-1
    5.245508183606E0   2.951733819644E-8  -2.667294467965E-1
    5.246174872496E0   2.943883844372E-8  -2.667011412616E-1
    5.246841561385E0   2.936054745682E-8  -2.666728387304E-1
    5.247508250275E0   2.928246468053E-8  -2.666445392028E-1
    5.248174939165E0   2.920458956112E-8  -2.666162426783E-1
    5.248841628054E0   2.912692154636E-8  -2.665879491566E-1
    5.249508316944E0   2.904946008545E-8  -2.665596586375E-1
    5.250175005834E0   2.897220462907E-8  -2.665313711206E-1
    5.250841694723E0   2.889515462937E-8  -2.665030866056E-1
    5.251508383613E0   2.881830953995E-8  -2.664748050922E-1
    5.252175072502E0   2.874166881585E-8  -2.664465265800E-1
    5.252841761392E0   2.866523191359E-8  -2.664182510688E-1
    5.253508450282E0   2.858899829110E-8  -2.663899785582E-1
    5.254175139171E0   2.851296740778E-8  -2.663617090478E-1
    5.254841828061E0   2.843713872445E-8  -2.663334425375E-1
    5.255508516951E0   2.836151170337E-8  -2.663051790268E-1
    5.256175205840E0   2.828608580823E-8  -2.662769185155E-1
    5.256841894730E0   2.821086050415E-8  -2.662486610032E-1
    5.257508583619E0   2.813583525767E-8  -2.662204064896E-1
    5.258175272509E0   2.806100953675E-8  -2.661921549744E-1
    5.258841961399E0   2.798638281075E-8  -2.661639064573E-1
    5.259508650288E0   2.791195455047E-8  -2.661356609379E-1
    5.260175339178E0   2.783772422809E-8  -2.661074184160E-1
    5.260842028068E0   2.776369131720E-8  -2.660791788912E-1
    5.261508716957E0   2.768985529281E-8  -2.660509423631E-1
    5.262175405847E0   2.761621563130E-8  -2.660227088316E-1
    5.262842094736E0   2.754277181046E-8  -2.659944782962E-1
    5.263508783626E0   2.746952330947E-8  -2.659662507567E-1
    5.264175472516E0   2.739646960886E-8  -2.659380262127E-1
    5.264842161405E0   2.732361019060E-8  -2.659098046639E-1
    5.265508850295E0   2.725094453799E-8  -2.658815861100E-1
    5.266175539185E0   2.717847213572E-8  -2.658533705507E-1
    5.266842228074E0   2.710619246986E-8  -2.658251579856E-1
    5.267508916964E0   2.703410502783E-8  -2.657969484145E-1
    5.268175605854E0   2.696220929842E-8  -2.657687418370E-1
    5.268842294743E0   2.689050477179E-8  -2.657405382528E-1
    5.269508983633E0   2.681899093944E-8  -2.657123376616E-1
    5.270175672522E0   2.674766729424E-8  -2.656841400631E-1
    5.270842361412E0   2.667653333038E-8  -2.656559454569E-1
    5.271509050302E0   2.660558854342E-8  -2.656277538427E-1
    5.272175739191E0   2.653483243026E-8  -2.655995652203E-1
    5.272842428081E0   2.646426448913E-8  -2.655713795892E-1
    5.273509116971E0   2.639388421959E-8  -2.655431969493E-1
    5.274175805860E0   2.632369112254E-8  -2.655150173001E-1
    5.274842494750E0   2.625368470021E-8  -2.654868406413E-1
    5.275509183639E0   2.618386445615E-8  -2.654586669727E-1
    5.276175872529E0   2.611422989522E-8  -2.654304962939E-1
    5.276842561419E0   2.604478052361E-8  -2.654023286045E-1
    5.277509250308E0   2.597551584882E-8  -2.653741639044E-1
    5.278175939198E0   2.590643537966E-8  -2.653460021931E-1
    5.278842628088E0   2.583753862625E-8  -2.653178434704E-1
    5.279509316977E0   2.576882509999E-8  -2.652896877359E-1
    5.280176005867E0   2.570029431362E-8  -2.652615349893E-1
    5.280842694756E0   2.563194578114E-8  -2.652333852302E-1
    5.281509383646E0   2.556377901786E-8  -2.652052384585E-1
    5.282176072536E0   2.549579354037E-8  -2.651770946737E-1
    5.282842761425E0   2.542798886655E-8  -2.651489538756E-1
    5.283509450315E0   2.536036451557E-8  -2.651208160638E-1
    5.284176139205E0   2.529292000786E-8  -2.650926812379E-1
    5.284842828094E0   2.522565486515E-8  -2.650645493978E-1
    5.285509516984E0   2.515856861043E-8  -2.650364205431E-1
    5.286176205874E0   2.509166076794E-8  -2.650082946734E-1
    5.286842894763E0   2.502493086321E-8  -2.649801717884E-1
    5.287509583653E0   2.495837842303E-8  -2.649520518879E-1
    5.288176272542E0   2.489200297544E-8  -2.649239349714E-1
    5.288842961432E0   2.482580404973E-8  -2.648958210388E-1
    5.289509650322E0   2.475978117646E-8  -2.648677100896E-1
    5.290176339211E0   2.469393388742E-8  -2.648396021236E-1
    5.290843028101E0   2.462826171567E-8  -2.648114971404E-1
    5.291509716991E0   2.456276419547E-8  -2.647833951398E-1
    5.292176405880E0   2.449744086236E-8  -2.647552961213E-1
    5.292843094770E0   2.443229125310E-8  -2.647272000848E-1
    5.293509783659E0   2.436731490567E-8  -2.646991070298E-1
    5.294176472549E0   2.430251135930E-8  -2.646710169561E-1
    5.294843161439E0   2.423788015443E-8  -2.646429298633E-1
    5.295509850328E0   2.417342083273E-8  -2.646148457511E-1
    5.296176539218E0   2.410913293708E-8  -2.645867646193E-1
    5.296843228108E0   2.404501601159E-8  -2.645586864674E-1
    5.297509916997E0   2.398106960156E-8  -2.645306112952E-1
    5.298176605887E0   2.391729325353E-8  -2.645025391024E-1
    5.298843294776E0   2.385368651523E-8  -2.644744698886E-1
    5.299509983666E0   2.379024893558E-8  -2.644464036536E-1
    5.300176672556E0   2.372698006471E-8  -2.644183403969E-1
    5.300843361445E0   2.366387945396E-8  -2.643902801184E-1
    5.301510050335E0   2.360094665585E-8  -2.643622228176E-1
    5.302176739225E0   2.353818122408E-8  -2.643341684943E-1
    5.302843428114E0   2.347558271356E-8  -2.643061171481E-1
    5.303510117004E0   2.341315068037E-8  -2.642780687788E-1
    5.304176805894E0   2.335088468177E-8  -2.642500233859E-1
    5.304843494783E0   2.328878427620E-8  -2.642219809693E-1
    5.305510183673E0   2.322684902328E-8  -2.641939415286E-1
    5.306176872562E0   2.316507848378E-8  -2.641659050634E-1
    5.306843561452E0   2.310347221967E-8  -2.641378715735E-1
    5.307510250342E0   2.304202979407E-8  -2.641098410585E-1
    5.308176939231E0   2.298075077124E-8  -2.640818135181E-1
    5.308843628121E0   2.291963471664E-8  -2.640537889521E-1
    5.309510317011E0   2.285868119686E-8  -2.640257673600E-1
    5.310177005900E0   2.279788977964E-8  -2.639977487416E-1
    5.310843694790E0   2.273726003388E-8  -2.639697330966E-1
    5.311510383679E0   2.267679152963E-8  -2.639417204246E-1
    5.312177072569E0   2.261648383807E-8  -2.639137107253E-1
    5.312843761459E0   2.255633653153E-8  -2.638857039984E-1
    5.313510450348E0   2.249634918348E-8  -2.638577002437E-1
    5.314177139238E0   2.243652136851E-8  -2.638296994607E-1
    5.314843828128E0   2.237685266235E-8  -2.638017016491E-1
    5.315510517017E0   2.231734264187E-8  -2.637737068088E-1
    5.316177205907E0   2.225799088505E-8  -2.637457149392E-1
    5.316843894796E0   2.219879697098E-8  -2.637177260402E-1
    5.317510583686E0   2.213976047991E-8  -2.636897401114E-1
    5.318177272576E0   2.208088099317E-8  -2.636617571525E-1
    5.318843961465E0   2.202215809321E-8  -2.636337771631E-1
    5.319510650355E0   2.196359136361E-8  -2.636058001430E-1
    5.320177339245E0   2.190518038904E-8  -2.635778260919E-1
    5.320844028134E0   2.184692475527E-8  -2.635498550093E-1
    5.321510717024E0   2.178882404918E-8  -2.635218868951E-1
    5.322177405914E0   2.173087785876E-8  -2.634939217489E-1
    5.322844094803E0   2.167308577307E-8  -2.634659595704E-1
    5.323510783693E0   2.161544738228E-8  -2.634380003592E-1
    5.324177472582E0   2.155796227766E-8  -2.634100441151E-1
    5.324844161472E0   2.150063005154E-8  -2.633820908377E-1
    5.325510850362E0   2.144345029735E-8  -2.633541405268E-1
    5.326177539251E0   2.138642260960E-8  -2.633261931819E-1
    5.326844228141E0   2.132954658388E-8  -2.632982488029E-1
    5.327510917031E0   2.127282181685E-8  -2.632703073893E-1
    5.328177605920E0   2.121624790625E-8  -2.632423689409E-1
    5.328844294810E0   2.115982445088E-8  -2.632144334574E-1
    5.329510983699E0   2.110355105062E-8  -2.631865009383E-1
    5.330177672589E0   2.104742730640E-8  -2.631585713835E-1
    5.330844361479E0   2.099145282022E-8  -2.631306447926E-1
    5.331511050368E0   2.093562719514E-8  -2.631027211653E-1
    5.332177739258E0   2.087995003526E-8  -2.630748005013E-1
    5.332844428148E0   2.082442094576E-8  -2.630468828003E-1
    5.333511117037E0   2.076903953284E-8  -2.630189680618E-1
    5.334177805927E0   2.071380540378E-8  -2.629910562858E-1
    5.334844494816E0   2.065871816687E-8  -2.629631474717E-1
    5.335511183706E0   2.060377743147E-8  -2.629352416193E-1
    5.336177872596E0   2.054898280796E-8  -2.629073387284E-1
    5.336844561485E0   2.049433390776E-8  -2.628794387985E-1
    5.337511250375E0   2.043983034334E-8  -2.628515418294E-1
    5.338177939265E0   2.038547172818E-8  -2.628236478207E-1
    5.338844628154E0   2.033125767679E-8  -2.627957567721E-1
    5.339511317044E0   2.027718780472E-8  -2.627678686834E-1
    5.340178005934E0   2.022326172853E-8  -2.627399835542E-1
    5.340844694823E0   2.016947906580E-8  -2.627121013842E-1
    5.341511383713E0   2.011583943513E-8  -2.626842221730E-1
    5.342178072602E0   2.006234245614E-8  -2.626563459204E-1
    5.342844761492E0   2.000898774945E-8  -2.626284726261E-1
    5.343511450382E0   1.995577493669E-8  -2.626006022897E-1
    5.344178139271E0   1.990270364051E-8  -2.625727349109E-1
    5.344844828161E0   1.984977348455E-8  -2.625448704894E-1
    5.345511517051E0   1.979698409345E-8  -2.625170090249E-1
    5.346178205940E0   1.974433509287E-8  -2.624891505171E-1
    5.346844894830E0   1.969182610943E-8  -2.624612949657E-1
    5.347511583719E0   1.963945677078E-8  -2.624334423703E-1
    5.348178272609E0   1.958722670553E-8  -2.624055927307E-1
    5.348844961499E0   1.953513554329E-8  -2.623777460465E-1
    5.349511650388E0   1.948318291465E-8  -2.623499023174E-1
    5.350178339278E0   1.943136845121E-8  -2.623220615431E-1
    5.350845028168E0   1.937969178550E-8  -2.622942237232E-1
    5.351511717057E0   1.932815255108E-8  -2.622663888576E-1
    5.352178405947E0   1.927675038243E-8  -2.622385569458E-1
    5.352845094836E0   1.922548491506E-8  -2.622107279875E-1
    5.353511783726E0   1.917435578540E-8  -2.621829019825E-1
    5.354178472616E0   1.912336263088E-8  -2.621550789304E-1
    5.354845161505E0   1.907250508987E-8  -2.621272588309E-1
    5.355511850395E0   1.902178280173E-8  -2.620994416837E-1
    5.356178539285E0   1.897119540674E-8  -2.620716274885E-1
    5.356845228174E0   1.892074254618E-8  -2.620438162449E-1
    5.357511917064E0   1.887042386225E-8  -2.620160079527E-1
    5.358178605954E0   1.882023899812E-8  -2.619882026115E-1
    5.358845294843E0   1.877018759790E-8  -2.619604002211E-1
    5.359511983733E0   1.872026930665E-8  -2.619326007810E-1
    5.360178672622E0   1.867048377037E-8  -2.619048042911E-1
    5.360845361512E0   1.862083063602E-8  -2.618770107509E-1
    5.361512050402E0   1.857130955148E-8  -2.618492201602E-1
    5.362178739291E0   1.852192016556E-8  -2.618214325187E-1
    5.362845428181E0   1.847266212802E-8  -2.617936478260E-1
    5.363512117071E0   1.842353508955E-8  -2.617658660819E-1
    5.364178805960E0   1.837453870176E-8  -2.617380872859E-1
    5.364845494850E0   1.832567261719E-8  -2.617103114379E-1
    5.365512183739E0   1.827693648932E-8  -2.616825385375E-1
    5.366178872629E0   1.822832997252E-8  -2.616547685843E-1
    5.366845561519E0   1.817985272210E-8  -2.616270015781E-1
    5.367512250408E0   1.813150439429E-8  -2.615992375186E-1
    5.368178939298E0   1.808328464623E-8  -2.615714764054E-1
    5.368845628188E0   1.803519313595E-8  -2.615437182383E-1
    5.369512317077E0   1.798722952243E-8  -2.615159630169E-1
    5.370179005967E0   1.793939346553E-8  -2.614882107408E-1
    5.370845694856E0   1.789168462601E-8  -2.614604614099E-1
    5.371512383746E0   1.784410266555E-8  -2.614327150238E-1
    5.372179072636E0   1.779664724672E-8  -2.614049715821E-1
    5.372845761525E0   1.774931803300E-8  -2.613772310845E-1
    5.373512450415E0   1.770211468874E-8  -2.613494935309E-1
    5.374179139305E0   1.765503687920E-8  -2.613217589207E-1
    5.374845828194E0   1.760808427053E-8  -2.612940272538E-1
    5.375512517084E0   1.756125652976E-8  -2.612662985297E-1
    5.376179205974E0   1.751455332482E-8  -2.612385727483E-1
    5.376845894863E0   1.746797432451E-8  -2.612108499092E-1
    5.377512583753E0   1.742151919852E-8  -2.611831300120E-1
    5.378179272642E0   1.737518761739E-8  -2.611554130564E-1
    5.378845961532E0   1.732897925259E-8  -2.611276990423E-1
    5.379512650422E0   1.728289377641E-8  -2.610999879691E-1
    5.380179339311E0   1.723693086205E-8  -2.610722798367E-1
    5.380846028201E0   1.719109018355E-8  -2.610445746446E-1
    5.381512717091E0   1.714537141584E-8  -2.610168723927E-1
    5.382179405980E0   1.709977423471E-8  -2.609891730806E-1
    5.382846094870E0   1.705429831679E-8  -2.609614767079E-1
    5.383512783759E0   1.700894333959E-8  -2.609337832744E-1
    5.384179472649E0   1.696370898149E-8  -2.609060927797E-1
    5.384846161539E0   1.691859492170E-8  -2.608784052236E-1
    5.385512850428E0   1.687360084029E-8  -2.608507206057E-1
    5.386179539318E0   1.682872641819E-8  -2.608230389257E-1
    5.386846228208E0   1.678397133717E-8  -2.607953601834E-1
    5.387512917097E0   1.673933527985E-8  -2.607676843783E-1
    5.388179605987E0   1.669481792970E-8  -2.607400115101E-1
    5.388846294876E0   1.665041897101E-8  -2.607123415787E-1
    5.389512983766E0   1.660613808893E-8  -2.606846745836E-1
    5.390179672656E0   1.656197496945E-8  -2.606570105245E-1
    5.390846361545E0   1.651792929937E-8  -2.606293494012E-1
    5.391513050435E0   1.647400076636E-8  -2.606016912133E-1
    5.392179739325E0   1.643018905888E-8  -2.605740359605E-1
    5.392846428214E0   1.638649386626E-8  -2.605463836425E-1
    5.393513117104E0   1.634291487862E-8  -2.605187342590E-1
    5.394179805994E0   1.629945178692E-8  -2.604910878097E-1
    5.394846494883E0   1.625610428294E-8  -2.604634442942E-1
    5.395513183773E0   1.621287205930E-8  -2.604358037123E-1
    5.396179872662E0   1.616975480939E-8  -2.604081660636E-1
    5.396846561552E0   1.612675222746E-8  -2.603805313478E-1
    5.397513250442E0   1.608386400856E-8  -2.603528995647E-1
    5.398179939331E0   1.604108984853E-8  -2.603252707139E-1
    5.398846628221E0   1.599842944406E-8  -2.602976447950E-1
    5.399513317111E0   1.595588249261E-8  -2.602700218079E-1
    5.400180006000E0   1.591344869245E-8  -2.602424017521E-1
    5.400846694890E0   1.587112774268E-8  -2.602147846274E-1
    5.401513383779E0   1.582891934316E-8  -2.601871704334E-1
    5.402180072669E0   1.578682319459E-8  -2.601595591699E-1
    5.402846761559E0   1.574483899842E-8  -2.601319508365E-1
    5.403513450448E0   1.570296645694E-8  -2.601043454329E-1
    5.404180139338E0   1.566120527321E-8  -2.600767429588E-1
    5.404846828228E0   1.561955515106E-8  -2.600491434139E-1
    5.405513517117E0   1.557801579515E-8  -2.600215467979E-1
    5.406180206007E0   1.553658691089E-8  -2.599939531105E-1
    5.406846894896E0   1.549526820449E-8  -2.599663623514E-1
    5.407513583786E0   1.545405938294E-8  -2.599387745202E-1
    5.408180272676E0   1.541296015400E-8  -2.599111896166E-1
    5.408846961565E0   1.537197022623E-8  -2.598836076404E-1
    5.409513650455E0   1.533108930893E-8  -2.598560285912E-1
    5.410180339345E0   1.529031711221E-8  -2.598284524687E-1
    5.410847028234E0   1.524965334692E-8  -2.598008792725E-1
    5.411513717124E0   1.520909772470E-8  -2.597733090025E-1
    5.412180406014E0   1.516864995795E-8  -2.597457416583E-1
    5.412847094903E0   1.512830975983E-8  -2.597181772395E-1
    5.413513783793E0   1.508807684427E-8  -2.596906157459E-1
    5.414180472682E0   1.504795092595E-8  -2.596630571772E-1
    5.414847161572E0   1.500793172033E-8  -2.596355015329E-1
    5.415513850462E0   1.496801894361E-8  -2.596079488129E-1
    5.416180539351E0   1.492821231274E-8  -2.595803990169E-1
    5.416847228241E0   1.488851154544E-8  -2.595528521444E-1
    5.417513917131E0   1.484891636017E-8  -2.595253081952E-1
    5.418180606020E0   1.480942647613E-8  -2.594977671690E-1
    5.418847294910E0   1.477004161329E-8  -2.594702290655E-1
    5.419513983799E0   1.473076149234E-8  -2.594426938843E-1
    5.420180672689E0   1.469158583474E-8  -2.594151616252E-1
    5.420847361579E0   1.465251436266E-8  -2.593876322879E-1
    5.421514050468E0   1.461354679904E-8  -2.593601058719E-1
    5.422180739358E0   1.457468286752E-8  -2.593325823771E-1
    5.422847428248E0   1.453592229252E-8  -2.593050618032E-1
    5.423514117137E0   1.449726479915E-8  -2.592775441497E-1
    5.424180806027E0   1.445871011328E-8  -2.592500294164E-1
    5.424847494916E0   1.442025796150E-8  -2.592225176030E-1
    5.425514183806E0   1.438190807112E-8  -2.591950087092E-1
    5.426180872696E0   1.434366017018E-8  -2.591675027346E-1
    5.426847561585E0   1.430551398746E-8  -2.591399996790E-1
    5.427514250475E0   1.426746925242E-8  -2.591124995420E-1
    5.428180939365E0   1.422952569529E-8  -2.590850023234E-1
    5.428847628254E0   1.419168304698E-8  -2.590575080228E-1
    5.429514317144E0   1.415394103913E-8  -2.590300166399E-1
    5.430181006034E0   1.411629940410E-8  -2.590025281745E-1
    5.430847694923E0   1.407875787494E-8  -2.589750426261E-1
    5.431514383813E0   1.404131618543E-8  -2.589475599945E-1
    5.432181072702E0   1.400397407006E-8  -2.589200802794E-1
    5.432847761592E0   1.396673126401E-8  -2.588926034804E-1
    5.433514450482E0   1.392958750317E-8  -2.588651295974E-1
    5.434181139371E0   1.389254252414E-8  -2.588376586298E-1
    5.434847828261E0   1.385559606421E-8  -2.588101905775E-1
    5.435514517151E0   1.381874786138E-8  -2.587827254402E-1
    5.436181206040E0   1.378199765434E-8  -2.587552632174E-1
    5.436847894930E0   1.374534518247E-8  -2.587278039090E-1
    5.437514583819E0   1.370879018586E-8  -2.587003475146E-1
    5.438181272709E0   1.367233240526E-8  -2.586728940338E-1
    5.438847961599E0   1.363597158215E-8  -2.586454434665E-1
    5.439514650488E0   1.359970745866E-8  -2.586179958122E-1
    5.440181339378E0   1.356353977764E-8  -2.585905510707E-1
    5.440848028268E0   1.352746828259E-8  -2.585631092417E-1
    5.441514717157E0   1.349149271772E-8  -2.585356703248E-1
    5.442181406047E0   1.345561282790E-8  -2.585082343197E-1
    5.442848094936E0   1.341982835870E-8  -2.584808012262E-1
    5.443514783826E0   1.338413905634E-8  -2.584533710439E-1
    5.444181472716E0   1.334854466774E-8  -2.584259437725E-1
    5.444848161605E0   1.331304494047E-8  -2.583985194117E-1
    5.445514850495E0   1.327763962279E-8  -2.583710979612E-1
    5.446181539385E0   1.324232846363E-8  -2.583436794207E-1
    5.446848228274E0   1.320711121257E-8  -2.583162637898E-1
    5.447514917164E0   1.317198761988E-8  -2.582888510683E-1
    5.448181606054E0   1.313695743646E-8  -2.582614412559E-1
