#             R [au]        psi_0 [a.u.]
   7.800260008667E-2   3.635097470761E-3
   7.866928897630E-2   3.728518472443E-3
   7.933597786593E-2   3.823511321570E-3
   8.000266675556E-2   3.920088490443E-3
   8.066935564519E-2   4.018262430108E-3
   8.133604453482E-2   4.118045570186E-3
   8.200273342445E-2   4.219450318707E-3
   8.266942231408E-2   4.322489061938E-3
   8.333611120371E-2   4.427174164216E-3
   8.400280009334E-2   4.533517967779E-3
   8.466948898297E-2   4.641532792601E-3
   8.533617787260E-2   4.751230936218E-3
   8.600286676223E-2   4.862624673568E-3
   8.666955565186E-2   4.975726256818E-3
   8.733624454148E-2   5.090547915199E-3
   8.800293343111E-2   5.207101854840E-3
   8.866962232074E-2   5.325400258600E-3
   8.933631121037E-2   5.445455285902E-3
   9.000300010000E-2   5.567279072568E-3
   9.066968898963E-2   5.690883730653E-3
   9.133637787926E-2   5.816281348277E-3
   9.200306676889E-2   5.943483989465E-3
   9.266975565852E-2   6.072503693976E-3
   9.333644454815E-2   6.203352477142E-3
   9.400313343778E-2   6.336042329703E-3
   9.466982232741E-2   6.470585217642E-3
   9.533651121704E-2   6.606993082023E-3
   9.600320010667E-2   6.745277838823E-3
   9.666988899630E-2   6.885451378775E-3
   9.733657788593E-2   7.027525567199E-3
   9.800326677556E-2   7.171512243842E-3
   9.866995566519E-2   7.317423222716E-3
   9.933664455482E-2   7.465270291934E-3
   1.000033334444E-1   7.615065213550E-3
   1.006700223341E-1   7.766819723395E-3
   1.013367112237E-1   7.920545530917E-3
   1.020034001133E-1   8.076254319020E-3
   1.026700890030E-1   8.233957743904E-3
   1.033367778926E-1   8.393667434900E-3
   1.040034667822E-1   8.555394994318E-3
   1.046701556719E-1   8.719151997277E-3
   1.053368445615E-1   8.884949991555E-3
   1.060035334511E-1   9.052800497421E-3
   1.066702223407E-1   9.222715007484E-3
   1.073369112304E-1   9.394704986528E-3
   1.080036001200E-1   9.568781871357E-3
   1.086702890096E-1   9.744957070635E-3
   1.093369778993E-1   9.923241964730E-3
   1.100036667889E-1   1.010364790555E-2
   1.106703556785E-1   1.028618621641E-2
   1.113370445682E-1   1.047086819183E-2
   1.120037334578E-1   1.065770509741E-2
   1.126704223474E-1   1.084670816970E-2
   1.133371112370E-1   1.103788861597E-2
   1.140038001267E-1   1.123125761412E-2
   1.146704890163E-1   1.142682631250E-2
   1.153371779059E-1   1.162460582975E-2
   1.160038667956E-1   1.182460725465E-2
   1.166705556852E-1   1.202684164599E-2
   1.173372445748E-1   1.223132003236E-2
   1.180039334644E-1   1.243805341206E-2
   1.186706223541E-1   1.264705275290E-2
   1.193373112437E-1   1.285832899206E-2
   1.200040001333E-1   1.307189303596E-2
   1.206706890230E-1   1.328775576008E-2
   1.213373779126E-1   1.350592800880E-2
   1.220040668022E-1   1.372642059528E-2
   1.226707556919E-1   1.394924430130E-2
   1.233374445815E-1   1.417440987709E-2
   1.240041334711E-1   1.440192804121E-2
   1.246708223607E-1   1.463180948036E-2
   1.253375112504E-1   1.486406484925E-2
   1.260042001400E-1   1.509870477048E-2
   1.266708890296E-1   1.533573983435E-2
   1.273375779193E-1   1.557518059870E-2
   1.280042668089E-1   1.581703758882E-2
   1.286709556985E-1   1.606132129726E-2
   1.293376445882E-1   1.630804218367E-2
   1.300043334778E-1   1.655721067469E-2
   1.306710223674E-1   1.680883716379E-2
   1.313377112570E-1   1.706293201109E-2
   1.320044001467E-1   1.731950554328E-2
   1.326710890363E-1   1.757856805341E-2
   1.333377779259E-1   1.784012980079E-2
   1.340044668156E-1   1.810420101079E-2
   1.346711557052E-1   1.837079187477E-2
   1.353378445948E-1   1.863991254987E-2
   1.360045334844E-1   1.891157315891E-2
   1.366712223741E-1   1.918578379021E-2
   1.373379112637E-1   1.946255449748E-2
   1.380046001533E-1   1.974189529966E-2
   1.386712890430E-1   2.002381618076E-2
   1.393379779326E-1   2.030832708976E-2
   1.400046668222E-1   2.059543794043E-2
   1.406713557119E-1   2.088515861121E-2
   1.413380446015E-1   2.117749894506E-2
   1.420047334911E-1   2.147246874932E-2
   1.426714223807E-1   2.177007779559E-2
   1.433381112704E-1   2.207033581953E-2
   1.440048001600E-1   2.237325252080E-2
   1.446714890496E-1   2.267883756286E-2
   1.453381779393E-1   2.298710057288E-2
   1.460048668289E-1   2.329805114155E-2
   1.466715557185E-1   2.361169882296E-2
   1.473382446082E-1   2.392805313451E-2
   1.480049334978E-1   2.424712355670E-2
   1.486716223874E-1   2.456891953304E-2
   1.493383112770E-1   2.489345046988E-2
   1.500050001667E-1   2.522072573632E-2
   1.506716890563E-1   2.555075466405E-2
   1.513383779459E-1   2.588354654718E-2
   1.520050668356E-1   2.621911064217E-2
   1.526717557252E-1   2.655745616765E-2
   1.533384446148E-1   2.689859230431E-2
   1.540051335045E-1   2.724252819475E-2
   1.546718223941E-1   2.758927294336E-2
   1.553385112837E-1   2.793883561617E-2
   1.560052001733E-1   2.829122524075E-2
   1.566718890630E-1   2.864645080603E-2
   1.573385779526E-1   2.900452126221E-2
   1.580052668422E-1   2.936544552063E-2
   1.586719557319E-1   2.972923245361E-2
   1.593386446215E-1   3.009589089432E-2
   1.600053335111E-1   3.046542963669E-2
   1.606720224007E-1   3.083785743526E-2
   1.613387112904E-1   3.121318300501E-2
   1.620054001800E-1   3.159141502131E-2
   1.626720890696E-1   3.197256211973E-2
   1.633387779593E-1   3.235663289593E-2
   1.640054668489E-1   3.274363590555E-2
   1.646721557385E-1   3.313357966406E-2
   1.653388446282E-1   3.352647264666E-2
   1.660055335178E-1   3.392232328810E-2
   1.666722224074E-1   3.432113998264E-2
   1.673389112970E-1   3.472293108385E-2
   1.680056001867E-1   3.512770490452E-2
   1.686722890763E-1   3.553546971653E-2
   1.693389779659E-1   3.594623375071E-2
   1.700056668556E-1   3.636000519677E-2
   1.706723557452E-1   3.677679220311E-2
   1.713390446348E-1   3.719660287674E-2
   1.720057335245E-1   3.761944528313E-2
   1.726724224141E-1   3.804532744614E-2
   1.733391113037E-1   3.847425734784E-2
   1.740058001933E-1   3.890624292841E-2
   1.746724890830E-1   3.934129208604E-2
   1.753391779726E-1   3.977941267678E-2
   1.760058668622E-1   4.022061251447E-2
   1.766725557519E-1   4.066489937054E-2
   1.773392446415E-1   4.111228097397E-2
   1.780059335311E-1   4.156276501115E-2
   1.786726224207E-1   4.201635912572E-2
   1.793393113104E-1   4.247307091853E-2
   1.800060002000E-1   4.293290794745E-2
   1.806726890896E-1   4.339587772731E-2
   1.813393779793E-1   4.386198772975E-2
   1.820060668689E-1   4.433124538311E-2
   1.826727557585E-1   4.480365807236E-2
   1.833394446482E-1   4.527923313889E-2
   1.840061335378E-1   4.575797788052E-2
   1.846728224274E-1   4.623989955127E-2
   1.853395113170E-1   4.672500536133E-2
   1.860062002067E-1   4.721330247692E-2
   1.866728890963E-1   4.770479802016E-2
   1.873395779859E-1   4.819949906900E-2
   1.880062668756E-1   4.869741265707E-2
   1.886729557652E-1   4.919854577358E-2
   1.893396446548E-1   4.970290536325E-2
   1.900063335445E-1   5.021049832614E-2
   1.906730224341E-1   5.072133151758E-2
   1.913397113237E-1   5.123541174804E-2
   1.920064002133E-1   5.175274578306E-2
   1.926730891030E-1   5.227334034310E-2
   1.933397779926E-1   5.279720210346E-2
   1.940064668822E-1   5.332433769415E-2
   1.946731557719E-1   5.385475369982E-2
   1.953398446615E-1   5.438845665963E-2
   1.960065335511E-1   5.492545306714E-2
   1.966732224407E-1   5.546574937023E-2
   1.973399113304E-1   5.600935197098E-2
   1.980066002200E-1   5.655626722557E-2
   1.986732891096E-1   5.710650144418E-2
   1.993399779993E-1   5.766006089088E-2
   2.000066668889E-1   5.821695178354E-2
   2.006733557785E-1   5.877718029372E-2
   2.013400446682E-1   5.934075254659E-2
   2.020067335578E-1   5.990767462080E-2
   2.026734224474E-1   6.047795254839E-2
   2.033401113370E-1   6.105159231470E-2
   2.040068002267E-1   6.162859985828E-2
   2.046734891163E-1   6.220898107076E-2
   2.053401780059E-1   6.279274179678E-2
   2.060068668956E-1   6.337988783390E-2
   2.066735557852E-1   6.397042493246E-2
   2.073402446748E-1   6.456435879555E-2
   2.080069335645E-1   6.516169507884E-2
   2.086736224541E-1   6.576243939056E-2
   2.093403113437E-1   6.636659729133E-2
   2.100070002333E-1   6.697417429415E-2
   2.106736891230E-1   6.758517586423E-2
   2.113403780126E-1   6.819960741895E-2
   2.120070669022E-1   6.881747432772E-2
   2.126737557919E-1   6.943878191196E-2
   2.133404446815E-1   7.006353544492E-2
   2.140071335711E-1   7.069174015167E-2
   2.146738224607E-1   7.132340120896E-2
   2.153405113504E-1   7.195852374515E-2
   2.160072002400E-1   7.259711284012E-2
   2.166738891296E-1   7.323917352516E-2
   2.173405780193E-1   7.388471078292E-2
   2.180072669089E-1   7.453372954731E-2
   2.186739557985E-1   7.518623470338E-2
   2.193406446882E-1   7.584223108728E-2
   2.200073335778E-1   7.650172348616E-2
   2.206740224674E-1   7.716471663807E-2
   2.213407113570E-1   7.783121523188E-2
   2.220074002467E-1   7.850122390721E-2
   2.226740891363E-1   7.917474725434E-2
   2.233407780259E-1   7.985178981412E-2
   2.240074669156E-1   8.053235607789E-2
   2.246741558052E-1   8.121645048742E-2
   2.253408446948E-1   8.190407743478E-2
   2.260075335845E-1   8.259524126230E-2
   2.266742224741E-1   8.328994626250E-2
   2.273409113637E-1   8.398819667797E-2
   2.280076002533E-1   8.468999670130E-2
   2.286742891430E-1   8.539535047502E-2
   2.293409780326E-1   8.610426209153E-2
   2.300076669222E-1   8.681673559299E-2
   2.306743558119E-1   8.753277497126E-2
   2.313410447015E-1   8.825238416783E-2
   2.320077335911E-1   8.897556707372E-2
   2.326744224807E-1   8.970232752944E-2
   2.333411113704E-1   9.043266932490E-2
   2.340078002600E-1   9.116659619932E-2
   2.346744891496E-1   9.190411184117E-2
   2.353411780393E-1   9.264521988811E-2
   2.360078669289E-1   9.338992392689E-2
   2.366745558185E-1   9.413822749330E-2
   2.373412447082E-1   9.489013407210E-2
   2.380079335978E-1   9.564564709692E-2
   2.386746224874E-1   9.640476995022E-2
   2.393413113770E-1   9.716750596323E-2
   2.400080002667E-1   9.793385841583E-2
   2.406746891563E-1   9.870383053653E-2
   2.413413780459E-1   9.947742550239E-2
   2.420080669356E-1   1.002546464389E-1
   2.426747558252E-1   1.010354964201E-1
   2.433414447148E-1   1.018199784683E-1
   2.440081336045E-1   1.026080955539E-1
   2.446748224941E-1   1.033998505958E-1
   2.453415113837E-1   1.041952464609E-1
   2.460082002733E-1   1.049942859643E-1
   2.466748891630E-1   1.057969718690E-1
   2.473415780526E-1   1.066033068860E-1
   2.480082669422E-1   1.074132936742E-1
   2.486749558319E-1   1.082269348403E-1
   2.493416447215E-1   1.090442329390E-1
   2.500083336111E-1   1.098651904723E-1
   2.506750225008E-1   1.106898098903E-1
   2.513417113904E-1   1.115180935903E-1
   2.520084002800E-1   1.123500439176E-1
   2.526750891696E-1   1.131856631644E-1
   2.533417780593E-1   1.140249535708E-1
   2.540084669489E-1   1.148679173241E-1
   2.546751558385E-1   1.157145565589E-1
   2.553418447282E-1   1.165648733571E-1
   2.560085336178E-1   1.174188697476E-1
   2.566752225074E-1   1.182765477068E-1
   2.573419113970E-1   1.191379091578E-1
   2.580086002867E-1   1.200029559712E-1
   2.586752891763E-1   1.208716899640E-1
   2.593419780659E-1   1.217441129008E-1
   2.600086669556E-1   1.226202264924E-1
   2.606753558452E-1   1.235000323970E-1
   2.613420447348E-1   1.243835322192E-1
   2.620087336245E-1   1.252707275105E-1
   2.626754225141E-1   1.261616197691E-1
   2.633421114037E-1   1.270562104397E-1
   2.640088002933E-1   1.279545009138E-1
   2.646754891830E-1   1.288564925292E-1
   2.653421780726E-1   1.297621865702E-1
   2.660088669622E-1   1.306715842678E-1
   2.666755558519E-1   1.315846867992E-1
   2.673422447415E-1   1.325014952880E-1
   2.680089336311E-1   1.334220108039E-1
   2.686756225208E-1   1.343462343633E-1
   2.693423114104E-1   1.352741669284E-1
   2.700090003000E-1   1.362058094079E-1
   2.706756891896E-1   1.371411626563E-1
   2.713423780793E-1   1.380802274746E-1
   2.720090669689E-1   1.390230046095E-1
   2.726757558585E-1   1.399694947538E-1
   2.733424447482E-1   1.409196985465E-1
   2.740091336378E-1   1.418736165723E-1
   2.746758225274E-1   1.428312493617E-1
   2.753425114170E-1   1.437925973915E-1
   2.760092003067E-1   1.447576610837E-1
   2.766758891963E-1   1.457264408067E-1
   2.773425780859E-1   1.466989368742E-1
   2.780092669756E-1   1.476751495459E-1
   2.786759558652E-1   1.486550790270E-1
   2.793426447548E-1   1.496387254683E-1
   2.800093336445E-1   1.506260889665E-1
   2.806760225341E-1   1.516171695636E-1
   2.813427114237E-1   1.526119672473E-1
   2.820094003133E-1   1.536104819506E-1
   2.826760892030E-1   1.546127135523E-1
   2.833427780926E-1   1.556186618763E-1
   2.840094669822E-1   1.566283266923E-1
   2.846761558719E-1   1.576417077151E-1
   2.853428447615E-1   1.586588046050E-1
   2.860095336511E-1   1.596796169676E-1
   2.866762225408E-1   1.607041443537E-1
   2.873429114304E-1   1.617323862596E-1
   2.880096003200E-1   1.627643421266E-1
   2.886762892096E-1   1.638000113416E-1
   2.893429780993E-1   1.648393932363E-1
   2.900096669889E-1   1.658824870877E-1
   2.906763558785E-1   1.669292921182E-1
   2.913430447682E-1   1.679798074950E-1
   2.920097336578E-1   1.690340323306E-1
   2.926764225474E-1   1.700919656826E-1
   2.933431114370E-1   1.711536065534E-1
   2.940098003267E-1   1.722189538909E-1
   2.946764892163E-1   1.732880065876E-1
   2.953431781059E-1   1.743607634812E-1
   2.960098669956E-1   1.754372233545E-1
   2.966765558852E-1   1.765173849350E-1
   2.973432447748E-1   1.776012468953E-1
   2.980099336645E-1   1.786888078530E-1
   2.986766225541E-1   1.797800663705E-1
   2.993433114437E-1   1.808750209551E-1
   3.000100003333E-1   1.819736700591E-1
   3.006766892230E-1   1.830760120796E-1
   3.013433781126E-1   1.841820453585E-1
   3.020100670022E-1   1.852917681826E-1
   3.026767558919E-1   1.864051787837E-1
   3.033434447815E-1   1.875222753380E-1
   3.040101336711E-1   1.886430559669E-1
   3.046768225608E-1   1.897675187365E-1
   3.053435114504E-1   1.908956616576E-1
   3.060102003400E-1   1.920274826858E-1
   3.066768892296E-1   1.931629797215E-1
   3.073435781193E-1   1.943021506099E-1
   3.080102670089E-1   1.954449931409E-1
   3.086769558985E-1   1.965915050491E-1
   3.093436447882E-1   1.977416840140E-1
   3.100103336778E-1   1.988955276596E-1
   3.106770225674E-1   2.000530335548E-1
   3.113437114570E-1   2.012141992132E-1
   3.120104003467E-1   2.023790220931E-1
   3.126770892363E-1   2.035474995974E-1
   3.133437781259E-1   2.047196290740E-1
   3.140104670156E-1   2.058954078152E-1
   3.146771559052E-1   2.070748330582E-1
   3.153438447948E-1   2.082579019848E-1
   3.160105336845E-1   2.094446117216E-1
   3.166772225741E-1   2.106349593398E-1
   3.173439114637E-1   2.118289418555E-1
   3.180106003533E-1   2.130265562293E-1
   3.186772892430E-1   2.142277993666E-1
   3.193439781326E-1   2.154326681175E-1
   3.200106670222E-1   2.166411592769E-1
   3.206773559119E-1   2.178532695843E-1
   3.213440448015E-1   2.190689957240E-1
   3.220107336911E-1   2.202883343250E-1
   3.226774225808E-1   2.215112819611E-1
   3.233441114704E-1   2.227378351507E-1
   3.240108003600E-1   2.239679903572E-1
   3.246774892496E-1   2.252017439885E-1
   3.253441781393E-1   2.264390923974E-1
   3.260108670289E-1   2.276800318815E-1
   3.266775559185E-1   2.289245586831E-1
   3.273442448082E-1   2.301726689894E-1
   3.280109336978E-1   2.314243589323E-1
   3.286776225874E-1   2.326796245886E-1
   3.293443114770E-1   2.339384619799E-1
   3.300110003667E-1   2.352008670728E-1
   3.306776892563E-1   2.364668357783E-1
   3.313443781459E-1   2.377363639529E-1
   3.320110670356E-1   2.390094473975E-1
   3.326777559252E-1   2.402860818581E-1
   3.333444448148E-1   2.415662630257E-1
   3.340111337045E-1   2.428499865359E-1
   3.346778225941E-1   2.441372479697E-1
   3.353445114837E-1   2.454280428528E-1
   3.360112003733E-1   2.467223666560E-1
   3.366778892630E-1   2.480202147949E-1
   3.373445781526E-1   2.493215826303E-1
   3.380112670422E-1   2.506264654681E-1
   3.386779559319E-1   2.519348585592E-1
   3.393446448215E-1   2.532467570996E-1
   3.400113337111E-1   2.545621562303E-1
   3.406780226008E-1   2.558810510376E-1
   3.413447114904E-1   2.572034365529E-1
   3.420114003800E-1   2.585293077527E-1
   3.426780892696E-1   2.598586595589E-1
   3.433447781593E-1   2.611914868384E-1
   3.440114670489E-1   2.625277844035E-1
   3.446781559385E-1   2.638675470118E-1
   3.453448448282E-1   2.652107693662E-1
   3.460115337178E-1   2.665574461148E-1
   3.466782226074E-1   2.679075718512E-1
   3.473449114970E-1   2.692611411144E-1
   3.480116003867E-1   2.706181483888E-1
   3.486782892763E-1   2.719785881043E-1
   3.493449781659E-1   2.733424546361E-1
   3.500116670556E-1   2.747097423053E-1
   3.506783559452E-1   2.760804453781E-1
   3.513450448348E-1   2.774545580666E-1
   3.520117337245E-1   2.788320745284E-1
   3.526784226141E-1   2.802129888667E-1
   3.533451115037E-1   2.815972951306E-1
   3.540118003933E-1   2.829849873147E-1
   3.546784892830E-1   2.843760593595E-1
   3.553451781726E-1   2.857705051511E-1
   3.560118670622E-1   2.871683185216E-1
   3.566785559519E-1   2.885694932490E-1
   3.573452448415E-1   2.899740230571E-1
   3.580119337311E-1   2.913819016157E-1
   3.586786226208E-1   2.927931225405E-1
   3.593453115104E-1   2.942076793933E-1
   3.600120004000E-1   2.956255656820E-1
   3.606786892896E-1   2.970467748606E-1
   3.613453781793E-1   2.984713003291E-1
   3.620120670689E-1   2.998991354339E-1
   3.626787559585E-1   3.013302734676E-1
   3.633454448482E-1   3.027647076688E-1
   3.640121337378E-1   3.042024312228E-1
   3.646788226274E-1   3.056434372612E-1
   3.653455115171E-1   3.070877188617E-1
   3.660122004067E-1   3.085352690489E-1
   3.666788892963E-1   3.099860807936E-1
   3.673455781859E-1   3.114401470132E-1
   3.680122670756E-1   3.128974605719E-1
   3.686789559652E-1   3.143580142803E-1
   3.693456448548E-1   3.158218008958E-1
   3.700123337445E-1   3.172888131227E-1
   3.706790226341E-1   3.187590436118E-1
   3.713457115237E-1   3.202324849610E-1
   3.720124004133E-1   3.217091297150E-1
   3.726790893030E-1   3.231889703655E-1
   3.733457781926E-1   3.246719993512E-1
   3.740124670822E-1   3.261582090579E-1
   3.746791559719E-1   3.276475918183E-1
   3.753458448615E-1   3.291401399126E-1
   3.760125337511E-1   3.306358455681E-1
   3.766792226408E-1   3.321347009593E-1
   3.773459115304E-1   3.336366982081E-1
   3.780126004200E-1   3.351418293838E-1
   3.786792893096E-1   3.366500865032E-1
   3.793459781993E-1   3.381614615306E-1
   3.800126670889E-1   3.396759463777E-1
   3.806793559785E-1   3.411935329042E-1
   3.813460448682E-1   3.427142129172E-1
   3.820127337578E-1   3.442379781716E-1
   3.826794226474E-1   3.457648203701E-1
   3.833461115371E-1   3.472947311635E-1
   3.840128004267E-1   3.488277021503E-1
   3.846794893163E-1   3.503637248770E-1
   3.853461782059E-1   3.519027908384E-1
   3.860128670956E-1   3.534448914772E-1
   3.866795559852E-1   3.549900181843E-1
   3.873462448748E-1   3.565381622992E-1
   3.880129337645E-1   3.580893151092E-1
   3.886796226541E-1   3.596434678505E-1
   3.893463115437E-1   3.612006117074E-1
   3.900130004333E-1   3.627607378129E-1
   3.906796893230E-1   3.643238372487E-1
   3.913463782126E-1   3.658899010450E-1
   3.920130671022E-1   3.674589201807E-1
   3.926797559919E-1   3.690308855837E-1
   3.933464448815E-1   3.706057881307E-1
   3.940131337711E-1   3.721836186473E-1
   3.946798226608E-1   3.737643679082E-1
   3.953465115504E-1   3.753480266372E-1
   3.960132004400E-1   3.769345855072E-1
   3.966798893296E-1   3.785240351404E-1
   3.973465782193E-1   3.801163661084E-1
   3.980132671089E-1   3.817115689320E-1
   3.986799559985E-1   3.833096340817E-1
   3.993466448882E-1   3.849105519774E-1
   4.000133337778E-1   3.865143129887E-1
   4.006800226674E-1   3.881209074348E-1
   4.013467115571E-1   3.897303255849E-1
   4.020134004467E-1   3.913425576577E-1
   4.026800893363E-1   3.929575938223E-1
   4.033467782259E-1   3.945754241974E-1
   4.040134671156E-1   3.961960388521E-1
   4.046801560052E-1   3.978194278056E-1
   4.053468448948E-1   3.994455810271E-1
   4.060135337845E-1   4.010744884367E-1
   4.066802226741E-1   4.027061399043E-1
   4.073469115637E-1   4.043405252509E-1
   4.080136004533E-1   4.059776342477E-1
   4.086802893430E-1   4.076174566166E-1
   4.093469782326E-1   4.092599820305E-1
   4.100136671222E-1   4.109052001130E-1
   4.106803560119E-1   4.125531004387E-1
   4.113470449015E-1   4.142036725330E-1
   4.120137337911E-1   4.158569058729E-1
   4.126804226808E-1   4.175127898860E-1
   4.133471115704E-1   4.191713139517E-1
   4.140138004600E-1   4.208324674005E-1
   4.146804893496E-1   4.224962395144E-1
   4.153471782393E-1   4.241626195271E-1
   4.160138671289E-1   4.258315966237E-1
   4.166805560185E-1   4.275031599414E-1
   4.173472449082E-1   4.291772985688E-1
   4.180139337978E-1   4.308540015468E-1
   4.186806226874E-1   4.325332578681E-1
   4.193473115771E-1   4.342150564777E-1
   4.200140004667E-1   4.358993862725E-1
   4.206806893563E-1   4.375862361021E-1
   4.213473782459E-1   4.392755947682E-1
   4.220140671356E-1   4.409674510251E-1
   4.226807560252E-1   4.426617935796E-1
   4.233474449148E-1   4.443586110914E-1
   4.240141338045E-1   4.460578921727E-1
   4.246808226941E-1   4.477596253889E-1
   4.253475115837E-1   4.494637992581E-1
   4.260142004733E-1   4.511704022517E-1
   4.266808893630E-1   4.528794227941E-1
   4.273475782526E-1   4.545908492630E-1
   4.280142671422E-1   4.563046699897E-1
   4.286809560319E-1   4.580208732588E-1
   4.293476449215E-1   4.597394473085E-1
   4.300143338111E-1   4.614603803306E-1
   4.306810227008E-1   4.631836604710E-1
   4.313477115904E-1   4.649092758291E-1
   4.320144004800E-1   4.666372144586E-1
   4.326810893696E-1   4.683674643672E-1
   4.333477782593E-1   4.701000135169E-1
   4.340144671489E-1   4.718348498237E-1
   4.346811560385E-1   4.735719611585E-1
   4.353478449282E-1   4.753113353464E-1
   4.360145338178E-1   4.770529601671E-1
   4.366812227074E-1   4.787968233554E-1
   4.373479115971E-1   4.805429126006E-1
   4.380146004867E-1   4.822912155470E-1
   4.386812893763E-1   4.840417197943E-1
   4.393479782659E-1   4.857944128969E-1
   4.400146671556E-1   4.875492823649E-1
   4.406813560452E-1   4.893063156636E-1
   4.413480449348E-1   4.910655002139E-1
   4.420147338245E-1   4.928268233923E-1
