#             R [au]        psi_0 [a.u.]
   7.866928897630E-2   1.013567588617E-5
   7.933597786593E-2   1.030808594706E-5
   8.000266675556E-2   1.048194725209E-5
   8.066935564519E-2   1.065725970820E-5
   8.133604453482E-2   1.083402322155E-5
   8.200273342445E-2   1.101223769752E-5
   8.266942231408E-2   1.119190304071E-5
   8.333611120371E-2   1.137301915497E-5
   8.400280009334E-2   1.155558594334E-5
   8.466948898297E-2   1.173960330810E-5
   8.533617787260E-2   1.192507115075E-5
   8.600286676223E-2   1.211198937201E-5
   8.666955565186E-2   1.230035787182E-5
   8.733624454148E-2   1.249017654937E-5
   8.800293343111E-2   1.268144530303E-5
   8.866962232074E-2   1.287416403044E-5
   8.933631121037E-2   1.306833262842E-5
   9.000300010000E-2   1.326395099305E-5
   9.066968898963E-2   1.346101901962E-5
   9.133637787926E-2   1.365953660262E-5
   9.200306676889E-2   1.385950363581E-5
   9.266975565852E-2   1.406092001213E-5
   9.333644454815E-2   1.426378562378E-5
   9.400313343778E-2   1.446810036216E-5
   9.466982232741E-2   1.467386411791E-5
   9.533651121704E-2   1.488107678087E-5
   9.600320010667E-2   1.508973824013E-5
   9.666988899630E-2   1.529984838399E-5
   9.733657788593E-2   1.551140709998E-5
   9.800326677556E-2   1.572441427485E-5
   9.866995566519E-2   1.593886979458E-5
   9.933664455482E-2   1.615477354437E-5
   1.000033334444E-1   1.637212540865E-5
   1.006700223341E-1   1.659092527106E-5
   1.013367112237E-1   1.681117301448E-5
   1.020034001133E-1   1.703286852101E-5
   1.026700890030E-1   1.725601167198E-5
   1.033367778926E-1   1.748060234792E-5
   1.040034667822E-1   1.770664042863E-5
   1.046701556719E-1   1.793412579308E-5
   1.053368445615E-1   1.816305831952E-5
   1.060035334511E-1   1.839343788538E-5
   1.066702223407E-1   1.862526436733E-5
   1.073369112304E-1   1.885853764129E-5
   1.080036001200E-1   1.909325758236E-5
   1.086702890096E-1   1.932942406490E-5
   1.093369778993E-1   1.956703696248E-5
   1.100036667889E-1   1.980609614790E-5
   1.106703556785E-1   2.004660149319E-5
   1.113370445682E-1   2.028855286960E-5
   1.120037334578E-1   2.053195014759E-5
   1.126704223474E-1   2.077679319687E-5
   1.133371112370E-1   2.102308188638E-5
   1.140038001267E-1   2.127081608425E-5
   1.146704890163E-1   2.151999565787E-5
   1.153371779059E-1   2.177062047384E-5
   1.160038667956E-1   2.202269039800E-5
   1.166705556852E-1   2.227620529539E-5
   1.173372445748E-1   2.253116503029E-5
   1.180039334644E-1   2.278756946623E-5
   1.186706223541E-1   2.304541846592E-5
   1.193373112437E-1   2.330471189133E-5
   1.200040001333E-1   2.356544960365E-5
   1.206706890230E-1   2.382763146329E-5
   1.213373779126E-1   2.409125732988E-5
   1.220040668022E-1   2.435632706229E-5
   1.226707556919E-1   2.462284051862E-5
   1.233374445815E-1   2.489079755618E-5
   1.240041334711E-1   2.516019803152E-5
   1.246708223607E-1   2.543104180040E-5
   1.253375112504E-1   2.570332871784E-5
   1.260042001400E-1   2.597705863804E-5
   1.266708890296E-1   2.625223141448E-5
   1.273375779193E-1   2.652884689981E-5
   1.280042668089E-1   2.680690494596E-5
   1.286709556985E-1   2.708640540405E-5
   1.293376445882E-1   2.736734812445E-5
   1.300043334778E-1   2.764973295674E-5
   1.306710223674E-1   2.793355974974E-5
   1.313377112570E-1   2.821882835150E-5
   1.320044001467E-1   2.850553860927E-5
   1.326710890363E-1   2.879369036957E-5
   1.333377779259E-1   2.908328347811E-5
   1.340044668156E-1   2.937431777985E-5
   1.346711557052E-1   2.966679311898E-5
   1.353378445948E-1   2.996070933889E-5
   1.360045334844E-1   3.025606628223E-5
   1.366712223741E-1   3.055286379086E-5
   1.373379112637E-1   3.085110170587E-5
   1.380046001533E-1   3.115077986759E-5
   1.386712890430E-1   3.145189811557E-5
   1.393379779326E-1   3.175445628858E-5
   1.400046668222E-1   3.205845422463E-5
   1.406713557119E-1   3.236389176095E-5
   1.413380446015E-1   3.267076873401E-5
   1.420047334911E-1   3.297908497950E-5
   1.426714223807E-1   3.328884033234E-5
   1.433381112704E-1   3.360003462668E-5
   1.440048001600E-1   3.391266769590E-5
   1.446714890496E-1   3.422673937260E-5
   1.453381779393E-1   3.454224948862E-5
   1.460048668289E-1   3.485919787503E-5
   1.466715557185E-1   3.517758436212E-5
   1.473382446082E-1   3.549740877942E-5
   1.480049334978E-1   3.581867095567E-5
   1.486716223874E-1   3.614137071887E-5
   1.493383112770E-1   3.646550789621E-5
   1.500050001667E-1   3.679108231416E-5
   1.506716890563E-1   3.711809379837E-5
   1.513383779459E-1   3.744654217374E-5
   1.520050668356E-1   3.777642726442E-5
   1.526717557252E-1   3.810774889375E-5
   1.533384446148E-1   3.844050688434E-5
   1.540051335045E-1   3.877470105800E-5
   1.546718223941E-1   3.911033123578E-5
   1.553385112837E-1   3.944739723797E-5
   1.560052001733E-1   3.978589888407E-5
   1.566718890630E-1   4.012583599283E-5
   1.573385779526E-1   4.046720838222E-5
   1.580052668422E-1   4.081001586945E-5
   1.586719557319E-1   4.115425827095E-5
   1.593386446215E-1   4.149993540239E-5
   1.600053335111E-1   4.184704707866E-5
   1.606720224007E-1   4.219559311388E-5
   1.613387112904E-1   4.254557332142E-5
   1.620054001800E-1   4.289698751387E-5
   1.626720890696E-1   4.324983550304E-5
   1.633387779593E-1   4.360411709999E-5
   1.640054668489E-1   4.395983211500E-5
   1.646721557385E-1   4.431698035758E-5
   1.653388446282E-1   4.467556163649E-5
   1.660055335178E-1   4.503557575969E-5
   1.666722224074E-1   4.539702253441E-5
   1.673389112970E-1   4.575990176707E-5
   1.680056001867E-1   4.612421326336E-5
   1.686722890763E-1   4.648995682818E-5
   1.693389779659E-1   4.685713226567E-5
   1.700056668556E-1   4.722573937919E-5
   1.706723557452E-1   4.759577797136E-5
   1.713390446348E-1   4.796724784400E-5
   1.720057335245E-1   4.834014879818E-5
   1.726724224141E-1   4.871448063421E-5
   1.733391113037E-1   4.909024315161E-5
   1.740058001933E-1   4.946743614915E-5
   1.746724890830E-1   4.984605942483E-5
   1.753391779726E-1   5.022611277589E-5
   1.760058668622E-1   5.060759599877E-5
   1.766725557519E-1   5.099050888920E-5
   1.773392446415E-1   5.137485124208E-5
   1.780059335311E-1   5.176062285159E-5
   1.786726224207E-1   5.214782351114E-5
   1.793393113104E-1   5.253645301333E-5
   1.800060002000E-1   5.292651115006E-5
   1.806726890896E-1   5.331799771240E-5
   1.813393779793E-1   5.371091249070E-5
   1.820060668689E-1   5.410525527453E-5
   1.826727557585E-1   5.450102585268E-5
   1.833394446482E-1   5.489822401318E-5
   1.840061335378E-1   5.529684954332E-5
   1.846728224274E-1   5.569690222959E-5
   1.853395113170E-1   5.609838185773E-5
   1.860062002067E-1   5.650128821271E-5
   1.866728890963E-1   5.690562107875E-5
   1.873395779859E-1   5.731138023928E-5
   1.880062668756E-1   5.771856547699E-5
   1.886729557652E-1   5.812717657377E-5
   1.893396446548E-1   5.853721331080E-5
   1.900063335445E-1   5.894867546843E-5
   1.906730224341E-1   5.936156282630E-5
   1.913397113237E-1   5.977587516326E-5
   1.920064002133E-1   6.019161225739E-5
   1.926730891030E-1   6.060877388603E-5
   1.933397779926E-1   6.102735982573E-5
   1.940064668822E-1   6.144736985229E-5
   1.946731557719E-1   6.186880374073E-5
   1.953398446615E-1   6.229166126534E-5
   1.960065335511E-1   6.271594219961E-5
   1.966732224407E-1   6.314164631629E-5
   1.973399113304E-1   6.356877338735E-5
   1.980066002200E-1   6.399732318401E-5
   1.986732891096E-1   6.442729547672E-5
   1.993399779993E-1   6.485869003516E-5
   2.000066668889E-1   6.529150662826E-5
   2.006733557785E-1   6.572574502417E-5
   2.013400446682E-1   6.616140499031E-5
   2.020067335578E-1   6.659848629330E-5
   2.026734224474E-1   6.703698869902E-5
   2.033401113370E-1   6.747691197257E-5
   2.040068002267E-1   6.791825587831E-5
   2.046734891163E-1   6.836102017981E-5
   2.053401780059E-1   6.880520463991E-5
   2.060068668956E-1   6.925080902066E-5
   2.066735557852E-1   6.969783308336E-5
   2.073402446748E-1   7.014627658855E-5
   2.080069335645E-1   7.059613929600E-5
   2.086736224541E-1   7.104742096472E-5
   2.093403113437E-1   7.150012135298E-5
   2.100070002333E-1   7.195424021825E-5
   2.106736891230E-1   7.240977731727E-5
   2.113403780126E-1   7.286673240600E-5
   2.120070669022E-1   7.332510523966E-5
   2.126737557919E-1   7.378489557268E-5
   2.133404446815E-1   7.424610315875E-5
   2.140071335711E-1   7.470872775080E-5
   2.146738224607E-1   7.517276910099E-5
   2.153405113504E-1   7.563822696071E-5
   2.160072002400E-1   7.610510108062E-5
   2.166738891296E-1   7.657339121060E-5
   2.173405780193E-1   7.704309709976E-5
   2.180072669089E-1   7.751421849647E-5
   2.186739557985E-1   7.798675514834E-5
   2.193406446882E-1   7.846070680219E-5
   2.200073335778E-1   7.893607320412E-5
   2.206740224674E-1   7.941285409945E-5
   2.213407113570E-1   7.989104923274E-5
   2.220074002467E-1   8.037065834780E-5
   2.226740891363E-1   8.085168118766E-5
   2.233407780259E-1   8.133411749463E-5
   2.240074669156E-1   8.181796701021E-5
   2.246741558052E-1   8.230322947519E-5
   2.253408446948E-1   8.278990462957E-5
   2.260075335845E-1   8.327799221259E-5
   2.266742224741E-1   8.376749196276E-5
   2.273409113637E-1   8.425840361781E-5
   2.280076002533E-1   8.475072691471E-5
   2.286742891430E-1   8.524446158968E-5
   2.293409780326E-1   8.573960737819E-5
   2.300076669222E-1   8.623616401492E-5
   2.306743558119E-1   8.673413123383E-5
   2.313410447015E-1   8.723350876810E-5
   2.320077335911E-1   8.773429635016E-5
   2.326744224807E-1   8.823649371169E-5
   2.333411113704E-1   8.874010058359E-5
   2.340078002600E-1   8.924511669604E-5
   2.346744891496E-1   8.975154177841E-5
   2.353411780393E-1   9.025937555937E-5
   2.360078669289E-1   9.076861776679E-5
   2.366745558185E-1   9.127926812782E-5
   2.373412447082E-1   9.179132636881E-5
   2.380079335978E-1   9.230479221540E-5
   2.386746224874E-1   9.281966539243E-5
   2.393413113770E-1   9.333594562402E-5
   2.400080002667E-1   9.385363263353E-5
   2.406746891563E-1   9.437272614353E-5
   2.413413780459E-1   9.489322587587E-5
   2.420080669356E-1   9.541513155163E-5
   2.426747558252E-1   9.593844289115E-5
   2.433414447148E-1   9.646315961398E-5
   2.440081336045E-1   9.698928143896E-5
   2.446748224941E-1   9.751680808414E-5
   2.453415113837E-1   9.804573926683E-5
   2.460082002733E-1   9.857607470358E-5
   2.466748891630E-1   9.910781411020E-5
   2.473415780526E-1   9.964095720171E-5
   2.480082669422E-1   1.001755036924E-4
   2.486749558319E-1   1.007114532959E-4
   2.493416447215E-1   1.012488057248E-4
   2.500083336111E-1   1.017875606913E-4
   2.506750225008E-1   1.023277179066E-4
   2.513417113904E-1   1.028692770813E-4
   2.520084002800E-1   1.034122379250E-4
   2.526750891696E-1   1.039566001468E-4
   2.533417780593E-1   1.045023634551E-4
   2.540084669489E-1   1.050495275572E-4
   2.546751558385E-1   1.055980921599E-4
   2.553418447282E-1   1.061480569693E-4
   2.560085336178E-1   1.066994216906E-4
   2.566752225074E-1   1.072521860282E-4
   2.573419113970E-1   1.078063496860E-4
   2.580086002867E-1   1.083619123669E-4
   2.586752891763E-1   1.089188737731E-4
   2.593419780659E-1   1.094772336062E-4
   2.600086669556E-1   1.100369915669E-4
   2.606753558452E-1   1.105981473552E-4
   2.613420447348E-1   1.111607006702E-4
   2.620087336245E-1   1.117246512105E-4
   2.626754225141E-1   1.122899986739E-4
   2.633421114037E-1   1.128567427572E-4
   2.640088002933E-1   1.134248831568E-4
   2.646754891830E-1   1.139944195680E-4
   2.653421780726E-1   1.145653516857E-4
   2.660088669622E-1   1.151376792038E-4
   2.666755558519E-1   1.157114018156E-4
   2.673422447415E-1   1.162865192134E-4
   2.680089336311E-1   1.168630310890E-4
   2.686756225208E-1   1.174409371335E-4
   2.693423114104E-1   1.180202370370E-4
   2.700090003000E-1   1.186009304891E-4
   2.706756891896E-1   1.191830171783E-4
   2.713423780793E-1   1.197664967928E-4
   2.720090669689E-1   1.203513690198E-4
   2.726757558585E-1   1.209376335456E-4
   2.733424447482E-1   1.215252900561E-4
   2.740091336378E-1   1.221143382363E-4
   2.746758225274E-1   1.227047777704E-4
   2.753425114170E-1   1.232966083418E-4
   2.760092003067E-1   1.238898296333E-4
   2.766758891963E-1   1.244844413269E-4
   2.773425780859E-1   1.250804431039E-4
   2.780092669756E-1   1.256778346446E-4
   2.786759558652E-1   1.262766156290E-4
   2.793426447548E-1   1.268767857359E-4
   2.800093336445E-1   1.274783446437E-4
   2.806760225341E-1   1.280812920297E-4
   2.813427114237E-1   1.286856275709E-4
   2.820094003133E-1   1.292913509431E-4
   2.826760892030E-1   1.298984618218E-4
   2.833427780926E-1   1.305069598813E-4
   2.840094669822E-1   1.311168447954E-4
   2.846761558719E-1   1.317281162372E-4
   2.853428447615E-1   1.323407738790E-4
   2.860095336511E-1   1.329548173922E-4
   2.866762225408E-1   1.335702464478E-4
   2.873429114304E-1   1.341870607156E-4
   2.880096003200E-1   1.348052598650E-4
   2.886762892096E-1   1.354248435646E-4
   2.893429780993E-1   1.360458114822E-4
   2.900096669889E-1   1.366681632848E-4
   2.906763558785E-1   1.372918986387E-4
   2.913430447682E-1   1.379170172096E-4
   2.920097336578E-1   1.385435186621E-4
   2.926764225474E-1   1.391714026605E-4
   2.933431114370E-1   1.398006688681E-4
   2.940098003267E-1   1.404313169474E-4
   2.946764892163E-1   1.410633465603E-4
   2.953431781059E-1   1.416967573680E-4
   2.960098669956E-1   1.423315490306E-4
   2.966765558852E-1   1.429677212080E-4
   2.973432447748E-1   1.436052735590E-4
   2.980099336645E-1   1.442442057416E-4
   2.986766225541E-1   1.448845174134E-4
   2.993433114437E-1   1.455262082308E-4
   3.000100003333E-1   1.461692778500E-4
   3.006766892230E-1   1.468137259259E-4
   3.013433781126E-1   1.474595521131E-4
   3.020100670022E-1   1.481067560651E-4
   3.026767558919E-1   1.487553374350E-4
   3.033434447815E-1   1.494052958750E-4
   3.040101336711E-1   1.500566310364E-4
   3.046768225608E-1   1.507093425700E-4
   3.053435114504E-1   1.513634301258E-4
   3.060102003400E-1   1.520188933530E-4
   3.066768892296E-1   1.526757319001E-4
   3.073435781193E-1   1.533339454149E-4
   3.080102670089E-1   1.539935335443E-4
   3.086769558985E-1   1.546544959346E-4
   3.093436447882E-1   1.553168322313E-4
   3.100103336778E-1   1.559805420793E-4
   3.106770225674E-1   1.566456251225E-4
   3.113437114570E-1   1.573120810044E-4
   3.120104003467E-1   1.579799093674E-4
   3.126770892363E-1   1.586491098533E-4
   3.133437781259E-1   1.593196821033E-4
   3.140104670156E-1   1.599916257578E-4
   3.146771559052E-1   1.606649404563E-4
   3.153438447948E-1   1.613396258376E-4
   3.160105336845E-1   1.620156815401E-4
   3.166772225741E-1   1.626931072009E-4
   3.173439114637E-1   1.633719024568E-4
   3.180106003533E-1   1.640520669438E-4
   3.186772892430E-1   1.647336002969E-4
   3.193439781326E-1   1.654165021507E-4
   3.200106670222E-1   1.661007721388E-4
   3.206773559119E-1   1.667864098942E-4
   3.213440448015E-1   1.674734150492E-4
   3.220107336911E-1   1.681617872352E-4
   3.226774225808E-1   1.688515260831E-4
   3.233441114704E-1   1.695426312227E-4
   3.240108003600E-1   1.702351022834E-4
   3.246774892496E-1   1.709289388938E-4
   3.253441781393E-1   1.716241406817E-4
   3.260108670289E-1   1.723207072741E-4
   3.266775559185E-1   1.730186382975E-4
   3.273442448082E-1   1.737179333773E-4
   3.280109336978E-1   1.744185921384E-4
   3.286776225874E-1   1.751206142051E-4
   3.293443114770E-1   1.758239992007E-4
   3.300110003667E-1   1.765287467479E-4
   3.306776892563E-1   1.772348564685E-4
   3.313443781459E-1   1.779423279839E-4
   3.320110670356E-1   1.786511609144E-4
   3.326777559252E-1   1.793613548798E-4
   3.333444448148E-1   1.800729094991E-4
   3.340111337045E-1   1.807858243906E-4
   3.346778225941E-1   1.815000991717E-4
   3.353445114837E-1   1.822157334593E-4
   3.360112003733E-1   1.829327268694E-4
   3.366778892630E-1   1.836510790174E-4
   3.373445781526E-1   1.843707895179E-4
   3.380112670422E-1   1.850918579846E-4
   3.386779559319E-1   1.858142840308E-4
   3.393446448215E-1   1.865380672689E-4
   3.400113337111E-1   1.872632073104E-4
   3.406780226008E-1   1.879897037665E-4
   3.413447114904E-1   1.887175562471E-4
   3.420114003800E-1   1.894467643619E-4
   3.426780892696E-1   1.901773277195E-4
   3.433447781593E-1   1.909092459281E-4
   3.440114670489E-1   1.916425185947E-4
   3.446781559385E-1   1.923771453261E-4
   3.453448448282E-1   1.931131257280E-4
   3.460115337178E-1   1.938504594054E-4
   3.466782226074E-1   1.945891459628E-4
   3.473449114970E-1   1.953291850038E-4
   3.480116003867E-1   1.960705761313E-4
   3.486782892763E-1   1.968133189474E-4
   3.493449781659E-1   1.975574130536E-4
   3.500116670556E-1   1.983028580506E-4
   3.506783559452E-1   1.990496535383E-4
   3.513450448348E-1   1.997977991161E-4
   3.520117337245E-1   2.005472943824E-4
   3.526784226141E-1   2.012981389350E-4
   3.533451115037E-1   2.020503323710E-4
   3.540118003933E-1   2.028038742868E-4
   3.546784892830E-1   2.035587642779E-4
   3.553451781726E-1   2.043150019392E-4
   3.560118670622E-1   2.050725868649E-4
   3.566785559519E-1   2.058315186483E-4
   3.573452448415E-1   2.065917968823E-4
   3.580119337311E-1   2.073534211588E-4
   3.586786226208E-1   2.081163910690E-4
   3.593453115104E-1   2.088807062034E-4
   3.600120004000E-1   2.096463661518E-4
   3.606786892896E-1   2.104133705033E-4
   3.613453781793E-1   2.111817188463E-4
   3.620120670689E-1   2.119514107683E-4
   3.626787559585E-1   2.127224458563E-4
   3.633454448482E-1   2.134948236964E-4
   3.640121337378E-1   2.142685438740E-4
   3.646788226274E-1   2.150436059738E-4
   3.653455115171E-1   2.158200095799E-4
   3.660122004067E-1   2.165977542755E-4
   3.666788892963E-1   2.173768396432E-4
   3.673455781859E-1   2.181572652647E-4
   3.680122670756E-1   2.189390307212E-4
   3.686789559652E-1   2.197221355930E-4
   3.693456448548E-1   2.205065794598E-4
   3.700123337445E-1   2.212923619005E-4
   3.706790226341E-1   2.220794824933E-4
   3.713457115237E-1   2.228679408156E-4
   3.720124004133E-1   2.236577364443E-4
   3.726790893030E-1   2.244488689553E-4
   3.733457781926E-1   2.252413379240E-4
   3.740124670822E-1   2.260351429249E-4
   3.746791559719E-1   2.268302835319E-4
   3.753458448615E-1   2.276267593181E-4
   3.760125337511E-1   2.284245698561E-4
   3.766792226408E-1   2.292237147173E-4
   3.773459115304E-1   2.300241934730E-4
   3.780126004200E-1   2.308260056932E-4
   3.786792893096E-1   2.316291509476E-4
   3.793459781993E-1   2.324336288049E-4
   3.800126670889E-1   2.332394388333E-4
   3.806793559785E-1   2.340465806001E-4
   3.813460448682E-1   2.348550536720E-4
   3.820127337578E-1   2.356648576149E-4
   3.826794226474E-1   2.364759919941E-4
   3.833461115371E-1   2.372884563740E-4
   3.840128004267E-1   2.381022503183E-4
   3.846794893163E-1   2.389173733903E-4
   3.853461782059E-1   2.397338251521E-4
   3.860128670956E-1   2.405516051655E-4
   3.866795559852E-1   2.413707129914E-4
   3.873462448748E-1   2.421911481898E-4
   3.880129337645E-1   2.430129103203E-4
   3.886796226541E-1   2.438359989417E-4
   3.893463115437E-1   2.446604136120E-4
   3.900130004333E-1   2.454861538884E-4
   3.906796893230E-1   2.463132193277E-4
   3.913463782126E-1   2.471416094856E-4
   3.920130671022E-1   2.479713239173E-4
   3.926797559919E-1   2.488023621773E-4
   3.933464448815E-1   2.496347238194E-4
   3.940131337711E-1   2.504684083965E-4
   3.946798226608E-1   2.513034154609E-4
   3.953465115504E-1   2.521397445643E-4
   3.960132004400E-1   2.529773952574E-4
   3.966798893296E-1   2.538163670905E-4
   3.973465782193E-1   2.546566596130E-4
   3.980132671089E-1   2.554982723737E-4
   3.986799559985E-1   2.563412049204E-4
   3.993466448882E-1   2.571854568006E-4
   4.000133337778E-1   2.580310275609E-4
   4.006800226674E-1   2.588779167470E-4
   4.013467115571E-1   2.597261239041E-4
   4.020134004467E-1   2.605756485768E-4
   4.026800893363E-1   2.614264903087E-4
   4.033467782259E-1   2.622786486428E-4
   4.040134671156E-1   2.631321231214E-4
   4.046801560052E-1   2.639869132862E-4
   4.053468448948E-1   2.648430186780E-4
   4.060135337845E-1   2.657004388370E-4
   4.066802226741E-1   2.665591733027E-4
   4.073469115637E-1   2.674192216137E-4
   4.080136004533E-1   2.682805833082E-4
   4.086802893430E-1   2.691432579234E-4
   4.093469782326E-1   2.700072449959E-4
   4.100136671222E-1   2.708725440618E-4
   4.106803560119E-1   2.717391546560E-4
   4.113470449015E-1   2.726070763132E-4
   4.120137337911E-1   2.734763085671E-4
   4.126804226808E-1   2.743468509508E-4
   4.133471115704E-1   2.752187029966E-4
   4.140138004600E-1   2.760918642362E-4
   4.146804893496E-1   2.769663342004E-4
   4.153471782393E-1   2.778421124196E-4
   4.160138671289E-1   2.787191984231E-4
   4.166805560185E-1   2.795975917400E-4
   4.173472449082E-1   2.804772918981E-4
   4.180139337978E-1   2.813582984250E-4
   4.186806226874E-1   2.822406108473E-4
   4.193473115771E-1   2.831242286910E-4
   4.200140004667E-1   2.840091514814E-4
   4.206806893563E-1   2.848953787429E-4
   4.213473782459E-1   2.857829099996E-4
   4.220140671356E-1   2.866717447744E-4
   4.226807560252E-1   2.875618825899E-4
   4.233474449148E-1   2.884533229678E-4
   4.240141338045E-1   2.893460654292E-4
   4.246808226941E-1   2.902401094943E-4
   4.253475115837E-1   2.911354546827E-4
   4.260142004733E-1   2.920321005135E-4
   4.266808893630E-1   2.929300465047E-4
   4.273475782526E-1   2.938292921739E-4
   4.280142671422E-1   2.947298370379E-4
   4.286809560319E-1   2.956316806128E-4
   4.293476449215E-1   2.965348224140E-4
   4.300143338111E-1   2.974392619562E-4
   4.306810227008E-1   2.983449987532E-4
   4.313477115904E-1   2.992520323186E-4
   4.320144004800E-1   3.001603621647E-4
   4.326810893696E-1   3.010699878035E-4
   4.333477782593E-1   3.019809087461E-4
   4.340144671489E-1   3.028931245031E-4
   4.346811560385E-1   3.038066345841E-4
   4.353478449282E-1   3.047214384983E-4
   4.360145338178E-1   3.056375357540E-4
   4.366812227074E-1   3.065549258588E-4
   4.373479115971E-1   3.074736083198E-4
   4.380146004867E-1   3.083935826432E-4
   4.386812893763E-1   3.093148483345E-4
   4.393479782659E-1   3.102374048986E-4
   4.400146671556E-1   3.111612518397E-4
   4.406813560452E-1   3.120863886612E-4
   4.413480449348E-1   3.130128148659E-4
   4.420147338245E-1   3.139405299558E-4
