#             R [au]        psi_0 [a.u.]
   7.000233341111E-2   2.678898691815E-3
   7.066902230074E-2   2.755778930464E-3
   7.133571119037E-2   2.834104850032E-3
   7.200240008000E-2   2.913889384534E-3
   7.266908896963E-2   2.995145448308E-3
   7.333577785926E-2   3.077885935841E-3
   7.400246674889E-2   3.162123721593E-3
   7.466915563852E-2   3.247871659820E-3
   7.533584452815E-2   3.335142584401E-3
   7.600253341778E-2   3.423949308660E-3
   7.666922230741E-2   3.514304625195E-3
   7.733591119704E-2   3.606221305699E-3
   7.800260008667E-2   3.699712100788E-3
   7.866928897630E-2   3.794789739827E-3
   7.933597786593E-2   3.891466930755E-3
   8.000266675556E-2   3.989756359911E-3
   8.066935564519E-2   4.089670691862E-3
   8.133604453482E-2   4.191222569229E-3
   8.200273342445E-2   4.294424612513E-3
   8.266942231408E-2   4.399289419924E-3
   8.333611120371E-2   4.505829567206E-3
   8.400280009334E-2   4.614057607467E-3
   8.466948898297E-2   4.723986071008E-3
   8.533617787260E-2   4.835627465147E-3
   8.600286676223E-2   4.948994274050E-3
   8.666955565186E-2   5.064098958560E-3
   8.733624454148E-2   5.180953956027E-3
   8.800293343111E-2   5.299571680133E-3
   8.866962232074E-2   5.419964520727E-3
   8.933631121037E-2   5.542144843651E-3
   9.000300010000E-2   5.666124990568E-3
   9.066968898963E-2   5.791917278801E-3
   9.133637787926E-2   5.919534001153E-3
   9.200306676889E-2   6.048987425746E-3
   9.266975565852E-2   6.180289795846E-3
   9.333644454815E-2   6.313453329698E-3
   9.400313343778E-2   6.448490220358E-3
   9.466982232741E-2   6.585412635523E-3
   9.533651121704E-2   6.724232717363E-3
   9.600320010667E-2   6.864962582355E-3
   9.666988899630E-2   7.007614321114E-3
   9.733657788593E-2   7.152199998230E-3
   9.800326677556E-2   7.298731652095E-3
   9.866995566519E-2   7.447221294743E-3
   9.933664455482E-2   7.597680911677E-3
   1.000033334444E-1   7.750122461712E-3
   1.006700223341E-1   7.904557876802E-3
   1.013367112237E-1   8.060999061877E-3
   1.020034001133E-1   8.219457894679E-3
   1.026700890030E-1   8.379946225597E-3
   1.033367778926E-1   8.542475877504E-3
   1.040034667822E-1   8.707058645589E-3
   1.046701556719E-1   8.873706297197E-3
   1.053368445615E-1   9.042430571665E-3
   1.060035334511E-1   9.213243180156E-3
   1.066702223407E-1   9.386155805503E-3
   1.073369112304E-1   9.561180102037E-3
   1.080036001200E-1   9.738327695434E-3
   1.086702890096E-1   9.917610182545E-3
   1.093369778993E-1   1.009903913124E-2
   1.100036667889E-1   1.028262608025E-2
   1.106703556785E-1   1.046838253900E-2
   1.113370445682E-1   1.065631998744E-2
   1.120037334578E-1   1.084644987590E-2
   1.126704223474E-1   1.103878362493E-2
   1.133371112370E-1   1.123333262514E-2
   1.140038001267E-1   1.143010823701E-2
   1.146704890163E-1   1.162912179079E-2
   1.153371779059E-1   1.183038458628E-2
   1.160038667956E-1   1.203390789272E-2
   1.166705556852E-1   1.223970294861E-2
   1.173372445748E-1   1.244778096154E-2
   1.180039334644E-1   1.265815310805E-2
   1.186706223541E-1   1.287083053349E-2
   1.193373112437E-1   1.308582435183E-2
   1.200040001333E-1   1.330314564551E-2
   1.206706890230E-1   1.352280546530E-2
   1.213373779126E-1   1.374481483014E-2
   1.220040668022E-1   1.396918472697E-2
   1.226707556919E-1   1.419592611060E-2
   1.233374445815E-1   1.442504990353E-2
   1.240041334711E-1   1.465656699582E-2
   1.246708223607E-1   1.489048824491E-2
   1.253375112504E-1   1.512682447548E-2
   1.260042001400E-1   1.536558647932E-2
   1.266708890296E-1   1.560678501512E-2
   1.273375779193E-1   1.585043080838E-2
   1.280042668089E-1   1.609653455123E-2
   1.286709556985E-1   1.634510690225E-2
   1.293376445882E-1   1.659615848638E-2
   1.300043334778E-1   1.684969989473E-2
   1.306710223674E-1   1.710574168442E-2
   1.313377112570E-1   1.736429437846E-2
   1.320044001467E-1   1.762536846559E-2
   1.326710890363E-1   1.788897440012E-2
   1.333377779259E-1   1.815512260178E-2
   1.340044668156E-1   1.842382345559E-2
   1.346711557052E-1   1.869508731172E-2
   1.353378445948E-1   1.896892448528E-2
   1.360045334844E-1   1.924534525626E-2
   1.366712223741E-1   1.952435986931E-2
   1.373379112637E-1   1.980597853363E-2
   1.380046001533E-1   2.009021142283E-2
   1.386712890430E-1   2.037706867475E-2
   1.393379779326E-1   2.066656039134E-2
   1.400046668222E-1   2.095869663853E-2
   1.406713557119E-1   2.125348744604E-2
   1.413380446015E-1   2.155094280728E-2
   1.420047334911E-1   2.185107267916E-2
   1.426714223807E-1   2.215388698201E-2
   1.433381112704E-1   2.245939559937E-2
   1.440048001600E-1   2.276760837789E-2
   1.446714890496E-1   2.307853512719E-2
   1.453381779393E-1   2.339218561967E-2
   1.460048668289E-1   2.370856959044E-2
   1.466715557185E-1   2.402769673711E-2
   1.473382446082E-1   2.434957671970E-2
   1.480049334978E-1   2.467421916047E-2
   1.486716223874E-1   2.500163364381E-2
   1.493383112770E-1   2.533182971604E-2
   1.500050001667E-1   2.566481688536E-2
   1.506716890563E-1   2.600060462164E-2
   1.513383779459E-1   2.633920235631E-2
   1.520050668356E-1   2.668061948221E-2
   1.526717557252E-1   2.702486535347E-2
   1.533384446148E-1   2.737194928536E-2
   1.540051335045E-1   2.772188055417E-2
   1.546718223941E-1   2.807466839703E-2
   1.553385112837E-1   2.843032201185E-2
   1.560052001733E-1   2.878885055711E-2
   1.566718890630E-1   2.915026315177E-2
   1.573385779526E-1   2.951456887510E-2
   1.580052668422E-1   2.988177676660E-2
   1.586719557319E-1   3.025189582582E-2
   1.593386446215E-1   3.062493501224E-2
   1.600053335111E-1   3.100090324514E-2
   1.606720224007E-1   3.137980940347E-2
   1.613387112904E-1   3.176166232571E-2
   1.620054001800E-1   3.214647080977E-2
   1.626720890696E-1   3.253424361279E-2
   1.633387779593E-1   3.292498945110E-2
   1.640054668489E-1   3.331871700001E-2
   1.646721557385E-1   3.371543489374E-2
   1.653388446282E-1   3.411515172524E-2
   1.660055335178E-1   3.451787604611E-2
   1.666722224074E-1   3.492361636643E-2
   1.673389112970E-1   3.533238115468E-2
   1.680056001867E-1   3.574417883756E-2
   1.686722890763E-1   3.615901779989E-2
   1.693389779659E-1   3.657690638450E-2
   1.700056668556E-1   3.699785289207E-2
   1.706723557452E-1   3.742186558103E-2
   1.713390446348E-1   3.784895266742E-2
   1.720057335245E-1   3.827912232478E-2
   1.726724224141E-1   3.871238268402E-2
   1.733391113037E-1   3.914874183328E-2
   1.740058001933E-1   3.958820781783E-2
   1.746724890830E-1   4.003078863996E-2
   1.753391779726E-1   4.047649225882E-2
   1.760058668622E-1   4.092532659030E-2
   1.766725557519E-1   4.137729950696E-2
   1.773392446415E-1   4.183241883786E-2
   1.780059335311E-1   4.229069236846E-2
   1.786726224207E-1   4.275212784048E-2
   1.793393113104E-1   4.321673295181E-2
   1.800060002000E-1   4.368451535638E-2
   1.806726890896E-1   4.415548266404E-2
   1.813393779793E-1   4.462964244044E-2
   1.820060668689E-1   4.510700220692E-2
   1.826727557585E-1   4.558756944038E-2
   1.833394446482E-1   4.607135157319E-2
   1.840061335378E-1   4.655835599303E-2
   1.846728224274E-1   4.704859004283E-2
   1.853395113170E-1   4.754206102061E-2
   1.860062002067E-1   4.803877617940E-2
   1.866728890963E-1   4.853874272710E-2
   1.873395779859E-1   4.904196782638E-2
   1.880062668756E-1   4.954845859455E-2
   1.886729557652E-1   5.005822210350E-2
   1.893396446548E-1   5.057126537950E-2
   1.900063335445E-1   5.108759540318E-2
   1.906730224341E-1   5.160721910937E-2
   1.913397113237E-1   5.213014338698E-2
   1.920064002133E-1   5.265637507893E-2
   1.926730891030E-1   5.318592098203E-2
   1.933397779926E-1   5.371878784682E-2
   1.940064668822E-1   5.425498237755E-2
   1.946731557719E-1   5.479451123200E-2
   1.953398446615E-1   5.533738102141E-2
   1.960065335511E-1   5.588359831035E-2
   1.966732224407E-1   5.643316961665E-2
   1.973399113304E-1   5.698610141124E-2
   1.980066002200E-1   5.754240011811E-2
   1.986732891096E-1   5.810207211415E-2
   1.993399779993E-1   5.866512372908E-2
   2.000066668889E-1   5.923156124531E-2
   2.006733557785E-1   5.980139089790E-2
   2.013400446682E-1   6.037461887440E-2
   2.020067335578E-1   6.095125131476E-2
   2.026734224474E-1   6.153129431125E-2
   2.033401113370E-1   6.211475390835E-2
   2.040068002267E-1   6.270163610262E-2
   2.046734891163E-1   6.329194684266E-2
   2.053401780059E-1   6.388569202894E-2
   2.060068668956E-1   6.448287751378E-2
   2.066735557852E-1   6.508350910118E-2
   2.073402446748E-1   6.568759254676E-2
   2.080069335645E-1   6.629513355766E-2
   2.086736224541E-1   6.690613779243E-2
   2.093403113437E-1   6.752061086095E-2
   2.100070002333E-1   6.813855832434E-2
   2.106736891230E-1   6.875998569483E-2
   2.113403780126E-1   6.938489843570E-2
   2.120070669022E-1   7.001330196117E-2
   2.126737557919E-1   7.064520163633E-2
   2.133404446815E-1   7.128060277701E-2
   2.140071335711E-1   7.191951064970E-2
   2.146738224607E-1   7.256193047150E-2
   2.153405113504E-1   7.320786740996E-2
   2.160072002400E-1   7.385732658303E-2
   2.166738891296E-1   7.451031305899E-2
   2.173405780193E-1   7.516683185630E-2
   2.180072669089E-1   7.582688794356E-2
   2.186739557985E-1   7.649048623943E-2
   2.193406446882E-1   7.715763161247E-2
   2.200073335778E-1   7.782832888116E-2
   2.206740224674E-1   7.850258281371E-2
   2.213407113570E-1   7.918039812804E-2
   2.220074002467E-1   7.986177949169E-2
   2.226740891363E-1   8.054673152168E-2
   2.233407780259E-1   8.123525878451E-2
   2.240074669156E-1   8.192736579599E-2
   2.246741558052E-1   8.262305702124E-2
   2.253408446948E-1   8.332233687453E-2
   2.260075335845E-1   8.402520971926E-2
   2.266742224741E-1   8.473167986784E-2
   2.273409113637E-1   8.544175158161E-2
   2.280076002533E-1   8.615542907080E-2
   2.286742891430E-1   8.687271649440E-2
   2.293409780326E-1   8.759361796010E-2
   2.300076669222E-1   8.831813752422E-2
   2.306743558119E-1   8.904627919164E-2
   2.313410447015E-1   8.977804691568E-2
   2.320077335911E-1   9.051344459806E-2
   2.326744224807E-1   9.125247608883E-2
   2.333411113704E-1   9.199514518627E-2
   2.340078002600E-1   9.274145563680E-2
   2.346744891496E-1   9.349141113496E-2
   2.353411780393E-1   9.424501532329E-2
   2.360078669289E-1   9.500227179228E-2
   2.366745558185E-1   9.576318408028E-2
   2.373412447082E-1   9.652775567343E-2
   2.380079335978E-1   9.729599000562E-2
   2.386746224874E-1   9.806789045835E-2
   2.393413113770E-1   9.884346036074E-2
   2.400080002667E-1   9.962270298942E-2
   2.406746891563E-1   1.004056215684E-1
   2.413413780459E-1   1.011922192692E-1
   2.420080669356E-1   1.019824992106E-1
   2.426747558252E-1   1.027764644584E-1
   2.433414447148E-1   1.035741180259E-1
   2.440081336045E-1   1.043754628733E-1
   2.446748224941E-1   1.051805019079E-1
   2.453415113837E-1   1.059892379839E-1
   2.460082002733E-1   1.068016739027E-1
   2.466748891630E-1   1.076178124121E-1
   2.473415780526E-1   1.084376562070E-1
   2.480082669422E-1   1.092612079289E-1
   2.486749558319E-1   1.100884701660E-1
   2.493416447215E-1   1.109194454531E-1
   2.500083336111E-1   1.117541362714E-1
   2.506750225008E-1   1.125925450488E-1
   2.513417113904E-1   1.134346741594E-1
   2.520084002800E-1   1.142805259238E-1
   2.526750891696E-1   1.151301026088E-1
   2.533417780593E-1   1.159834064276E-1
   2.540084669489E-1   1.168404395393E-1
   2.546751558385E-1   1.177012040493E-1
   2.553418447282E-1   1.185657020091E-1
   2.560085336178E-1   1.194339354161E-1
   2.566752225074E-1   1.203059062138E-1
   2.573419113970E-1   1.211816162915E-1
   2.580086002867E-1   1.220610674842E-1
   2.586752891763E-1   1.229442615730E-1
   2.593419780659E-1   1.238312002846E-1
   2.600086669556E-1   1.247218852913E-1
   2.606753558452E-1   1.256163182112E-1
   2.613420447348E-1   1.265145006078E-1
   2.620087336245E-1   1.274164339903E-1
   2.626754225141E-1   1.283221198133E-1
   2.633421114037E-1   1.292315594768E-1
   2.640088002933E-1   1.301447543264E-1
   2.646754891830E-1   1.310617056529E-1
   2.653421780726E-1   1.319824146922E-1
   2.660088669622E-1   1.329068826258E-1
   2.666755558519E-1   1.338351105801E-1
   2.673422447415E-1   1.347670996269E-1
   2.680089336311E-1   1.357028507830E-1
   2.686756225208E-1   1.366423650102E-1
   2.693423114104E-1   1.375856432154E-1
   2.700090003000E-1   1.385326862505E-1
   2.706756891896E-1   1.394834949123E-1
   2.713423780793E-1   1.404380699426E-1
   2.720090669689E-1   1.413964120278E-1
   2.726757558585E-1   1.423585217994E-1
   2.733424447482E-1   1.433243998335E-1
   2.740091336378E-1   1.442940466510E-1
   2.746758225274E-1   1.452674627175E-1
   2.753425114170E-1   1.462446484433E-1
   2.760092003067E-1   1.472256041831E-1
   2.766758891963E-1   1.482103302366E-1
   2.773425780859E-1   1.491988268476E-1
   2.780092669756E-1   1.501910942047E-1
   2.786759558652E-1   1.511871324409E-1
   2.793426447548E-1   1.521869416337E-1
   2.800093336445E-1   1.531905218048E-1
   2.806760225341E-1   1.541978729206E-1
   2.813427114237E-1   1.552089948917E-1
   2.820094003133E-1   1.562238875728E-1
   2.826760892030E-1   1.572425507632E-1
   2.833427780926E-1   1.582649842064E-1
   2.840094669822E-1   1.592911875900E-1
   2.846761558719E-1   1.603211605458E-1
   2.853428447615E-1   1.613549026499E-1
   2.860095336511E-1   1.623924134224E-1
   2.866762225408E-1   1.634336923276E-1
   2.873429114304E-1   1.644787387738E-1
   2.880096003200E-1   1.655275521134E-1
   2.886762892096E-1   1.665801316430E-1
   2.893429780993E-1   1.676364766028E-1
   2.900096669889E-1   1.686965861774E-1
   2.906763558785E-1   1.697604594952E-1
   2.913430447682E-1   1.708280956284E-1
   2.920097336578E-1   1.718994935934E-1
   2.926764225474E-1   1.729746523502E-1
   2.933431114370E-1   1.740535708028E-1
   2.940098003267E-1   1.751362477992E-1
   2.946764892163E-1   1.762226821310E-1
   2.953431781059E-1   1.773128725336E-1
   2.960098669956E-1   1.784068176865E-1
   2.966765558852E-1   1.795045162127E-1
   2.973432447748E-1   1.806059666790E-1
   2.980099336645E-1   1.817111675960E-1
   2.986766225541E-1   1.828201174179E-1
   2.993433114437E-1   1.839328145429E-1
   3.000100003333E-1   1.850492573126E-1
   3.006766892230E-1   1.861694440124E-1
   3.013433781126E-1   1.872933728714E-1
   3.020100670022E-1   1.884210420624E-1
   3.026767558919E-1   1.895524497015E-1
   3.033434447815E-1   1.906875938490E-1
   3.040101336711E-1   1.918264725083E-1
   3.046768225608E-1   1.929690836268E-1
   3.053435114504E-1   1.941154250952E-1
   3.060102003400E-1   1.952654947481E-1
   3.066768892296E-1   1.964192903633E-1
   3.073435781193E-1   1.975768096625E-1
   3.080102670089E-1   1.987380503110E-1
   3.086769558985E-1   1.999030099173E-1
   3.093436447882E-1   2.010716860338E-1
   3.100103336778E-1   2.022440761564E-1
   3.106770225674E-1   2.034201777244E-1
   3.113437114570E-1   2.045999881207E-1
   3.120104003467E-1   2.057835046720E-1
   3.126770892363E-1   2.069707246480E-1
   3.133437781259E-1   2.081616452625E-1
   3.140104670156E-1   2.093562636725E-1
   3.146771559052E-1   2.105545769787E-1
   3.153438447948E-1   2.117565822252E-1
   3.160105336845E-1   2.129622763997E-1
   3.166772225741E-1   2.141716564335E-1
   3.173439114637E-1   2.153847192014E-1
   3.180106003533E-1   2.166014615216E-1
   3.186772892430E-1   2.178218801560E-1
   3.193439781326E-1   2.190459718101E-1
   3.200106670222E-1   2.202737331329E-1
   3.206773559119E-1   2.215051607169E-1
   3.213440448015E-1   2.227402510981E-1
   3.220107336911E-1   2.239790007563E-1
   3.226774225808E-1   2.252214061146E-1
   3.233441114704E-1   2.264674635401E-1
   3.240108003600E-1   2.277171693430E-1
   3.246774892496E-1   2.289705197774E-1
   3.253441781393E-1   2.302275110410E-1
   3.260108670289E-1   2.314881392750E-1
   3.266775559185E-1   2.327524005644E-1
   3.273442448082E-1   2.340202909377E-1
   3.280109336978E-1   2.352918063671E-1
   3.286776225874E-1   2.365669427685E-1
   3.293443114770E-1   2.378456960015E-1
   3.300110003667E-1   2.391280618693E-1
   3.306776892563E-1   2.404140361190E-1
   3.313443781459E-1   2.417036144413E-1
   3.320110670356E-1   2.429967924706E-1
   3.326777559252E-1   2.442935657851E-1
   3.333444448148E-1   2.455939299068E-1
   3.340111337045E-1   2.468978803017E-1
   3.346778225941E-1   2.482054123791E-1
   3.353445114837E-1   2.495165214927E-1
   3.360112003733E-1   2.508312029398E-1
   3.366778892630E-1   2.521494519614E-1
   3.373445781526E-1   2.534712637427E-1
   3.380112670422E-1   2.547966334128E-1
   3.386779559319E-1   2.561255560444E-1
   3.393446448215E-1   2.574580266547E-1
   3.400113337111E-1   2.587940402043E-1
   3.406780226008E-1   2.601335915983E-1
   3.413447114904E-1   2.614766756857E-1
   3.420114003800E-1   2.628232872593E-1
   3.426780892696E-1   2.641734210564E-1
   3.433447781593E-1   2.655270717581E-1
   3.440114670489E-1   2.668842339897E-1
   3.446781559385E-1   2.682449023210E-1
   3.453448448282E-1   2.696090712655E-1
   3.460115337178E-1   2.709767352812E-1
   3.466782226074E-1   2.723478887704E-1
   3.473449114970E-1   2.737225260796E-1
   3.480116003867E-1   2.751006414997E-1
   3.486782892763E-1   2.764822292658E-1
   3.493449781659E-1   2.778672835575E-1
   3.500116670556E-1   2.792557984989E-1
   3.506783559452E-1   2.806477681584E-1
   3.513450448348E-1   2.820431865490E-1
   3.520117337245E-1   2.834420476282E-1
   3.526784226141E-1   2.848443452979E-1
   3.533451115037E-1   2.862500734050E-1
   3.540118003933E-1   2.876592257405E-1
   3.546784892830E-1   2.890717960406E-1
   3.553451781726E-1   2.904877779858E-1
   3.560118670622E-1   2.919071652016E-1
   3.566785559519E-1   2.933299512582E-1
   3.573452448415E-1   2.947561296707E-1
   3.580119337311E-1   2.961856938988E-1
   3.586786226208E-1   2.976186373475E-1
   3.593453115104E-1   2.990549533666E-1
   3.600120004000E-1   3.004946352507E-1
   3.606786892896E-1   3.019376762398E-1
   3.613453781793E-1   3.033840695188E-1
   3.620120670689E-1   3.048338082176E-1
   3.626787559585E-1   3.062868854116E-1
   3.633454448482E-1   3.077432941210E-1
   3.640121337378E-1   3.092030273117E-1
   3.646788226274E-1   3.106660778947E-1
   3.653455115171E-1   3.121324387264E-1
   3.660122004067E-1   3.136021026084E-1
   3.666788892963E-1   3.150750622883E-1
   3.673455781859E-1   3.165513104586E-1
   3.680122670756E-1   3.180308397577E-1
   3.686789559652E-1   3.195136427697E-1
   3.693456448548E-1   3.209997120240E-1
   3.700123337445E-1   3.224890399961E-1
   3.706790226341E-1   3.239816191071E-1
   3.713457115237E-1   3.254774417238E-1
   3.720124004133E-1   3.269765001591E-1
   3.726790893030E-1   3.284787866718E-1
   3.733457781926E-1   3.299842934666E-1
   3.740124670822E-1   3.314930126942E-1
   3.746791559719E-1   3.330049364516E-1
   3.753458448615E-1   3.345200567817E-1
   3.760125337511E-1   3.360383656739E-1
   3.766792226408E-1   3.375598550637E-1
   3.773459115304E-1   3.390845168329E-1
   3.780126004200E-1   3.406123428098E-1
   3.786792893096E-1   3.421433247692E-1
   3.793459781993E-1   3.436774544323E-1
   3.800126670889E-1   3.452147234668E-1
   3.806793559785E-1   3.467551234873E-1
   3.813460448682E-1   3.482986460549E-1
   3.820127337578E-1   3.498452826775E-1
   3.826794226474E-1   3.513950248099E-1
   3.833461115371E-1   3.529478638538E-1
   3.840128004267E-1   3.545037911578E-1
   3.846794893163E-1   3.560627980175E-1
   3.853461782059E-1   3.576248756757E-1
   3.860128670956E-1   3.591900153222E-1
   3.866795559852E-1   3.607582080943E-1
   3.873462448748E-1   3.623294450763E-1
   3.880129337645E-1   3.639037173000E-1
   3.886796226541E-1   3.654810157447E-1
   3.893463115437E-1   3.670613313372E-1
   3.900130004333E-1   3.686446549517E-1
   3.906796893230E-1   3.702309774102E-1
   3.913463782126E-1   3.718202894824E-1
   3.920130671022E-1   3.734125818859E-1
   3.926797559919E-1   3.750078452859E-1
   3.933464448815E-1   3.766060702959E-1
   3.940131337711E-1   3.782072474770E-1
   3.946798226608E-1   3.798113673388E-1
   3.953465115504E-1   3.814184203387E-1
   3.960132004400E-1   3.830283968827E-1
   3.966798893296E-1   3.846412873249E-1
   3.973465782193E-1   3.862570819678E-1
   3.980132671089E-1   3.878757710625E-1
   3.986799559985E-1   3.894973448085E-1
   3.993466448882E-1   3.911217933542E-1
   4.000133337778E-1   3.927491067963E-1
   4.006800226674E-1   3.943792751807E-1
   4.013467115571E-1   3.960122885019E-1
   4.020134004467E-1   3.976481367036E-1
   4.026800893363E-1   3.992868096783E-1
   4.033467782259E-1   4.009282972679E-1
   4.040134671156E-1   4.025725892632E-1
   4.046801560052E-1   4.042196754045E-1
   4.053468448948E-1   4.058695453815E-1
   4.060135337845E-1   4.075221888332E-1
   4.066802226741E-1   4.091775953483E-1
   4.073469115637E-1   4.108357544651E-1
   4.080136004533E-1   4.124966556715E-1
   4.086802893430E-1   4.141602884054E-1
   4.093469782326E-1   4.158266420544E-1
   4.100136671222E-1   4.174957059564E-1
   4.106803560119E-1   4.191674693991E-1
   4.113470449015E-1   4.208419216205E-1
   4.120137337911E-1   4.225190518087E-1
   4.126804226808E-1   4.241988491024E-1
   4.133471115704E-1   4.258813025906E-1
   4.140138004600E-1   4.275664013127E-1
   4.146804893496E-1   4.292541342591E-1
   4.153471782393E-1   4.309444903705E-1
   4.160138671289E-1   4.326374585388E-1
   4.166805560185E-1   4.343330276066E-1
   4.173472449082E-1   4.360311863674E-1
   4.180139337978E-1   4.377319235661E-1
   4.186806226874E-1   4.394352278987E-1
   4.193473115771E-1   4.411410880122E-1
   4.200140004667E-1   4.428494925055E-1
   4.206806893563E-1   4.445604299286E-1
   4.213473782459E-1   4.462738887833E-1
   4.220140671356E-1   4.479898575229E-1
   4.226807560252E-1   4.497083245528E-1
   4.233474449148E-1   4.514292782300E-1
   4.240141338045E-1   4.531527068636E-1
   4.246808226941E-1   4.548785987149E-1
   4.253475115837E-1   4.566069419972E-1
   4.260142004733E-1   4.583377248763E-1
   4.266808893630E-1   4.600709354702E-1
   4.273475782526E-1   4.618065618496E-1
   4.280142671422E-1   4.635445920378E-1
   4.286809560319E-1   4.652850140106E-1
   4.293476449215E-1   4.670278156968E-1
   4.300143338111E-1   4.687729849783E-1
   4.306810227008E-1   4.705205096896E-1
   4.313477115904E-1   4.722703776189E-1
   4.320144004800E-1   4.740225765070E-1
   4.326810893696E-1   4.757770940487E-1
   4.333477782593E-1   4.775339178919E-1
   4.340144671489E-1   4.792930356382E-1
   4.346811560385E-1   4.810544348428E-1
   4.353478449282E-1   4.828181030148E-1
   4.360145338178E-1   4.845840276172E-1
   4.366812227074E-1   4.863521960670E-1
   4.373479115971E-1   4.881225957354E-1
   4.380146004867E-1   4.898952139477E-1
   4.386812893763E-1   4.916700379838E-1
   4.393479782659E-1   4.934470550779E-1
   4.400146671556E-1   4.952262524187E-1
   4.406813560452E-1   4.970076171500E-1
   4.413480449348E-1   4.987911363700E-1
   4.420147338245E-1   5.005767971321E-1
