#             e [au]            f [a.u.]
   -5.997392520075E0  -9.999980747215E-1
   -5.991388974008E0  -9.999980613225E-1
   -5.985385427942E0  -9.999980478235E-1
   -5.979381881876E0  -9.999980342236E-1
   -5.973378335810E0  -9.999980205221E-1
   -5.967374789744E0  -9.999980067181E-1
   -5.961371243678E0  -9.999979928109E-1
   -5.955367697612E0  -9.999979787995E-1
   -5.949364151545E0  -9.999979646832E-1
   -5.943360605479E0  -9.999979504611E-1
   -5.937357059413E0  -9.999979361324E-1
   -5.931353513347E0  -9.999979216961E-1
   -5.925349967281E0  -9.999979071516E-1
   -5.919346421215E0  -9.999978924977E-1
   -5.913342875149E0  -9.999978777338E-1
   -5.907339329082E0  -9.999978628588E-1
   -5.901335783016E0  -9.999978478720E-1
   -5.895332236950E0  -9.999978327723E-1
   -5.889328690884E0  -9.999978175590E-1
   -5.883325144818E0  -9.999978022310E-1
   -5.877321598752E0  -9.999977867875E-1
   -5.871318052686E0  -9.999977712274E-1
   -5.865314506619E0  -9.999977555499E-1
   -5.859310960553E0  -9.999977397541E-1
   -5.853307414487E0  -9.999977238389E-1
   -5.847303868421E0  -9.999977078034E-1
   -5.841300322355E0  -9.999976916465E-1
   -5.835296776289E0  -9.999976753675E-1
   -5.829293230223E0  -9.999976589651E-1
   -5.823289684156E0  -9.999976424385E-1
   -5.817286138090E0  -9.999976257866E-1
   -5.811282592024E0  -9.999976090084E-1
   -5.805279045958E0  -9.999975921028E-1
   -5.799275499892E0  -9.999975750689E-1
   -5.793271953826E0  -9.999975579056E-1
   -5.787268407760E0  -9.999975406118E-1
   -5.781264861693E0  -9.999975231865E-1
   -5.775261315627E0  -9.999975056286E-1
   -5.769257769561E0  -9.999974879369E-1
   -5.763254223495E0  -9.999974701105E-1
   -5.757250677429E0  -9.999974521482E-1
   -5.751247131363E0  -9.999974340490E-1
   -5.745243585297E0  -9.999974158115E-1
   -5.739240039230E0  -9.999973974349E-1
   -5.733236493164E0  -9.999973789178E-1
   -5.727232947098E0  -9.999973602592E-1
   -5.721229401032E0  -9.999973414579E-1
   -5.715225854966E0  -9.999973225127E-1
   -5.709222308900E0  -9.999973034224E-1
   -5.703218762834E0  -9.999972841859E-1
   -5.697215216768E0  -9.999972648019E-1
   -5.691211670701E0  -9.999972452692E-1
   -5.685208124635E0  -9.999972255867E-1
   -5.679204578569E0  -9.999972057530E-1
   -5.673201032503E0  -9.999971857669E-1
   -5.667197486437E0  -9.999971656271E-1
   -5.661193940371E0  -9.999971453325E-1
   -5.655190394305E0  -9.999971248816E-1
   -5.649186848238E0  -9.999971042733E-1
   -5.643183302172E0  -9.999970835062E-1
   -5.637179756106E0  -9.999970625790E-1
   -5.631176210040E0  -9.999970414904E-1
   -5.625172663974E0  -9.999970202390E-1
   -5.619169117908E0  -9.999969988235E-1
   -5.613165571842E0  -9.999969772425E-1
   -5.607162025775E0  -9.999969554946E-1
   -5.601158479709E0  -9.999969335785E-1
   -5.595154933643E0  -9.999969114928E-1
   -5.589151387577E0  -9.999968892360E-1
   -5.583147841511E0  -9.999968668067E-1
   -5.577144295445E0  -9.999968442036E-1
   -5.571140749379E0  -9.999968214250E-1
   -5.565137203312E0  -9.999967984697E-1
   -5.559133657246E0  -9.999967753360E-1
   -5.553130111180E0  -9.999967520226E-1
   -5.547126565114E0  -9.999967285279E-1
   -5.541123019048E0  -9.999967048503E-1
   -5.535119472982E0  -9.999966809884E-1
   -5.529115926916E0  -9.999966569407E-1
   -5.523112380849E0  -9.999966327055E-1
   -5.517108834783E0  -9.999966082813E-1
   -5.511105288717E0  -9.999965836665E-1
   -5.505101742651E0  -9.999965588595E-1
