#             e [au]            f [a.u.]
   2.500000000000E-3    1.000000000000E0
   2.497522522523E-3   9.721660309713E-1
   2.495045045045E-3   9.040732625472E-1
   2.492567567568E-3   8.359467154477E-1
   2.490090090090E-3   7.761307611296E-1
   2.487612612613E-3   7.248026871598E-1
   2.485135135135E-3   6.806969361201E-1
   2.482657657658E-3   6.424965638608E-1
   2.480180180180E-3   6.090999883538E-1
   2.477702702703E-3   5.796338579286E-1
   2.475225225225E-3   5.534138528658E-1
   2.472747747748E-3   5.299023754717E-1
   2.470270270270E-3   5.086737031042E-1
   2.467792792793E-3   4.893873498708E-1
   2.465315315315E-3   4.717681690603E-1
   2.462837837838E-3   4.555915510417E-1
   2.460360360360E-3   4.406723667698E-1
   2.457882882883E-3   4.268566448988E-1
   2.455405405405E-3   4.140152482755E-1
   2.452927927928E-3   4.020390216893E-1
   2.450450450450E-3   3.908350327572E-1
   2.447972972973E-3   3.803236302442E-1
   2.445495495495E-3   3.704361222368E-1
   2.443018018018E-3   3.611129265721E-1
   2.440540540541E-3   3.523020858553E-1
   2.438063063063E-3   3.439580655140E-1
   2.435585585586E-3   3.360407740149E-1
   2.433108108108E-3   3.285147586197E-1
   2.430630630631E-3   3.213485409972E-1
   2.428153153153E-3   3.145140645645E-1
   2.425675675676E-3   3.079862331650E-1
   2.423198198198E-3   3.017425224149E-1
   2.420720720721E-3   2.957626519988E-1
   2.418243243243E-3   2.900283071453E-1
   2.415765765766E-3   2.845229010325E-1
   2.413288288288E-3   2.792313713233E-1
   2.410810810811E-3   2.741400052148E-1
   2.408333333333E-3   2.692362881804E-1
   2.405855855856E-3   2.645087730178E-1
   2.403378378378E-3   2.599469658635E-1
   2.400900900901E-3   2.555412266406E-1
   2.398423423423E-3   2.512826820681E-1
   2.395945945946E-3   2.471631490767E-1
   2.393468468468E-3   2.431750673539E-1
   2.390990990991E-3   2.393114399310E-1
   2.388513513514E-3   2.355657803108E-1
   2.386036036036E-3   2.319320656524E-1
   2.383558558559E-3   2.284046951828E-1
   2.381081081081E-3   2.249784528614E-1
   2.378603603604E-3   2.216484740362E-1
   2.376126126126E-3   2.184102157798E-1
   2.373648648649E-3   2.152594299760E-1
   2.371171171171E-3   2.121921391987E-1
   2.368693693694E-3   2.092046149143E-1
   2.366216216216E-3   2.062933579108E-1
   2.363738738739E-3   2.034550804904E-1
   2.361261261261E-3   2.006866901657E-1
   2.358783783784E-3   1.979852752556E-1
   2.356306306306E-3   1.953480912961E-1
   2.353828828829E-3   1.927725490747E-1
   2.351351351351E-3   1.902562033723E-1
   2.348873873874E-3   1.877967430129E-1
   2.346396396396E-3   1.853919813806E-1
   2.343918918919E-3   1.830398480406E-1
   2.341441441441E-3   1.807383808463E-1
   2.338963963964E-3   1.784857189355E-1
   2.336486486486E-3   1.762800957799E-1
   2.334009009009E-3   1.741198334815E-1
   2.331531531532E-3   1.720033369320E-1
   2.329054054054E-3   1.699290886453E-1
   2.326576576577E-3   1.678956439945E-1
   2.324099099099E-3   1.659016268466E-1
   2.321621621622E-3   1.639457253156E-1
   2.319144144144E-3   1.620266880925E-1
   2.316666666667E-3   1.601433207177E-1
   2.314189189189E-3   1.582944825072E-1
   2.311711711712E-3   1.564790833139E-1
   2.309234234234E-3   1.546960807497E-1
   2.306756756757E-3   1.529444775171E-1
   2.304279279279E-3   1.512233190122E-1
   2.301801801802E-3   1.495316907906E-1
   2.299324324324E-3   1.478687166940E-1
   2.296846846847E-3   1.462335565966E-1
   2.294369369369E-3   1.446254046719E-1
   2.291891891892E-3   1.430434873300E-1
   2.289414414414E-3   1.414870621108E-1
   2.286936936937E-3   1.399554154884E-1
   2.284459459459E-3   1.384478618776E-1
   2.281981981982E-3   1.369637420271E-1
   2.279504504505E-3   1.355024217548E-1
   2.277027027027E-3   1.340632908152E-1
   2.274549549550E-3   1.326457616411E-1
   2.272072072072E-3   1.312492683824E-1
   2.269594594595E-3   1.298732658747E-1
   2.267117117117E-3   1.285172283886E-1
   2.264639639640E-3   1.271806492112E-1
   2.262162162162E-3   1.258630395913E-1
   2.259684684685E-3   1.245639276689E-1
   2.257207207207E-3   1.232828581208E-1
   2.254729729730E-3   1.220193911199E-1
   2.252252252252E-3   1.207731019546E-1
   2.249774774775E-3   1.195435800336E-1
   2.247297297297E-3   1.183304285171E-1
   2.244819819820E-3   1.171332637131E-1
   2.242342342342E-3   1.159517144169E-1
   2.239864864865E-3   1.147854214874E-1
   2.237387387387E-3   1.136340373043E-1
   2.234909909910E-3   1.124972252824E-1
   2.232432432432E-3   1.113746594596E-1
   2.229954954955E-3   1.102660240424E-1
   2.227477477477E-3   1.091710131116E-1
   2.225000000000E-3   1.080893299600E-1
   2.222522522523E-3   1.070206870417E-1
   2.220045045045E-3   1.059648054399E-1
   2.217567567568E-3   1.049214146119E-1
   2.215090090090E-3   1.038902519295E-1
   2.212612612613E-3   1.028710625845E-1
   2.210135135135E-3   1.018635991712E-1
   2.207657657658E-3   1.008676214237E-1
   2.205180180180E-3   9.988289592857E-2
   2.202702702703E-3   9.890919595857E-2
   2.200225225225E-3   9.794630109024E-2
   2.197747747748E-3   9.699399723605E-2
   2.195270270270E-3   9.605207609499E-2
   2.192792792793E-3   9.512033516731E-2
   2.190315315315E-3   9.419857743544E-2
   2.187837837838E-3   9.328661128408E-2
   2.185360360360E-3   9.238425020603E-2
   2.182882882883E-3   9.149131264550E-2
   2.180405405405E-3   9.060762191750E-2
   2.177927927928E-3   8.973300594277E-2
   2.175450450450E-3   8.886729707991E-2
   2.172972972973E-3   8.801033212678E-2
   2.170495495495E-3   8.716195202960E-2
   2.168018018018E-3   8.632200177203E-2
   2.165540540541E-3   8.549033024417E-2
   2.163063063063E-3   8.466679017637E-2
   2.160585585586E-3   8.385123797860E-2
   2.158108108108E-3   8.304353360226E-2
   2.155630630631E-3   8.224354044601E-2
   2.153153153153E-3   8.145112519111E-2
   2.150675675676E-3   8.066615786654E-2
   2.148198198198E-3   7.988851147814E-2
   2.145720720721E-3   7.911806220267E-2
   2.143243243243E-3   7.835468910235E-2
   2.140765765766E-3   7.759827402384E-2
   2.138288288288E-3   7.684870177089E-2
   2.135810810811E-3   7.610585966271E-2
   2.133333333333E-3   7.536963766382E-2
   2.130855855856E-3   7.463992828066E-2
   2.128378378378E-3   7.391662643112E-2
   2.125900900901E-3   7.319962953559E-2
   2.123423423423E-3   7.248883713710E-2
   2.120945945946E-3   7.178415113521E-2
   2.118468468468E-3   7.108547567296E-2
   2.115990990991E-3   7.039271686340E-2
   2.113513513514E-3   6.970578294785E-2
   2.111036036036E-3   6.902458422613E-2
   2.108558558559E-3   6.834903283306E-2
   2.106081081081E-3   6.767904285531E-2
   2.103603603604E-3   6.701453022454E-2
   2.101126126126E-3   6.635541266832E-2
   2.098648648649E-3   6.570160961065E-2
   2.096171171171E-3   6.505304215849E-2
   2.093693693694E-3   6.440963314109E-2
   2.091216216216E-3   6.377130695601E-2
   2.088738738739E-3   6.313798946433E-2
   2.086261261261E-3   6.250960820864E-2
   2.083783783784E-3   6.188609210196E-2
   2.081306306306E-3   6.126737153598E-2
   2.078828828829E-3   6.065337824798E-2
   2.076351351351E-3   6.004404545024E-2
   2.073873873874E-3   5.943930761076E-2
   2.071396396396E-3   5.883910052137E-2
   2.068918918919E-3   5.824336117874E-2
   2.066441441441E-3   5.765202793480E-2
   2.063963963964E-3   5.706504019486E-2
   2.061486486486E-3   5.648233863611E-2
   2.059009009009E-3   5.590386508292E-2
   2.056531531532E-3   5.532956236095E-2
   2.054054054054E-3   5.475937457963E-2
   2.051576576577E-3   5.419324666697E-2
   2.049099099099E-3   5.363112480935E-2
   2.046621621622E-3   5.307295601449E-2
   2.044144144144E-3   5.251868842446E-2
   2.041666666667E-3   5.196827108274E-2
   2.039189189189E-3   5.142165396753E-2
   2.036711711712E-3   5.087878793174E-2
   2.034234234234E-3   5.033962484568E-2
   2.031756756757E-3   4.980411737298E-2
   2.029279279279E-3   4.927221894277E-2
   2.026801801802E-3   4.874388396305E-2
   2.024324324324E-3   4.821906766675E-2
   2.021846846847E-3   4.769772590091E-2
   2.019369369369E-3   4.717981547943E-2
   2.016891891892E-3   4.666529393279E-2
   2.014414414414E-3   4.615411946321E-2
   2.011936936937E-3   4.564625101195E-2
   2.009459459459E-3   4.514164835860E-2
   2.006981981982E-3   4.464027184210E-2
   2.004504504505E-3   4.414208249530E-2
   2.002027027027E-3   4.364704208607E-2
   1.999549549550E-3   4.315511295153E-2
   1.997072072072E-3   4.266625808322E-2
   1.994594594595E-3   4.218044107249E-2
   1.992117117117E-3   4.169762630203E-2
   1.989639639640E-3   4.121777845413E-2
   1.987162162162E-3   4.074086301143E-2
   1.984684684685E-3   4.026684595721E-2
   1.982207207207E-3   3.979569382829E-2
   1.979729729730E-3   3.932737368586E-2
   1.977252252252E-3   3.886185320723E-2
