#             e [au]            f [a.u.]
   -1.118645000000E1  -9.999999878615E-1
   -1.117525235235E1  -9.999999877460E-1
   -1.116405470470E1  -9.999999876293E-1
   -1.115285705706E1  -9.999999875115E-1
   -1.114165940941E1  -9.999999873924E-1
   -1.113046176176E1  -9.999999872722E-1
   -1.111926411411E1  -9.999999871508E-1
   -1.110806646647E1  -9.999999870281E-1
   -1.109686881882E1  -9.999999869042E-1
   -1.108567117117E1  -9.999999867791E-1
   -1.107447352352E1  -9.999999866527E-1
   -1.106327587588E1  -9.999999865250E-1
   -1.105207822823E1  -9.999999863961E-1
   -1.104088058058E1  -9.999999862658E-1
   -1.102968293293E1  -9.999999861342E-1
   -1.101848528529E1  -9.999999860013E-1
   -1.100728763764E1  -9.999999858671E-1
   -1.099608998999E1  -9.999999857315E-1
   -1.098489234234E1  -9.999999855945E-1
   -1.097369469469E1  -9.999999854562E-1
   -1.096249704705E1  -9.999999853164E-1
   -1.095129939940E1  -9.999999851753E-1
   -1.094010175175E1  -9.999999850327E-1
   -1.092890410410E1  -9.999999848886E-1
   -1.091770645646E1  -9.999999847431E-1
   -1.090650880881E1  -9.999999845961E-1
   -1.089531116116E1  -9.999999844476E-1
   -1.088411351351E1  -9.999999842977E-1
   -1.087291586587E1  -9.999999841461E-1
   -1.086171821822E1  -9.999999839931E-1
   -1.085052057057E1  -9.999999838385E-1
   -1.083932292292E1  -9.999999836823E-1
   -1.082812527528E1  -9.999999835245E-1
   -1.081692762763E1  -9.999999833652E-1
   -1.080572997998E1  -9.999999832041E-1
   -1.079453233233E1  -9.999999830415E-1
   -1.078333468468E1  -9.999999828772E-1
   -1.077213703704E1  -9.999999827112E-1
   -1.076093938939E1  -9.999999825435E-1
   -1.074974174174E1  -9.999999823741E-1
   -1.073854409409E1  -9.999999822030E-1
   -1.072734644645E1  -9.999999820301E-1
   -1.071614879880E1  -9.999999818554E-1
   -1.070495115115E1  -9.999999816790E-1
   -1.069375350350E1  -9.999999815007E-1
   -1.068255585586E1  -9.999999813206E-1
   -1.067135820821E1  -9.999999811387E-1
   -1.066016056056E1  -9.999999809549E-1
   -1.064896291291E1  -9.999999807692E-1
   -1.063776526527E1  -9.999999805816E-1
   -1.062656761762E1  -9.999999803921E-1
   -1.061536996997E1  -9.999999802006E-1
   -1.060417232232E1  -9.999999800071E-1
   -1.059297467467E1  -9.999999798117E-1
   -1.058177702703E1  -9.999999796142E-1
   -1.057057937938E1  -9.999999794147E-1
   -1.055938173173E1  -9.999999792131E-1
   -1.054818408408E1  -9.999999790095E-1
   -1.053698643644E1  -9.999999788037E-1
   -1.052578878879E1  -9.999999785958E-1
   -1.051459114114E1  -9.999999783858E-1
   -1.050339349349E1  -9.999999781736E-1
   -1.049219584585E1  -9.999999779592E-1
   -1.048099819820E1  -9.999999777426E-1
   -1.046980055055E1  -9.999999775237E-1
   -1.045860290290E1  -9.999999773026E-1
   -1.044740525526E1  -9.999999770791E-1
   -1.043620760761E1  -9.999999768534E-1
   -1.042500995996E1  -9.999999766253E-1
   -1.041381231231E1  -9.999999763948E-1
   -1.040261466466E1  -9.999999761619E-1
   -1.039141701702E1  -9.999999759266E-1
   -1.038021936937E1  -9.999999756888E-1
   -1.036902172172E1  -9.999999754486E-1
   -1.035782407407E1  -9.999999752059E-1
   -1.034662642643E1  -9.999999749606E-1
   -1.033542877878E1  -9.999999747128E-1
   -1.032423113113E1  -9.999999744624E-1
   -1.031303348348E1  -9.999999742093E-1
   -1.030183583584E1  -9.999999739536E-1
   -1.029063818819E1  -9.999999736953E-1
   -1.027944054054E1  -9.999999734342E-1
   -1.026824289289E1  -9.999999731704E-1
   -1.025704524525E1  -9.999999729038E-1
   -1.024584759760E1  -9.999999726345E-1
   -1.023464994995E1  -9.999999723623E-1
   -1.022345230230E1  -9.999999720872E-1
   -1.021225465465E1  -9.999999718093E-1
   -1.020105700701E1  -9.999999715284E-1
   -1.018985935936E1  -9.999999712446E-1
   -1.017866171171E1  -9.999999709578E-1
   -1.016746406406E1  -9.999999706680E-1
   -1.015626641642E1  -9.999999703751E-1
   -1.014506876877E1  -9.999999700791E-1
   -1.013387112112E1  -9.999999697801E-1
   -1.012267347347E1  -9.999999694778E-1
   -1.011147582583E1  -9.999999691724E-1
   -1.010027817818E1  -9.999999688637E-1
   -1.008908053053E1  -9.999999685518E-1
   -1.007788288288E1  -9.999999682365E-1
   -1.006668523524E1  -9.999999679180E-1
   -1.005548758759E1  -9.999999675960E-1
   -1.004428993994E1  -9.999999672707E-1
   -1.003309229229E1  -9.999999669418E-1
   -1.002189464464E1  -9.999999666095E-1
   -1.001069699700E1  -9.999999662737E-1
   -9.999499349349E0  -9.999999659343E-1
   -9.988301701702E0  -9.999999655913E-1
   -9.977104054054E0  -9.999999652447E-1
   -9.965906406406E0  -9.999999648943E-1
   -9.954708758759E0  -9.999999645402E-1
   -9.943511111111E0  -9.996858845804E-1
   -9.932313463463E0  -9.996248429915E-1
   -9.921115815816E0  -9.995440225421E-1
   -9.909918168168E0  -9.994622290727E-1
   -9.898720520521E0  -9.993553768655E-1
   -9.887522872873E0  -9.992482649937E-1
   -9.876325225225E0  -9.991275642960E-1
   -9.865127577578E0  -9.989726189842E-1
   -9.853929929930E0  -9.988191215525E-1
   -9.842732282282E0  -9.986483031953E-1
   -9.831534634635E0  -9.984588890399E-1
   -9.820336986987E0  -9.982495719089E-1
   -9.809139339339E0  -9.980503910869E-1
   -9.797941691692E0  -9.978000156857E-1
   -9.786744044044E0  -9.975257870573E-1
   -9.775546396396E0  -9.972660635546E-1
   -9.764348748749E0  -9.969430583387E-1
   -9.753151101101E0  -9.966379072395E-1
   -9.741953453453E0  -9.962608755460E-1
   -9.730755805806E0  -9.959054500300E-1
   -9.719558158158E0  -9.955246515809E-1
   -9.708360510511E0  -9.950583847989E-1
   -9.697162862863E0  -9.946199512572E-1
   -9.685965215215E0  -9.941525683033E-1
   -9.674767567568E0  -9.936550570737E-1
   -9.663569919920E0  -9.931262313216E-1
   -9.652372272272E0  -9.925648991532E-1
   -9.641174624625E0  -9.919698647834E-1
   -9.629976976977E0  -9.913399303083E-1
   -9.618779329329E0  -9.907626287430E-1
   -9.607581681682E0  -9.900633470957E-1
   -9.596384034034E0  -9.893256309982E-1
   -9.585186386386E0  -9.886489433839E-1
   -9.573988738739E0  -9.878349811524E-1
   -9.562791091091E0  -9.869790588903E-1
   -9.551593443443E0  -9.861930194579E-1
   -9.540395795796E0  -9.853709518315E-1
   -9.529198148148E0  -9.843907920176E-1
   -9.518000500501E0  -9.834894253921E-1
   -9.506802852853E0  -9.825487904763E-1
   -9.495605205205E0  -9.814342793370E-1
   -9.484407557558E0  -9.804077491497E-1
   -9.473209909910E0  -9.793386866893E-1
   -9.462012262262E0  -9.782260076996E-1
   -9.450814614615E0  -9.770686257829E-1
   -9.439616966967E0  -9.758654532462E-1
   -9.428419319319E0  -9.746154019524E-1
   -9.417221671672E0  -9.733173841786E-1
   -9.406024024024E0  -9.719703134815E-1
   -9.394826376376E0  -9.705731055524E-1
   -9.383628728729E0  -9.691246790883E-1
   -9.372431081081E0  -9.676239566491E-1
   -9.361233433433E0  -9.660698655185E-1
   -9.350035785786E0  -9.644613385543E-1
   -9.338838138138E0  -9.629884096523E-1
   -9.327640490490E0  -9.612717412731E-1
   -9.316442842843E0  -9.594974183952E-1
   -9.305245195195E0  -9.578671243678E-1
   -9.294047547548E0  -9.559781139159E-1
   -9.282849899900E0  -9.542385589001E-1
   -9.271652252252E0  -9.522304824252E-1
   -9.260454604605E0  -9.501594631344E-1
   -9.249256956957E0  -9.482455996018E-1
   -9.238059309309E0  -9.462738071985E-1
   -9.226861661662E0  -9.440145568696E-1
   -9.215664014014E0  -9.419197664248E-1
   -9.204466366366E0  -9.395284823849E-1
   -9.193268718719E0  -9.373061101653E-1
   -9.182071071071E0  -9.350198949287E-1
   -9.170873423423E0  -9.324240389113E-1
   -9.159675775776E0  -9.300033116618E-1
   -9.148478128128E0  -9.275151632834E-1
   -9.137280480480E0  -9.249583740920E-1
   -9.126082832833E0  -9.223317222769E-1
   -9.114885185185E0  -9.196339843739E-1
   -9.103687537538E0  -9.166021955019E-1
   -9.092489889890E0  -9.137559962606E-1
   -9.081292242242E0  -9.108351429451E-1
   -9.070094594595E0  -9.078384171748E-1
   -9.058896946947E0  -9.047646022663E-1
   -9.047699299299E0  -9.016124838891E-1
   -9.036501651652E0  -8.983808507541E-1
   -9.025304004004E0  -8.950684952816E-1
   -9.014106356356E0  -8.916742142929E-1
   -9.002908708709E0  -8.881968096991E-1
