#             e [au]            f [a.u.]
   -8.182646260037E0  -9.999998123255E-1
   -8.174455347865E0  -9.999998107989E-1
   -8.166264435693E0  -9.999998092592E-1
   -8.158073523521E0  -9.999998077062E-1
   -8.149882611348E0  -9.999998061397E-1
   -8.141691699176E0  -9.999998045597E-1
   -8.133500787004E0  -9.999998029660E-1
   -8.125309874832E0  -9.999998013585E-1
   -8.117118962660E0  -9.999997997371E-1
   -8.108928050487E0  -9.999997981015E-1
   -8.100737138315E0  -9.999997964518E-1
   -8.092546226143E0  -9.999997947878E-1
   -8.084355313971E0  -9.999997931093E-1
   -8.076164401799E0  -9.999997914163E-1
   -8.067973489626E0  -9.999997897085E-1
   -8.059782577454E0  -9.999997879858E-1
   -8.051591665282E0  -9.999997862482E-1
   -8.043400753110E0  -9.999997844954E-1
   -8.035209840937E0  -9.999997827273E-1
   -8.027018928765E0  -9.999997809438E-1
   -8.018828016593E0  -9.999997791448E-1
   -8.010637104421E0  -9.999997773300E-1
   -8.002446192249E0  -9.999997754994E-1
   -7.994255280076E0  -9.999997736528E-1
   -7.986064367904E0  -9.999997717901E-1
   -7.977873455732E0  -9.999997699110E-1
   -7.969682543560E0  -9.999997680155E-1
   -7.961491631388E0  -9.999997661034E-1
   -7.953300719215E0  -9.999997641746E-1
   -7.945109807043E0  -9.999997622288E-1
   -7.936918894871E0  -9.999997602660E-1
   -7.928727982699E0  -9.999997582859E-1
   -7.920537070527E0  -9.999997562885E-1
   -7.912346158354E0  -9.999997542734E-1
   -7.904155246182E0  -9.999997522407E-1
   -7.895964334010E0  -9.999997501901E-1
   -7.887773421838E0  -9.999997481215E-1
   -7.879582509666E0  -9.999997460346E-1
   -7.871391597493E0  -9.999997439293E-1
   -7.863200685321E0  -9.999997418055E-1
   -7.855009773149E0  -9.999997396630E-1
   -7.846818860977E0  -9.999997375015E-1
   -7.838627948804E0  -9.999997353209E-1
   -7.830437036632E0  -9.999997331211E-1
   -7.822246124460E0  -9.999997309019E-1
   -7.814055212288E0  -9.999997286630E-1
   -7.805864300116E0  -9.999997264042E-1
   -7.797673387943E0  -9.999997241255E-1
   -7.789482475771E0  -9.999997218266E-1
   -7.781291563599E0  -9.999997195073E-1
   -7.773100651427E0  -9.999997171674E-1
   -7.764909739255E0  -9.999997148068E-1
   -7.756718827082E0  -9.999997124252E-1
   -7.748527914910E0  -9.999997100225E-1
   -7.740337002738E0  -9.999997075983E-1
   -7.732146090566E0  -9.999997051526E-1
   -7.723955178394E0  -9.999997026852E-1
   -7.715764266221E0  -9.999997001958E-1
   -7.707573354049E0  -9.999996976842E-1
   -7.699382441877E0  -9.999996951502E-1
   -7.691191529705E0  -9.999996925935E-1
   -7.683000617532E0  -9.999996900141E-1
   -7.674809705360E0  -9.999996874117E-1
   -7.666618793188E0  -9.999996847859E-1
   -7.658427881016E0  -9.999996821367E-1
   -7.650236968844E0  -9.999996794638E-1
   -7.642046056671E0  -9.999996767670E-1
   -7.633855144499E0  -9.999996740460E-1
   -7.625664232327E0  -9.999996713007E-1
   -7.617473320155E0  -9.999996685307E-1
   -7.609282407983E0  -9.999996657359E-1
   -7.601091495810E0  -9.999996629160E-1
   -7.592900583638E0  -9.999996600707E-1
   -7.584709671466E0  -9.999996571999E-1
   -7.576518759294E0  -9.999996543033E-1
   -7.568327847122E0  -9.999996513806E-1
   -7.560136934949E0  -9.999996484316E-1
   -7.551946022777E0  -9.999996454560E-1
   -7.543755110605E0  -9.999996424536E-1
   -7.535564198433E0  -9.999996394242E-1
   -7.527373286261E0  -9.999996363674E-1
   -7.519182374088E0  -9.999996332830E-1
   -7.510991461916E0  -9.999996301707E-1
   -7.502800549744E0  -9.999996270303E-1
   -7.494609637572E0  -9.999996238615E-1
   -7.486418725399E0  -9.999996206641E-1
   -7.478227813227E0  -9.999996174376E-1
   -7.470036901055E0  -9.999996141820E-1
   -7.461845988883E0  -9.999996108968E-1
   -7.453655076711E0  -9.999996075818E-1
   -7.445464164538E0  -9.999996042368E-1
   -7.437273252366E0  -9.999996008613E-1
   -7.429082340194E0  -9.999995974552E-1
   -7.420891428022E0  -9.999995940181E-1
   -7.412700515850E0  -9.999995905498E-1
