#             e [au]            f [a.u.]
   -5.178842520075E0  -9.999948700256E-1
   -5.173658343378E0  -9.999948368574E-1
   -5.168474166681E0  -9.999948034581E-1
   -5.163289989984E0  -9.999947698257E-1
   -5.158105813287E0  -9.999947359587E-1
   -5.152921636591E0  -9.999947018551E-1
   -5.147737459894E0  -9.999946675133E-1
   -5.142553283197E0  -9.999946329315E-1
   -5.137369106500E0  -9.999945981077E-1
   -5.132184929804E0  -9.999945630403E-1
   -5.127000753107E0  -9.999945277273E-1
   -5.121816576410E0  -9.999944921670E-1
   -5.116632399713E0  -9.999944563573E-1
   -5.111448223017E0  -9.999944202966E-1
   -5.106264046320E0  -9.999943839828E-1
   -5.101079869623E0  -9.999943474141E-1
   -5.095895692926E0  -9.999943105884E-1
   -5.090711516229E0  -9.999942735040E-1
   -5.085527339533E0  -9.999942361587E-1
   -5.080343162836E0  -9.999941985507E-1
   -5.075158986139E0  -9.999941606779E-1
   -5.069974809442E0  -9.999941225383E-1
   -5.064790632746E0  -9.999940841300E-1
   -5.059606456049E0  -9.999940454508E-1
   -5.054422279352E0  -9.999940064987E-1
   -5.049238102655E0  -9.999939672716E-1
   -5.044053925958E0  -9.999939277674E-1
   -5.038869749262E0  -9.999938879840E-1
   -5.033685572565E0  -9.999938479193E-1
   -5.028501395868E0  -9.999938075712E-1
   -5.023317219171E0  -9.999937669374E-1
   -5.018133042475E0  -9.999937260158E-1
   -5.012948865778E0  -9.999936848043E-1
   -5.007764689081E0  -9.999936433004E-1
   -5.002580512384E0  -9.999936015022E-1
   -4.997396335688E0  -9.999935594072E-1
   -4.992212158991E0  -9.999935170132E-1
   -4.987027982294E0  -9.999934743179E-1
   -4.981843805597E0  -9.999934313190E-1
   -4.976659628900E0  -9.999933880142E-1
   -4.971475452204E0  -9.999933444012E-1
   -4.966291275507E0  -9.999933004775E-1
   -4.961107098810E0  -9.999932562407E-1
   -4.955922922113E0  -9.999932116885E-1
   -4.950738745417E0  -9.999931668185E-1
   -4.945554568720E0  -9.999931216281E-1
   -4.940370392023E0  -9.999930761150E-1
   -4.935186215326E0  -9.999930302766E-1
   -4.930002038630E0  -9.999929841104E-1
   -4.924817861933E0  -9.999929376139E-1
   -4.919633685236E0  -9.999928907845E-1
   -4.914449508539E0  -9.999928436197E-1
   -4.909265331842E0  -9.999927961168E-1
   -4.904081155146E0  -9.999927482733E-1
   -4.898896978449E0  -9.999927000865E-1
   -4.893712801752E0  -9.999926515538E-1
   -4.888528625055E0  -9.999926026724E-1
   -4.883344448359E0  -9.999925534397E-1
   -4.878160271662E0  -9.999925038529E-1
   -4.872976094965E0  -9.999924539093E-1
   -4.867791918268E0  -9.999924036061E-1
   -4.862607741571E0  -9.999923529405E-1
   -4.857423564875E0  -9.999923019098E-1
   -4.852239388178E0  -9.999922505110E-1
   -4.847055211481E0  -9.999921987412E-1
   -4.841871034784E0  -9.999921465977E-1
   -4.836686858088E0  -9.999920940774E-1
   -4.831502681391E0  -9.999920411774E-1
   -4.826318504694E0  -9.999919878949E-1
   -4.821134327997E0  -9.999919342267E-1
   -4.815950151301E0  -9.999918801698E-1
   -4.810765974604E0  -9.999918257213E-1
   -4.805581797907E0  -9.999917708781E-1
   -4.800397621210E0  -9.999917156370E-1
   -4.795213444513E0  -9.999916599949E-1
   -4.790029267817E0  -9.999916039487E-1
   -4.784845091120E0  -9.999915474953E-1
   -4.779660914423E0  -9.999914906313E-1
   -4.774476737726E0  -9.999914333537E-1
   -4.769292561030E0  -9.999913756591E-1
   -4.764108384333E0  -9.999913175443E-1
   -4.758924207636E0  -9.999912590059E-1
   -4.753740030939E0  -9.999912000407E-1
   -4.748555854243E0  -9.999911406451E-1
   -4.743371677546E0  -9.999910808160E-1
   -4.738187500849E0  -9.999910205498E-1
   -4.733003324152E0  -9.999909598430E-1
   -4.727819147455E0  -9.999908986923E-1
   -4.722634970759E0  -9.999908370940E-1
   -4.717450794062E0  -9.999907750447E-1
   -4.712266617365E0  -9.999907125407E-1
   -4.707082440668E0  -9.999906495785E-1
   -4.701898263972E0  -9.999905861544E-1
   -4.696714087275E0  -9.999905222648E-1
   -4.691529910578E0  -9.999904579060E-1
   -4.686345733881E0  -9.999903930742E-1
   -4.681161557184E0  -9.999903277658E-1
   -4.675977380488E0  -9.999902619768E-1
   -4.670793203791E0  -9.999901957034E-1
   -4.665609027094E0  -9.999901289419E-1
   -4.660424850397E0  -9.999900616883E-1
   -4.655240673701E0  -9.999899939387E-1
   -4.650056497004E0  -9.999899256891E-1
   -4.644872320307E0  -9.999898569356E-1
   -4.639688143610E0  -9.999897876741E-1
   -4.634503966914E0  -9.999897179005E-1
   -4.629319790217E0  -9.999896476108E-1
   -4.624135613520E0  -9.999895768008E-1
   -4.618951436823E0  -9.999895054664E-1
   -4.613767260126E0  -9.999894336033E-1
   -4.608583083430E0  -9.999893612073E-1
   -4.603398906733E0  -9.999892882742E-1
   -4.598214730036E0  -9.999892147996E-1
   -4.593030553339E0  -9.999891407792E-1
   -4.587846376643E0  -9.999890662085E-1
   -4.582662199946E0  -9.999889910832E-1
   -4.577478023249E0  -9.999889153988E-1
   -4.572293846552E0  -9.999888391507E-1
   -4.567109669856E0  -9.999887623345E-1
   -4.561925493159E0  -9.999886849455E-1
   -4.556741316462E0  -9.999886069792E-1
   -4.551557139765E0  -9.999885284308E-1
   -4.546372963068E0  -9.999884492957E-1
   -4.541188786372E0  -9.999883695690E-1
   -4.536004609675E0  -9.999882892461E-1
   -4.530820432978E0  -9.999882083221E-1
   -4.525636256281E0  -9.999881267921E-1
   -4.520452079585E0  -9.999880446511E-1
   -4.515267902888E0  -9.999879618944E-1
   -4.510083726191E0  -9.999878785167E-1
   -4.504899549494E0  -9.999877945132E-1
   -4.499715372797E0  -9.999877098786E-1
   -4.494531196101E0  -9.999876246079E-1
   -4.489347019404E0  -9.999875386959E-1
   -4.484162842707E0  -9.999874521374E-1
   -4.478978666010E0  -9.999873649270E-1
   -4.473794489314E0  -9.999872770595E-1
   -4.468610312617E0  -9.999871885295E-1
   -4.463426135920E0  -9.999870993316E-1
   -4.458241959223E0  -9.999870094603E-1
   -4.453057782527E0  -9.999869189102E-1
   -4.447873605830E0  -9.999868276756E-1
   -4.442689429133E0  -9.999867357509E-1
   -4.437505252436E0  -9.999866431305E-1
   -4.432321075739E0  -9.999865498087E-1
   -4.427136899043E0  -9.999864557798E-1
   -4.421952722346E0  -9.999863610378E-1
   -4.416768545649E0  -9.999862655770E-1
   -4.411584368952E0  -9.999861693915E-1
   -4.406400192256E0  -9.999860724752E-1
   -4.401216015559E0  -9.999859748222E-1
   -4.396031838862E0  -9.999858764263E-1
   -4.390847662165E0  -9.999857772815E-1
   -4.385663485469E0  -9.999856773816E-1
   -4.380479308772E0  -9.999855767203E-1
   -4.375295132075E0  -9.999854752913E-1
   -4.370110955378E0  -9.999853730884E-1
   -4.364926778681E0  -9.999852701050E-1
   -4.359742601985E0  -9.999851663347E-1
   -4.354558425288E0  -9.999850617710E-1
   -4.349374248591E0  -9.999849564074E-1
   -4.344190071894E0  -9.999848502371E-1
   -4.339005895198E0  -9.999847432535E-1
   -4.333821718501E0  -9.999846354498E-1
   -4.328637541804E0  -9.999845268192E-1
   -4.323453365107E0  -9.999844173548E-1
   -4.318269188411E0  -9.999843070497E-1
   -4.313085011714E0  -9.999841958968E-1
   -4.307900835017E0  -9.999840838892E-1
   -4.302716658320E0  -9.999839710196E-1
   -4.297532481623E0  -9.999838572808E-1
   -4.292348304927E0  -9.999837426656E-1
   -4.287164128230E0  -9.999836271667E-1
   -4.281979951533E0  -9.999835107766E-1
   -4.276795774836E0  -9.999833934880E-1
   -4.271611598140E0  -9.999832752932E-1
   -4.266427421443E0  -9.999831561847E-1
   -4.261243244746E0  -9.999830361548E-1
   -4.256059068049E0  -9.999829151957E-1
   -4.250874891352E0  -9.999827932997E-1
   -4.245690714656E0  -9.999826704588E-1
   -4.240506537959E0  -9.999825466652E-1
   -4.235322361262E0  -9.999824219108E-1
   -4.230138184565E0  -9.999822961874E-1
   -4.224954007869E0  -9.999821694870E-1
   -4.219769831172E0  -9.999820418012E-1
   -4.214585654475E0  -9.999819131218E-1
   -4.209401477778E0  -9.999817834403E-1
   -4.204217301082E0  -9.999816527483E-1
   -4.199033124385E0  -9.999815210372E-1
   -4.193848947688E0  -9.999813882984E-1
   -4.188664770991E0  -9.999812545232E-1
   -4.183480594294E0  -9.999811197028E-1
   -4.178296417598E0  -9.999809838282E-1
   -4.173112240901E0  -9.999808468906E-1
   -4.167928064204E0  -9.999807088810E-1
   -4.162743887507E0  -9.999805697901E-1
   -4.157559710811E0  -9.999804296088E-1
   -4.152375534114E0  -9.999802883278E-1
   -4.147191357417E0  -9.999801459377E-1
   -4.142007180720E0  -9.999800024290E-1
   -4.136823004024E0  -9.999798577923E-1
   -4.131638827327E0  -9.999797120178E-1
   -4.126454650630E0  -9.999795650959E-1
   -4.121270473933E0  -9.999794170167E-1
   -4.116086297236E0  -9.999792677703E-1
   -4.110902120540E0  -9.999791173467E-1
   -4.105717943843E0  -9.999789657358E-1
   -4.100533767146E0  -9.999788129274E-1
   -4.095349590449E0  -9.999786589112E-1
   -4.090165413753E0  -9.999785036769E-1
   -4.084981237056E0  -9.999783472140E-1
   -4.079797060359E0  -9.999781895118E-1
   -4.074612883662E0  -9.999780305598E-1
   -4.069428706965E0  -9.999778703471E-1
   -4.064244530269E0  -9.999777088629E-1
   -4.059060353572E0  -9.999775460962E-1
   -4.053876176875E0  -9.999773820359E-1
   -4.048692000178E0  -9.999772166708E-1
   -4.043507823482E0  -9.999770499897E-1
   -4.038323646785E0  -9.999768819811E-1
   -4.033139470088E0  -9.999767126335E-1
   -4.027955293391E0  -9.999765419354E-1
   -4.022771116695E0  -9.999763698750E-1
   -4.017586939998E0  -9.999761964404E-1
   -4.012402763301E0  -9.999760216198E-1
   -4.007218586604E0  -9.999758454010E-1
   -4.002034409907E0  -9.999756677720E-1
   -3.996850233211E0  -9.999754887203E-1
   -3.991666056514E0  -9.999753082337E-1
   -3.986481879817E0  -9.999751262996E-1
   -3.981297703120E0  -9.999749429053E-1
   -3.976113526424E0  -9.999747580381E-1
   -3.970929349727E0  -9.999745716852E-1
   -3.965745173030E0  -9.999743838334E-1
   -3.960560996333E0  -9.999741944698E-1
   -3.955376819637E0  -9.999740035810E-1
   -3.950192642940E0  -9.999738111537E-1
   -3.945008466243E0  -9.999736171743E-1
   -3.939824289546E0  -9.999734216292E-1
   -3.934640112849E0  -9.999732245047E-1
   -3.929455936153E0  -9.999730257869E-1
   -3.924271759456E0  -9.999728254617E-1
   -3.919087582759E0  -9.999726235150E-1
   -3.913903406062E0  -9.999724199325E-1
   -3.908719229366E0  -9.999722146997E-1
   -3.903535052669E0  -9.999720078020E-1
   -3.898350875972E0  -9.999717992248E-1
   -3.893166699275E0  -9.999715889532E-1
   -3.887982522578E0  -9.999713769722E-1
   -3.882798345882E0  -9.999711632666E-1
   -3.877614169185E0  -9.999709478212E-1
   -3.872429992488E0  -9.999707306205E-1
   -3.867245815791E0  -9.999705116490E-1
   -3.862061639095E0  -9.999702908908E-1
   -3.856877462398E0  -9.999700683301E-1
   -3.851693285701E0  -9.999698439509E-1
   -3.846509109004E0  -9.999696177370E-1
   -3.841324932308E0  -9.999693896719E-1
   -3.836140755611E0  -9.999691597393E-1
   -3.830956578914E0  -9.999689279223E-1
   -3.825772402217E0  -9.999686942043E-1
   -3.820588225520E0  -9.999684585681E-1
   -3.815404048824E0  -9.999682209966E-1
   -3.810219872127E0  -9.999679814725E-1
   -3.805035695430E0  -9.999677399782E-1
   -3.799851518733E0  -9.999674964962E-1
   -3.794667342037E0  -9.999672510084E-1
   -3.789483165340E0  -9.999670034970E-1
   -3.784298988643E0  -9.999667539438E-1
   -3.779114811946E0  -9.999665023302E-1
   -3.773930635250E0  -9.999662486379E-1
   -3.768746458553E0  -9.999659928480E-1
   -3.763562281856E0  -9.999657349416E-1
   -3.758378105159E0  -9.999654748996E-1
   -3.753193928462E0  -9.999652127027E-1
   -3.748009751766E0  -9.999649483315E-1
   -3.742825575069E0  -9.999646817662E-1
   -3.737641398372E0  -9.999644129870E-1
   -3.732457221675E0  -9.999641419738E-1
   -3.727273044979E0  -9.999638687063E-1
   -3.722088868282E0  -9.999635931640E-1
   -3.716904691585E0  -9.999633153264E-1
   -3.711720514888E0  -9.999630351724E-1
   -3.706536338191E0  -9.999627526811E-1
   -3.701352161495E0  -9.999624678311E-1
   -3.696167984798E0  -9.999621806010E-1
   -3.690983808101E0  -9.999618909689E-1
   -3.685799631404E0  -9.999615989130E-1
