#             e [au]            f [a.u.]
   -8.041196260037E0  -9.999997840210E-1
   -8.033146939457E0  -9.999997822796E-1
   -8.025097618876E0  -9.999997805232E-1
   -8.017048298295E0  -9.999997787518E-1
   -8.008998977715E0  -9.999997769652E-1
   -8.000949657134E0  -9.999997751632E-1
   -7.992900336554E0  -9.999997733458E-1
   -7.984851015973E0  -9.999997715127E-1
   -7.976801695392E0  -9.999997696639E-1
   -7.968752374812E0  -9.999997677992E-1
   -7.960703054231E0  -9.999997659185E-1
   -7.952653733650E0  -9.999997640215E-1
   -7.944604413070E0  -9.999997621082E-1
   -7.936555092489E0  -9.999997601784E-1
   -7.928505771909E0  -9.999997582319E-1
   -7.920456451328E0  -9.999997562687E-1
   -7.912407130747E0  -9.999997542885E-1
   -7.904357810167E0  -9.999997522912E-1
   -7.896308489586E0  -9.999997502766E-1
   -7.888259169006E0  -9.999997482447E-1
   -7.880209848425E0  -9.999997461951E-1
   -7.872160527844E0  -9.999997441278E-1
   -7.864111207264E0  -9.999997420425E-1
   -7.856061886683E0  -9.999997399392E-1
   -7.848012566102E0  -9.999997378177E-1
   -7.839963245522E0  -9.999997356777E-1
   -7.831913924941E0  -9.999997335192E-1
   -7.823864604361E0  -9.999997313419E-1
   -7.815815283780E0  -9.999997291457E-1
   -7.807765963199E0  -9.999997269304E-1
   -7.799716642619E0  -9.999997246958E-1
   -7.791667322038E0  -9.999997224418E-1
   -7.783618001457E0  -9.999997201681E-1
   -7.775568680877E0  -9.999997178747E-1
   -7.767519360296E0  -9.999997155612E-1
   -7.759470039716E0  -9.999997132275E-1
   -7.751420719135E0  -9.999997108735E-1
   -7.743371398554E0  -9.999997084989E-1
   -7.735322077974E0  -9.999997061035E-1
   -7.727272757393E0  -9.999997036872E-1
   -7.719223436813E0  -9.999997012498E-1
   -7.711174116232E0  -9.999996987910E-1
   -7.703124795651E0  -9.999996963107E-1
   -7.695075475071E0  -9.999996938087E-1
   -7.687026154490E0  -9.999996912847E-1
   -7.678976833909E0  -9.999996887385E-1
   -7.670927513329E0  -9.999996861701E-1
   -7.662878192748E0  -9.999996835790E-1
   -7.654828872168E0  -9.999996809652E-1
   -7.646779551587E0  -9.999996783284E-1
   -7.638730231006E0  -9.999996756684E-1
   -7.630680910426E0  -9.999996729850E-1
   -7.622631589845E0  -9.999996702780E-1
   -7.614582269265E0  -9.999996675471E-1
   -7.606532948684E0  -9.999996647921E-1
   -7.598483628103E0  -9.999996620128E-1
   -7.590434307523E0  -9.999996592090E-1
   -7.582384986942E0  -9.999996563804E-1
   -7.574335666361E0  -9.999996535269E-1
   -7.566286345781E0  -9.999996506481E-1
   -7.558237025200E0  -9.999996477438E-1
   -7.550187704620E0  -9.999996448138E-1
   -7.542138384039E0  -9.999996418578E-1
   -7.534089063458E0  -9.999996388757E-1
   -7.526039742878E0  -9.999996358671E-1
   -7.517990422297E0  -9.999996328318E-1
   -7.509941101716E0  -9.999996297696E-1
   -7.501891781136E0  -9.999996266802E-1
   -7.493842460555E0  -9.999996235633E-1
   -7.485793139975E0  -9.999996204187E-1
   -7.477743819394E0  -9.999996172461E-1
   -7.469694498813E0  -9.999996140452E-1
   -7.461645178233E0  -9.999996108159E-1
   -7.453595857652E0  -9.999996075577E-1
   -7.445546537072E0  -9.999996042706E-1
   -7.437497216491E0  -9.999996009540E-1
   -7.429447895910E0  -9.999995976079E-1
   -7.421398575330E0  -9.999995942319E-1
   -7.413349254749E0  -9.999995908256E-1
   -7.405299934168E0  -9.999995873890E-1
   -7.397250613588E0  -9.999995839215E-1
   -7.389201293007E0  -9.999995804230E-1
   -7.381151972427E0  -9.999995768932E-1
   -7.373102651846E0  -9.999995733317E-1
   -7.365053331265E0  -9.999995697383E-1
   -7.357004010685E0  -9.999995661126E-1
   -7.348954690104E0  -9.999995624544E-1
   -7.340905369524E0  -9.999995587633E-1
   -7.332856048943E0  -9.999995550390E-1
