#             e [au]            f [a.u.]
   -5.037392520075E0  -9.999938765964E-1
   -5.032349934969E0  -9.999938375513E-1
   -5.027307349864E0  -9.999937982376E-1
   -5.022264764759E0  -9.999937586532E-1
   -5.017222179654E0  -9.999937187960E-1
   -5.012179594549E0  -9.999936786641E-1
   -5.007137009443E0  -9.999936382554E-1
   -5.002094424338E0  -9.999935975678E-1
   -4.997051839233E0  -9.999935565993E-1
   -4.992009254128E0  -9.999935153478E-1
   -4.986966669023E0  -9.999934738111E-1
   -4.981924083918E0  -9.999934319872E-1
   -4.976881498812E0  -9.999933898739E-1
   -4.971838913707E0  -9.999933474690E-1
   -4.966796328602E0  -9.999933047703E-1
   -4.961753743497E0  -9.999932617757E-1
   -4.956711158392E0  -9.999932184830E-1
   -4.951668573286E0  -9.999931748898E-1
   -4.946625988181E0  -9.999931309941E-1
   -4.941583403076E0  -9.999930867934E-1
   -4.936540817971E0  -9.999930422855E-1
   -4.931498232866E0  -9.999929974681E-1
   -4.926455647761E0  -9.999929523389E-1
   -4.921413062655E0  -9.999929068955E-1
   -4.916370477550E0  -9.999928611356E-1
   -4.911327892445E0  -9.999928150568E-1
   -4.906285307340E0  -9.999927686567E-1
   -4.901242722235E0  -9.999927219328E-1
   -4.896200137130E0  -9.999926748828E-1
   -4.891157552024E0  -9.999926275042E-1
   -4.886114966919E0  -9.999925797944E-1
   -4.881072381814E0  -9.999925317510E-1
   -4.876029796709E0  -9.999924833716E-1
   -4.870987211604E0  -9.999924346534E-1
   -4.865944626498E0  -9.999923855940E-1
   -4.860902041393E0  -9.999923361908E-1
   -4.855859456288E0  -9.999922864412E-1
   -4.850816871183E0  -9.999922363426E-1
   -4.845774286078E0  -9.999921858923E-1
   -4.840731700973E0  -9.999921350876E-1
   -4.835689115867E0  -9.999920839259E-1
   -4.830646530762E0  -9.999920324045E-1
   -4.825603945657E0  -9.999919805205E-1
   -4.820561360552E0  -9.999919282713E-1
   -4.815518775447E0  -9.999918756542E-1
   -4.810476190341E0  -9.999918226662E-1
   -4.805433605236E0  -9.999917693045E-1
   -4.800391020131E0  -9.999917155664E-1
   -4.795348435026E0  -9.999916614489E-1
   -4.790305849921E0  -9.999916069491E-1
   -4.785263264816E0  -9.999915520642E-1
   -4.780220679710E0  -9.999914967911E-1
   -4.775178094605E0  -9.999914411270E-1
   -4.770135509500E0  -9.999913850688E-1
   -4.765092924395E0  -9.999913286135E-1
   -4.760050339290E0  -9.999912717581E-1
   -4.755007754184E0  -9.999912144995E-1
   -4.749965169079E0  -9.999911568346E-1
   -4.744922583974E0  -9.999910987602E-1
   -4.739879998869E0  -9.999910402734E-1
   -4.734837413764E0  -9.999909813708E-1
   -4.729794828659E0  -9.999909220493E-1
   -4.724752243553E0  -9.999908623057E-1
   -4.719709658448E0  -9.999908021366E-1
   -4.714667073343E0  -9.999907415390E-1
   -4.709624488238E0  -9.999906805093E-1
   -4.704581903133E0  -9.999906190444E-1
   -4.699539318027E0  -9.999905571408E-1
   -4.694496732922E0  -9.999904947952E-1
   -4.689454147817E0  -9.999904320041E-1
   -4.684411562712E0  -9.999903687642E-1
   -4.679368977607E0  -9.999903050718E-1
   -4.674326392502E0  -9.999902409236E-1
   -4.669283807396E0  -9.999901763161E-1
   -4.664241222291E0  -9.999901112455E-1
   -4.659198637186E0  -9.999900457084E-1
   -4.654156052081E0  -9.999899797012E-1
   -4.649113466976E0  -9.999899132201E-1
   -4.644070881871E0  -9.999898462615E-1
   -4.639028296765E0  -9.999897788217E-1
   -4.633985711660E0  -9.999897108970E-1
   -4.628943126555E0  -9.999896424836E-1
   -4.623900541450E0  -9.999895735776E-1
   -4.618857956345E0  -9.999895041752E-1
   -4.613815371239E0  -9.999894342727E-1
   -4.608772786134E0  -9.999893638660E-1
   -4.603730201029E0  -9.999892929512E-1
   -4.598687615924E0  -9.999892215243E-1
   -4.593645030819E0  -9.999891495814E-1
   -4.588602445714E0  -9.999890771185E-1
   -4.583559860608E0  -9.999890041313E-1
   -4.578517275503E0  -9.999889306160E-1
   -4.573474690398E0  -9.999888565682E-1
   -4.568432105293E0  -9.999887819838E-1
   -4.563389520188E0  -9.999887068587E-1
   -4.558346935082E0  -9.999886311885E-1
   -4.553304349977E0  -9.999885549691E-1
   -4.548261764872E0  -9.999884781960E-1
   -4.543219179767E0  -9.999884008649E-1
   -4.538176594662E0  -9.999883229714E-1
   -4.533134009557E0  -9.999882445112E-1
   -4.528091424451E0  -9.999881654796E-1
   -4.523048839346E0  -9.999880858723E-1
   -4.518006254241E0  -9.999880056846E-1
   -4.512963669136E0  -9.999879249121E-1
   -4.507921084031E0  -9.999878435500E-1
   -4.502878498925E0  -9.999877615937E-1
   -4.497835913820E0  -9.999876790386E-1
   -4.492793328715E0  -9.999875958798E-1
   -4.487750743610E0  -9.999875121125E-1
   -4.482708158505E0  -9.999874277321E-1
   -4.477665573400E0  -9.999873427335E-1
   -4.472622988294E0  -9.999872571120E-1
   -4.467580403189E0  -9.999871708624E-1
   -4.462537818084E0  -9.999870839800E-1
   -4.457495232979E0  -9.999869964595E-1
   -4.452452647874E0  -9.999869082960E-1
   -4.447410062769E0  -9.999868194843E-1
   -4.442367477663E0  -9.999867300192E-1
   -4.437324892558E0  -9.999866398956E-1
   -4.432282307453E0  -9.999865491082E-1
   -4.427239722348E0  -9.999864576517E-1
   -4.422197137243E0  -9.999863655207E-1
   -4.417154552137E0  -9.999862727098E-1
   -4.412111967032E0  -9.999861792137E-1
   -4.407069381927E0  -9.999860850267E-1
   -4.402026796822E0  -9.999859901435E-1
   -4.396984211717E0  -9.999858945584E-1
   -4.391941626612E0  -9.999857982657E-1
   -4.386899041506E0  -9.999857012598E-1
   -4.381856456401E0  -9.999856035350E-1
   -4.376813871296E0  -9.999855050855E-1
   -4.371771286191E0  -9.999854059054E-1
   -4.366728701086E0  -9.999853059890E-1
   -4.361686115980E0  -9.999852053301E-1
   -4.356643530875E0  -9.999851039230E-1
   -4.351600945770E0  -9.999850017614E-1
   -4.346558360665E0  -9.999848988394E-1
   -4.341515775560E0  -9.999847951508E-1
   -4.336473190455E0  -9.999846906894E-1
   -4.331430605349E0  -9.999845854490E-1
   -4.326388020244E0  -9.999844794232E-1
   -4.321345435139E0  -9.999843726057E-1
   -4.316302850034E0  -9.999842649900E-1
   -4.311260264929E0  -9.999841565698E-1
   -4.306217679823E0  -9.999840473384E-1
   -4.301175094718E0  -9.999839372894E-1
   -4.296132509613E0  -9.999838264160E-1
   -4.291089924508E0  -9.999837147115E-1
   -4.286047339403E0  -9.999836021692E-1
   -4.281004754298E0  -9.999834887823E-1
   -4.275962169192E0  -9.999833745438E-1
   -4.270919584087E0  -9.999832594469E-1
   -4.265876998982E0  -9.999831434845E-1
   -4.260834413877E0  -9.999830266496E-1
   -4.255791828772E0  -9.999829089350E-1
   -4.250749243667E0  -9.999827903336E-1
   -4.245706658561E0  -9.999826708381E-1
   -4.240664073456E0  -9.999825504411E-1
   -4.235621488351E0  -9.999824291353E-1
   -4.230578903246E0  -9.999823069133E-1
   -4.225536318141E0  -9.999821837675E-1
   -4.220493733035E0  -9.999820596903E-1
   -4.215451147930E0  -9.999819346741E-1
   -4.210408562825E0  -9.999818087112E-1
   -4.205365977720E0  -9.999816817938E-1
   -4.200323392615E0  -9.999815539140E-1
   -4.195280807510E0  -9.999814250639E-1
   -4.190238222404E0  -9.999812952355E-1
   -4.185195637299E0  -9.999811644207E-1
   -4.180153052194E0  -9.999810326114E-1
   -4.175110467089E0  -9.999808997993E-1
   -4.170067881984E0  -9.999807659763E-1
   -4.165025296878E0  -9.999806311338E-1
