#             R [au]        psi_0 [a.u.]
   1.806726890896E-1   1.777159638114E-1
   1.813393779793E-1   1.789712266046E-1
   1.820060668689E-1   1.802302600663E-1
   1.826727557585E-1   1.814930550945E-1
   1.833394446482E-1   1.827596025595E-1
   1.840061335378E-1   1.840298933036E-1
   1.846728224274E-1   1.853039181413E-1
   1.853395113170E-1   1.865816678595E-1
   1.860062002067E-1   1.878631332173E-1
   1.866728890963E-1   1.891483049462E-1
   1.873395779859E-1   1.904371737503E-1
   1.880062668756E-1   1.917297303059E-1
   1.886729557652E-1   1.930259652623E-1
   1.893396446548E-1   1.943258692410E-1
   1.900063335445E-1   1.956294328365E-1
   1.906730224341E-1   1.969366466158E-1
   1.913397113237E-1   1.982475011190E-1
   1.920064002133E-1   1.995619868587E-1
   1.926730891030E-1   2.008800943208E-1
   1.933397779926E-1   2.022018139639E-1
   1.940064668822E-1   2.035271362199E-1
   1.946731557719E-1   2.048560514937E-1
   1.953398446615E-1   2.061885501632E-1
   1.960065335511E-1   2.075246225798E-1
   1.966732224407E-1   2.088642590681E-1
   1.973399113304E-1   2.102074499260E-1
   1.980066002200E-1   2.115541854250E-1
   1.986732891096E-1   2.129044558098E-1
   1.993399779993E-1   2.142582512990E-1
   2.000066668889E-1   2.156155620845E-1
   2.006733557785E-1   2.169763783320E-1
   2.013400446682E-1   2.183406901810E-1
   2.020067335578E-1   2.197084877447E-1
   2.026734224474E-1   2.210797611102E-1
   2.033401113370E-1   2.224545003385E-1
   2.040068002267E-1   2.238326954646E-1
   2.046734891163E-1   2.252143364977E-1
   2.053401780059E-1   2.265994134207E-1
   2.060068668956E-1   2.279879161913E-1
   2.066735557852E-1   2.293798347409E-1
   2.073402446748E-1   2.307751589754E-1
   2.080069335645E-1   2.321738787753E-1
   2.086736224541E-1   2.335759839951E-1
   2.093403113437E-1   2.349814644642E-1
   2.100070002333E-1   2.363903099864E-1
   2.106736891230E-1   2.378025103402E-1
   2.113403780126E-1   2.392180552786E-1
   2.120070669022E-1   2.406369345296E-1
   2.126737557919E-1   2.420591377960E-1
   2.133404446815E-1   2.434846547554E-1
   2.140071335711E-1   2.449134750605E-1
   2.146738224607E-1   2.463455883389E-1
   2.153405113504E-1   2.477809841933E-1
   2.160072002400E-1   2.492196522017E-1
   2.166738891296E-1   2.506615819173E-1
   2.173405780193E-1   2.521067628684E-1
   2.180072669089E-1   2.535551845589E-1
   2.186739557985E-1   2.550068364680E-1
   2.193406446882E-1   2.564617080506E-1
   2.200073335778E-1   2.579197887369E-1
   2.206740224674E-1   2.593810679328E-1
   2.213407113570E-1   2.608455350201E-1
   2.220074002467E-1   2.623131793562E-1
   2.226740891363E-1   2.637839902743E-1
   2.233407780259E-1   2.652579570837E-1
   2.240074669156E-1   2.667350690694E-1
   2.246741558052E-1   2.682153154928E-1
   2.253408446948E-1   2.696986855911E-1
   2.260075335845E-1   2.711851685779E-1
   2.266742224741E-1   2.726747536429E-1
   2.273409113637E-1   2.741674299523E-1
   2.280076002533E-1   2.756631866484E-1
   2.286742891430E-1   2.771620128502E-1
   2.293409780326E-1   2.786638976533E-1
   2.300076669222E-1   2.801688301297E-1
   2.306743558119E-1   2.816767993282E-1
   2.313410447015E-1   2.831877942742E-1
   2.320077335911E-1   2.847018039700E-1
   2.326744224807E-1   2.862188173949E-1
   2.333411113704E-1   2.877388235051E-1
   2.340078002600E-1   2.892618112336E-1
   2.346744891496E-1   2.907877694907E-1
   2.353411780393E-1   2.923166871640E-1
   2.360078669289E-1   2.938485531180E-1
   2.366745558185E-1   2.953833561948E-1
   2.373412447082E-1   2.969210852137E-1
   2.380079335978E-1   2.984617289716E-1
   2.386746224874E-1   3.000052762428E-1
   2.393413113770E-1   3.015517157792E-1
   2.400080002667E-1   3.031010363105E-1
   2.406746891563E-1   3.046532265441E-1
   2.413413780459E-1   3.062082751651E-1
   2.420080669356E-1   3.077661708365E-1
   2.426747558252E-1   3.093269021995E-1
   2.433414447148E-1   3.108904578730E-1
   2.440081336045E-1   3.124568264543E-1
   2.446748224941E-1   3.140259965187E-1
   2.453415113837E-1   3.155979566197E-1
   2.460082002733E-1   3.171726952894E-1
   2.466748891630E-1   3.187502010380E-1
   2.473415780526E-1   3.203304623543E-1
   2.480082669422E-1   3.219134677057E-1
   2.486749558319E-1   3.234992055382E-1
   2.493416447215E-1   3.250876642764E-1
   2.500083336111E-1   3.266788323238E-1
   2.506750225008E-1   3.282726980626E-1
   2.513417113904E-1   3.298692498541E-1
   2.520084002800E-1   3.314684760384E-1
   2.526750891696E-1   3.330703649349E-1
   2.533417780593E-1   3.346749048419E-1
   2.540084669489E-1   3.362820840370E-1
   2.546751558385E-1   3.378918907773E-1
   2.553418447282E-1   3.395043132990E-1
   2.560085336178E-1   3.411193398178E-1
   2.566752225074E-1   3.427369585290E-1
   2.573419113970E-1   3.443571576075E-1
   2.580086002867E-1   3.459799252078E-1
   2.586752891763E-1   3.476052494642E-1
   2.593419780659E-1   3.492331184909E-1
   2.600086669556E-1   3.508635203818E-1
   2.606753558452E-1   3.524964432109E-1
   2.613420447348E-1   3.541318750322E-1
   2.620087336245E-1   3.557698038801E-1
   2.626754225141E-1   3.574102177688E-1
   2.633421114037E-1   3.590531046931E-1
   2.640088002933E-1   3.606984526279E-1
   2.646754891830E-1   3.623462495288E-1
   2.653421780726E-1   3.639964833318E-1
   2.660088669622E-1   3.656491419535E-1
   2.666755558519E-1   3.673042132911E-1
   2.673422447415E-1   3.689616852226E-1
   2.680089336311E-1   3.706215456070E-1
   2.686756225208E-1   3.722837822840E-1
   2.693423114104E-1   3.739483830743E-1
   2.700090003000E-1   3.756153357797E-1
   2.706756891896E-1   3.772846281833E-1
   2.713423780793E-1   3.789562480490E-1
   2.720090669689E-1   3.806301831226E-1
   2.726757558585E-1   3.823064211307E-1
   2.733424447482E-1   3.839849497817E-1
   2.740091336378E-1   3.856657567654E-1
   2.746758225274E-1   3.873488297533E-1
   2.753425114170E-1   3.890341563986E-1
   2.760092003067E-1   3.907217243362E-1
   2.766758891963E-1   3.924115211828E-1
   2.773425780859E-1   3.941035345372E-1
   2.780092669756E-1   3.957977519801E-1
   2.786759558652E-1   3.974941610743E-1
   2.793426447548E-1   3.991927493648E-1
   2.800093336445E-1   4.008935043790E-1
   2.806760225341E-1   4.025964136262E-1
   2.813427114237E-1   4.043014645986E-1
   2.820094003133E-1   4.060086447706E-1
   2.826760892030E-1   4.077179415994E-1
   2.833427780926E-1   4.094293425245E-1
   2.840094669822E-1   4.111428349685E-1
   2.846761558719E-1   4.128584063367E-1
   2.853428447615E-1   4.145760440172E-1
   2.860095336511E-1   4.162957353811E-1
   2.866762225408E-1   4.180174677827E-1
   2.873429114304E-1   4.197412285593E-1
   2.880096003200E-1   4.214670050316E-1
   2.886762892096E-1   4.231947845033E-1
   2.893429780993E-1   4.249245542618E-1
   2.900096669889E-1   4.266563015777E-1
   2.906763558785E-1   4.283900137055E-1
   2.913430447682E-1   4.301256778830E-1
   2.920097336578E-1   4.318632813318E-1
   2.926764225474E-1   4.336028112573E-1
   2.933431114370E-1   4.353442548490E-1
   2.940098003267E-1   4.370875992800E-1
   2.946764892163E-1   4.388328317077E-1
   2.953431781059E-1   4.405799392735E-1
   2.960098669956E-1   4.423289091031E-1
   2.966765558852E-1   4.440797283064E-1
   2.973432447748E-1   4.458323839778E-1
   2.980099336645E-1   4.475868631960E-1
   2.986766225541E-1   4.493431530244E-1
   2.993433114437E-1   4.511012405109E-1
   3.000100003333E-1   4.528611126882E-1
   3.006766892230E-1   4.546227565737E-1
   3.013433781126E-1   4.563861591698E-1
   3.020100670022E-1   4.581513074637E-1
   3.026767558919E-1   4.599181884279E-1
   3.033434447815E-1   4.616867890196E-1
   3.040101336711E-1   4.634570961817E-1
   3.046768225608E-1   4.652290968421E-1
   3.053435114504E-1   4.670027779141E-1
   3.060102003400E-1   4.687781262966E-1
   3.066768892296E-1   4.705551288739E-1
   3.073435781193E-1   4.723337725160E-1
   3.080102670089E-1   4.741140440786E-1
   3.086769558985E-1   4.758959304033E-1
   3.093436447882E-1   4.776794183173E-1
   3.100103336778E-1   4.794644946342E-1
   3.106770225674E-1   4.812511461534E-1
   3.113437114570E-1   4.830393596603E-1
   3.120104003467E-1   4.848291219269E-1
   3.126770892363E-1   4.866204197112E-1
   3.133437781259E-1   4.884132397578E-1
   3.140104670156E-1   4.902075687975E-1
   3.146771559052E-1   4.920033935481E-1
   3.153438447948E-1   4.938007007137E-1
   3.160105336845E-1   4.955994769853E-1
   3.166772225741E-1   4.973997090407E-1
   3.173439114637E-1   4.992013835445E-1
   3.180106003533E-1   5.010044871485E-1
   3.186772892430E-1   5.028090064914E-1
   3.193439781326E-1   5.046149281992E-1
   3.200106670222E-1   5.064222388851E-1
   3.206773559119E-1   5.082309251496E-1
   3.213440448015E-1   5.100409735808E-1
   3.220107336911E-1   5.118523707541E-1
   3.226774225808E-1   5.136651032326E-1
   3.233441114704E-1   5.154791575671E-1
   3.240108003600E-1   5.172945202961E-1
   3.246774892496E-1   5.191111779462E-1
   3.253441781393E-1   5.209291170316E-1
   3.260108670289E-1   5.227483240547E-1
   3.266775559185E-1   5.245687855062E-1
   3.273442448082E-1   5.263904878647E-1
   3.280109336978E-1   5.282134175972E-1
   3.286776225874E-1   5.300375611593E-1
   3.293443114770E-1   5.318629049948E-1
   3.300110003667E-1   5.336894355362E-1
   3.306776892563E-1   5.355171392045E-1
   3.313443781459E-1   5.373460024097E-1
   3.320110670356E-1   5.391760115503E-1
   3.326777559252E-1   5.410071530141E-1
   3.333444448148E-1   5.428394131774E-1
   3.340111337045E-1   5.446727784061E-1
   3.346778225941E-1   5.465072350548E-1
   3.353445114837E-1   5.483427694679E-1
   3.360112003733E-1   5.501793679786E-1
   3.366778892630E-1   5.520170169099E-1
   3.373445781526E-1   5.538557025741E-1
   3.380112670422E-1   5.556954112734E-1
   3.386779559319E-1   5.575361292995E-1
   3.393446448215E-1   5.593778429339E-1
   3.400113337111E-1   5.612205384479E-1
   3.406780226008E-1   5.630642021031E-1
   3.413447114904E-1   5.649088201507E-1
   3.420114003800E-1   5.667543788325E-1
   3.426780892696E-1   5.686008643802E-1
   3.433447781593E-1   5.704482630159E-1
   3.440114670489E-1   5.722965609524E-1
   3.446781559385E-1   5.741457443925E-1
   3.453448448282E-1   5.759957995300E-1
   3.460115337178E-1   5.778467125492E-1
   3.466782226074E-1   5.796984696252E-1
   3.473449114970E-1   5.815510569240E-1
   3.480116003867E-1   5.834044606025E-1
   3.486782892763E-1   5.852586668087E-1
   3.493449781659E-1   5.871136616817E-1
   3.500116670556E-1   5.889694313517E-1
   3.506783559452E-1   5.908259619404E-1
   3.513450448348E-1   5.926832395608E-1
   3.520117337245E-1   5.945412503174E-1
   3.526784226141E-1   5.963999803062E-1
   3.533451115037E-1   5.982594156151E-1
   3.540118003933E-1   6.001195423235E-1
   3.546784892830E-1   6.019803465027E-1
   3.553451781726E-1   6.038418142161E-1
   3.560118670622E-1   6.057039315190E-1
   3.566785559519E-1   6.075666844587E-1
   3.573452448415E-1   6.094300590750E-1
   3.580119337311E-1   6.112940413997E-1
   3.586786226208E-1   6.131586174572E-1
   3.593453115104E-1   6.150237732643E-1
   3.600120004000E-1   6.168894948304E-1
   3.606786892896E-1   6.187557681574E-1
   3.613453781793E-1   6.206225792401E-1
   3.620120670689E-1   6.224899140663E-1
   3.626787559585E-1   6.243577586163E-1
   3.633454448482E-1   6.262260988639E-1
   3.640121337378E-1   6.280949207756E-1
   3.646788226274E-1   6.299642103115E-1
   3.653455115171E-1   6.318339534245E-1
   3.660122004067E-1   6.337041360614E-1
   3.666788892963E-1   6.355747441621E-1
   3.673455781859E-1   6.374457636603E-1
   3.680122670756E-1   6.393171804833E-1
   3.686789559652E-1   6.411889805520E-1
   3.693456448548E-1   6.430611497813E-1
   3.700123337445E-1   6.449336740800E-1
   3.706790226341E-1   6.468065393510E-1
   3.713457115237E-1   6.486797314910E-1
   3.720124004133E-1   6.505532363914E-1
   3.726790893030E-1   6.524270399374E-1
   3.733457781926E-1   6.543011280090E-1
   3.740124670822E-1   6.561754864804E-1
   3.746791559719E-1   6.580501012204E-1
   3.753458448615E-1   6.599249580927E-1
   3.760125337511E-1   6.618000429554E-1
   3.766792226408E-1   6.636753416618E-1
   3.773459115304E-1   6.655508400598E-1
   3.780126004200E-1   6.674265239926E-1
   3.786792893096E-1   6.693023792984E-1
   3.793459781993E-1   6.711783918106E-1
   3.800126670889E-1   6.730545473579E-1
   3.806793559785E-1   6.749308317645E-1
   3.813460448682E-1   6.768072308500E-1
   3.820127337578E-1   6.786837304296E-1
   3.826794226474E-1   6.805603163141E-1
   3.833461115371E-1   6.824369743102E-1
   3.840128004267E-1   6.843136902203E-1
   3.846794893163E-1   6.861904498430E-1
   3.853461782059E-1   6.880672389726E-1
   3.860128670956E-1   6.899440433997E-1
   3.866795559852E-1   6.918208489113E-1
   3.873462448748E-1   6.936976412904E-1
   3.880129337645E-1   6.955744063165E-1
   3.886796226541E-1   6.974511297658E-1
   3.893463115437E-1   6.993277974109E-1
   3.900130004333E-1   7.012043950211E-1
   3.906796893230E-1   7.030809083625E-1
   3.913463782126E-1   7.049573231980E-1
   3.920130671022E-1   7.068336252877E-1
   3.926797559919E-1   7.087098003885E-1
   3.933464448815E-1   7.105858342546E-1
   3.940131337711E-1   7.124617126373E-1
   3.946798226608E-1   7.143374212853E-1
   3.953465115504E-1   7.162129459448E-1
   3.960132004400E-1   7.180882723594E-1
   3.966798893296E-1   7.199633862704E-1
   3.973465782193E-1   7.218382734167E-1
   3.980132671089E-1   7.237129195351E-1
   3.986799559985E-1   7.255873103602E-1
   3.993466448882E-1   7.274614316246E-1
   4.000133337778E-1   7.293352690591E-1
   4.006800226674E-1   7.312088083924E-1
   4.013467115571E-1   7.330820353518E-1
   4.020134004467E-1   7.349549356625E-1
   4.026800893363E-1   7.368274950486E-1
   4.033467782259E-1   7.386996992325E-1
   4.040134671156E-1   7.405715339353E-1
   4.046801560052E-1   7.424429848767E-1
   4.053468448948E-1   7.443140377753E-1
   4.060135337845E-1   7.461846783486E-1
   4.066802226741E-1   7.480548923132E-1
   4.073469115637E-1   7.499246653846E-1
   4.080136004533E-1   7.517939832776E-1
   4.086802893430E-1   7.536628317063E-1
   4.093469782326E-1   7.555311963841E-1
   4.100136671222E-1   7.573990630238E-1
   4.106803560119E-1   7.592664173380E-1
   4.113470449015E-1   7.611332450387E-1
   4.120137337911E-1   7.629995318378E-1
   4.126804226808E-1   7.648652634468E-1
   4.133471115704E-1   7.667304255775E-1
   4.140138004600E-1   7.685950039414E-1
   4.146804893496E-1   7.704589842503E-1
   4.153471782393E-1   7.723223522160E-1
   4.160138671289E-1   7.741850935509E-1
   4.166805560185E-1   7.760471939675E-1
   4.173472449082E-1   7.779086391790E-1
   4.180139337978E-1   7.797694148990E-1
   4.186806226874E-1   7.816295068419E-1
   4.193473115771E-1   7.834889007228E-1
   4.200140004667E-1   7.853475822577E-1
   4.206806893563E-1   7.872055371635E-1
   4.213473782459E-1   7.890627511582E-1
   4.220140671356E-1   7.909192099608E-1
   4.226807560252E-1   7.927748992918E-1
   4.233474449148E-1   7.946298048727E-1
   4.240141338045E-1   7.964839124266E-1
   4.246808226941E-1   7.983372076782E-1
   4.253475115837E-1   8.001896763534E-1
   4.260142004733E-1   8.020413041803E-1
   4.266808893630E-1   8.038920768885E-1
   4.273475782526E-1   8.057419802095E-1
   4.280142671422E-1   8.075909998767E-1
   4.286809560319E-1   8.094391216258E-1
   4.293476449215E-1   8.112863311945E-1
   4.300143338111E-1   8.131326143227E-1
   4.306810227008E-1   8.149779567527E-1
   4.313477115904E-1   8.168223442294E-1
   4.320144004800E-1   8.186657624999E-1
   4.326810893696E-1   8.205081973141E-1
   4.333477782593E-1   8.223496344247E-1
   4.340144671489E-1   8.241900595871E-1
   4.346811560385E-1   8.260294585596E-1
   4.353478449282E-1   8.278678171036E-1
   4.360145338178E-1   8.297051209833E-1
   4.366812227074E-1   8.315413559664E-1
   4.373479115971E-1   8.333765078237E-1
   4.380146004867E-1   8.352105623294E-1
   4.386812893763E-1   8.370435052612E-1
   4.393479782659E-1   8.388753224004E-1
   4.400146671556E-1   8.407059995316E-1
   4.406813560452E-1   8.425355224437E-1
   4.413480449348E-1   8.443638769289E-1
   4.420147338245E-1   8.461910487835E-1
