#             R [au]        psi_0 [a.u.]
   6.133537784593E-2   1.760377336868E-3
   6.200206673556E-2   1.818183163341E-3
   6.266875562519E-2   1.877233373259E-3
   6.333544451482E-2   1.937540820574E-3
   6.400213340445E-2   1.999118342457E-3
   6.466882229408E-2   2.061978759123E-3
   6.533551118371E-2   2.126134873656E-3
   6.600220007334E-2   2.191599471842E-3
   6.666888896297E-2   2.258385321993E-3
   6.733557785260E-2   2.326505174775E-3
   6.800226674222E-2   2.395971763040E-3
   6.866895563185E-2   2.466797801648E-3
   6.933564452148E-2   2.538995987302E-3
   7.000233341111E-2   2.612578998373E-3
   7.066902230074E-2   2.687559494732E-3
   7.133571119037E-2   2.763950117574E-3
   7.200240008000E-2   2.841763489255E-3
   7.266908896963E-2   2.921012213113E-3
   7.333577785926E-2   3.001708873307E-3
   7.400246674889E-2   3.083866034639E-3
   7.466915563852E-2   3.167496242389E-3
   7.533584452815E-2   3.252612022143E-3
   7.600253341778E-2   3.339225879627E-3
   7.666922230741E-2   3.427350300533E-3
   7.733591119704E-2   3.516997750355E-3
   7.800260008667E-2   3.608180674217E-3
   7.866928897630E-2   3.700911496705E-3
   7.933597786593E-2   3.795202621703E-3
   8.000266675556E-2   3.891066432217E-3
   8.066935564519E-2   3.988515290214E-3
   8.133604453482E-2   4.087561536453E-3
   8.200273342445E-2   4.188217490316E-3
   8.266942231408E-2   4.290495449640E-3
   8.333611120371E-2   4.394407690556E-3
   8.400280009334E-2   4.499966467316E-3
   8.466948898297E-2   4.607184012128E-3
   8.533617787260E-2   4.716072534993E-3
   8.600286676223E-2   4.826644223537E-3
   8.666955565186E-2   4.938911242844E-3
   8.733624454148E-2   5.052885735293E-3
   8.800293343111E-2   5.168579820392E-3
   8.866962232074E-2   5.286005594612E-3
   8.933631121037E-2   5.405175131225E-3
   9.000300010000E-2   5.526100480137E-3
   9.066968898963E-2   5.648793667725E-3
   9.133637787926E-2   5.773266696672E-3
   9.200306676889E-2   5.899531545806E-3
   9.266975565852E-2   6.027600169933E-3
   9.333644454815E-2   6.157484499678E-3
   9.400313343778E-2   6.289196441320E-3
   9.466982232741E-2   6.422747876626E-3
   9.533651121704E-2   6.558150662697E-3
   9.600320010667E-2   6.695416631798E-3
   9.666988899630E-2   6.834557591199E-3
   9.733657788593E-2   6.975585323016E-3
   9.800326677556E-2   7.118511584047E-3
   9.866995566519E-2   7.263348105611E-3
   9.933664455482E-2   7.410106593388E-3
   1.000033334444E-1   7.558798727259E-3
   1.006700223341E-1   7.709436161146E-3
   1.013367112237E-1   7.862030522850E-3
   1.020034001133E-1   8.016593413896E-3
   1.026700890030E-1   8.173136409368E-3
   1.033367778926E-1   8.331671057754E-3
   1.040034667822E-1   8.492208880787E-3
   1.046701556719E-1   8.654761373286E-3
   1.053368445615E-1   8.819340002996E-3
   1.060035334511E-1   8.985956210433E-3
   1.066702223407E-1   9.154621408727E-3
   1.073369112304E-1   9.325346983460E-3
   1.080036001200E-1   9.498144292516E-3
   1.086702890096E-1   9.673024665918E-3
   1.093369778993E-1   9.849999405676E-3
   1.100036667889E-1   1.002907978563E-2
   1.106703556785E-1   1.021027705129E-2
   1.113370445682E-1   1.039360241969E-2
   1.120037334578E-1   1.057906707922E-2
   1.126704223474E-1   1.076668218949E-2
   1.133371112370E-1   1.095645888116E-2
   1.140038001267E-1   1.114840825578E-2
   1.146704890163E-1   1.134254138565E-2
   1.153371779059E-1   1.153886931368E-2
   1.160038667956E-1   1.173740305320E-2
   1.166705556852E-1   1.193815358782E-2
   1.173372445748E-1   1.214113187132E-2
   1.180039334644E-1   1.234634882743E-2
   1.186706223541E-1   1.255381534971E-2
   1.193373112437E-1   1.276354230142E-2
   1.200040001333E-1   1.297554051533E-2
   1.206706890230E-1   1.318982079360E-2
   1.213373779126E-1   1.340639390760E-2
   1.220040668022E-1   1.362527059778E-2
   1.226707556919E-1   1.384646157353E-2
   1.233374445815E-1   1.406997751300E-2
   1.240041334711E-1   1.429582906297E-2
   1.246708223607E-1   1.452402683872E-2
   1.253375112504E-1   1.475458142382E-2
   1.260042001400E-1   1.498750337005E-2
   1.266708890296E-1   1.522280319723E-2
   1.273375779193E-1   1.546049139303E-2
   1.280042668089E-1   1.570057841291E-2
   1.286709556985E-1   1.594307467988E-2
   1.293376445882E-1   1.618799058441E-2
   1.300043334778E-1   1.643533648427E-2
   1.306710223674E-1   1.668512270440E-2
   1.313377112570E-1   1.693735953673E-2
   1.320044001467E-1   1.719205724006E-2
   1.326710890363E-1   1.744922603990E-2
   1.333377779259E-1   1.770887612835E-2
   1.340044668156E-1   1.797101766394E-2
   1.346711557052E-1   1.823566077148E-2
   1.353378445948E-1   1.850281554193E-2
   1.360045334844E-1   1.877249203224E-2
   1.366712223741E-1   1.904470026525E-2
   1.373379112637E-1   1.931945022948E-2
   1.380046001533E-1   1.959675187905E-2
   1.386712890430E-1   1.987661513350E-2
   1.393379779326E-1   2.015904987768E-2
   1.400046668222E-1   2.044406596157E-2
   1.406713557119E-1   2.073167320020E-2
   1.413380446015E-1   2.102188137343E-2
   1.420047334911E-1   2.131470022589E-2
   1.426714223807E-1   2.161013946677E-2
   1.433381112704E-1   2.190820876974E-2
   1.440048001600E-1   2.220891777280E-2
   1.446714890496E-1   2.251227607809E-2
   1.453381779393E-1   2.281829325183E-2
   1.460048668289E-1   2.312697882412E-2
   1.466715557185E-1   2.343834228885E-2
   1.473382446082E-1   2.375239310352E-2
   1.480049334978E-1   2.406914068916E-2
   1.486716223874E-1   2.438859443012E-2
   1.493383112770E-1   2.471076367400E-2
   1.500050001667E-1   2.503565773150E-2
   1.506716890563E-1   2.536328587626E-2
   1.513383779459E-1   2.569365734475E-2
   1.520050668356E-1   2.602678133612E-2
   1.526717557252E-1   2.636266701210E-2
   1.533384446148E-1   2.670132349682E-2
   1.540051335045E-1   2.704275987673E-2
   1.546718223941E-1   2.738698520040E-2
   1.553385112837E-1   2.773400847847E-2
   1.560052001733E-1   2.808383868346E-2
   1.566718890630E-1   2.843648474964E-2
   1.573385779526E-1   2.879195557296E-2
   1.580052668422E-1   2.915026001083E-2
   1.586719557319E-1   2.951140688207E-2
   1.593386446215E-1   2.987540496675E-2
   1.600053335111E-1   3.024226300604E-2
   1.606720224007E-1   3.061198970211E-2
   1.613387112904E-1   3.098459371801E-2
   1.620054001800E-1   3.136008367751E-2
   1.626720890696E-1   3.173846816501E-2
   1.633387779593E-1   3.211975572537E-2
   1.640054668489E-1   3.250395486382E-2
   1.646721557385E-1   3.289107404585E-2
   1.653388446282E-1   3.328112169701E-2
   1.660055335178E-1   3.367410620287E-2
   1.666722224074E-1   3.407003590886E-2
   1.673389112970E-1   3.446891912012E-2
   1.680056001867E-1   3.487076410142E-2
   1.686722890763E-1   3.527557907702E-2
   1.693389779659E-1   3.568337223056E-2
   1.700056668556E-1   3.609415170489E-2
   1.706723557452E-1   3.650792560203E-2
   1.713390446348E-1   3.692470198296E-2
   1.720057335245E-1   3.734448886758E-2
   1.726724224141E-1   3.776729423453E-2
   1.733391113037E-1   3.819312602109E-2
   1.740058001933E-1   3.862199212309E-2
   1.746724890830E-1   3.905390039473E-2
   1.753391779726E-1   3.948885864853E-2
   1.760058668622E-1   3.992687465515E-2
   1.766725557519E-1   4.036795614331E-2
   1.773392446415E-1   4.081211079969E-2
   1.780059335311E-1   4.125934626875E-2
   1.786726224207E-1   4.170967015268E-2
   1.793393113104E-1   4.216309001124E-2
   1.800060002000E-1   4.261961336165E-2
   1.806726890896E-1   4.307924767853E-2
   1.813393779793E-1   4.354200039370E-2
   1.820060668689E-1   4.400787889613E-2
   1.826727557585E-1   4.447689053179E-2
   1.833394446482E-1   4.494904260358E-2
   1.840061335378E-1   4.542434237115E-2
   1.846728224274E-1   4.590279705087E-2
   1.853395113170E-1   4.638441381566E-2
   1.860062002067E-1   4.686919979488E-2
   1.866728890963E-1   4.735716207427E-2
   1.873395779859E-1   4.784830769577E-2
   1.880062668756E-1   4.834264365748E-2
   1.886729557652E-1   4.884017691350E-2
   1.893396446548E-1   4.934091437383E-2
   1.900063335445E-1   4.984486290430E-2
   1.906730224341E-1   5.035202932641E-2
   1.913397113237E-1   5.086242041726E-2
   1.920064002133E-1   5.137604290942E-2
   1.926730891030E-1   5.189290349085E-2
   1.933397779926E-1   5.241300880475E-2
   1.940064668822E-1   5.293636544952E-2
   1.946731557719E-1   5.346297997860E-2
   1.953398446615E-1   5.399285890038E-2
   1.960065335511E-1   5.452600867812E-2
   1.966732224407E-1   5.506243572981E-2
   1.973399113304E-1   5.560214642809E-2
   1.980066002200E-1   5.614514710016E-2
   1.986732891096E-1   5.669144402765E-2
   1.993399779993E-1   5.724104344652E-2
   2.000066668889E-1   5.779395154699E-2
   2.006733557785E-1   5.835017447342E-2
   2.013400446682E-1   5.890971832420E-2
   2.020067335578E-1   5.947258915167E-2
   2.026734224474E-1   6.003879296201E-2
   2.033401113370E-1   6.060833571514E-2
   2.040068002267E-1   6.118122332464E-2
   2.046734891163E-1   6.175746165764E-2
   2.053401780059E-1   6.233705653471E-2
   2.060068668956E-1   6.292001372980E-2
   2.066735557852E-1   6.350633897011E-2
   2.073402446748E-1   6.409603793600E-2
   2.080069335645E-1   6.468911626093E-2
   2.086736224541E-1   6.528557953130E-2
   2.093403113437E-1   6.588543328644E-2
   2.100070002333E-1   6.648868301845E-2
   2.106736891230E-1   6.709533417213E-2
   2.113403780126E-1   6.770539214489E-2
   2.120070669022E-1   6.831886228666E-2
   2.126737557919E-1   6.893574989981E-2
   2.133404446815E-1   6.955606023902E-2
   2.140071335711E-1   7.017979851123E-2
   2.146738224607E-1   7.080696987555E-2
   2.153405113504E-1   7.143757944314E-2
   2.160072002400E-1   7.207163227716E-2
   2.166738891296E-1   7.270913339263E-2
   2.173405780193E-1   7.335008775641E-2
   2.180072669089E-1   7.399450028707E-2
   2.186739557985E-1   7.464237585480E-2
   2.193406446882E-1   7.529371928135E-2
   2.200073335778E-1   7.594853533993E-2
   2.206740224674E-1   7.660682875513E-2
   2.213407113570E-1   7.726860420283E-2
   2.220074002467E-1   7.793386631013E-2
   2.226740891363E-1   7.860261965524E-2
   2.233407780259E-1   7.927486876743E-2
   2.240074669156E-1   7.995061812694E-2
   2.246741558052E-1   8.062987216487E-2
   2.253408446948E-1   8.131263526314E-2
   2.260075335845E-1   8.199891175438E-2
   2.266742224741E-1   8.268870592189E-2
   2.273409113637E-1   8.338202199949E-2
   2.280076002533E-1   8.407886417151E-2
   2.286742891430E-1   8.477923657270E-2
   2.293409780326E-1   8.548314328810E-2
   2.300076669222E-1   8.619058835304E-2
   2.306743558119E-1   8.690157575301E-2
   2.313410447015E-1   8.761610942359E-2
   2.320077335911E-1   8.833419325041E-2
   2.326744224807E-1   8.905583106902E-2
   2.333411113704E-1   8.978102666487E-2
   2.340078002600E-1   9.050978377321E-2
   2.346744891496E-1   9.124210607900E-2
   2.353411780393E-1   9.197799721688E-2
   2.360078669289E-1   9.271746077107E-2
   2.366745558185E-1   9.346050027529E-2
   2.373412447082E-1   9.420711921272E-2
   2.380079335978E-1   9.495732101591E-2
   2.386746224874E-1   9.571110906669E-2
   2.393413113770E-1   9.646848669616E-2
   2.400080002667E-1   9.722945718456E-2
   2.406746891563E-1   9.799402376124E-2
   2.413413780459E-1   9.876218960457E-2
   2.420080669356E-1   9.953395784189E-2
   2.426747558252E-1   1.003093315494E-1
   2.433414447148E-1   1.010883137523E-1
   2.440081336045E-1   1.018709074242E-1
   2.446748224941E-1   1.026571154878E-1
   2.453415113837E-1   1.034469408143E-1
   2.460082002733E-1   1.042403862233E-1
   2.466748891630E-1   1.050374544831E-1
   2.473415780526E-1   1.058381483105E-1
   2.480082669422E-1   1.066424703705E-1
   2.486749558319E-1   1.074504232765E-1
   2.493416447215E-1   1.082620095902E-1
   2.500083336111E-1   1.090772318216E-1
   2.506750225008E-1   1.098960924285E-1
   2.513417113904E-1   1.107185938172E-1
   2.520084002800E-1   1.115447383418E-1
   2.526750891696E-1   1.123745283044E-1
   2.533417780593E-1   1.132079659551E-1
   2.540084669489E-1   1.140450534916E-1
   2.546751558385E-1   1.148857930598E-1
   2.553418447282E-1   1.157301867530E-1
   2.560085336178E-1   1.165782366124E-1
   2.566752225074E-1   1.174299446267E-1
   2.573419113970E-1   1.182853127323E-1
   2.580086002867E-1   1.191443428130E-1
   2.586752891763E-1   1.200070367001E-1
   2.593419780659E-1   1.208733961725E-1
   2.600086669556E-1   1.217434229563E-1
   2.606753558452E-1   1.226171187250E-1
   2.613420447348E-1   1.234944850992E-1
   2.620087336245E-1   1.243755236471E-1
   2.626754225141E-1   1.252602358836E-1
   2.633421114037E-1   1.261486232710E-1
   2.640088002933E-1   1.270406872188E-1
   2.646754891830E-1   1.279364290832E-1
   2.653421780726E-1   1.288358501676E-1
   2.660088669622E-1   1.297389517224E-1
   2.666755558519E-1   1.306457349446E-1
   2.673422447415E-1   1.315562009783E-1
   2.680089336311E-1   1.324703509144E-1
   2.686756225208E-1   1.333881857904E-1
   2.693423114104E-1   1.343097065906E-1
   2.700090003000E-1   1.352349142461E-1
   2.706756891896E-1   1.361638096344E-1
   2.713423780793E-1   1.370963935797E-1
   2.720090669689E-1   1.380326668528E-1
   2.726757558585E-1   1.389726301709E-1
   2.733424447482E-1   1.399162841978E-1
   2.740091336378E-1   1.408636295435E-1
   2.746758225274E-1   1.418146667648E-1
   2.753425114170E-1   1.427693963644E-1
   2.760092003067E-1   1.437278187916E-1
   2.766758891963E-1   1.446899344419E-1
   2.773425780859E-1   1.456557436571E-1
   2.780092669756E-1   1.466252467250E-1
   2.786759558652E-1   1.475984438798E-1
   2.793426447548E-1   1.485753353019E-1
   2.800093336445E-1   1.495559211175E-1
   2.806760225341E-1   1.505402013991E-1
   2.813427114237E-1   1.515281761652E-1
   2.820094003133E-1   1.525198453802E-1
   2.826760892030E-1   1.535152089548E-1
   2.833427780926E-1   1.545142667453E-1
   2.840094669822E-1   1.555170185539E-1
   2.846761558719E-1   1.565234641291E-1
   2.853428447615E-1   1.575336031648E-1
   2.860095336511E-1   1.585474353010E-1
   2.866762225408E-1   1.595649601233E-1
   2.873429114304E-1   1.605861771634E-1
   2.880096003200E-1   1.616110858983E-1
   2.886762892096E-1   1.626396857512E-1
   2.893429780993E-1   1.636719760907E-1
   2.900096669889E-1   1.647079562311E-1
   2.906763558785E-1   1.657476254325E-1
   2.913430447682E-1   1.667909829003E-1
   2.920097336578E-1   1.678380277860E-1
   2.926764225474E-1   1.688887591862E-1
   2.933431114370E-1   1.699431761434E-1
   2.940098003267E-1   1.710012776455E-1
   2.946764892163E-1   1.720630626259E-1
   2.953431781059E-1   1.731285299635E-1
   2.960098669956E-1   1.741976784828E-1
   2.966765558852E-1   1.752705069536E-1
   2.973432447748E-1   1.763470140912E-1
   2.980099336645E-1   1.774271985564E-1
   2.986766225541E-1   1.785110589554E-1
   2.993433114437E-1   1.795985938396E-1
   3.000100003333E-1   1.806898017061E-1
   3.006766892230E-1   1.817846809971E-1
   3.013433781126E-1   1.828832301003E-1
   3.020100670022E-1   1.839854473486E-1
   3.026767558919E-1   1.850913310204E-1
   3.033434447815E-1   1.862008793392E-1
   3.040101336711E-1   1.873140904741E-1
   3.046768225608E-1   1.884309625391E-1
   3.053435114504E-1   1.895514935938E-1
   3.060102003400E-1   1.906756816429E-1
   3.066768892296E-1   1.918035246365E-1
   3.073435781193E-1   1.929350204697E-1
   3.080102670089E-1   1.940701669832E-1
   3.086769558985E-1   1.952089619626E-1
   3.093436447882E-1   1.963514031388E-1
   3.100103336778E-1   1.974974881881E-1
   3.106770225674E-1   1.986472147319E-1
   3.113437114570E-1   1.998005803368E-1
   3.120104003467E-1   2.009575825146E-1
   3.126770892363E-1   2.021182187223E-1
   3.133437781259E-1   2.032824863621E-1
   3.140104670156E-1   2.044503827815E-1
   3.146771559052E-1   2.056219052731E-1
   3.153438447948E-1   2.067970510746E-1
   3.160105336845E-1   2.079758173690E-1
   3.166772225741E-1   2.091582012846E-1
   3.173439114637E-1   2.103441998948E-1
   3.180106003533E-1   2.115338102180E-1
   3.186772892430E-1   2.127270292181E-1
   3.193439781326E-1   2.139238538041E-1
   3.200106670222E-1   2.151242808301E-1
   3.206773559119E-1   2.163283070955E-1
   3.213440448015E-1   2.175359293449E-1
   3.220107336911E-1   2.187471442681E-1
   3.226774225808E-1   2.199619485002E-1
   3.233441114704E-1   2.211803386212E-1
   3.240108003600E-1   2.224023111569E-1
   3.246774892496E-1   2.236278625778E-1
   3.253441781393E-1   2.248569892999E-1
   3.260108670289E-1   2.260896876845E-1
   3.266775559185E-1   2.273259540381E-1
   3.273442448082E-1   2.285657846124E-1
   3.280109336978E-1   2.298091756045E-1
   3.286776225874E-1   2.310561231566E-1
   3.293443114770E-1   2.323066233566E-1
   3.300110003667E-1   2.335606722374E-1
   3.306776892563E-1   2.348182657772E-1
   3.313443781459E-1   2.360793998997E-1
   3.320110670356E-1   2.373440704740E-1
   3.326777559252E-1   2.386122733145E-1
   3.333444448148E-1   2.398840041809E-1
   3.340111337045E-1   2.411592587784E-1
   3.346778225941E-1   2.424380327577E-1
   3.353445114837E-1   2.437203217148E-1
   3.360112003733E-1   2.450061211912E-1
   3.366778892630E-1   2.462954266740E-1
   3.373445781526E-1   2.475882335956E-1
   3.380112670422E-1   2.488845373340E-1
   3.386779559319E-1   2.501843332128E-1
   3.393446448215E-1   2.514876165011E-1
   3.400113337111E-1   2.527943824136E-1
   3.406780226008E-1   2.541046261105E-1
   3.413447114904E-1   2.554183426977E-1
   3.420114003800E-1   2.567355272269E-1
   3.426780892696E-1   2.580561746951E-1
   3.433447781593E-1   2.593802800455E-1
   3.440114670489E-1   2.607078381665E-1
   3.446781559385E-1   2.620388438925E-1
   3.453448448282E-1   2.633732920038E-1
   3.460115337178E-1   2.647111772263E-1
   3.466782226074E-1   2.660524942318E-1
   3.473449114970E-1   2.673972376379E-1
   3.480116003867E-1   2.687454020081E-1
   3.486782892763E-1   2.700969818519E-1
   3.493449781659E-1   2.714519716247E-1
   3.500116670556E-1   2.728103657279E-1
   3.506783559452E-1   2.741721585087E-1
   3.513450448348E-1   2.755373442606E-1
   3.520117337245E-1   2.769059172231E-1
   3.526784226141E-1   2.782778715818E-1
   3.533451115037E-1   2.796532014684E-1
   3.540118003933E-1   2.810319009608E-1
   3.546784892830E-1   2.824139640831E-1
   3.553451781726E-1   2.837993848055E-1
   3.560118670622E-1   2.851881570449E-1
   3.566785559519E-1   2.865802746640E-1
   3.573452448415E-1   2.879757314722E-1
   3.580119337311E-1   2.893745212251E-1
   3.586786226208E-1   2.907766376250E-1
   3.593453115104E-1   2.921820743203E-1
   3.600120004000E-1   2.935908249062E-1
   3.606786892896E-1   2.950028829243E-1
   3.613453781793E-1   2.964182418628E-1
   3.620120670689E-1   2.978368951567E-1
   3.626787559585E-1   2.992588361874E-1
   3.633454448482E-1   3.006840582833E-1
   3.640121337378E-1   3.021125547193E-1
   3.646788226274E-1   3.035443187173E-1
   3.653455115171E-1   3.049793434459E-1
   3.660122004067E-1   3.064176220209E-1
   3.666788892963E-1   3.078591475046E-1
   3.673455781859E-1   3.093039129066E-1
   3.680122670756E-1   3.107519111834E-1
   3.686789559652E-1   3.122031352387E-1
   3.693456448548E-1   3.136575779233E-1
   3.700123337445E-1   3.151152320350E-1
   3.706790226341E-1   3.165760903192E-1
   3.713457115237E-1   3.180401454681E-1
   3.720124004133E-1   3.195073901217E-1
   3.726790893030E-1   3.209778168670E-1
   3.733457781926E-1   3.224514182388E-1
   3.740124670822E-1   3.239281867191E-1
   3.746791559719E-1   3.254081147376E-1
   3.753458448615E-1   3.268911946714E-1
   3.760125337511E-1   3.283774188455E-1
   3.766792226408E-1   3.298667795326E-1
   3.773459115304E-1   3.313592689528E-1
   3.780126004200E-1   3.328548792745E-1
   3.786792893096E-1   3.343536026136E-1
   3.793459781993E-1   3.358554310341E-1
   3.800126670889E-1   3.373603565481E-1
   3.806793559785E-1   3.388683711155E-1
   3.813460448682E-1   3.403794666444E-1
   3.820127337578E-1   3.418936349912E-1
   3.826794226474E-1   3.434108679603E-1
   3.833461115371E-1   3.449311573045E-1
   3.840128004267E-1   3.464544947251E-1
   3.846794893163E-1   3.479808718716E-1
   3.853461782059E-1   3.495102803421E-1
   3.860128670956E-1   3.510427116830E-1
   3.866795559852E-1   3.525781573897E-1
   3.873462448748E-1   3.541166089060E-1
   3.880129337645E-1   3.556580576244E-1
   3.886796226541E-1   3.572024948864E-1
   3.893463115437E-1   3.587499119821E-1
   3.900130004333E-1   3.603003001509E-1
   3.906796893230E-1   3.618536505809E-1
   3.913463782126E-1   3.634099544092E-1
   3.920130671022E-1   3.649692027224E-1
   3.926797559919E-1   3.665313865561E-1
   3.933464448815E-1   3.680964968950E-1
   3.940131337711E-1   3.696645246734E-1
   3.946798226608E-1   3.712354607750E-1
   3.953465115504E-1   3.728092960328E-1
   3.960132004400E-1   3.743860212296E-1
   3.966798893296E-1   3.759656270977E-1
   3.973465782193E-1   3.775481043191E-1
   3.980132671089E-1   3.791334435256E-1
   3.986799559985E-1   3.807216352989E-1
   3.993466448882E-1   3.823126701706E-1
   4.000133337778E-1   3.839065386223E-1
   4.006800226674E-1   3.855032310856E-1
   4.013467115571E-1   3.871027379425E-1
   4.020134004467E-1   3.887050495250E-1
   4.026800893363E-1   3.903101561155E-1
   4.033467782259E-1   3.919180479469E-1
   4.040134671156E-1   3.935287152024E-1
   4.046801560052E-1   3.951421480157E-1
   4.053468448948E-1   3.967583364715E-1
   4.060135337845E-1   3.983772706049E-1
   4.066802226741E-1   3.999989404018E-1
   4.073469115637E-1   4.016233357991E-1
   4.080136004533E-1   4.032504466846E-1
   4.086802893430E-1   4.048802628972E-1
   4.093469782326E-1   4.065127742268E-1
   4.100136671222E-1   4.081479704148E-1
   4.106803560119E-1   4.097858411535E-1
   4.113470449015E-1   4.114263760868E-1
   4.120137337911E-1   4.130695648102E-1
   4.126804226808E-1   4.147153968705E-1
   4.133471115704E-1   4.163638617663E-1
   4.140138004600E-1   4.180149489479E-1
   4.146804893496E-1   4.196686478173E-1
   4.153471782393E-1   4.213249477287E-1
   4.160138671289E-1   4.229838379879E-1
   4.166805560185E-1   4.246453078532E-1
   4.173472449082E-1   4.263093465348E-1
   4.180139337978E-1   4.279759431952E-1
   4.186806226874E-1   4.296450869494E-1
   4.193473115771E-1   4.313167668648E-1
   4.200140004667E-1   4.329909719612E-1
   4.206806893563E-1   4.346676912113E-1
   4.213473782459E-1   4.363469135403E-1
   4.220140671356E-1   4.380286278263E-1
   4.226807560252E-1   4.397128229005E-1
   4.233474449148E-1   4.413994875468E-1
   4.240141338045E-1   4.430886105024E-1
   4.246808226941E-1   4.447801804578E-1
   4.253475115837E-1   4.464741860567E-1
   4.260142004733E-1   4.481706158961E-1
   4.266808893630E-1   4.498694585268E-1
   4.273475782526E-1   4.515707024529E-1
   4.280142671422E-1   4.532743361324E-1
   4.286809560319E-1   4.549803479770E-1
   4.293476449215E-1   4.566887263523E-1
   4.300143338111E-1   4.583994595781E-1
   4.306810227008E-1   4.601125359281E-1
   4.313477115904E-1   4.618279436302E-1
   4.320144004800E-1   4.635456708668E-1
   4.326810893696E-1   4.652657057745E-1
   4.333477782593E-1   4.669880364447E-1
   4.340144671489E-1   4.687126509230E-1
   4.346811560385E-1   4.704395372102E-1
   4.353478449282E-1   4.721686832617E-1
   4.360145338178E-1   4.739000769877E-1
   4.366812227074E-1   4.756337062538E-1
   4.373479115971E-1   4.773695588805E-1
   4.380146004867E-1   4.791076226436E-1
   4.386812893763E-1   4.808478852743E-1
   4.393479782659E-1   4.825903344593E-1
   4.400146671556E-1   4.843349578408E-1
   4.406813560452E-1   4.860817430170E-1
   4.413480449348E-1   4.878306775414E-1
   4.420147338245E-1   4.895817489239E-1
