#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    2.921430714357E0   3.323693830584E-4  -3.312218185776E-1
    2.922097403247E0   3.314904143635E-4  -3.312055095838E-1
    2.922764092136E0   3.306137701485E-4  -3.311892013931E-1
    2.923430781026E0   3.297394442663E-4  -3.311728940053E-1
    2.924097469916E0   3.288674305858E-4  -3.311565874205E-1
    2.924764158805E0   3.279977229924E-4  -3.311402816387E-1
    2.925430847695E0   3.271303153874E-4  -3.311239766597E-1
    2.926097536585E0   3.262652016885E-4  -3.311076724835E-1
    2.926764225474E0   3.254023758292E-4  -3.310913691101E-1
    2.927430914364E0   3.245418317593E-4  -3.310750665396E-1
    2.928097603253E0   3.236835634444E-4  -3.310587647717E-1
    2.928764292143E0   3.228275648663E-4  -3.310424638065E-1
    2.929430981033E0   3.219738300223E-4  -3.310261636439E-1
    2.930097669922E0   3.211223529260E-4  -3.310098642840E-1
    2.930764358812E0   3.202731276067E-4  -3.309935657266E-1
    2.931431047702E0   3.194261481094E-4  -3.309772679717E-1
    2.932097736591E0   3.185814084948E-4  -3.309609710193E-1
    2.932764425481E0   3.177389028396E-4  -3.309446748694E-1
    2.933431114370E0   3.168986252358E-4  -3.309283795219E-1
    2.934097803260E0   3.160605697913E-4  -3.309120849767E-1
    2.934764492150E0   3.152247306295E-4  -3.308957912338E-1
    2.935431181039E0   3.143911018893E-4  -3.308794982933E-1
    2.936097869929E0   3.135596777251E-4  -3.308632061550E-1
    2.936764558819E0   3.127304523067E-4  -3.308469148189E-1
    2.937431247708E0   3.119034198195E-4  -3.308306242849E-1
    2.938097936598E0   3.110785744642E-4  -3.308143345531E-1
    2.938764625488E0   3.102559104568E-4  -3.307980456234E-1
    2.939431314377E0   3.094354220285E-4  -3.307817574957E-1
    2.940098003267E0   3.086171034260E-4  -3.307654701700E-1
    2.940764692156E0   3.078009489110E-4  -3.307491836463E-1
    2.941431381046E0   3.069869527605E-4  -3.307328979246E-1
    2.942098069936E0   3.061751092665E-4  -3.307166130047E-1
    2.942764758825E0   3.053654127363E-4  -3.307003288867E-1
    2.943431447715E0   3.045578574920E-4  -3.306840455705E-1
    2.944098136605E0   3.037524378710E-4  -3.306677630560E-1
    2.944764825494E0   3.029491482255E-4  -3.306514813433E-1
    2.945431514384E0   3.021479829226E-4  -3.306352004323E-1
    2.946098203273E0   3.013489363445E-4  -3.306189203229E-1
    2.946764892163E0   3.005520028879E-4  -3.306026410152E-1
    2.947431581053E0   2.997571769647E-4  -3.305863625090E-1
    2.948098269942E0   2.989644530013E-4  -3.305700848044E-1
    2.948764958832E0   2.981738254391E-4  -3.305538079013E-1
    2.949431647722E0   2.973852887340E-4  -3.305375317996E-1
    2.950098336611E0   2.965988373565E-4  -3.305212564993E-1
    2.950765025501E0   2.958144657920E-4  -3.305049820004E-1
    2.951431714390E0   2.950321685402E-4  -3.304887083029E-1
    2.952098403280E0   2.942519401156E-4  -3.304724354066E-1
    2.952765092170E0   2.934737750469E-4  -3.304561633116E-1
    2.953431781059E0   2.926976678776E-4  -3.304398920179E-1
    2.954098469949E0   2.919236131654E-4  -3.304236215253E-1
    2.954765158839E0   2.911516054825E-4  -3.304073518338E-1
    2.955431847728E0   2.903816394154E-4  -3.303910829435E-1
    2.956098536618E0   2.896137095649E-4  -3.303748148542E-1
    2.956765225508E0   2.888478105462E-4  -3.303585475659E-1
    2.957431914397E0   2.880839369886E-4  -3.303422810787E-1
    2.958098603287E0   2.873220835357E-4  -3.303260153923E-1
    2.958765292176E0   2.865622448452E-4  -3.303097505069E-1
    2.959431981066E0   2.858044155890E-4  -3.302934864223E-1
    2.960098669956E0   2.850485904529E-4  -3.302772231386E-1
    2.960765358845E0   2.842947641370E-4  -3.302609606556E-1
    2.961432047735E0   2.835429313553E-4  -3.302446989734E-1
    2.962098736625E0   2.827930868358E-4  -3.302284380919E-1
    2.962765425514E0   2.820452253205E-4  -3.302121780111E-1
    2.963432114404E0   2.812993415651E-4  -3.301959187309E-1
    2.964098803293E0   2.805554303394E-4  -3.301796602512E-1
    2.964765492183E0   2.798134864269E-4  -3.301634025722E-1
    2.965432181073E0   2.790735046249E-4  -3.301471456936E-1
    2.966098869962E0   2.783354797446E-4  -3.301308896155E-1
    2.966765558852E0   2.775994066108E-4  -3.301146343379E-1
    2.967432247742E0   2.768652800619E-4  -3.300983798606E-1
    2.968098936631E0   2.761330949501E-4  -3.300821261837E-1
    2.968765625521E0   2.754028461412E-4  -3.300658733071E-1
    2.969432314410E0   2.746745285145E-4  -3.300496212308E-1
    2.970099003300E0   2.739481369629E-4  -3.300333699547E-1
    2.970765692190E0   2.732236663928E-4  -3.300171194788E-1
    2.971432381079E0   2.725011117241E-4  -3.300008698031E-1
    2.972099069969E0   2.717804678900E-4  -3.299846209274E-1
    2.972765758859E0   2.710617298372E-4  -3.299683728519E-1
    2.973432447748E0   2.703448925259E-4  -3.299521255764E-1
    2.974099136638E0   2.696299509294E-4  -3.299358791009E-1
    2.974765825528E0   2.689169000343E-4  -3.299196334253E-1
    2.975432514417E0   2.682057348406E-4  -3.299033885497E-1
    2.976099203307E0   2.674964503616E-4  -3.298871444739E-1
    2.976765892196E0   2.667890416234E-4  -3.298709011980E-1
    2.977432581086E0   2.660835036657E-4  -3.298546587219E-1
    2.978099269976E0   2.653798315410E-4  -3.298384170455E-1
    2.978765958865E0   2.646780203150E-4  -3.298221761689E-1
    2.979432647755E0   2.639780650666E-4  -3.298059360919E-1
    2.980099336645E0   2.632799608874E-4  -3.297896968146E-1
    2.980766025534E0   2.625837028822E-4  -3.297734583369E-1
    2.981432714424E0   2.618892861688E-4  -3.297572206588E-1
    2.982099403313E0   2.611967058777E-4  -3.297409837802E-1
    2.982766092203E0   2.605059571523E-4  -3.297247477011E-1
    2.983432781093E0   2.598170351491E-4  -3.297085124214E-1
    2.984099469982E0   2.591299350372E-4  -3.296922779411E-1
    2.984766158872E0   2.584446519984E-4  -3.296760442602E-1
    2.985432847762E0   2.577611812275E-4  -3.296598113786E-1
    2.986099536651E0   2.570795179317E-4  -3.296435792963E-1
    2.986766225541E0   2.563996573311E-4  -3.296273480133E-1
    2.987432914430E0   2.557215946585E-4  -3.296111175295E-1
    2.988099603320E0   2.550453251590E-4  -3.295948878448E-1
    2.988766292210E0   2.543708440906E-4  -3.295786589593E-1
    2.989432981099E0   2.536981467235E-4  -3.295624308729E-1
    2.990099669989E0   2.530272283409E-4  -3.295462035855E-1
    2.990766358879E0   2.523580842379E-4  -3.295299770971E-1
    2.991433047768E0   2.516907097225E-4  -3.295137514077E-1
    2.992099736658E0   2.510251001149E-4  -3.294975265173E-1
    2.992766425548E0   2.503612507476E-4  -3.294813024257E-1
    2.993433114437E0   2.496991569656E-4  -3.294650791330E-1
    2.994099803327E0   2.490388141263E-4  -3.294488566391E-1
    2.994766492216E0   2.483802175990E-4  -3.294326349440E-1
    2.995433181106E0   2.477233627657E-4  -3.294164140476E-1
    2.996099869996E0   2.470682450203E-4  -3.294001939499E-1
    2.996766558885E0   2.464148597690E-4  -3.293839746509E-1
    2.997433247775E0   2.457632024301E-4  -3.293677561505E-1
    2.998099936665E0   2.451132684340E-4  -3.293515384487E-1
    2.998766625554E0   2.444650532233E-4  -3.293353215454E-1
    2.999433314444E0   2.438185522526E-4  -3.293191054407E-1
    3.000100003333E0   2.431737609884E-4  -3.293028901344E-1
    3.000766692223E0   2.425306749094E-4  -3.292866756265E-1
    3.001433381113E0   2.418892895060E-4  -3.292704619170E-1
    3.002100070002E0   2.412496002809E-4  -3.292542490058E-1
    3.002766758892E0   2.406116027483E-4  -3.292380368930E-1
    3.003433447782E0   2.399752924344E-4  -3.292218255784E-1
    3.004100136671E0   2.393406648773E-4  -3.292056150621E-1
    3.004766825561E0   2.387077156270E-4  -3.291894053439E-1
    3.005433514450E0   2.380764402449E-4  -3.291731964239E-1
    3.006100203340E0   2.374468343045E-4  -3.291569883020E-1
    3.006766892230E0   2.368188933909E-4  -3.291407809781E-1
    3.007433581119E0   2.361926131007E-4  -3.291245744523E-1
    3.008100270009E0   2.355679890425E-4  -3.291083687245E-1
    3.008766958899E0   2.349450168361E-4  -3.290921637946E-1
    3.009433647788E0   2.343236921132E-4  -3.290759596627E-1
    3.010100336678E0   2.337040105169E-4  -3.290597563286E-1
    3.010767025568E0   2.330859677019E-4  -3.290435537924E-1
    3.011433714457E0   2.324695593344E-4  -3.290273520539E-1
    3.012100403347E0   2.318547810918E-4  -3.290111511132E-1
    3.012767092236E0   2.312416286634E-4  -3.289949509702E-1
    3.013433781126E0   2.306300977496E-4  -3.289787516249E-1
    3.014100470016E0   2.300201840621E-4  -3.289625530773E-1
    3.014767158905E0   2.294118833241E-4  -3.289463553272E-1
    3.015433847795E0   2.288051912701E-4  -3.289301583747E-1
    3.016100536685E0   2.282001036459E-4  -3.289139622197E-1
    3.016767225574E0   2.275966162084E-4  -3.288977668622E-1
    3.017433914464E0   2.269947247259E-4  -3.288815723022E-1
    3.018100603353E0   2.263944249777E-4  -3.288653785395E-1
    3.018767292243E0   2.257957127545E-4  -3.288491855742E-1
    3.019433981133E0   2.251985838579E-4  -3.288329934062E-1
    3.020100670022E0   2.246030341008E-4  -3.288168020355E-1
    3.020767358912E0   2.240090593070E-4  -3.288006114621E-1
    3.021434047802E0   2.234166553115E-4  -3.287844216858E-1
    3.022100736691E0   2.228258179601E-4  -3.287682327068E-1
    3.022767425581E0   2.222365431100E-4  -3.287520445248E-1
    3.023434114470E0   2.216488266288E-4  -3.287358571400E-1
    3.024100803360E0   2.210626643954E-4  -3.287196705522E-1
    3.024767492250E0   2.204780522996E-4  -3.287034847614E-1
    3.025434181139E0   2.198949862418E-4  -3.286872997675E-1
    3.026100870029E0   2.193134621336E-4  -3.286711155706E-1
    3.026767558919E0   2.187334758972E-4  -3.286549321706E-1
    3.027434247808E0   2.181550234655E-4  -3.286387495675E-1
    3.028100936698E0   2.175781007823E-4  -3.286225677611E-1
    3.028767625588E0   2.170027038022E-4  -3.286063867516E-1
    3.029434314477E0   2.164288284904E-4  -3.285902065387E-1
    3.030101003367E0   2.158564708226E-4  -3.285740271226E-1
    3.030767692256E0   2.152856267855E-4  -3.285578485031E-1
    3.031434381146E0   2.147162923760E-4  -3.285416706803E-1
    3.032101070036E0   2.141484636020E-4  -3.285254936540E-1
    3.032767758925E0   2.135821364818E-4  -3.285093174242E-1
    3.033434447815E0   2.130173070440E-4  -3.284931419910E-1
    3.034101136705E0   2.124539713280E-4  -3.284769673542E-1
    3.034767825594E0   2.118921253836E-4  -3.284607935138E-1
    3.035434514484E0   2.113317652710E-4  -3.284446204699E-1
    3.036101203373E0   2.107728870609E-4  -3.284284482222E-1
    3.036767892263E0   2.102154868342E-4  -3.284122767709E-1
    3.037434581153E0   2.096595606823E-4  -3.283961061158E-1
    3.038101270042E0   2.091051047071E-4  -3.283799362570E-1
    3.038767958932E0   2.085521150204E-4  -3.283637671943E-1
    3.039434647822E0   2.080005877447E-4  -3.283475989278E-1
    3.040101336711E0   2.074505190125E-4  -3.283314314574E-1
    3.040768025601E0   2.069019049667E-4  -3.283152647830E-1
    3.041434714490E0   2.063547417601E-4  -3.282990989047E-1
    3.042101403380E0   2.058090255561E-4  -3.282829338224E-1
    3.042768092270E0   2.052647525279E-4  -3.282667695360E-1
    3.043434781159E0   2.047219188590E-4  -3.282506060456E-1
    3.044101470049E0   2.041805207429E-4  -3.282344433510E-1
    3.044768158939E0   2.036405543831E-4  -3.282182814523E-1
    3.045434847828E0   2.031020159935E-4  -3.282021203493E-1
    3.046101536718E0   2.025649017976E-4  -3.281859600421E-1
    3.046768225608E0   2.020292080290E-4  -3.281698005306E-1
    3.047434914497E0   2.014949309313E-4  -3.281536418148E-1
    3.048101603387E0   2.009620667582E-4  -3.281374838946E-1
    3.048768292276E0   2.004306117730E-4  -3.281213267700E-1
    3.049434981166E0   1.999005622491E-4  -3.281051704410E-1
    3.050101670056E0   1.993719144696E-4  -3.280890149075E-1
    3.050768358945E0   1.988446647276E-4  -3.280728601695E-1
    3.051435047835E0   1.983188093259E-4  -3.280567062269E-1
    3.052101736725E0   1.977943445771E-4  -3.280405530798E-1
    3.052768425614E0   1.972712668034E-4  -3.280244007280E-1
    3.053435114504E0   1.967495723371E-4  -3.280082491715E-1
    3.054101803393E0   1.962292575197E-4  -3.279920984103E-1
    3.054768492283E0   1.957103187029E-4  -3.279759484443E-1
    3.055435181173E0   1.951927522477E-4  -3.279597992736E-1
    3.056101870062E0   1.946765545248E-4  -3.279436508980E-1
    3.056768558952E0   1.941617219145E-4  -3.279275033175E-1
    3.057435247842E0   1.936482508067E-4  -3.279113565322E-1
    3.058101936731E0   1.931361376008E-4  -3.278952105418E-1
    3.058768625621E0   1.926253787059E-4  -3.278790653465E-1
    3.059435314510E0   1.921159705402E-4  -3.278629209462E-1
    3.060102003400E0   1.916079095319E-4  -3.278467773408E-1
    3.060768692290E0   1.911011921182E-4  -3.278306345303E-1
    3.061435381179E0   1.905958147459E-4  -3.278144925146E-1
    3.062102070069E0   1.900917738712E-4  -3.277983512938E-1
    3.062768758959E0   1.895890659598E-4  -3.277822108677E-1
    3.063435447848E0   1.890876874864E-4  -3.277660712364E-1
    3.064102136738E0   1.885876349353E-4  -3.277499323998E-1
    3.064768825628E0   1.880889048001E-4  -3.277337943578E-1
    3.065435514517E0   1.875914935835E-4  -3.277176571104E-1
    3.066102203407E0   1.870953977976E-4  -3.277015206577E-1
    3.066768892296E0   1.866006139636E-4  -3.276853849994E-1
    3.067435581186E0   1.861071386122E-4  -3.276692501357E-1
    3.068102270076E0   1.856149682827E-4  -3.276531160664E-1
    3.068768958965E0   1.851240995242E-4  -3.276369827916E-1
    3.069435647855E0   1.846345288945E-4  -3.276208503111E-1
    3.070102336745E0   1.841462529607E-4  -3.276047186250E-1
    3.070769025634E0   1.836592682987E-4  -3.275885877332E-1
    3.071435714524E0   1.831735714939E-4  -3.275724576357E-1
    3.072102403413E0   1.826891591404E-4  -3.275563283324E-1
    3.072769092303E0   1.822060278414E-4  -3.275401998233E-1
    3.073435781193E0   1.817241742091E-4  -3.275240721083E-1
    3.074102470082E0   1.812435948646E-4  -3.275079451874E-1
    3.074769158972E0   1.807642864380E-4  -3.274918190606E-1
    3.075435847862E0   1.802862455683E-4  -3.274756937279E-1
    3.076102536751E0   1.798094689033E-4  -3.274595691891E-1
    3.076769225641E0   1.793339530999E-4  -3.274434454443E-1
    3.077435914530E0   1.788596948236E-4  -3.274273224934E-1
    3.078102603420E0   1.783866907487E-4  -3.274112003364E-1
    3.078769292310E0   1.779149375586E-4  -3.273950789732E-1
    3.079435981199E0   1.774444319451E-4  -3.273789584038E-1
    3.080102670089E0   1.769751706091E-4  -3.273628386282E-1
    3.080769358979E0   1.765071502598E-4  -3.273467196463E-1
    3.081436047868E0   1.760403676155E-4  -3.273306014581E-1
    3.082102736758E0   1.755748194030E-4  -3.273144840635E-1
    3.082769425648E0   1.751105023577E-4  -3.272983674625E-1
    3.083436114537E0   1.746474132238E-4  -3.272822516551E-1
    3.084102803427E0   1.741855487541E-4  -3.272661366412E-1
    3.084769492316E0   1.737249057097E-4  -3.272500224208E-1
    3.085436181206E0   1.732654808606E-4  -3.272339089938E-1
    3.086102870096E0   1.728072709853E-4  -3.272177963603E-1
    3.086769558985E0   1.723502728705E-4  -3.272016845201E-1
    3.087436247875E0   1.718944833119E-4  -3.271855734732E-1
    3.088102936765E0   1.714398991132E-4  -3.271694632197E-1
    3.088769625654E0   1.709865170868E-4  -3.271533537594E-1
    3.089436314544E0   1.705343340536E-4  -3.271372450923E-1
    3.090103003433E0   1.700833468428E-4  -3.271211372183E-1
    3.090769692323E0   1.696335522918E-4  -3.271050301375E-1
    3.091436381213E0   1.691849472467E-4  -3.270889238498E-1
    3.092103070102E0   1.687375285618E-4  -3.270728183552E-1
    3.092769758992E0   1.682912930996E-4  -3.270567136536E-1
    3.093436447882E0   1.678462377311E-4  -3.270406097449E-1
    3.094103136771E0   1.674023593354E-4  -3.270245066292E-1
    3.094769825661E0   1.669596548000E-4  -3.270084043064E-1
    3.095436514550E0   1.665181210205E-4  -3.269923027764E-1
    3.096103203440E0   1.660777549008E-4  -3.269762020393E-1
    3.096769892330E0   1.656385533530E-4  -3.269601020949E-1
    3.097436581219E0   1.652005132973E-4  -3.269440029433E-1
    3.098103270109E0   1.647636316620E-4  -3.269279045844E-1
    3.098769958999E0   1.643279053838E-4  -3.269118070182E-1
    3.099436647888E0   1.638933314070E-4  -3.268957102446E-1
    3.100103336778E0   1.634599066845E-4  -3.268796142636E-1
    3.100770025668E0   1.630276281770E-4  -3.268635190751E-1
    3.101436714557E0   1.625964928533E-4  -3.268474246791E-1
    3.102103403447E0   1.621664976900E-4  -3.268313310756E-1
    3.102770092336E0   1.617376396721E-4  -3.268152382646E-1
    3.103436781226E0   1.613099157922E-4  -3.267991462459E-1
    3.104103470116E0   1.608833230512E-4  -3.267830550196E-1
    3.104770159005E0   1.604578584576E-4  -3.267669645856E-1
    3.105436847895E0   1.600335190279E-4  -3.267508749438E-1
    3.106103536785E0   1.596103017867E-4  -3.267347860943E-1
    3.106770225674E0   1.591882037662E-4  -3.267186980371E-1
    3.107436914564E0   1.587672220066E-4  -3.267026107719E-1
    3.108103603453E0   1.583473535559E-4  -3.266865242989E-1
    3.108770292343E0   1.579285954699E-4  -3.266704386180E-1
    3.109436981233E0   1.575109448121E-4  -3.266543537291E-1
    3.110103670122E0   1.570943986540E-4  -3.266382696322E-1
    3.110770359012E0   1.566789540745E-4  -3.266221863272E-1
    3.111437047902E0   1.562646081606E-4  -3.266061038142E-1
    3.112103736791E0   1.558513580067E-4  -3.265900220931E-1
    3.112770425681E0   1.554392007150E-4  -3.265739411638E-1
    3.113437114570E0   1.550281333955E-4  -3.265578610263E-1
    3.114103803460E0   1.546181531656E-4  -3.265417816806E-1
    3.114770492350E0   1.542092571504E-4  -3.265257031267E-1
    3.115437181239E0   1.538014424827E-4  -3.265096253644E-1
    3.116103870129E0   1.533947063028E-4  -3.264935483938E-1
    3.116770559019E0   1.529890457586E-4  -3.264774722147E-1
    3.117437247908E0   1.525844580055E-4  -3.264613968273E-1
    3.118103936798E0   1.521809402065E-4  -3.264453222314E-1
    3.118770625688E0   1.517784895319E-4  -3.264292484270E-1
    3.119437314577E0   1.513771031598E-4  -3.264131754140E-1
    3.120104003467E0   1.509767782756E-4  -3.263971031924E-1
    3.120770692356E0   1.505775120720E-4  -3.263810317623E-1
    3.121437381246E0   1.501793017493E-4  -3.263649611235E-1
    3.122104070136E0   1.497821445152E-4  -3.263488912759E-1
    3.122770759025E0   1.493860375848E-4  -3.263328222197E-1
    3.123437447915E0   1.489909781804E-4  -3.263167539546E-1
    3.124104136805E0   1.485969635319E-4  -3.263006864808E-1
    3.124770825694E0   1.482039908763E-4  -3.262846197980E-1
    3.125437514584E0   1.478120574580E-4  -3.262685539064E-1
    3.126104203473E0   1.474211605287E-4  -3.262524888059E-1
    3.126770892363E0   1.470312973473E-4  -3.262364244964E-1
    3.127437581253E0   1.466424651800E-4  -3.262203609779E-1
    3.128104270142E0   1.462546613003E-4  -3.262042982503E-1
    3.128770959032E0   1.458678829888E-4  -3.261882363136E-1
    3.129437647922E0   1.454821275334E-4  -3.261721751678E-1
    3.130104336811E0   1.450973922289E-4  -3.261561148129E-1
    3.130771025701E0   1.447136743777E-4  -3.261400552487E-1
    3.131437714590E0   1.443309712889E-4  -3.261239964753E-1
    3.132104403480E0   1.439492802791E-4  -3.261079384926E-1
    3.132771092370E0   1.435685986716E-4  -3.260918813006E-1
    3.133437781259E0   1.431889237970E-4  -3.260758248992E-1
    3.134104470149E0   1.428102529931E-4  -3.260597692884E-1
    3.134771159039E0   1.424325836045E-4  -3.260437144682E-1
    3.135437847928E0   1.420559129829E-4  -3.260276604385E-1
    3.136104536818E0   1.416802384869E-4  -3.260116071993E-1
    3.136771225708E0   1.413055574824E-4  -3.259955547505E-1
    3.137437914597E0   1.409318673419E-4  -3.259795030921E-1
    3.138104603487E0   1.405591654451E-4  -3.259634522241E-1
    3.138771292376E0   1.401874491785E-4  -3.259474021465E-1
    3.139437981266E0   1.398167159355E-4  -3.259313528591E-1
    3.140104670156E0   1.394469631165E-4  -3.259153043619E-1
    3.140771359045E0   1.390781881287E-4  -3.258992566550E-1
    3.141438047935E0   1.387103883862E-4  -3.258832097383E-1
    3.142104736825E0   1.383435613098E-4  -3.258671636116E-1
    3.142771425714E0   1.379777043274E-4  -3.258511182751E-1
    3.143438114604E0   1.376128148734E-4  -3.258350737286E-1
    3.144104803493E0   1.372488903892E-4  -3.258190299722E-1
    3.144771492383E0   1.368859283229E-4  -3.258029870057E-1
    3.145438181273E0   1.365239261292E-4  -3.257869448291E-1
    3.146104870162E0   1.361628812698E-4  -3.257709034425E-1
    3.146771559052E0   1.358027912129E-4  -3.257548628457E-1
    3.147438247942E0   1.354436534336E-4  -3.257388230387E-1
    3.148104936831E0   1.350854654134E-4  -3.257227840216E-1
    3.148771625721E0   1.347282246406E-4  -3.257067457941E-1
    3.149438314610E0   1.343719286103E-4  -3.256907083564E-1
    3.150105003500E0   1.340165748240E-4  -3.256746717083E-1
    3.150771692390E0   1.336621607898E-4  -3.256586358499E-1
    3.151438381279E0   1.333086840227E-4  -3.256426007810E-1
    3.152105070169E0   1.329561420438E-4  -3.256265665017E-1
    3.152771759059E0   1.326045323811E-4  -3.256105330119E-1
    3.153438447948E0   1.322538525691E-4  -3.255945003116E-1
    3.154105136838E0   1.319041001487E-4  -3.255784684007E-1
    3.154771825728E0   1.315552726674E-4  -3.255624372792E-1
    3.155438514617E0   1.312073676791E-4  -3.255464069470E-1
    3.156105203507E0   1.308603827442E-4  -3.255303774042E-1
    3.156771892396E0   1.305143154296E-4  -3.255143486507E-1
    3.157438581286E0   1.301691633087E-4  -3.254983206863E-1
    3.158105270176E0   1.298249239611E-4  -3.254822935112E-1
    3.158771959065E0   1.294815949729E-4  -3.254662671253E-1
    3.159438647955E0   1.291391739367E-4  -3.254502415284E-1
    3.160105336845E0   1.287976584513E-4  -3.254342167207E-1
    3.160772025734E0   1.284570461220E-4  -3.254181927020E-1
    3.161438714624E0   1.281173345603E-4  -3.254021694723E-1
    3.162105403513E0   1.277785213840E-4  -3.253861470315E-1
    3.162772092403E0   1.274406042175E-4  -3.253701253797E-1
    3.163438781293E0   1.271035806910E-4  -3.253541045168E-1
    3.164105470182E0   1.267674484413E-4  -3.253380844427E-1
    3.164772159072E0   1.264322051115E-4  -3.253220651575E-1
    3.165438847962E0   1.260978483506E-4  -3.253060466610E-1
    3.166105536851E0   1.257643758142E-4  -3.252900289532E-1
    3.166772225741E0   1.254317851638E-4  -3.252740120342E-1
    3.167438914630E0   1.251000740673E-4  -3.252579959038E-1
    3.168105603520E0   1.247692401986E-4  -3.252419805620E-1
    3.168772292410E0   1.244392812378E-4  -3.252259660088E-1
    3.169438981299E0   1.241101948712E-4  -3.252099522441E-1
    3.170105670189E0   1.237819787913E-4  -3.251939392679E-1
    3.170772359079E0   1.234546306963E-4  -3.251779270802E-1
    3.171439047968E0   1.231281482911E-4  -3.251619156809E-1
    3.172105736858E0   1.228025292860E-4  -3.251459050700E-1
    3.172772425748E0   1.224777713980E-4  -3.251298952475E-1
    3.173439114637E0   1.221538723496E-4  -3.251138862132E-1
    3.174105803527E0   1.218308298696E-4  -3.250978779672E-1
    3.174772492416E0   1.215086416929E-4  -3.250818705094E-1
    3.175439181306E0   1.211873055601E-4  -3.250658638399E-1
    3.176105870196E0   1.208668192180E-4  -3.250498579585E-1
    3.176772559085E0   1.205471804192E-4  -3.250338528651E-1
    3.177439247975E0   1.202283869224E-4  -3.250178485599E-1
    3.178105936865E0   1.199104364922E-4  -3.250018450427E-1
    3.178772625754E0   1.195933268989E-4  -3.249858423135E-1
    3.179439314644E0   1.192770559190E-4  -3.249698403722E-1
    3.180106003533E0   1.189616213347E-4  -3.249538392189E-1
    3.180772692423E0   1.186470209341E-4  -3.249378388535E-1
    3.181439381313E0   1.183332525112E-4  -3.249218392759E-1
    3.182106070202E0   1.180203138657E-4  -3.249058404860E-1
    3.182772759092E0   1.177082028034E-4  -3.248898424840E-1
    3.183439447982E0   1.173969171354E-4  -3.248738452697E-1
    3.184106136871E0   1.170864546792E-4  -3.248578488430E-1
    3.184772825761E0   1.167768132576E-4  -3.248418532040E-1
    3.185439514650E0   1.164679906994E-4  -3.248258583526E-1
    3.186106203540E0   1.161599848390E-4  -3.248098642888E-1
    3.186772892430E0   1.158527935167E-4  -3.247938710125E-1
    3.187439581319E0   1.155464145784E-4  -3.247778785237E-1
    3.188106270209E0   1.152408458756E-4  -3.247618868224E-1
    3.188772959099E0   1.149360852657E-4  -3.247458959085E-1
    3.189439647988E0   1.146321306115E-4  -3.247299057819E-1
    3.190106336878E0   1.143289797818E-4  -3.247139164427E-1
    3.190773025768E0   1.140266306508E-4  -3.246979278908E-1
    3.191439714657E0   1.137250810983E-4  -3.246819401261E-1
    3.192106403547E0   1.134243290098E-4  -3.246659531487E-1
    3.192773092436E0   1.131243722763E-4  -3.246499669584E-1
    3.193439781326E0   1.128252087946E-4  -3.246339815553E-1
    3.194106470216E0   1.125268364667E-4  -3.246179969393E-1
    3.194773159105E0   1.122292532005E-4  -3.246020131103E-1
    3.195439847995E0   1.119324569092E-4  -3.245860300684E-1
    3.196106536885E0   1.116364455117E-4  -3.245700478134E-1
    3.196773225774E0   1.113412169323E-4  -3.245540663454E-1
    3.197439914664E0   1.110467691006E-4  -3.245380856644E-1
    3.198106603553E0   1.107530999521E-4  -3.245221057702E-1
    3.198773292443E0   1.104602074275E-4  -3.245061266628E-1
    3.199439981333E0   1.101680894728E-4  -3.244901483422E-1
    3.200106670222E0   1.098767440398E-4  -3.244741708084E-1
    3.200773359112E0   1.095861690855E-4  -3.244581940612E-1
    3.201440048002E0   1.092963625722E-4  -3.244422181008E-1
    3.202106736891E0   1.090073224678E-4  -3.244262429270E-1
    3.202773425781E0   1.087190467455E-4  -3.244102685398E-1
    3.203440114670E0   1.084315333839E-4  -3.243942949392E-1
    3.204106803560E0   1.081447803668E-4  -3.243783221251E-1
    3.204773492450E0   1.078587856834E-4  -3.243623500974E-1
    3.205440181339E0   1.075735473284E-4  -3.243463788562E-1
    3.206106870229E0   1.072890633015E-4  -3.243304084015E-1
    3.206773559119E0   1.070053316079E-4  -3.243144387330E-1
    3.207440248008E0   1.067223502580E-4  -3.242984698510E-1
    3.208106936898E0   1.064401172675E-4  -3.242825017552E-1
    3.208773625788E0   1.061586306574E-4  -3.242665344456E-1
    3.209440314677E0   1.058778884537E-4  -3.242505679223E-1
    3.210107003567E0   1.055978886878E-4  -3.242346021851E-1
    3.210773692456E0   1.053186293964E-4  -3.242186372341E-1
    3.211440381346E0   1.050401086211E-4  -3.242026730692E-1
    3.212107070236E0   1.047623244091E-4  -3.241867096903E-1
    3.212773759125E0   1.044852748123E-4  -3.241707470975E-1
    3.213440448015E0   1.042089578880E-4  -3.241547852906E-1
    3.214107136905E0   1.039333716987E-4  -3.241388242697E-1
    3.214773825794E0   1.036585143119E-4  -3.241228640347E-1
    3.215440514684E0   1.033843838002E-4  -3.241069045855E-1
    3.216107203573E0   1.031109782414E-4  -3.240909459222E-1
    3.216773892463E0   1.028382957183E-4  -3.240749880446E-1
    3.217440581353E0   1.025663343188E-4  -3.240590309528E-1
    3.218107270242E0   1.022950921358E-4  -3.240430746467E-1
    3.218773959132E0   1.020245672673E-4  -3.240271191263E-1
    3.219440648022E0   1.017547578164E-4  -3.240111643915E-1
    3.220107336911E0   1.014856618911E-4  -3.239952104423E-1
    3.220774025801E0   1.012172776044E-4  -3.239792572787E-1
