#             R [au]        psi_0 [a.u.]
   4.133471115704E-2   5.341879099184E-4
   4.200140004667E-2   5.604084304950E-4
   4.266808893630E-2   5.874709322535E-4
   4.333477782593E-2   6.153885390991E-4
   4.400146671556E-2   6.441743635915E-4
   4.466815560519E-2   6.738415067704E-4
   4.533484449482E-2   7.044030579808E-4
   4.600153338445E-2   7.358720946989E-4
   4.666822227408E-2   7.682616823578E-4
   4.733491116371E-2   8.015848741735E-4
   4.800160005334E-2   8.358547109710E-4
   4.866828894296E-2   8.710842210101E-4
   4.933497783259E-2   9.072864198124E-4
   5.000166672222E-2   9.444743099872E-4
   5.066835561185E-2   9.826608810583E-4
   5.133504450148E-2   1.021859109291E-3
   5.200173339111E-2   1.062081957518E-3
   5.266842228074E-2   1.103342374967E-3
   5.333511117037E-2   1.145653297091E-3
   5.400180006000E-2   1.189027645389E-3
   5.466848894963E-2   1.233478327238E-3
   5.533517783926E-2   1.279018235721E-3
   5.600186672889E-2   1.325660249453E-3
   5.666855561852E-2   1.373417232410E-3
   5.733524450815E-2   1.422302033756E-3
   5.800193339778E-2   1.472327487672E-3
   5.866862228741E-2   1.523506413184E-3
   5.933531117704E-2   1.575851613993E-3
   6.000200006667E-2   1.629375878302E-3
   6.066868895630E-2   1.684091978645E-3
   6.133537784593E-2   1.740012671718E-3
   6.200206673556E-2   1.797150698207E-3
   6.266875562519E-2   1.855518782616E-3
   6.333544451482E-2   1.915129633100E-3
   6.400213340445E-2   1.975995941290E-3
   6.466882229408E-2   2.038130382129E-3
   6.533551118371E-2   2.101545613697E-3
   6.600220007334E-2   2.166254277044E-3
   6.666888896297E-2   2.232268996019E-3
   6.733557785260E-2   2.299602377103E-3
   6.800226674222E-2   2.368267009237E-3
   6.866895563185E-2   2.438275463656E-3
   6.933564452148E-2   2.509640293717E-3
   7.000233341111E-2   2.582374034733E-3
   7.066902230074E-2   2.656489203804E-3
   7.133571119037E-2   2.731998299649E-3
   7.200240008000E-2   2.808913802438E-3
   7.266908896963E-2   2.887248173623E-3
   7.333577785926E-2   2.967013855774E-3
   7.400246674889E-2   3.048223272405E-3
   7.466915563852E-2   3.130888827815E-3
   7.533584452815E-2   3.215022906916E-3
   7.600253341778E-2   3.300637875067E-3
   7.666922230741E-2   3.387746077909E-3
   7.733591119704E-2   3.476359841196E-3
   7.800260008667E-2   3.566491470632E-3
   7.866928897630E-2   3.658153251703E-3
   7.933597786593E-2   3.751357449514E-3
   8.000266675556E-2   3.846116308619E-3
   8.066935564519E-2   3.942442052861E-3
   8.133604453482E-2   4.040346885203E-3
   8.200273342445E-2   4.139842987565E-3
   8.266942231408E-2   4.240942520662E-3
   8.333611120371E-2   4.343657623833E-3
   8.400280009334E-2   4.448000414883E-3
   8.466948898297E-2   4.553982989919E-3
   8.533617787260E-2   4.661617423181E-3
   8.600286676223E-2   4.770915766885E-3
   8.666955565186E-2   4.881890051057E-3
   8.733624454148E-2   4.994552283370E-3
   8.800293343111E-2   5.108914448980E-3
   8.866962232074E-2   5.224988510369E-3
   8.933631121037E-2   5.342786407176E-3
   9.000300010000E-2   5.462320056040E-3
   9.066968898963E-2   5.583601350436E-3
   9.133637787926E-2   5.706642160516E-3
   9.200306676889E-2   5.831454332943E-3
   9.266975565852E-2   5.958049690736E-3
   9.333644454815E-2   6.086440033107E-3
   9.400313343778E-2   6.216637135299E-3
   9.466982232741E-2   6.348652748427E-3
   9.533651121704E-2   6.482498599320E-3
   9.600320010667E-2   6.618186390358E-3
   9.666988899630E-2   6.755727799316E-3
   9.733657788593E-2   6.895134479204E-3
   9.800326677556E-2   7.036418058106E-3
   9.866995566519E-2   7.179590139024E-3
   9.933664455482E-2   7.324662299719E-3
   1.000033334444E-1   7.471646092554E-3
   1.006700223341E-1   7.620553044335E-3
   1.013367112237E-1   7.771394656152E-3
   1.020034001133E-1   7.924182403226E-3
   1.026700890030E-1   8.078927734749E-3
   1.033367778926E-1   8.235642073731E-3
   1.040034667822E-1   8.394336816836E-3
   1.046701556719E-1   8.555023334236E-3
   1.053368445615E-1   8.717712969449E-3
   1.060035334511E-1   8.882417039183E-3
   1.066702223407E-1   9.049146833186E-3
   1.073369112304E-1   9.217913614087E-3
   1.080036001200E-1   9.388728617241E-3
   1.086702890096E-1   9.561603050579E-3
   1.093369778993E-1   9.736548094449E-3
   1.100036667889E-1   9.913574901466E-3
   1.106703556785E-1   1.009269459636E-2
   1.113370445682E-1   1.027391827581E-2
   1.120037334578E-1   1.045725700832E-2
   1.126704223474E-1   1.064272183402E-2
   1.133371112370E-1   1.083032376458E-2
   1.140038001267E-1   1.102007378298E-2
   1.146704890163E-1   1.121198284344E-2
   1.153371779059E-1   1.140606187119E-2
   1.160038667956E-1   1.160232176237E-2
   1.166705556852E-1   1.180077338388E-2
   1.173372445748E-1   1.200142757320E-2
   1.180039334644E-1   1.220429513825E-2
   1.186706223541E-1   1.240938685728E-2
   1.193373112437E-1   1.261671347864E-2
   1.200040001333E-1   1.282628572072E-2
   1.206706890230E-1   1.303811427172E-2
   1.213373779126E-1   1.325220978959E-2
   1.220040668022E-1   1.346858290178E-2
   1.226707556919E-1   1.368724420519E-2
   1.233374445815E-1   1.390820426594E-2
   1.240041334711E-1   1.413147361930E-2
   1.246708223607E-1   1.435706276948E-2
   1.253375112504E-1   1.458498218951E-2
   1.260042001400E-1   1.481524232110E-2
   1.266708890296E-1   1.504785357447E-2
   1.273375779193E-1   1.528282632825E-2
   1.280042668089E-1   1.552017092929E-2
   1.286709556985E-1   1.575989769252E-2
   1.293376445882E-1   1.600201690084E-2
   1.300043334778E-1   1.624653880494E-2
   1.306710223674E-1   1.649347362318E-2
   1.313377112570E-1   1.674283154142E-2
   1.320044001467E-1   1.699462271291E-2
   1.326710890363E-1   1.724885725814E-2
   1.333377779259E-1   1.750554526466E-2
   1.340044668156E-1   1.776469678699E-2
   1.346711557052E-1   1.802632184645E-2
   1.353378445948E-1   1.829043043102E-2
   1.360045334844E-1   1.855703249522E-2
   1.366712223741E-1   1.882613795995E-2
   1.373379112637E-1   1.909775671233E-2
   1.380046001533E-1   1.937189860562E-2
   1.386712890430E-1   1.964857345903E-2
   1.393379779326E-1   1.992779105758E-2
   1.400046668222E-1   2.020956115201E-2
   1.406713557119E-1   2.049389345858E-2
   1.413380446015E-1   2.078079765899E-2
   1.420047334911E-1   2.107028340020E-2
   1.426714223807E-1   2.136236029429E-2
   1.433381112704E-1   2.165703791839E-2
   1.440048001600E-1   2.195432581444E-2
   1.446714890496E-1   2.225423348915E-2
   1.453381779393E-1   2.255677041380E-2
   1.460048668289E-1   2.286194602414E-2
   1.466715557185E-1   2.316976972024E-2
   1.473382446082E-1   2.348025086636E-2
   1.480049334978E-1   2.379339879083E-2
   1.486716223874E-1   2.410922278587E-2
   1.493383112770E-1   2.442773210752E-2
   1.500050001667E-1   2.474893597546E-2
   1.506716890563E-1   2.507284357290E-2
   1.513383779459E-1   2.539946404644E-2
   1.520050668356E-1   2.572880650594E-2
   1.526717557252E-1   2.606088002439E-2
   1.533384446148E-1   2.639569363779E-2
   1.540051335045E-1   2.673325634499E-2
   1.546718223941E-1   2.707357710758E-2
   1.553385112837E-1   2.741666484978E-2
   1.560052001733E-1   2.776252845827E-2
   1.566718890630E-1   2.811117678207E-2
   1.573385779526E-1   2.846261863247E-2
   1.580052668422E-1   2.881686278279E-2
   1.586719557319E-1   2.917391796838E-2
   1.593386446215E-1   2.953379288639E-2
   1.600053335111E-1   2.989649619569E-2
   1.606720224007E-1   3.026203651675E-2
   1.613387112904E-1   3.063042243150E-2
   1.620054001800E-1   3.100166248319E-2
   1.626720890696E-1   3.137576517629E-2
   1.633387779593E-1   3.175273897637E-2
   1.640054668489E-1   3.213259230995E-2
   1.646721557385E-1   3.251533356439E-2
   1.653388446282E-1   3.290097108776E-2
   1.660055335178E-1   3.328951318874E-2
   1.666722224074E-1   3.368096813645E-2
   1.673389112970E-1   3.407534416040E-2
   1.680056001867E-1   3.447264945029E-2
   1.686722890763E-1   3.487289215595E-2
   1.693389779659E-1   3.527608038718E-2
   1.700056668556E-1   3.568222221366E-2
   1.706723557452E-1   3.609132566479E-2
   1.713390446348E-1   3.650339872962E-2
   1.720057335245E-1   3.691844935669E-2
   1.726724224141E-1   3.733648545395E-2
   1.733391113037E-1   3.775751488860E-2
   1.740058001933E-1   3.818154548699E-2
   1.746724890830E-1   3.860858503453E-2
   1.753391779726E-1   3.903864127553E-2
   1.760058668622E-1   3.947172191309E-2
   1.766725557519E-1   3.990783460903E-2
   1.773392446415E-1   4.034698698371E-2
   1.780059335311E-1   4.078918661597E-2
   1.786726224207E-1   4.123444104298E-2
   1.793393113104E-1   4.168275776014E-2
   1.800060002000E-1   4.213414422096E-2
   1.806726890896E-1   4.258860783696E-2
   1.813393779793E-1   4.304615597754E-2
   1.820060668689E-1   4.350679596988E-2
   1.826727557585E-1   4.397053509883E-2
   1.833394446482E-1   4.443738060679E-2
   1.840061335378E-1   4.490733969360E-2
   1.846728224274E-1   4.538041951643E-2
   1.853395113170E-1   4.585662718968E-2
   1.860062002067E-1   4.633596978486E-2
   1.866728890963E-1   4.681845433049E-2
   1.873395779859E-1   4.730408781198E-2
   1.880062668756E-1   4.779287717152E-2
   1.886729557652E-1   4.828482930799E-2
   1.893396446548E-1   4.877995107684E-2
   1.900063335445E-1   4.927824929000E-2
   1.906730224341E-1   4.977973071575E-2
   1.913397113237E-1   5.028440207861E-2
   1.920064002133E-1   5.079227005928E-2
   1.926730891030E-1   5.130334129448E-2
   1.933397779926E-1   5.181762237689E-2
   1.940064668822E-1   5.233511985501E-2
   1.946731557719E-1   5.285584023308E-2
   1.953398446615E-1   5.337978997099E-2
   1.960065335511E-1   5.390697548414E-2
   1.966732224407E-1   5.443740314336E-2
   1.973399113304E-1   5.497107927480E-2
   1.980066002200E-1   5.550801015986E-2
   1.986732891096E-1   5.604820203504E-2
   1.993399779993E-1   5.659166109187E-2
   2.000066668889E-1   5.713839347682E-2
   2.006733557785E-1   5.768840529118E-2
   2.013400446682E-1   5.824170259096E-2
   2.020067335578E-1   5.879829138681E-2
   2.026734224474E-1   5.935817764392E-2
   2.033401113370E-1   5.992136728191E-2
   2.040068002267E-1   6.048786617473E-2
   2.046734891163E-1   6.105768015061E-2
   2.053401780059E-1   6.163081499188E-2
   2.060068668956E-1   6.220727643496E-2
   2.066735557852E-1   6.278707017023E-2
   2.073402446748E-1   6.337020184193E-2
   2.080069335645E-1   6.395667704806E-2
   2.086736224541E-1   6.454650134032E-2
   2.093403113437E-1   6.513968022399E-2
   2.100070002333E-1   6.573621915784E-2
   2.106736891230E-1   6.633612355407E-2
   2.113403780126E-1   6.693939877817E-2
   2.120070669022E-1   6.754605014887E-2
   2.126737557919E-1   6.815608293801E-2
   2.133404446815E-1   6.876950237051E-2
   2.140071335711E-1   6.938631362422E-2
   2.146738224607E-1   7.000652182987E-2
   2.153405113504E-1   7.063013207096E-2
   2.160072002400E-1   7.125714938371E-2
   2.166738891296E-1   7.188757875693E-2
   2.173405780193E-1   7.252142513193E-2
   2.180072669089E-1   7.315869340249E-2
   2.186739557985E-1   7.379938841473E-2
   2.193406446882E-1   7.444351496702E-2
   2.200073335778E-1   7.509107780993E-2
   2.206740224674E-1   7.574208164612E-2
   2.213407113570E-1   7.639653113027E-2
   2.220074002467E-1   7.705443086899E-2
   2.226740891363E-1   7.771578542074E-2
   2.233407780259E-1   7.838059929574E-2
   2.240074669156E-1   7.904887695592E-2
   2.246741558052E-1   7.972062281481E-2
   2.253408446948E-1   8.039584123745E-2
   2.260075335845E-1   8.107453654036E-2
   2.266742224741E-1   8.175671299140E-2
   2.273409113637E-1   8.244237480975E-2
   2.280076002533E-1   8.313152616578E-2
   2.286742891430E-1   8.382417118102E-2
   2.293409780326E-1   8.452031392804E-2
   2.300076669222E-1   8.521995843041E-2
   2.306743558119E-1   8.592310866260E-2
   2.313410447015E-1   8.662976854992E-2
   2.320077335911E-1   8.733994196843E-2
   2.326744224807E-1   8.805363274490E-2
   2.333411113704E-1   8.877084465668E-2
   2.340078002600E-1   8.949158143168E-2
   2.346744891496E-1   9.021584674828E-2
   2.353411780393E-1   9.094364423524E-2
   2.360078669289E-1   9.167497747165E-2
   2.366745558185E-1   9.240984998687E-2
   2.373412447082E-1   9.314826526042E-2
   2.380079335978E-1   9.389022672195E-2
   2.386746224874E-1   9.463573775114E-2
   2.393413113770E-1   9.538480167768E-2
   2.400080002667E-1   9.613742178112E-2
   2.406746891563E-1   9.689360129090E-2
   2.413413780459E-1   9.765334338619E-2
   2.420080669356E-1   9.841665119591E-2
   2.426747558252E-1   9.918352779860E-2
   2.433414447148E-1   9.995397622237E-2
   2.440081336045E-1   1.007279994449E-1
   2.446748224941E-1   1.015056003932E-1
   2.453415113837E-1   1.022867819437E-1
   2.460082002733E-1   1.030715469224E-1
   2.466748891630E-1   1.038598981042E-1
   2.473415780526E-1   1.046518382133E-1
   2.480082669422E-1   1.054473699232E-1
   2.486749558319E-1   1.062464958563E-1
   2.493416447215E-1   1.070492185841E-1
   2.500083336111E-1   1.078555406271E-1
   2.506750225008E-1   1.086654644546E-1
   2.513417113904E-1   1.094789924847E-1
   2.520084002800E-1   1.102961270845E-1
   2.526750891696E-1   1.111168705695E-1
   2.533417780593E-1   1.119412252043E-1
   2.540084669489E-1   1.127691932016E-1
   2.546751558385E-1   1.136007767231E-1
   2.553418447282E-1   1.144359778787E-1
   2.560085336178E-1   1.152747987270E-1
   2.566752225074E-1   1.161172412748E-1
   2.573419113970E-1   1.169633074772E-1
   2.580086002867E-1   1.178129992378E-1
   2.586752891763E-1   1.186663184084E-1
   2.593419780659E-1   1.195232667887E-1
   2.600086669556E-1   1.203838461268E-1
   2.606753558452E-1   1.212480581189E-1
   2.613420447348E-1   1.221159044091E-1
   2.620087336245E-1   1.229873865896E-1
   2.626754225141E-1   1.238625062003E-1
   2.633421114037E-1   1.247412647293E-1
   2.640088002933E-1   1.256236636123E-1
   2.646754891830E-1   1.265097042330E-1
   2.653421780726E-1   1.273993879226E-1
   2.660088669622E-1   1.282927159601E-1
   2.666755558519E-1   1.291896895723E-1
   2.673422447415E-1   1.300903099334E-1
   2.680089336311E-1   1.309945781652E-1
   2.686756225208E-1   1.319024953372E-1
   2.693423114104E-1   1.328140624662E-1
   2.700090003000E-1   1.337292805164E-1
   2.706756891896E-1   1.346481503996E-1
   2.713423780793E-1   1.355706729747E-1
   2.720090669689E-1   1.364968490482E-1
   2.726757558585E-1   1.374266793736E-1
   2.733424447482E-1   1.383601646517E-1
   2.740091336378E-1   1.392973055307E-1
   2.746758225274E-1   1.402381026057E-1
   2.753425114170E-1   1.411825564190E-1
   2.760092003067E-1   1.421306674600E-1
   2.766758891963E-1   1.430824361651E-1
   2.773425780859E-1   1.440378629179E-1
   2.780092669756E-1   1.449969480486E-1
   2.786759558652E-1   1.459596918347E-1
   2.793426447548E-1   1.469260945004E-1
   2.800093336445E-1   1.478961562169E-1
   2.806760225341E-1   1.488698771021E-1
   2.813427114237E-1   1.498472572208E-1
   2.820094003133E-1   1.508282965846E-1
   2.826760892030E-1   1.518129951516E-1
   2.833427780926E-1   1.528013528270E-1
   2.840094669822E-1   1.537933694624E-1
   2.846761558719E-1   1.547890448561E-1
   2.853428447615E-1   1.557883787530E-1
   2.860095336511E-1   1.567913708448E-1
   2.866762225408E-1   1.577980207696E-1
   2.873429114304E-1   1.588083281119E-1
   2.880096003200E-1   1.598222924030E-1
   2.886762892096E-1   1.608399131205E-1
   2.893429780993E-1   1.618611896886E-1
   2.900096669889E-1   1.628861214777E-1
   2.906763558785E-1   1.639147078049E-1
   2.913430447682E-1   1.649469479334E-1
   2.920097336578E-1   1.659828410731E-1
   2.926764225474E-1   1.670223863800E-1
   2.933431114370E-1   1.680655829565E-1
   2.940098003267E-1   1.691124298513E-1
   2.946764892163E-1   1.701629260593E-1
   2.953431781059E-1   1.712170705218E-1
   2.960098669956E-1   1.722748621262E-1
   2.966765558852E-1   1.733362997063E-1
   2.973432447748E-1   1.744013820420E-1
   2.980099336645E-1   1.754701078593E-1
   2.986766225541E-1   1.765424758305E-1
   2.993433114437E-1   1.776184845741E-1
   3.000100003333E-1   1.786981326545E-1
   3.006766892230E-1   1.797814185824E-1
   3.013433781126E-1   1.808683408148E-1
   3.020100670022E-1   1.819588977543E-1
   3.026767558919E-1   1.830530877500E-1
   3.033434447815E-1   1.841509090969E-1
   3.040101336711E-1   1.852523600362E-1
   3.046768225608E-1   1.863574387548E-1
   3.053435114504E-1   1.874661433861E-1
   3.060102003400E-1   1.885784720091E-1
   3.066768892296E-1   1.896944226491E-1
   3.073435781193E-1   1.908139932773E-1
   3.080102670089E-1   1.919371818109E-1
   3.086769558985E-1   1.930639861131E-1
   3.093436447882E-1   1.941944039931E-1
   3.100103336778E-1   1.953284332060E-1
   3.106770225674E-1   1.964660714529E-1
   3.113437114570E-1   1.976073163809E-1
   3.120104003467E-1   1.987521655830E-1
   3.126770892363E-1   1.999006165983E-1
   3.133437781259E-1   2.010526669117E-1
   3.140104670156E-1   2.022083139541E-1
   3.146771559052E-1   2.033675551022E-1
   3.153438447948E-1   2.045303876789E-1
   3.160105336845E-1   2.056968089529E-1
   3.166772225741E-1   2.068668161388E-1
   3.173439114637E-1   2.080404063973E-1
   3.180106003533E-1   2.092175768349E-1
   3.186772892430E-1   2.103983245040E-1
   3.193439781326E-1   2.115826464031E-1
   3.200106670222E-1   2.127705394765E-1
   3.206773559119E-1   2.139620006146E-1
   3.213440448015E-1   2.151570266536E-1
   3.220107336911E-1   2.163556143758E-1
   3.226774225808E-1   2.175577605093E-1
   3.233441114704E-1   2.187634617284E-1
   3.240108003600E-1   2.199727146531E-1
   3.246774892496E-1   2.211855158496E-1
   3.253441781393E-1   2.224018618299E-1
   3.260108670289E-1   2.236217490521E-1
   3.266775559185E-1   2.248451739204E-1
   3.273442448082E-1   2.260721327848E-1
   3.280109336978E-1   2.273026219415E-1
   3.286776225874E-1   2.285366376326E-1
   3.293443114770E-1   2.297741760464E-1
   3.300110003667E-1   2.310152333170E-1
   3.306776892563E-1   2.322598055249E-1
   3.313443781459E-1   2.335078886964E-1
   3.320110670356E-1   2.347594788039E-1
   3.326777559252E-1   2.360145717662E-1
   3.333444448148E-1   2.372731634480E-1
   3.340111337045E-1   2.385352496600E-1
   3.346778225941E-1   2.398008261593E-1
   3.353445114837E-1   2.410698886492E-1
   3.360112003733E-1   2.423424327788E-1
   3.366778892630E-1   2.436184541439E-1
   3.373445781526E-1   2.448979482861E-1
   3.380112670422E-1   2.461809106935E-1
   3.386779559319E-1   2.474673368005E-1
   3.393446448215E-1   2.487572219875E-1
   3.400113337111E-1   2.500505615814E-1
   3.406780226008E-1   2.513473508553E-1
   3.413447114904E-1   2.526475850289E-1
   3.420114003800E-1   2.539512592680E-1
   3.426780892696E-1   2.552583686848E-1
   3.433447781593E-1   2.565689083380E-1
   3.440114670489E-1   2.578828732328E-1
   3.446781559385E-1   2.592002583207E-1
   3.453448448282E-1   2.605210584998E-1
   3.460115337178E-1   2.618452686147E-1
   3.466782226074E-1   2.631728834564E-1
   3.473449114970E-1   2.645038977627E-1
   3.480116003867E-1   2.658383062177E-1
   3.486782892763E-1   2.671761034524E-1
   3.493449781659E-1   2.685172840444E-1
   3.500116670556E-1   2.698618425177E-1
   3.506783559452E-1   2.712097733434E-1
   3.513450448348E-1   2.725610709391E-1
   3.520117337245E-1   2.739157296693E-1
   3.526784226141E-1   2.752737438452E-1
   3.533451115037E-1   2.766351077248E-1
   3.540118003933E-1   2.779998155131E-1
   3.546784892830E-1   2.793678613620E-1
   3.553451781726E-1   2.807392393703E-1
   3.560118670622E-1   2.821139435836E-1
   3.566785559519E-1   2.834919679948E-1
   3.573452448415E-1   2.848733065437E-1
   3.580119337311E-1   2.862579531171E-1
   3.586786226208E-1   2.876459015492E-1
   3.593453115104E-1   2.890371456210E-1
   3.600120004000E-1   2.904316790609E-1
   3.606786892896E-1   2.918294955445E-1
   3.613453781793E-1   2.932305886948E-1
   3.620120670689E-1   2.946349520818E-1
   3.626787559585E-1   2.960425792232E-1
   3.633454448482E-1   2.974534635838E-1
   3.640121337378E-1   2.988675985761E-1
   3.646788226274E-1   3.002849775599E-1
   3.653455115171E-1   3.017055938426E-1
   3.660122004067E-1   3.031294406792E-1
   3.666788892963E-1   3.045565112723E-1
   3.673455781859E-1   3.059867987721E-1
   3.680122670756E-1   3.074202962765E-1
   3.686789559652E-1   3.088569968312E-1
   3.693456448548E-1   3.102968934298E-1
   3.700123337445E-1   3.117399790135E-1
   3.706790226341E-1   3.131862464716E-1
   3.713457115237E-1   3.146356886413E-1
   3.720124004133E-1   3.160882983078E-1
   3.726790893030E-1   3.175440682043E-1
   3.733457781926E-1   3.190029910120E-1
   3.740124670822E-1   3.204650593605E-1
   3.746791559719E-1   3.219302658273E-1
   3.753458448615E-1   3.233986029385E-1
   3.760125337511E-1   3.248700631681E-1
   3.766792226408E-1   3.263446389388E-1
   3.773459115304E-1   3.278223226215E-1
   3.780126004200E-1   3.293031065356E-1
   3.786792893096E-1   3.307869829491E-1
   3.793459781993E-1   3.322739440786E-1
   3.800126670889E-1   3.337639820891E-1
   3.806793559785E-1   3.352570890945E-1
   3.813460448682E-1   3.367532571575E-1
   3.820127337578E-1   3.382524782893E-1
   3.826794226474E-1   3.397547444503E-1
   3.833461115371E-1   3.412600475497E-1
   3.840128004267E-1   3.427683794456E-1
   3.846794893163E-1   3.442797319452E-1
   3.853461782059E-1   3.457940968048E-1
   3.860128670956E-1   3.473114657300E-1
   3.866795559852E-1   3.488318303754E-1
   3.873462448748E-1   3.503551823450E-1
   3.880129337645E-1   3.518815131921E-1
   3.886796226541E-1   3.534108144197E-1
   3.893463115437E-1   3.549430774798E-1
   3.900130004333E-1   3.564782937743E-1
   3.906796893230E-1   3.580164546547E-1
   3.913463782126E-1   3.595575514220E-1
   3.920130671022E-1   3.611015753271E-1
   3.926797559919E-1   3.626485175707E-1
   3.933464448815E-1   3.641983693033E-1
   3.940131337711E-1   3.657511216253E-1
   3.946798226608E-1   3.673067655874E-1
   3.953465115504E-1   3.688652921901E-1
   3.960132004400E-1   3.704266923843E-1
   3.966798893296E-1   3.719909570709E-1
   3.973465782193E-1   3.735580771012E-1
   3.980132671089E-1   3.751280432770E-1
   3.986799559985E-1   3.767008463503E-1
   3.993466448882E-1   3.782764770239E-1
   4.000133337778E-1   3.798549259510E-1
   4.006800226674E-1   3.814361837355E-1
   4.013467115571E-1   3.830202409322E-1
   4.020134004467E-1   3.846070880465E-1
   4.026800893363E-1   3.861967155348E-1
   4.033467782259E-1   3.877891138044E-1
   4.040134671156E-1   3.893842732139E-1
   4.046801560052E-1   3.909821840728E-1
   4.053468448948E-1   3.925828366418E-1
   4.060135337845E-1   3.941862211330E-1
   4.066802226741E-1   3.957923277098E-1
   4.073469115637E-1   3.974011464870E-1
   4.080136004533E-1   3.990126675311E-1
   4.086802893430E-1   4.006268808601E-1
   4.093469782326E-1   4.022437764436E-1
   4.100136671222E-1   4.038633442032E-1
   4.106803560119E-1   4.054855740121E-1
   4.113470449015E-1   4.071104556955E-1
   4.120137337911E-1   4.087379790309E-1
   4.126804226808E-1   4.103681337475E-1
   4.133471115704E-1   4.120009095270E-1
   4.140138004600E-1   4.136362960032E-1
   4.146804893496E-1   4.152742827624E-1
   4.153471782393E-1   4.169148593432E-1
   4.160138671289E-1   4.185580152369E-1
   4.166805560185E-1   4.202037398873E-1
   4.173472449082E-1   4.218520226909E-1
   4.180139337978E-1   4.235028529972E-1
   4.186806226874E-1   4.251562201084E-1
   4.193473115771E-1   4.268121132798E-1
   4.200140004667E-1   4.284705217197E-1
   4.206806893563E-1   4.301314345895E-1
   4.213473782459E-1   4.317948410041E-1
   4.220140671356E-1   4.334607300315E-1
   4.226807560252E-1   4.351290906933E-1
   4.233474449148E-1   4.367999119646E-1
   4.240141338045E-1   4.384731827741E-1
   4.246808226941E-1   4.401488920042E-1
   4.253475115837E-1   4.418270284911E-1
   4.260142004733E-1   4.435075810252E-1
   4.266808893630E-1   4.451905383505E-1
   4.273475782526E-1   4.468758891654E-1
   4.280142671422E-1   4.485636221223E-1
   4.286809560319E-1   4.502537258281E-1
   4.293476449215E-1   4.519461888440E-1
   4.300143338111E-1   4.536409996858E-1
   4.306810227008E-1   4.553381468237E-1
   4.313477115904E-1   4.570376186827E-1
   4.320144004800E-1   4.587394036427E-1
   4.326810893696E-1   4.604434900384E-1
   4.333477782593E-1   4.621498661595E-1
   4.340144671489E-1   4.638585202509E-1
   4.346811560385E-1   4.655694405126E-1
   4.353478449282E-1   4.672826151000E-1
   4.360145338178E-1   4.689980321238E-1
   4.366812227074E-1   4.707156796503E-1
   4.373479115971E-1   4.724355457014E-1
   4.380146004867E-1   4.741576182549E-1
   4.386812893763E-1   4.758818852440E-1
   4.393479782659E-1   4.776083345584E-1
   4.400146671556E-1   4.793369540434E-1
   4.406813560452E-1   4.810677315006E-1
   4.413480449348E-1   4.828006546880E-1
   4.420147338245E-1   4.845357113199E-1
