#             R [au]           V(R) [au]
    2.254084694898E0  -2.690307260123E-1
    2.257419139713E0  -2.630164841671E-1
    2.260753584528E0  -2.570081459969E-1
    2.264088029343E0  -2.510058400664E-1
    2.267422474158E0  -2.450096954672E-1
    2.270756918973E0  -2.390198418103E-1
    2.274091363788E0  -2.330364092191E-1
    2.277425808603E0  -2.270595283219E-1
    2.280760253418E0  -2.210893302450E-1
    2.284094698233E0  -2.151259466044E-1
    2.287429143048E0  -2.091695094988E-1
    2.290763587863E0  -2.032201515017E-1
    2.294098032678E0  -1.972780056532E-1
    2.297432477492E0  -1.913432054527E-1
    2.300766922307E0  -1.854158848502E-1
    2.304101367122E0  -1.794961782387E-1
    2.307435811937E0  -1.735842204453E-1
    2.310770256752E0  -1.676801467235E-1
    2.314104701567E0  -1.617840927443E-1
    2.317439146382E0  -1.558961945879E-1
    2.320773591197E0  -1.500165887347E-1
    2.324108036012E0  -1.441454120570E-1
    2.327442480827E0  -1.382828018095E-1
    2.330776925642E0  -1.324288956210E-1
    2.334111370457E0  -1.265838314849E-1
    2.337445815272E0  -1.207477477501E-1
    2.340780260087E0  -1.149207831120E-1
    2.344114704902E0  -1.091030766029E-1
    2.347449149717E0  -1.032947675825E-1
    2.350783594532E0  -9.749599572845E-2
    2.354118039346E0  -9.170690102694E-2
    2.357452484161E0  -8.592762376262E-2
    2.360786928976E0  -8.015830450897E-2
    2.364121373791E0  -7.439908411837E-2
    2.367455818606E0  -6.865010371208E-2
    2.370790263421E0  -6.291150467019E-2
    2.374124708236E0  -5.718342862141E-2
    2.377459153051E0  -5.146601743287E-2
    2.380793597866E0  -4.575941319974E-2
    2.384128042681E0  -4.006375823479E-2
    2.387462487496E0  -3.437919505794E-2
    2.390796932311E0  -2.870586638562E-2
    2.394131377126E0  -2.304391512015E-2
    2.397465821941E0  -1.739348433892E-2
    2.400800266756E0  -1.175471728364E-2
    2.404134711571E0  -6.127757349399E-3
    2.407469156385E0  -5.127480736815E-4
    2.410803601200E0   5.090166874670E-3
    2.414138046015E0   1.068084370659E-2
    2.417472490830E0   1.625913852400E-2
    2.420806935645E0   2.182490733104E-2
    2.424141380460E0   2.737800604548E-2
    2.427475825275E0   3.291829051004E-2
    2.430810270090E0   3.844561650394E-2
    2.434144714905E0   4.395983975441E-2
    2.437479159720E0   4.946081594830E-2
    2.440813604535E0   5.494840074373E-2
    2.444148049350E0   6.042244978187E-2
    2.447482494165E0   6.588281869868E-2
    2.450816938980E0   7.132936313680E-2
    2.454151383795E0   7.676193875743E-2
    2.457485828610E0   8.218040125229E-2
    2.460820273424E0   8.758460635569E-2
    2.464154718239E0   9.297440985655E-2
    2.467489163054E0   9.834966761053E-2
    2.470823607869E0   1.037102355522E-1
    2.474158052684E0   1.090559697074E-1
    2.477492497499E0   1.143867262053E-1
    2.480826942314E0   1.197023612907E-1
    2.484161387129E0   1.250027313367E-1
    2.487495831944E0   1.302876928567E-1
    2.490830276759E0   1.355571025174E-1
    2.494164721574E0   1.408108171505E-1
    2.497499166389E0   1.460486937660E-1
    2.500833611204E0   1.512705895642E-1
    2.504168056019E0   1.564763619487E-1
    2.507502500834E0   1.616658685387E-1
    2.510836945649E0   1.668389671818E-1
    2.514171390463E0   1.719955159668E-1
    2.517505835278E0   1.771353732363E-1
    2.520840280093E0   1.822583975994E-1
    2.524174724908E0   1.873644479446E-1
    2.527509169723E0   1.924533834523E-1
    2.530843614538E0   1.975250636083E-1
    2.534178059353E0   2.025793482157E-1
    2.537512504168E0   2.076160974084E-1
    2.540846948983E0   2.126351716640E-1
    2.544181393798E0   2.176364318162E-1
    2.547515838613E0   2.226197390681E-1
    2.550850283428E0   2.275849550051E-1
    2.554184728243E0   2.325319416075E-1
    2.557519173058E0   2.374605612639E-1
    2.560853617873E0   2.423706767836E-1
    2.564188062688E0   2.472621514102E-1
    2.567522507503E0   2.521348488337E-1
    2.570856952317E0   2.569886332044E-1
    2.574191397132E0   2.618233691449E-1
    2.577525841947E0   2.666389217638E-1
    2.580860286762E0   2.714351566682E-1
    2.584194731577E0   2.762119399769E-1
    2.587529176392E0   2.809691383328E-1
    2.590863621207E0   2.857066189167E-1
    2.594198066022E0   2.904242494594E-1
    2.597532510837E0   2.951218982548E-1
    2.600866955652E0   2.997994341731E-1
    2.604201400467E0   3.044567266732E-1
    2.607535845282E0   3.090936458158E-1
    2.610870290097E0   3.137100622763E-1
    2.614204734912E0   3.183058473573E-1
    2.617539179727E0   3.228808730014E-1
    2.620873624542E0   3.274350118043E-1
    2.624208069356E0   3.319681370272E-1
    2.627542514171E0   3.364801226096E-1
    2.630876958986E0   3.409708431817E-1
    2.634211403801E0   3.454401740776E-1
    2.637545848616E0   3.498879913471E-1
    2.640880293431E0   3.543141717690E-1
    2.644214738246E0   3.587185928632E-1
    2.647549183061E0   3.631011329032E-1
    2.650883627876E0   3.674616709285E-1
    2.654218072691E0   3.718000867572E-1
    2.657552517506E0   3.761162609982E-1
    2.660886962321E0   3.804100750634E-1
    2.664221407136E0   3.846814111799E-1
    2.667555851951E0   3.889301524027E-1
    2.670890296766E0   3.931561826259E-1
    2.674224741581E0   3.973593865958E-1
    2.677559186395E0   4.015396499222E-1
    2.680893631210E0   4.056968590906E-1
    2.684228076025E0   4.098309014742E-1
    2.687562520840E0   4.139416653456E-1
    2.690896965655E0   4.180290398886E-1
    2.694231410470E0   4.220929152099E-1
    2.697565855285E0   4.261331823509E-1
    2.700900300100E0   4.301497332990E-1
    2.704234744915E0   4.341424609995E-1
    2.707569189730E0   4.381112593664E-1
    2.710903634545E0   4.420560232946E-1
    2.714238079360E0   4.459766486702E-1
    2.717572524175E0   4.498730323827E-1
    2.720906968990E0   4.537450723353E-1
    2.724241413805E0   4.575926674564E-1
    2.727575858620E0   4.614157177106E-1
    2.730910303434E0   4.652141241092E-1
    2.734244748249E0   4.689877887211E-1
    2.737579193064E0   4.727366146840E-1
    2.740913637879E0   4.764605062142E-1
    2.744248082694E0   4.801593686178E-1
    2.747582527509E0   4.838331083007E-1
    2.750916972324E0   4.874816327790E-1
    2.754251417139E0   4.911048506896E-1
    2.757585861954E0   4.947026717998E-1
    2.760920306769E0   4.982750070176E-1
    2.764254751584E0   5.018217684018E-1
    2.767589196399E0   5.053428691715E-1
    2.770923641214E0   5.088382237160E-1
    2.774258086029E0   5.123077476044E-1
    2.777592530844E0   5.157513575953E-1
    2.780926975659E0   5.191689716458E-1
    2.784261420473E0   5.225605089212E-1
    2.787595865288E0   5.259258898040E-1
    2.790930310103E0   5.292650359029E-1
    2.794264754918E0   5.325778700619E-1
    2.797599199733E0   5.358643163693E-1
    2.800933644548E0   5.391243001660E-1
    2.804268089363E0   5.423577480543E-1
    2.807602534178E0   5.455645879068E-1
    2.810936978993E0   5.487447488740E-1
    2.814271423808E0   5.518981613931E-1
    2.817605868623E0   5.550247571961E-1
    2.820940313438E0   5.581244693175E-1
    2.824274758253E0   5.611972321023E-1
    2.827609203068E0   5.642429812141E-1
    2.830943647883E0   5.672616536420E-1
    2.834278092698E0   5.702531877087E-1
    2.837612537513E0   5.732175230776E-1
    2.840946982327E0   5.761546007602E-1
    2.844281427142E0   5.790643631227E-1
    2.847615871957E0   5.819467538935E-1
    2.850950316772E0   5.848017181699E-1
    2.854284761587E0   5.876292024246E-1
    2.857619206402E0   5.904291545122E-1
    2.860953651217E0   5.932015236760E-1
    2.864288096032E0   5.959462605537E-1
    2.867622540847E0   5.986633171840E-1
    2.870956985662E0   6.013526470123E-1
    2.874291430477E0   6.040142048967E-1
    2.877625875292E0   6.066479471135E-1
    2.880960320107E0   6.092538313631E-1
    2.884294764922E0   6.118318167747E-1
    2.887629209737E0   6.143818639125E-1
    2.890963654552E0   6.169039347800E-1
    2.894298099366E0   6.193979928253E-1
    2.897632544181E0   6.218640029459E-1
    2.900966988996E0   6.243019314934E-1
    2.904301433811E0   6.267117462779E-1
    2.907635878626E0   6.290934165721E-1
    2.910970323441E0   6.314469131163E-1
    2.914304768256E0   6.337722081213E-1
    2.917639213071E0   6.360692752735E-1
    2.920973657886E0   6.383380897376E-1
    2.924308102701E0   6.405786281608E-1
    2.927642547516E0   6.427908686761E-1
    2.930976992331E0   6.449747909054E-1
    2.934311437146E0   6.471303759628E-1
    2.937645881961E0   6.492576064574E-1
    2.940980326776E0   6.513564664963E-1
    2.944314771591E0   6.534269416871E-1
    2.947649216405E0   6.554690191402E-1
    2.950983661220E0   6.574826874715E-1
    2.954318106035E0   6.594679368043E-1
    2.957652550850E0   6.614247587712E-1
    2.960986995665E0   6.633531465164E-1
    2.964321440480E0   6.652530946969E-1
    2.967655885295E0   6.671245994841E-1
    2.970990330110E0   6.689676585652E-1
    2.974324774925E0   6.707822711447E-1
    2.977659219740E0   6.725684379448E-1
    2.980993664555E0   6.743261612068E-1
    2.984328109370E0   6.760554446916E-1
    2.987662554185E0   6.777562936800E-1
    2.990996999000E0   6.794287149737E-1
    2.994331443815E0   6.810727168948E-1
    2.997665888630E0   6.826883092863E-1
    3.001000333444E0   6.842755035118E-1
    3.004334778259E0   6.858343124554E-1
    3.007669223074E0   6.873647505209E-1
    3.011003667889E0   6.888668336317E-1
    3.014338112704E0   6.903405792294E-1
    3.017672557519E0   6.917860062736E-1
    3.021007002334E0   6.932031352401E-1
    3.024341447149E0   6.945919881201E-1
    3.027675891964E0   6.959525884187E-1
    3.031010336779E0   6.972849611530E-1
    3.034344781594E0   6.985891328509E-1
    3.037679226409E0   6.998651315486E-1
    3.041013671224E0   7.011129867890E-1
    3.044348116039E0   7.023327296192E-1
    3.047682560854E0   7.035243925882E-1
    3.051017005669E0   7.046880097443E-1
    3.054351450483E0   7.058236166322E-1
    3.057685895298E0   7.069312502907E-1
    3.061020340113E0   7.080109492488E-1
    3.064354784928E0   7.090627535234E-1
    3.067689229743E0   7.100867046152E-1
    3.071023674558E0   7.110828455055E-1
    3.074358119373E0   7.120512206527E-1
    3.077692564188E0   7.129918759880E-1
    3.081027009003E0   7.139048589117E-1
    3.084361453818E0   7.147902182893E-1
    3.087695898633E0   7.156480044465E-1
    3.091030343448E0   7.164782691653E-1
    3.094364788263E0   7.172810656792E-1
    3.097699233078E0   7.180564486685E-1
    3.101033677893E0   7.188044742553E-1
    3.104368122708E0   7.195251999983E-1
    3.107702567523E0   7.202186848877E-1
    3.111037012337E0   7.208849893399E-1
    3.114371457152E0   7.215241751918E-1
    3.117705901967E0   7.221363056952E-1
    3.121040346782E0   7.227214455109E-1
    3.124374791597E0   7.232796607029E-1
    3.127709236412E0   7.238110187318E-1
    3.131043681227E0   7.243155884492E-1
    3.134378126042E0   7.247934400906E-1
    3.137712570857E0   7.252446452694E-1
    3.141047015672E0   7.256692769697E-1
    3.144381460487E0   7.260674095399E-1
    3.147715905302E0   7.264391186853E-1
    3.151050350117E0   7.267844814611E-1
    3.154384794932E0   7.271035762653E-1
    3.157719239747E0   7.273964828310E-1
    3.161053684562E0   7.276632822190E-1
    3.164388129376E0   7.279040568102E-1
    3.167722574191E0   7.281188902973E-1
    3.171057019006E0   7.283078676777E-1
    3.174391463821E0   7.284710752444E-1
    3.177725908636E0   7.286086005785E-1
    3.181060353451E0   7.287205325406E-1
    3.184394798266E0   7.288069612622E-1
    3.187729243081E0   7.288679781372E-1
    3.191063687896E0   7.289036758132E-1
    3.194398132711E0   7.289141481825E-1
    3.197732577526E0   7.288994903733E-1
    3.201067022341E0   7.288597987403E-1
    3.204401467156E0   7.287951708557E-1
    3.207735911971E0   7.287057054997E-1
    3.211070356786E0   7.285915026511E-1
    3.214404801601E0   7.284526634777E-1
    3.217739246415E0   7.282892903263E-1
    3.221073691230E0   7.281014867136E-1
    3.224408136045E0   7.278893573152E-1
    3.227742580860E0   7.276530079567E-1
    3.231077025675E0   7.273925456025E-1
    3.234411470490E0   7.271080783462E-1
    3.237745915305E0   7.267997153999E-1
    3.241080360120E0   7.264675670838E-1
    3.244414804935E0   7.261117448157E-1
    3.247749249750E0   7.257323611002E-1
    3.251083694565E0   7.253295295176E-1
    3.254418139380E0   7.249033647138E-1
    3.257752584195E0   7.244539823885E-1
    3.261087029010E0   7.239814992843E-1
    3.264421473825E0   7.234860331759E-1
    3.267755918640E0   7.229677028584E-1
    3.271090363454E0   7.224266281361E-1
    3.274424808269E0   7.218629298108E-1
    3.277759253084E0   7.212767296708E-1
    3.281093697899E0   7.206681504784E-1
    3.284428142714E0   7.200373159592E-1
    3.287762587529E0   7.193843507892E-1
    3.291097032344E0   7.187093805840E-1
    3.294431477159E0   7.180125318857E-1
    3.297765921974E0   7.172939321520E-1
    3.301100366789E0   7.165537097429E-1
    3.304434811604E0   7.157919939097E-1
    3.307769256419E0   7.150089147815E-1
    3.311103701234E0   7.142046033539E-1
    3.314438146049E0   7.133791914760E-1
    3.317772590864E0   7.125328118378E-1
    3.321107035679E0   7.116655979583E-1
    3.324441480493E0   7.107776841721E-1
    3.327775925308E0   7.098692056174E-1
    3.331110370123E0   7.089402982225E-1
    3.334444814938E0   7.079910986939E-1
    3.337779259753E0   7.070217445026E-1
    3.341113704568E0   7.060323738718E-1
    3.344448149383E0   7.050231257635E-1
    3.347782594198E0   7.039941398658E-1
    3.351117039013E0   7.029455565794E-1
    3.354451483828E0   7.018775170051E-1
    3.357785928643E0   7.007901629301E-1
    3.361120373458E0   6.996836368149E-1
    3.364454818273E0   6.985580817803E-1
    3.367789263088E0   6.974136415937E-1
    3.371123707903E0   6.962504606562E-1
    3.374458152718E0   6.950686839888E-1
    3.377792597533E0   6.938684572193E-1
    3.381127042347E0   6.926499265686E-1
    3.384461487162E0   6.914132388377E-1
    3.387795931977E0   6.901585413933E-1
    3.391130376792E0   6.888859821554E-1
    3.394464821607E0   6.875957095827E-1
    3.397799266422E0   6.862878726599E-1
    3.401133711237E0   6.849626208831E-1
    3.404468156052E0   6.836201042474E-1
    3.407802600867E0   6.822604732319E-1
    3.411137045682E0   6.808838787873E-1
    3.414471490497E0   6.794904723213E-1
    3.417805935312E0   6.780804056853E-1
    3.421140380127E0   6.766538311606E-1
    3.424474824942E0   6.752109014448E-1
    3.427809269757E0   6.737517696379E-1
    3.431143714572E0   6.722765892286E-1
    3.434478159386E0   6.707855140809E-1
    3.437812604201E0   6.692786984196E-1
    3.441147049016E0   6.677562968175E-1
    3.444481493831E0   6.662184641809E-1
    3.447815938646E0   6.646653557363E-1
    3.451150383461E0   6.630971270164E-1
    3.454484828276E0   6.615139338466E-1
    3.457819273091E0   6.599159323312E-1
    3.461153717906E0   6.583032788395E-1
    3.464488162721E0   6.566761299926E-1
    3.467822607536E0   6.550346426490E-1
    3.471157052351E0   6.533789738916E-1
    3.474491497166E0   6.517092810137E-1
    3.477825941981E0   6.500257215055E-1
    3.481160386796E0   6.483284530403E-1
    3.484494831611E0   6.466176334610E-1
    3.487829276425E0   6.448934207669E-1
    3.491163721240E0   6.431559730995E-1
    3.494498166055E0   6.414054487294E-1
    3.497832610870E0   6.396420060429E-1
    3.501167055685E0   6.378658035281E-1
    3.504501500500E0   6.360769997621E-1
    3.507835945315E0   6.342757533969E-1
    3.511170390130E0   6.324622231467E-1
    3.514504834945E0   6.306365677742E-1
    3.517839279760E0   6.287989460774E-1
    3.521173724575E0   6.269495168764E-1
    3.524508169390E0   6.250884390004E-1
    3.527842614205E0   6.232158712739E-1
    3.531177059020E0   6.213319725045E-1
    3.534511503835E0   6.194369014691E-1
    3.537845948650E0   6.175308169012E-1
    3.541180393464E0   6.156138774781E-1
    3.544514838279E0   6.136862418076E-1
    3.547849283094E0   6.117480684154E-1
    3.551183727909E0   6.097995157322E-1
    3.554518172724E0   6.078407420811E-1
    3.557852617539E0   6.058719056647E-1
    3.561187062354E0   6.038931645527E-1
    3.564521507169E0   6.019046766690E-1
    3.567855951984E0   5.999065997795E-1
    3.571190396799E0   5.978990914797E-1
    3.574524841614E0   5.958823091819E-1
    3.577859286429E0   5.938564101033E-1
    3.581193731244E0   5.918215512536E-1
    3.584528176059E0   5.897778894227E-1
    3.587862620874E0   5.877255811690E-1
    3.591197065689E0   5.856647828067E-1
    3.594531510504E0   5.835956503945E-1
    3.597865955318E0   5.815183397232E-1
    3.601200400133E0   5.794330063042E-1
    3.604534844948E0   5.773398053578E-1
    3.607869289763E0   5.752388918011E-1
    3.611203734578E0   5.731304202368E-1
    3.614538179393E0   5.710145449418E-1
    3.617872624208E0   5.688914198554E-1
    3.621207069023E0   5.667611985680E-1
    3.624541513838E0   5.646240343103E-1
    3.627875958653E0   5.624800799416E-1
    3.631210403468E0   5.603294879389E-1
    3.634544848283E0   5.581724103859E-1
    3.637879293098E0   5.560089989624E-1
    3.641213737913E0   5.538394049327E-1
    3.644548182728E0   5.516637791358E-1
    3.647882627543E0   5.494822719739E-1
    3.651217072357E0   5.472950334025E-1
    3.654551517172E0   5.451022129198E-1
    3.657885961987E0   5.429039595558E-1
    3.661220406802E0   5.407004218629E-1
    3.664554851617E0   5.384917479050E-1
    3.667889296432E0   5.362780852480E-1
    3.671223741247E0   5.340595809491E-1
    3.674558186062E0   5.318363815478E-1
    3.677892630877E0   5.296086330555E-1
    3.681227075692E0   5.273764809458E-1
    3.684561520507E0   5.251400701455E-1
    3.687895965322E0   5.228995450244E-1
    3.691230410137E0   5.206550493865E-1
    3.694564854952E0   5.184067264603E-1
    3.697899299767E0   5.161547188901E-1
    3.701233744582E0   5.138991687263E-1
    3.704568189396E0   5.116402174171E-1
    3.707902634211E0   5.093780057994E-1
    3.711237079026E0   5.071126740897E-1
    3.714571523841E0   5.048443618762E-1
    3.717905968656E0   5.025732081095E-1
    3.721240413471E0   5.002993510949E-1
    3.724574858286E0   4.980229284834E-1
    3.727909303101E0   4.957440772640E-1
    3.731243747916E0   4.934629337555E-1
    3.734578192731E0   4.911796335986E-1
    3.737912637546E0   4.888943117475E-1
    3.741247082361E0   4.866071024630E-1
    3.744581527176E0   4.843181393042E-1
    3.747915971991E0   4.820275551212E-1
    3.751250416806E0   4.797354820480E-1
    3.754584861621E0   4.774420514944E-1
    3.757919306435E0   4.751473941396E-1
    3.761253751250E0   4.728516399250E-1
    3.764588196065E0   4.705549180467E-1
    3.767922640880E0   4.682573569493E-1
    3.771257085695E0   4.659590843189E-1
    3.774591530510E0   4.636602270765E-1
    3.777925975325E0   4.613609113715E-1
    3.781260420140E0   4.590612625753E-1
    3.784594864955E0   4.567614052754E-1
    3.787929309770E0   4.544614632685E-1
    3.791263754585E0   4.521615595554E-1
    3.794598199400E0   4.498618163342E-1
    3.797932644215E0   4.475623549953E-1
    3.801267089030E0   4.452632961153E-1
    3.804601533845E0   4.429647594512E-1
    3.807935978660E0   4.406668639358E-1
    3.811270423474E0   4.383697276714E-1
    3.814604868289E0   4.360734679255E-1
    3.817939313104E0   4.337782011249E-1
    3.821273757919E0   4.314840428515E-1
    3.824608202734E0   4.291911078367E-1
    3.827942647549E0   4.268995099574E-1
    3.831277092364E0   4.246093622309E-1
    3.834611537179E0   4.223207768106E-1
    3.837945981994E0   4.200338649815E-1
    3.841280426809E0   4.177487371563E-1
    3.844614871624E0   4.154655028706E-1
    3.847949316439E0   4.131842707798E-1
    3.851283761254E0   4.109051486541E-1
    3.854618206069E0   4.086282433759E-1
    3.857952650884E0   4.063536609352E-1
    3.861287095699E0   4.040815064263E-1
    3.864621540514E0   4.018118840448E-1
    3.867955985328E0   3.995448970837E-1
    3.871290430143E0   3.972806479306E-1
    3.874624874958E0   3.950192380642E-1
    3.877959319773E0   3.927607680520E-1
    3.881293764588E0   3.905053375468E-1
    3.884628209403E0   3.882530452843E-1
    3.887962654218E0   3.860039890803E-1
    3.891297099033E0   3.837582658284E-1
    3.894631543848E0   3.815159714975E-1
    3.897965988663E0   3.792772011295E-1
    3.901300433478E0   3.770420488372E-1
    3.904634878293E0   3.748106078022E-1
    3.907969323108E0   3.725829702729E-1
    3.911303767923E0   3.703592275628E-1
    3.914638212738E0   3.681394700490E-1
    3.917972657553E0   3.659237871699E-1
    3.921307102367E0   3.637122674246E-1
    3.924641547182E0   3.615049983706E-1
    3.927975991997E0   3.593020666235E-1
    3.931310436812E0   3.571035578550E-1
    3.934644881627E0   3.549095567924E-1
    3.937979326442E0   3.527201472173E-1
    3.941313771257E0   3.505354119651E-1
    3.944648216072E0   3.483554329240E-1
    3.947982660887E0   3.461802910344E-1
    3.951317105702E0   3.440100662886E-1
    3.954651550517E0   3.418448377302E-1
    3.957985995332E0   3.396846834540E-1
    3.961320440147E0   3.375296806054E-1
    3.964654884962E0   3.353799053808E-1
    3.967989329777E0   3.332354330272E-1
    3.971323774592E0   3.310963378427E-1
    3.974658219406E0   3.289626931762E-1
    3.977992664221E0   3.268345714284E-1
    3.981327109036E0   3.247120440516E-1
    3.984661553851E0   3.225951815503E-1
    3.987995998666E0   3.204840534823E-1
    3.991330443481E0   3.183787284589E-1
    3.994664888296E0   3.162792741458E-1
    3.997999333111E0   3.141857572643E-1
    4.001333777926E0   3.120982435919E-1
    4.004668222741E0   3.100167979638E-1
    4.008002667556E0   3.079414842735E-1
    4.011337112371E0   3.058723654750E-1
    4.014671557186E0   3.038095035832E-1
    4.018006002001E0   3.017529596760E-1
    4.021340446816E0   2.997027938957E-1
    4.024674891631E0   2.976590654506E-1
    4.028009336445E0   2.956218326168E-1
    4.031343781260E0   2.935911527399E-1
    4.034678226075E0   2.915670822371E-1
    4.038012670890E0   2.895496765993E-1
    4.041347115705E0   2.875389903927E-1
    4.044681560520E0   2.855350772615E-1
    4.048016005335E0   2.835379899300E-1
    4.051350450150E0   2.815477802047E-1
    4.054684894965E0   2.795644989772E-1
    4.058019339780E0   2.775881962262E-1
    4.061353784595E0   2.756189210206E-1
    4.064688229410E0   2.736567215217E-1
    4.068022674225E0   2.717016449862E-1
    4.071357119040E0   2.697537377691E-1
    4.074691563855E0   2.678130453263E-1
    4.078026008670E0   2.658796122180E-1
    4.081360453484E0   2.639534821113E-1
    4.084694898299E0   2.620346977838E-1
    4.088029343114E0   2.601233011264E-1
    4.091363787929E0   2.582193331469E-1
    4.094698232744E0   2.563228339729E-1
    4.098032677559E0   2.544338428558E-1
    4.101367122374E0   2.525523981740E-1
    4.104701567189E0   2.506785374363E-1
    4.108036012004E0   2.488122972858E-1
    4.111370456819E0   2.469537135034E-1
    4.114704901634E0   2.451028210118E-1
    4.118039346449E0   2.432596538789E-1
    4.121373791264E0   2.414242453222E-1
    4.124708236079E0   2.395966277123E-1
    4.128042680894E0   2.377768325773E-1
    4.131377125709E0   2.359648906066E-1
    4.134711570524E0   2.341608316550E-1
    4.138046015338E0   2.323646847472E-1
    4.141380460153E0   2.305764780817E-1
    4.144714904968E0   2.287962390353E-1
    4.148049349783E0   2.270239941674E-1
    4.151383794598E0   2.252597692245E-1
    4.154718239413E0   2.235035891445E-1
    4.158052684228E0   2.217554780615E-1
    4.161387129043E0   2.200154593100E-1
    4.164721573858E0   2.182835554299E-1
    4.168056018673E0   2.165597881708E-1
    4.171390463488E0   2.148441784972E-1
    4.174724908303E0   2.131367465927E-1
    4.178059353118E0   2.114375118652E-1
    4.181393797933E0   2.097464929519E-1
    4.184728242748E0   2.080637077237E-1
    4.188062687563E0   2.063891732906E-1
    4.191397132377E0   2.047229060064E-1
    4.194731577192E0   2.030649214742E-1
    4.198066022007E0   2.014152345507E-1
    4.201400466822E0   1.997738593521E-1
    4.204734911637E0   1.981408092587E-1
    4.208069356452E0   1.965160969206E-1
    4.211403801267E0   1.948997342625E-1
    4.214738246082E0   1.932917324890E-1
    4.218072690897E0   1.916921020902E-1
    4.221407135712E0   1.901008528468E-1
    4.224741580527E0   1.885179938355E-1
    4.228076025342E0   1.869435334346E-1
    4.231410470157E0   1.853774793291E-1
    4.234744914972E0   1.838198385162E-1
    4.238079359787E0   1.822706173113E-1
    4.241413804602E0   1.807298213528E-1
    4.244748249416E0   1.791974556082E-1
    4.248082694231E0   1.776735243792E-1
    4.251417139046E0   1.761580313079E-1
    4.254751583861E0   1.746509793818E-1
    4.258086028676E0   1.731523709398E-1
    4.261420473491E0   1.716622076779E-1
    4.264754918306E0   1.701804906547E-1
    4.268089363121E0   1.687072202971E-1
    4.271423807936E0   1.672423964063E-1
    4.274758252751E0   1.657860181632E-1
    4.278092697566E0   1.643380841345E-1
    4.281427142381E0   1.628985922783E-1
    4.284761587196E0   1.614675399496E-1
    4.288096032011E0   1.600449239070E-1
    4.291430476826E0   1.586307403174E-1
    4.294764921641E0   1.572249847628E-1
    4.298099366455E0   1.558276522456E-1
    4.301433811270E0   1.544387371946E-1
    4.304768256085E0   1.530582334710E-1
    4.308102700900E0   1.516861343740E-1
    4.311437145715E0   1.503224326471E-1
    4.314771590530E0   1.489671204836E-1
    4.318106035345E0   1.476201895328E-1
    4.321440480160E0   1.462816309058E-1
    4.324774924975E0   1.449514351814E-1
    4.328109369790E0   1.436295924121E-1
    4.331443814605E0   1.423160921299E-1
    4.334778259420E0   1.410109233523E-1
    4.338112704235E0   1.397140745885E-1
    4.341447149050E0   1.384255338448E-1
    4.344781593865E0   1.371452886311E-1
    4.348116038680E0   1.358733259663E-1
    4.351450483494E0   1.346096323846E-1
    4.354784928309E0   1.333541939415E-1
    4.358119373124E0   1.321069962195E-1
    4.361453817939E0   1.308680243338E-1
    4.364788262754E0   1.296372629391E-1
    4.368122707569E0   1.284146962345E-1
    4.371457152384E0   1.272003079700E-1
    4.374791597199E0   1.259940814523E-1
    4.378126042014E0   1.247959995506E-1
    4.381460486829E0   1.236060447028E-1
    4.384794931644E0   1.224241989209E-1
    4.388129376459E0   1.212504437973E-1
    4.391463821274E0   1.200847605104E-1
    4.394798266089E0   1.189271298307E-1
    4.398132710904E0   1.177775321262E-1
    4.401467155719E0   1.166359473690E-1
    4.404801600534E0   1.155023551404E-1
    4.408136045348E0   1.143767346369E-1
    4.411470490163E0   1.132590646762E-1
    4.414804934978E0   1.121493237029E-1
    4.418139379793E0   1.110474897942E-1
    4.421473824608E0   1.099535406655E-1
    4.424808269423E0   1.088674536765E-1
    4.428142714238E0   1.077892058367E-1
    4.431477159053E0   1.067187738109E-1
    4.434811603868E0   1.056561339255E-1
    4.438146048683E0   1.046012621734E-1
    4.441480493498E0   1.035541342202E-1
    4.444814938313E0   1.025147254096E-1
    4.448149383128E0   1.014830107691E-1
    4.451483827943E0   1.004589650154E-1
    4.454818272758E0   9.944256256021E-2
    4.458152717573E0   9.843377751560E-2
    4.461487162387E0   9.743258369963E-2
    4.464821607202E0   9.643895464179E-2
    4.468156052017E0   9.545286358850E-2
    4.471490496832E0   9.447428350853E-2
    4.474824941647E0   9.350318709846E-2
    4.478159386462E0   9.253954678805E-2
    4.481493831277E0   9.158333474564E-2
    4.484828276092E0   9.063452288346E-2
    4.488162720907E0   8.969308286299E-2
    4.491497165722E0   8.875898610025E-2
    4.494831610537E0   8.783220377104E-2
    4.498166055352E0   8.691270681623E-2
    4.501500500167E0   8.600046594693E-2
    4.504834944982E0   8.509545164967E-2
    4.508169389797E0   8.419763419161E-2
    4.511503834612E0   8.330698362562E-2
    4.514838279426E0   8.242346979538E-2
    4.518172724241E0   8.154706234048E-2
    4.521507169056E0   8.067773070141E-2
    4.524841613871E0   7.981544412463E-2
    4.528176058686E0   7.896017166747E-2
    4.531510503501E0   7.811188220314E-2
    4.534844948316E0   7.727054442561E-2
    4.538179393131E0   7.643612685449E-2
    4.541513837946E0   7.560859783990E-2
    4.544848282761E0   7.478792556728E-2
    4.548182727576E0   7.397407806214E-2
    4.551517172391E0   7.316702319487E-2
    4.554851617206E0   7.236672868540E-2
    4.558186062021E0   7.157316210793E-2
    4.561520506836E0   7.078629089554E-2
    4.564854951651E0   7.000608234484E-2
    4.568189396465E0   6.923250362051E-2
    4.571523841280E0   6.846552175989E-2
