#             e [au]            f [a.u.]
   -4.399239252007E1   -1.000000000000E0
   -4.394835594098E1   -1.000000000000E0
   -4.390431936188E1   -1.000000000000E0
   -4.386028278278E1   -1.000000000000E0
   -4.381624620368E1   -1.000000000000E0
   -4.377220962458E1   -1.000000000000E0
   -4.372817304548E1   -1.000000000000E0
   -4.368413646638E1   -1.000000000000E0
   -4.364009988728E1   -1.000000000000E0
   -4.359606330818E1   -1.000000000000E0
   -4.355202672908E1   -1.000000000000E0
   -4.350799014998E1   -1.000000000000E0
   -4.346395357088E1   -1.000000000000E0
   -4.341991699179E1   -1.000000000000E0
   -4.337588041269E1   -1.000000000000E0
   -4.333184383359E1   -1.000000000000E0
   -4.328780725449E1   -1.000000000000E0
   -4.324377067539E1   -1.000000000000E0
   -4.319973409629E1   -1.000000000000E0
   -4.315569751719E1   -1.000000000000E0
   -4.311166093809E1   -1.000000000000E0
   -4.306762435899E1   -1.000000000000E0
   -4.302358777989E1   -1.000000000000E0
   -4.297955120079E1   -1.000000000000E0
   -4.293551462169E1   -1.000000000000E0
   -4.289147804260E1   -1.000000000000E0
   -4.284744146350E1   -1.000000000000E0
   -4.280340488440E1   -1.000000000000E0
   -4.275936830530E1   -1.000000000000E0
   -4.271533172620E1   -1.000000000000E0
   -4.267129514710E1   -1.000000000000E0
   -4.262725856800E1   -1.000000000000E0
   -4.258322198890E1   -1.000000000000E0
   -4.253918540980E1   -1.000000000000E0
   -4.249514883070E1   -1.000000000000E0
   -4.245111225160E1   -1.000000000000E0
   -4.240707567250E1   -1.000000000000E0
   -4.236303909341E1   -1.000000000000E0
   -4.231900251431E1   -1.000000000000E0
   -4.227496593521E1   -1.000000000000E0
   -4.223092935611E1   -1.000000000000E0
   -4.218689277701E1   -1.000000000000E0
   -4.214285619791E1   -1.000000000000E0
   -4.209881961881E1   -1.000000000000E0
   -4.205478303971E1   -1.000000000000E0
   -4.201074646061E1   -1.000000000000E0
   -4.196670988151E1   -1.000000000000E0
   -4.192267330241E1   -1.000000000000E0
   -4.187863672331E1   -1.000000000000E0
   -4.183460014422E1   -1.000000000000E0
   -4.179056356512E1   -1.000000000000E0
   -4.174652698602E1   -1.000000000000E0
   -4.170249040692E1   -1.000000000000E0
   -4.165845382782E1   -1.000000000000E0
   -4.161441724872E1   -1.000000000000E0
   -4.157038066962E1   -1.000000000000E0
   -4.152634409052E1   -1.000000000000E0
   -4.148230751142E1   -1.000000000000E0
   -4.143827093232E1   -1.000000000000E0
   -4.139423435322E1   -1.000000000000E0
   -4.135019777412E1   -1.000000000000E0
   -4.130616119502E1   -1.000000000000E0
   -4.126212461593E1   -1.000000000000E0
   -4.121808803683E1   -1.000000000000E0
   -4.117405145773E1   -1.000000000000E0
   -4.113001487863E1   -1.000000000000E0
   -4.108597829953E1   -1.000000000000E0
   -4.104194172043E1   -1.000000000000E0
   -4.099790514133E1   -1.000000000000E0
   -4.095386856223E1   -1.000000000000E0
   -4.090983198313E1   -1.000000000000E0
   -4.086579540403E1   -1.000000000000E0
   -4.082175882493E1   -1.000000000000E0
   -4.077772224583E1   -1.000000000000E0
   -4.073368566674E1   -1.000000000000E0
   -4.068964908764E1   -1.000000000000E0
   -4.064561250854E1   -1.000000000000E0
   -4.060157592944E1   -1.000000000000E0
   -4.055753935034E1   -1.000000000000E0
   -4.051350277124E1   -1.000000000000E0
   -4.046946619214E1   -1.000000000000E0
   -4.042542961304E1   -1.000000000000E0
   -4.038139303394E1   -1.000000000000E0
   -4.033735645484E1   -1.000000000000E0
   -4.029331987574E1   -1.000000000000E0
   -4.024928329664E1   -1.000000000000E0
   -4.020524671755E1   -1.000000000000E0
   -4.016121013845E1   -1.000000000000E0
   -4.011717355935E1   -1.000000000000E0
   -4.007313698025E1   -1.000000000000E0
   -4.002910040115E1   -1.000000000000E0
   -3.998506382205E1   -1.000000000000E0
   -3.994102724295E1   -1.000000000000E0
   -3.989699066385E1   -1.000000000000E0
   -3.985295408475E1   -1.000000000000E0
   -3.980891750565E1   -1.000000000000E0
   -3.976488092655E1   -1.000000000000E0
   -3.972084434745E1   -1.000000000000E0
   -3.967680776836E1   -1.000000000000E0
   -3.963277118926E1   -1.000000000000E0
   -3.958873461016E1   -1.000000000000E0
   -3.954469803106E1   -1.000000000000E0
   -3.950066145196E1   -1.000000000000E0
   -3.945662487286E1   -1.000000000000E0
   -3.941258829376E1   -1.000000000000E0
   -3.936855171466E1   -1.000000000000E0
   -3.932451513556E1   -1.000000000000E0
   -3.928047855646E1   -1.000000000000E0
   -3.923644197736E1   -1.000000000000E0
   -3.919240539826E1   -1.000000000000E0
   -3.914836881917E1   -1.000000000000E0
   -3.910433224007E1   -1.000000000000E0
   -3.906029566097E1   -1.000000000000E0
   -3.901625908187E1   -1.000000000000E0
   -3.897222250277E1   -1.000000000000E0
   -3.892818592367E1   -1.000000000000E0
   -3.888414934457E1   -1.000000000000E0
   -3.884011276547E1   -1.000000000000E0
   -3.879607618637E1   -1.000000000000E0
   -3.875203960727E1   -1.000000000000E0
   -3.870800302817E1   -1.000000000000E0
   -3.866396644907E1   -1.000000000000E0
   -3.861992986998E1   -1.000000000000E0
   -3.857589329088E1   -1.000000000000E0
   -3.853185671178E1   -1.000000000000E0
   -3.848782013268E1   -1.000000000000E0
   -3.844378355358E1   -1.000000000000E0
   -3.839974697448E1   -1.000000000000E0
   -3.835571039538E1   -1.000000000000E0
   -3.831167381628E1   -1.000000000000E0
   -3.826763723718E1   -1.000000000000E0
   -3.822360065808E1   -1.000000000000E0
   -3.817956407898E1   -1.000000000000E0
   -3.813552749988E1   -1.000000000000E0
   -3.809149092079E1   -1.000000000000E0
   -3.804745434169E1   -1.000000000000E0
   -3.800341776259E1   -1.000000000000E0
   -3.795938118349E1   -1.000000000000E0
   -3.791534460439E1   -1.000000000000E0
   -3.787130802529E1   -1.000000000000E0
   -3.782727144619E1   -1.000000000000E0
   -3.778323486709E1   -1.000000000000E0
   -3.773919828799E1   -1.000000000000E0
   -3.769516170889E1   -1.000000000000E0
   -3.765112512979E1   -1.000000000000E0
   -3.760708855069E1  -9.999999789281E-1
   -3.756305197160E1  -9.999999722214E-1
   -3.751901539250E1  -9.999999595685E-1
   -3.747497881340E1  -9.999999419351E-1
   -3.743094223430E1  -9.999999252631E-1
   -3.738690565520E1  -9.999998948736E-1
   -3.734286907610E1  -9.999998664707E-1
   -3.729883249700E1  -9.999998157060E-1
   -3.725479591790E1  -9.999997687362E-1
   -3.721075933880E1  -9.999996863192E-1
   -3.716672275970E1  -9.999995786518E-1
   -3.712268618060E1  -9.999994803763E-1
   -3.707864960150E1  -9.999993125573E-1
   -3.703461302241E1  -9.999991604441E-1
   -3.699057644331E1  -9.999989047718E-1
   -3.694653986421E1  -9.999986744142E-1
   -3.690250328511E1  -9.999984010563E-1
   -3.685846670601E1  -9.999979511185E-1
   -3.681443012691E1  -9.999975484915E-1
   -3.677039354781E1  -9.999968950441E-1
   -3.672635696871E1  -9.999963126325E-1
   -3.668232038961E1  -9.999953800510E-1
   -3.663828381051E1  -9.999945515645E-1
   -3.659424723141E1  -9.999935914742E-1
   -3.655021065231E1  -9.999920816560E-1
   -3.650617407321E1  -9.999907449163E-1
   -3.646213749412E1  -9.999892084165E-1
   -3.641810091502E1  -9.999868332543E-1
   -3.637406433592E1  -9.999847351042E-1
   -3.633002775682E1  -9.999823411555E-1
   -3.628599117772E1  -9.999787006490E-1
   -3.624195459862E1  -9.999754886921E-1
   -3.619791801952E1  -9.999718484170E-1
   -3.615388144042E1  -9.999677301197E-1
   -3.610984486132E1  -9.999615923749E-1
   -3.606580828222E1  -9.999561781095E-1
   -3.602177170312E1  -9.999500892287E-1
   -3.597773512402E1  -9.999432526124E-1
   -3.593369854493E1  -9.999332577350E-1
   -3.588966196583E1  -9.999244308553E-1
   -3.584562538673E1  -9.999145724333E-1
   -3.580158880763E1  -9.999035776096E-1
   -3.575755222853E1  -9.998913324342E-1
   -3.571351564943E1  -9.998777132093E-1
   -3.566947907033E1  -9.998583247639E-1
   -3.562544249123E1  -9.998411366173E-1
   -3.558140591213E1  -9.998221059141E-1
   -3.553736933303E1  -9.998010607468E-1
   -3.549333275393E1  -9.997778154989E-1
   -3.544929617483E1  -9.997521699272E-1
   -3.540525959574E1  -9.997239081949E-1
   -3.536122301664E1  -9.996927978498E-1
   -3.531718643754E1  -9.996585887479E-1
   -3.527314985844E1  -9.996210119172E-1
   -3.522911327934E1  -9.995797783618E-1
   -3.518507670024E1  -9.995236243791E-1
   -3.514104012114E1  -9.994732513609E-1
   -3.509700354204E1  -9.994181666111E-1
